src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanssr_pu:466	 upādānaṃ hi bhayam iti //  āryogradattaparipṛcchāyām apy āha /  yad dattaṃ tan na bhūyo rakṣitavyaṃ /	K08D0063_H0063:14b-16	གང་བྱིན་པ་དེ་ནི་ཡང་བསྲུང་བར་བྱ་བ་མ་ཡིན་པའོ་༎
T04sanssr_pu:469	 yad gṛhe tad rakṣitavyaṃ /	K08D0063_H0063:14b-17	གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་བསྲུང་བར་བྱའོ་༎
T04sanssr_pu:470	 yad dattaṃ tat tṛṣnākṣayāya /	K08D0063_H0063:15a-0	གང་བྱིན་པ་དེ་ནི་༄༡༥ཨ་༌༎ སྲེད་པ་ཟད་པར་འགྱུར་བའོ་༎
T04sanssr_pu:471	 yad gṛhe tat tṛṣṇāvarddhanaṃ /	K08D0063_H0063:15a-2	གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་སྲེད་པ་རྣམ་པར་འཕེལ་བའོ་༎
T04sanssr_pu:472	 yad dattaṃ tad aparigrahaṃ yad gṛhe tat saparigrahaṃ /  yad dattaṃ tad abhayaṃ yad gṛhe tat sabhayam /	K08D0063_H0063:15a-4	གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་བདག་གི་བ་དང་བཅས་པའོ་༎ གང་བྱིན་པ་དེ་ནི་ཡོངས་སུ་མི་འཛིན་པའོ་༎ གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་འཛིན་པ་དང་བཅས་པའོ་༎ གང་བྱིན་པ་དེ་ནི་འཇིགས་པ་མེད་པའོ་༎ གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་འཇིགས་པ་དང་བཅས་པའོ་༎
T04sanssr_pu:474	 yad dattaṃ tad bodhimārgopastambhāya /	K08D0063_H0063:15a-9	གང་བྱིན་པ་དེ་ནི་བྱང་ཆུབ་ཀྱི་ལམ་ཉེ་བར་རྟོན་པའོ་༎
T04sanssr_pu:475	 yad gṛhe tan māropastambhāya /	K08D0063_H0063:15a-10	གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་བདུད་ཀྱི་ཕྱོགས་ཉེ་བར་རྟོན་པའོ་༎
T04sanssr_pu:476	 yad dattaṃ tad akṣayam /  yad gṛhe tat kṣayi /	K08D0063_H0063:15a-11	གང་བྱིན་པ་དེ་ནི་ཟད་མི་ཤེས་པའོ༏་༏གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་ཟད་པར་འགྱུར་བའོ་༎
T04sanssr_pu:4778	 api tu khalu punar ahaṃ yasyārthāyāraṇye prativasāmi sa mayārthaḥ paripūrayitavyo yad uta śrāmaṇyārthaḥ // pe //  punar aparaṃ gṛhapate pravrajitena bodhisatvenāraṇye viharatā evam upaparīkṣitavyaṃ /  kim artham aham araṇym āgataḥ /  tenaivaṃ mīmāṃsayitavyaṃ /	K08D0063_H0063:38a-10	ཁྱིམ་བདག་། གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་རབ་ཏུ་བྱུང་བ་དགོན་པ་ལ་གནས་པས་བདག་ཅིའི་ཕྱིར་དགོན་པར་འོངས་སྙམ་དུ་བརྟག་པར་བྱ་སྟེ་།
T04sanssr_pu:478	 yad dattaṃ tataḥ sukham yad gṛhe tadārabhya duṣkhaṃ /	K08D0063_H0063:15a-12	གང་བྱིན་པ་དེ་ནི་བདེ་བའོ་༎ གང་ཁྱིམ་ན་བཞག་པ་དེ་ནི་ཀུན་དུ་བསྲུང་དགོས་པས་སྡུག་བསྔལ་བའོ་༎
