src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10vimkn_u:2077	 prajñāpāramitā mātā bodhisatvāna māriṣa /	T48n2016_032:0599c03_13	智度菩薩母。
K10vimkn_u:2078	 pitā copāyakauśalyaṃ yato jāyanti nāyakāḥ // (1)	T48n2016_032:0599c03_19	方便以為父。 一切眾導師。 無不由是生。
K10vimkn_u:2079	 bhāryā dharmaratis teṣāṃ maitri karuṇā ca duhitarau /	T48n2016_032:0599c04_16	法喜以為妻。 慈悲心為女。
K10vimkn_u:2080	 satyadharmāv ubhau putrau gṛhaṃ śūnyārthacintanā // (2)	T48n2016_032:0599c05_8	善心誠實男。 畢竟空寂舍。
K10vimkn_u:2081	 sarvakleśās tathā śiṣyā yatheṣṭavaśavartinaḥ /	T48n2016_032:0599c05_20	弟子眾塵勞。 隨意之所轉。
K10vimkn_u:2082	 bodhyaṅgāś caiva mitrāṇi bodhiṃ budhyanti yair varām // (3)	T48n2016_032:0599c06_11	道品善知識。 由是成正覺。
K10vimkn_u:2083	 sahāyāś cānubaddhā hi ṣaḍ imāḥ pāramitāḥ sadā /	T48n2016_032:0599c07_3	諸度法等侶。
K10vimkn_u:2084	 stryāgāraḥ saṃgrahas teṣāra dharmāḥ saṃgītivāditam // (4)	T48n2016_032:0599c07_9	四攝眾妓女。 歌詠誦法言。 以此為音樂。
K10vimkn_u:2085	 udyānaṃ dhāraṇī teṣāṃ bodhyaṅgakusumaiś citam /	T48n2016_032:0599c08_7	總持之園苑。 無漏法林樹。 覺意淨妙華。
K10vimkn_u:2086	 phalaṃ vimuktijñānaṃ ca vṛkṣā dharmadhanaṃ mahat // (5)	T48n2016_032:0599c09_4	解脫智慧果。
K10vimkn_u:2087	 vimokṣāḥ puṣkiriṇyaś ca samādhijālapūritāḥ /  viśuddhipadmasaṃchannā yatra snāyanti nirmalāḥ // (6)	T48n2016_032:0599c09_10	八解之浴池。 定水湛然滿。 布以七淨華。 浴此無垢人。
K10vimkn_u:2089	 abhijñā vāhanaṃ teṣāṃ mahāyānam anuttamam /  sārathir bodhicittaṃ tu sanmārgo 'ṣṭāṅgikaḥ śivaḥ // (7)	T48n2016_032:0599c10_14	象馬五通馳。 大乘以為車。 調御以一心。 遊於八正路。
K10vimkn_u:2091	 bhūṣanā lakṣaṇāny eṣām aśītiś cānuvyañjanāḥ /	T48n2016_032:0599c11_17	相具以嚴容。 眾好飾其姿。
K10vimkn_u:2092	 hrīrapatrāpyavastrās te kalyāṇādhyāśayāḥ śubhāḥ // (8)	T48n2016_032:0599c12_9	慚愧之上服。 深心為華鬘。
K10vimkn_u:2093	 saddharmadhanavantas te prayogo dharmadeśanā /	T48n2016_032:0599c13_1	富有七財寶。 教授以滋息。 如所說修行。
K10vimkn_u:2094	 pratipattir mahālābhaḥ pariṇāmaś ca bodhaye // (9)	T48n2016_032:0599c13_19	迴向為大利。
K10vimkn_u:2639	 āha: evam etad ānanda evam etad yathā vadasi /	T48n2016_024:0551a28_8	佛言。 如是如是。 阿難。
K10vimkn_u:2640	 Vkn 10.8 santy ānanda buddhakṣetrāṇi yeṣu bodhisatvā buddhakṛtyaṃ kurvanti /  santi buddhakṣetrāṇi yeṣu bodhivṛkṣo buddhakṛtyaṃ karoti /  santi buddhakṣetrāṇi yeṣu tathāgatalakṣaṇarūpadarśanaṃ buddhakṛtyaṃ karoti /	T48n2016_024:0551a28_21	或有佛土。 以佛光明而作佛事。 有以諸菩薩而作佛事。 有以佛所化人而作佛事。 有以菩提樹而作佛事。
K10vimkn_u:2645	 Vkn 10.9 evaṃ svapnapratibhāsadakacandrapratiśrutkāmāyāmarīcyupamopanyāsākṣaravibhaktinirdeśāḥ satvānāṃ buddhakṛtyaṃ kurvanti /	T48n2016_024:0551b06_8	有以夢。 幻。 影。 響。 鏡中像。 水中月。
K10vimkn_u:2646	 santi buddhakṣetrāṇi yatrākṣaravijñaptir buddhakṛtyaṃ karoti /	T48n2016_024:0551b07_2	熱時焰。 如是等喻而作佛事。 有以音聲語言文字而作佛事。
K10vimkn_u:2647	 santy ānanda buddhakṣetrāṇi tādṛśāni pariśuddhāni yatrānudāhāratāpravyāhāratānirdeśatānabhilāpyatā teṣāṃ satvānāṃ buddhakṛtyaṃ karoti /	T48n2016_024:0551b08_12	或有清淨佛土。 寂寞。 無言。 無說。 無示無識。 無作無為。
K10vimkn_u:2648	 Vkn 10.10 na kaścid ānanda īryāpatho na kaścid upabhogo yo buddhānāṃ bhagavatāṃ satvavinayāya buddhakṛtyaṃ na karoti /	T48n2016_024:0551b09_14	而作佛事。 如是阿難。 諸佛威儀進止。 諸所施為。 無非佛事。
K10vimkn_u:2649	 ye cema ānanda catvāro mārāś caturāśītiś ca kleśamukhaśatasahasrāṇi yaiḥ satvāḥ saṃkliśyante,	T48n2016_024:0551b10_18	阿難。 有此四魔八萬四千諸煩惱門。
K10vimkn_u:1244	 Vkn 4.9 mañjuśrīr āha:	T48n2016_008:0456c07_13	文殊師利言。
K10vimkn_u:1245	 kidṛśo 'yaṃ te gṛhapate vyādhiḥ /  āha: adṛśyo 'nidarśanaḥ /  āha: kim eṣa vyādhiḥ kāyasaṃprayukta uta cittasaṃprayuktaḥ /  āha: na kāyasaṃprayuktaḥ kāyaviviktatayā /  na cittasaṃprayukto māyādharmatayā cittasya /	T48n2016_008:0456c08_1	有疾菩薩。 云何調伏其心。
K10vimkn_u:1255	 Vkn 4.10 api tu khalu punar mañjuśrīḥ kathaṃ bodhisatvena glānako bodhisatvaḥ pratisaṃmoditavyaḥ /	T48n2016_008:0456c08_18	有疾菩薩。 應作是念。
K10vimkn_u:1256	 mañjuśrīr āha:  kāyaduḥkhatayā na ca nirvāṇābhinandanatayā,  kāyānātmatayā satvaparipācanatayā ca,  kāyaśāntatayā na cātyantaśamatayā,  svaglānyena parasatvaglānakaruṇatayā,  pūrvāntakoṭīduḥkhānusmaraṇatayā,  satvārthakriyānusmaraṇatayā,	T48n2016_008:0456c09_7	今我此病。 皆從前世妄想顛倒。
K10vimkn_u:1276	 na punar atra kaścit paramārthato dharma upalabhyate yasyaiṣa vyādhiḥ /	T48n2016_008:0456c10_6	無有實法。 誰受病者。
K10vimkn_u:1277	 tat kasmād dhetoḥ /	T48n2016_008:0456c10_16	所以者何。
K10vimkn_u:1278	 cāturmahābhautiko 'yaṃ samucchrayaḥ /	T48n2016_008:0456c11_1	四大合故。 假名為身。
K10vimkn_u:1279	 na caiṣāṃ dhātūnāṃ kaścit svāmī na samutthāpayitā /	T48n2016_008:0456c11_11	四大無主。
K10vimkn_u:1280	 anātmā hy ayaṃ samucchrayaḥ /	T48n2016_008:0456c11_16	身亦無我。
K10vimkn_u:1282	 anyatrātmābhiniveśāt /	T48n2016_008:0456c12_6	皆由著我。
K10vimkn_u:1283	 uta nātmany abhiviniṣṭā vihariṣyāmo vyādhimūlaparijñātāvinaḥ /	T48n2016_008:0456c12_11	是故於我。 不應生著。 既知病本。
K10vimkn_u:1284	 tenātmasaṃjñāṃ viṣṭhāpya dharmasaṃjñotpādayitavyā /	T48n2016_008:0456c13_10	即除我想及眾生想。 當起法想。 應作是念。
K10vimkn_u:1285	 dharmasaṃghāto 'yaṃ kāyaḥ /	T48n2016_008:0456c14_8	但以眾法合成此身。
K10vimkn_u:1286	 dharmā evotpadyamānā utpadyante /  dharmā eva nirudhyamānā nirudhyante /	T48n2016_008:0456c14_13	起唯法起。 滅唯法滅。
K10vimkn_u:1288	 te ca dharmāḥ parasparaṃ na cetayanti na jānanti /	T48n2016_008:0456c15_3	又此法者。 各不相知。
K10vimkn_u:1289	 na ca teṣām utpadyamānānām evaṃ bhavaty utpadyāmaha iti /	T48n2016_008:0456c15_15	起時不言我起。
K10vimkn_u:1290	 na nirudhyamānānām evaṃ bhavati nirudhyāmaha iti /	T48n2016_008:0456c16_2	滅時不言我滅。 彼有疾菩薩。
K10vimkn_u:1291	 Vkn 4.12 tena dharmasaṃjñāyā evaṃ cittam utpādayitavyam /	T48n2016_008:0456c16_13	為滅法想。 當作是念。
K10vimkn_u:1292	 yāpy eṣā dharmasaṃjñā so 'pi viparyāsaḥ /	T48n2016_008:0456c17_2	此法想者。 亦是顛倒。
K10vimkn_u:1293	 viparyāsaś ca mahāvyādhiḥ /	T48n2016_008:0456c17_16	是即大患。
K10vimkn_u:1294	 vigatavyādhikena ca mayā bhavitavyam /  vyādhiprahāṇāya ca yogaḥ karaṇīyaḥ /	T48n2016_008:0456c17_21	我應離之。
K10vimkn_u:1297	 yad idam ahaṃkāramamakāraprahāṇam /	T48n2016_008:0456c18_9	離我我所。
K10vimkn_u:1298	 tac ca katamad ahaṃkāramamakāraprahāṇam,	T48n2016_008:0456c18_16	云何離我我所。
K10vimkn_u:1299	 yad idaṃ dvayavigamaḥ /	T48n2016_008:0456c19_1	謂離二法。
K10vimkn_u:1300	 tatra katamo dvayavigamaḥ,	T48n2016_008:0456c19_7	云何離二法。
K10vimkn_u:1301	 yad idam adhyātmaṃ bahirdhā ca samudācāraḥ /  tatra katamo 'dhyātmaṃ bahirdhā samudācāraḥ,	T48n2016_008:0456c19_15	謂不念內外諸法。
K10vimkn_u:1303	 yad uta samatayācalanatāpracalanatā /	T48n2016_008:0456c19_20	行於平等。
K10vimkn_u:1304	 katamā ca samatā /	T48n2016_008:0456c20_4	云何平等。
K10vimkn_u:1305	 ātmasamatayā ca nirvāṇasamatā /	T48n2016_008:0456c20_11	謂我等涅槃等。
K10vimkn_u:1306	 tat kasmād dhetoḥ /	T48n2016_008:0456c20_16	所以者何。
K10vimkn_u:1655	 Vkn 6.1 atha khalu mañjuśrīḥ kumārabhūto vimalakīrtiṃ licchavim etad avocat:	T48n2016_020:0526b23_16	爾時文殊師利。
K10vimkn_u:1656	 kathaṃ satpuruṣa bodhisatvena sarvasatvā avekṣitavyāḥ /	T48n2016_020:0526b24_12	菩薩云何觀於眾生。
K10vimkn_u:1657	 āha: tadyathāpi nāma mañjuśrīḥ vijñapuruṣa udakacandram avekṣeta,  evaṃ bodhisatvena sarvasatvā avekṣitavyāḥ /	T48n2016_020:0526b24_17	維摩詰言。
K10vimkn_u:1659	 tadyathāpi nāma mañjuśrīḥ ādarśamaṇḍale mukhamaṇḍalam ālokayet,	T48n2016_020:0526b25_2	譬如幻師。 見所幻人。
K10vimkn_u:1660	 evaṃ bodhisatvena sarvasatvā avekṣitavyāḥ /	T48n2016_020:0526b25_16	菩薩觀眾生為若此。
K10vimkn_u:1661	 tadyathā mañjuśrīḥ marīcikāyām udakam,	T48n2016_020:0526b26_4	如智者見水中月。
K10vimkn_u:1665	 tadyathā mañjuśrīḥ pratiśrutkāyā rutaghoṣaḥ,	T48n2016_020:0526b27_2	如呼聲響。
