src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04ksmadhlu:1400	 yato hi rūpamanityamityupadiśanti,	T04D3934:202a-30	དེ་དག་གཟུགས་མི་རྟག་པར་སྟོན་ཏོ་༎
T04ksmadhlu:1401	 tathaiva duḥkhatāṃ nirātmatāmaśucitāṃ copadiśanti /	T04D3934:202a-31	དེ་བཞིན་དུ་སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པར་སྟོན་ཏོ་༎
T04ksmadhlu:1402	 evameva vedanā saṃjñā saṃskārā vijñānaṃ skandhā dhātava āyatanāni dhyānāpramāṇārupānusmṛtisatmyakprahāṇārddhipādendriyabalabodhyaṅgāni	T04D3934:202a-32	དེ་བཞིན་དུ་ཚོར་བ་དང་། འདུ་ཤེས་དང་། འདུ་བྱེད་རྣམས་དང་། རྣམ་པར་ཤེས་པ་དང་། དེ་བཞིན་དུ་ཁམས་དང་། སྐྱེ་མཆེད་དང་། བསམ་གཏན་དང་། ཚད་མེད་པ་དང་། གཟུགས་མེད་པ་དང་། དྲན་པ་ཉེ་བར་གཞག་པ་དང་།
T04ksmadhlu:1403	 tathāgatasya daśabalavaiśāradyapratisaṃvidāveṇīkā buddhadharmāḥ sarvākārajñatā ceti	T04D3934:202b-0	ཡང་དག་པར་སྤོང་བ་དང་། རྫུ་འཕྲུལ་གྱི་རྐང་༄༢༠༢བ་པ་དང་། དབང་པོ་དང་། སྟོབས་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་དང་། ལམ་དང་། སྟོབས་དང་། མི་འཇིགས་པ་དང་། སོ་སོ་ཡང་དག་པར་རིག་པ་དང་།
T04ksmadhlu:1404	 sarvaṃ duḥkhamanātmakaśucītyupadiśanti /	T04D3934:202b-1	སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་དང་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པར་སྟོན་ཏོ་༎
T04ksmadhlu:1405	 evameva yadācaranti tadapi prajñāpāramitāyāmevācaranti /  kauśika, tat prajñāpāramitāvadeva kurvanti /	T04D3934:202b-2	གང་དེ་ལྟར་སྤྱོད་པ་དེ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པའོ་ཞེས་དེ་སྐད་སྟོན་པ་དེ་ནི་། ཀོཨོ་ཤི་ཀ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལྟར་བཅོས་པའོ་༎
T04ksmadhlu:1407	 tatra ye prajñāpāramitāvanna kaurvanti tatkathamiti cet?	T04D3934:202b-4	དེ་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལྟར་བཅོས་པ་མ་ཡིན་པ་གང་ཞེ་ན་།
T04ksmadhlu:1408	 te itthumupadiśantikulaputrāḥ,  atrāgacchatha,	T04D3934:202b-5	དེ་དག་འདི་ལྟར་སྟོན་ཏེ་། རིགས་ཀྱི་བུ་ཁྱོད་ཚུར་ཤོག་༎
T04ksmadhlu:1410	 prajñāpāramitābhāvanāyaṃ rūpamanityamiti mānupaśyatha,  sarvākārajñatāparyantaṃ duḥkhatāṃ nirātmakatāmaśucitāṃ ca mānupapaśyatha /	T04D3934:202b-7	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྒོམས་ལ་། གཟུགས་ནས་རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱི་བར་ལ་མི་རྟག་པ་ཉིད་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པར་ཡང་དག་པར་རྗེས་སུ་མི་ལྟའོ་༎ དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
T04ksmadhlu:1412	 yatho hi rūpamitisvabhāvataḥ śūnyam,	T04D3934:202b-10	གཟུགས་ནི་གཟུགས་ཀྱི་ངོ་བོ་ཉིད་ཀྱིས་སྟོང་སྟེ་།
T04ksmadhlu:1413	 rūpasya yo 'pi svabhāvaḥ,  sa [sarvathā] asan /	T04D3934:202b-11	གཟུགས་ཀྱི་ངོ་བོ་ཉིད་གང་ཡིན་བདེ་དངོས་པོ་མེད་པའོ་༎
