src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10avsata_u:12034	 vārāṇasyām anyatamo gṛhapatir āḍhyo mahādhano mahābhogo vistīrṇaviśālaparigraho vaiśravaṇadhanasamudito vaiśravaṇadhanapratispardhī /	K01D0005_H0005:36a-11	རྣམ་ཐོས་ཀྱི་བུའི་ནོར་དང་འགྲན་པ་ཞིག་གནས་སོ་༎ དེ་ལ་བྲན་གྲོང་བཅུ་དྲུག་དང་། ལས་ཀྱི་མཐའ་པའི་གྲོང་སུམ་ཅུ་དང་། སྐྱེད་སྒྱུར་པའི་གྲོང་དྲུག་ཅུ་དང་། རྨོན་པ་དོར་དགུ་བརྒྱ་དགུ་བཅུ་རྩ་དགུ་དང་། གསེར་བྱེ་བ་དྲུག་ཅུ་དང་། གང་དག་གིས་རྒྱལ་པོ་པདམ་ཆེན་པོ་ཐུབ་པའི་གསེར་གྱི་ནས་སྦྱང་བརྒྱད་ཅུ་ཡོད་དོ་༎
K10avsata_u:12035	 tena sadṛśāt kulāt kalatram ānītam* /	K01D0005_H0005:36a-13	དེས་རིགས་མཉམ་པ་ལས་ཆུང་མ་བླངས་ནས་།
K10avsata_u:12036	 sa tayā sārdhaṃ krīḍati ramate paricārayati /	K01D0005_H0005:36a-14	དེ་དེ་དང་ལྷན་ཅིག་རྩེ་བར་བྱེད་། དགའ་བར་བྱེད་། དགའ་མགུར་སྤྱོད་པར་བྱེད་དོ་༎
K10avsata_u:12040	 na me putro na duhitā /	K01D0005_H0005:36a-17	དེ་ལ་བུ་ཡང་མེད་། བུ་མོ་ཡང་མེད་ནས་།
K10avsata_u:12045	 tadyathā ārāmadevatā vanadevatāś catvaradevatāḥ śṛṅgāṭakadevatāḥ /  sahajāḥ sahadhārmikā nityānubaddhā api devatā āyācate sma /	K01D0005_H0005:36b-1	ལྔ་ལེན་ལ་སོགས་པ་གནོད་སྦྱིན་གྱི་སྡེ་དཔོན་ཉི་ཤུ་རྩ་བརྒྱད་དང་། འཕྲོག་མ་བུ་ལྔ་བརྒྱའི་འཁོར་ཅན་དང་། ཀུན་དགའ་ར་བའི་ལྷ་དང་། ནགས་ཚལ་གྱི་ལྷ་དང་། བཞི་མདོའི་ལྷ་དང་། སུམ་མདོའི་ལྷ་དང་། གཏོར་མ་ལེན་པའི་ལྷ་དང་། ལུས་ཀྱི་ལྷ་དང་། ལྷན་ཅིག་སྐྱེས་པ་དང་། ཆོས་མཐུན་པ་དང་། རྟག་ཏུ་འབྲང་བའི་ལྷ་དེ་དག་དང་། གཞན་ཡང་ལྷ་བརྒྱ་སྟོང་དག་ལ་གསོལ་བ་འདེབས་པར་བྱེད་དོ་༎
K10avsata_u:12047	 asti caiṣa loke pravādo yadāyācanahetoḥ putrā jāyante duhitaraś ceti /	K01D0005_H0005:36b-3	འཇིག་རྟེན་ན་ཡང་ལྷ་ལ་གསོལ་བ་བཏབ་པའི་རྒྱུ་ལས་བུ་དང་། བུ་མོ་དག་སྐྱེའོ་ཞེས་བྱ་བ་འཇིག་རྟེན་པའི་གཏམ་དེ་ལྟ་བུ་ཡོད་མོད་ཀྱི་།
K10avsata_u:12048	 tac ca naivam* /	K01D0005_H0005:36b-4	དེ་ནི་དེ་ལྟ་མ་ཡིན་ཏེ་།
K10avsata_u:12058	 pañcāveṇikā dharmā ekatye paṇḍitajātīye mātṛgrāme / katame  -------------------- Vaidya, p. 253 --------------------	K01D0005_H0005:40a-19	འདི་ན་བུད་མེད་མཁས་པའི་རང་བཞིན་ཅན་ཁ་ཅིག་ཤེས་པར་བྱ་བའི་གནས་ལྔ་རབ་ཏུ་ཤེས་ཏེ་།
K10avsata_u:12060	 pañca? raktaṃ puruṣaṃ jānāti viraktaṃ {puruṣaṃ} jānāti /  kālaṃ jānāti ṛtuṃ jānāti /  garbham avakrāntaṃ jānāti /  yasya sakāśād garbho 'vakrāmati taṃ jānāti /  dārakaṃ jānāti dārikāṃ jānāti /	K01D0005_H0005:40a-20	སྐྱེས་པ་ཆགས་པར་གྱུར་པ་ཤེས་ཤིང་། སྐྱེས་པ་ཆགས་པ་དང་བྲལ་བ་ཤེས་པ་དང་། དུས་ཤེས་ཤིང་ཟླ་མཚན་ཤེས་པ་དང་། མངལ་དུ་ཞུགས་པ་ཤེས་པ་དང་། གང་ལས་མངལ་དུ་ཞུགས་པ་དེ་ཡང་ཤེས་པ་དང་། ཁྱེའུར་ཤེས་ཤིང་བུ་མོར་ཤེས་པ་སྟེ་།
K10avsata_u:12065	 saced dārako bhavati,  dakṣiṇaṃ kukṣiṃ niśritya tiṣṭhati /  saced dārikā bhavati,	K01D0005_H0005:40b-0	༄༤༠བ་གལ་ཏེ་ཁྱེའུ་ཡིན་ན་དཀུ་ག-ཡས་པར་རྟེན་ཅིང་འདུག་པ་ལ་། གལ་ཏེ་བུ་མོ་ཡིན་ན་དཀུ་ག-ཡོན་པར་རྟེན་ཅིང་འདུག་པའོ་༎
K10avsata_u:12068	 vāmaṃ kukṣiṃ niśritya tiṣṭhati /	K01D0005_H0005:40b-2	བུད་མེད་དེས་ཀྱང་ཇི་ལྟར་བདག་གི་དཀུ་ག-ཡས་རོལ་མི་བདེ་བས་ན་གོར་མ་ཆགས་པར་བདག་གིས་བུ་རྙེད་དོ་སྙམ་དུ་རིག་ནས་། དེ་དགའ་ཞིང་མགུ་ལ་ཡིད་རབ་ཏུ་དགའ་བས་།
K10avsata_u:12069	 sā āttamanāttamanāḥ svāmina ārocayati:	K01D0005_H0005:40b-4	ཁྱིམ་ཐབ་ལ་སྨྲས་པ་།
K10avsata_u:12071	 āpannasatvāsmi saṃvṛttā /	K01D0005_H0005:40b-5	རྗེའི་སྲས་ཁྱོད་ལ་བཀའ་མཆིད་སྙན་པ་ཞིག་གསོལ་ལོ་༎ དེས་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ བཟང་མོ་ལྷ་དང་མིའི་གཏམ་སྙན་ཐོས་པར་གྱུར་ཅིག་། གཏམ་སྙན་པ་ཇི་ལྟ་བུ་ཞིག་།
K10avsata_u:12072	 yathā ca me dakṣiṇaṃ kukṣiṃ niśritya tiṣṭhati,  niyataṃ dārako bhaviṣyatīti /	K01D0005_H0005:40b-9	ཇི་ལྟར་བདག་གི་དཀུ་ག-ཡས་རོལ་མི་བདེ་བས་ན་གོར་མ་བཀུམ་པར་བདག་གིས་བུ་རྙེད་དོ་༎
K10avsata_u:12077	 apy evāhaṃ cirakālābhilaṣitaṃ putramukhaṃ paśyeyam* /  jāto me syān nāvajātaḥ /	K01D0005_H0005:40b-12	བཟང་མོ་ཁྱོད་ཀྱི་བུ་དེ་བཞིན་དུ་སྐྱེ་བར་ཤོག་ཅིག་། ཁོ་བོས་ཀྱང་བུ་སྡུག་པའི་ངོ་མཐོང་བ་དང་། ཁོ་བོས་ཡུན་རིང་མོ་ཞིག་ནས་མངོན་པར་འདོད་པའི་བུ་ཡིད་ལ་བསམ་པ་བཞིན་དུ་གྲུབ་པ་དང་། ཁོ་བོ་དང་མཐུན་པར་སྐྱེ་ཞིང་མི་མཐུན་པར་མི་སྐྱེ་བ་དང་། ཁོ་བོའི་བྱ་བ་དག་བྱེད་པ་དང་།
K10avsata_u:12083	 asmākaṃ cāpy atītakālagatānām alpaṃ vā prabhūtaṃ vā dānāni datvā puṇyāni kṛtvā mama nāmnā dakṣiṇām ādekṣyate:	K01D0005_H0005:40b-14	གསོས་པས་ཕྱིར་གསོ་བ་དང་། ཁོ་བོས་ནོར་རྫས་ལ་སྤྱོད་པ་དང་། ཁོ་བོའི་རིགས་རྒྱུད་ཀྱང་ཡུན་རིང་དུ་གནས་པར་འགྱུར་བ་དང་། བདག་གི་དབང་ཕྱུག་ཀྱང་ཉམས་པར་མི་འགྱུར་བ་དང་། བདག་ཅག་ཤི་ཞིང་དུས་ལ་བབ་པ་ན་བདག་ཅག་གི་ཕྱིར་སྦྱིན་པ་ཆུང་ངུའམ་ཆེན་པོ་དག་སྦྱིན་ཞིང་བསོད་ནམས་དག་བྱས་ནས་། འདི་དེ་གཉིས་གང་དུ་སྐྱེས་པ་དེར་འགྲོ་ཞིང་རྗེས་སུ་འགྲོ་བར་འགྱུར་༄༤༡ཨ་༌༎
K10avsata_u:1797	 caturṣu saṃgrahavastuṣu dīrgharātrakṛtaparicayānāṃ pañcāṅgaviprahīṇānāṃ pañcagatisamatikrāntānāṃ	K01D0005_H0005:80a-15	བསྡུ་བའི་དངོས་པོ་བཞི་ལ་ཡུན་རིང་པོ་ནས་ཡོངས་སུ་སྦྱོང་བ་མཛད་པ་། ཡན་ལག་ལྔ་སྤངས་པ་། འགྲོ་བ་ལྔ་ལས་ཡང་དག་པར་འདས་པ་།
K10avsata_u:1798	 ṣaḍaṅgasamanvāgatānāṃ ṣaṭpāramitāparipūrṇānāṃ saptabodhyaṅgakusumāḍhyānām aṣṭāṅgamārgadeśikānāṃ	K01D0005_H0005:80a-18	ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ཡོངས་སུ་རྫོགས་པ་། ཡན་ལག་དྲུག་དང་ལྡན་པ་། རྟག་ཏུ་གནས་པར་བྱ་བ་དྲུག་གིས་གནས་པ་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་བདུན་གྱི་མེ་ཏོག་གིས་ཕྱུག་པ་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་སྟོན་པ་།
K10avsata_u:1799	 navānupūrva{vihāra}samāpattikuśalānāṃ daśabalabalināṃ daśadiksamāpūrṇayaśasāṃ daśaśatavaśavartiprativiśiṣṭānāṃ  trī rātres trir divasasya ( ca)	K01D0005_H0005:80a-23	མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་ལ་མཁས་པ་། སྟོབས་བཅུའི་སྟོབས་དང་ལྡན་པ་། ཕྱོགས་བཅུར་སྙན་པས་ཡང་དག་པར་རྒྱས་པ་།
K10avsata_u:1802	 ko hīyate ko vardhate kaḥ kṛcchraprāptaḥ kaḥ saṃkaṭaprāptaḥ kaḥ saṃbādhaprāptaḥ kaḥ kṛcchrasaṃkaṭasaṃbādhaprāptaḥ ko 'pāyanimnaḥ ko 'pāyapravaṇaḥ ko 'pāyaprāgbhāraḥ /	K01D0005_H0005:80a-26	བརྒྱ་ཕྲག་བཅུར་དབང་སྒྱུར་བ་ལས་ཁྱད་པར་དུ་འཕགས་པ་རྣམས་ཀྱིས་ཆོས་ཉིད་ནི་ཉིན་ལན་གསུམ་། མཚན་ལན་གསུམ་སངས་རྒྱས་ཀྱི་སྤྱན་གྱིས་འཇིག་རྟེན་ལ་རྣམ་པར་གཟིགས་ནས་། སུ་ནི་ཉམས་པར་གྱུར་། སུ་ནི་འཕེལ་བར་༄༨༠བ་འགྱུར༏་སུ་ནི་གནོད་པར་གྱུར་། སུ་ནི་ཉམ་ང་བར་གྱུར་། སུ་ནི་གནོད་པ་དང་ཉམ་ང་བ་དང་མི་བདེ་བར་གྱུར་།
K10avsata_u:1807	 ) kasyānavaropitāni kuśalamulāny avaropayeyam*,  kasyāvaropitāni paripācayeyam*,  kasya paripakvāni vimocayeyam* / āha ca:	K01D0005_H0005:80b-4	གང་གིས་དགེ་བའི་རྩ་བ་བསྐྱེད་པ་རྣམས་ནི་ཡོངས་སུ་སྨིན་པར་བྱ་། གང་གིས་དགེ་བའི་རྩ་བ་ཡོངས་སུ་སྨིན་པ་རྣམས་ནི་ཐར་བར་བྱ་།
K10avsata_u:2018	 śamathavipaśyanāvihāriṇāṃ tridamathavastukuśalānāṃ caturoghottīrṇānāṃ caturṛddhipādacaraṇatalasupratiṣṭhitānāṃ	K01D0005_H0005:80a-12	མི་འཇིགས་པ་བཞིས་བསྙེངས་པ་མེད་པ་། ཆུ་བོ་བཞི་ལས་རྒལ་བ་། རྫུ་འཕྲུལ་གྱི་རྐང་པ་བཞིས་སྤྱོད་པའི་གཞི་ལ་ལེགས་པར་གནས་པ་།
K10avsata_u:2019	 caturṣu saṃgrahavastuṣu dīrgharātrakṛtaparicayānāṃ pañcāṅgaviprahīṇānāṃ pañcagatisamatikrāntānāṃ	K01D0005_H0005:80a-15	བསྡུ་བའི་དངོས་པོ་བཞི་ལ་ཡུན་རིང་པོ་ནས་ཡོངས་སུ་སྦྱོང་བ་མཛད་པ་། ཡན་ལག་ལྔ་སྤངས་པ་། འགྲོ་བ་ལྔ་ལས་ཡང་དག་པར་འདས་པ་།
K10avsata_u:2020	 ṣaḍaṅgasamanvāgatānāṃ ṣaṭpāramitāparipūrṇānāṃ saptabodhyaṅgakusumāḍhyānām aṣṭāṅgamārgadeśikānāṃ	K01D0005_H0005:80a-18	ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ཡོངས་སུ་རྫོགས་པ་། ཡན་ལག་དྲུག་དང་ལྡན་པ་། རྟག་ཏུ་གནས་པར་བྱ་བ་དྲུག་གིས་གནས་པ་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་བདུན་གྱི་མེ་ཏོག་གིས་ཕྱུག་པ་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་སྟོན་པ་།
K10avsata_u:2021	 navānupūrvavihārasamāpattikuśalānāṃ daśabalabalināṃ daśadiksamāpūrṇayaśasāṃ daśaśatavaśavartiprativiśiṣṭānāṃ	K01D0005_H0005:80a-23	མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་ལ་མཁས་པ་། སྟོབས་བཅུའི་སྟོབས་དང་ལྡན་པ་། ཕྱོགས་བཅུར་སྙན་པས་ཡང་དག་པར་རྒྱས་པ་།
K10avsata_u:2022	 trī rātres trir divasasya ( ca)  buddhacakṣuṣā lokaṃ vyavalokya jñānadarśanaṃ pravartate:	K01D0005_H0005:80a-26	བརྒྱ་ཕྲག་བཅུར་དབང་སྒྱུར་བ་ལས་ཁྱད་པར་དུ་འཕགས་པ་རྣམས་ཀྱིས་ཆོས་ཉིད་ནི་ཉིན་ལན་གསུམ་། མཚན་ལན་གསུམ་སངས་རྒྱས་ཀྱི་སྤྱན་གྱིས་འཇིག་རྟེན་ལ་རྣམ་པར་གཟིགས་ནས་། སུ་ནི་ཉམས་པར་གྱུར་། སུ་ནི་འཕེལ་བར་༄༨༠བ་འགྱུར༏་སུ་ནི་གནོད་པར་གྱུར་། སུ་ནི་ཉམ་ང་བར་གྱུར་། སུ་ནི་གནོད་པ་དང་ཉམ་ང་བ་དང་མི་བདེ་བར་གྱུར་།
K10avsata_u:2024	 ko hīyate ko vardhate kaḥ kṛcchraprāptaḥ kaḥ saṃkaṭaprāptaḥ kaḥ saṃbādhaprāptaḥ kaḥ kṛcchrasaṃkaṭasaṃbādhaprāptaḥ ko 'pāyanimnaḥ ko 'pāyapravaṇaḥ ko 'pāyaprāgbhāraḥ /	K01D0005_H0005:80b-12	གང་ནི་འདོད་ཆགས་ལ་སྤྱོད་། གང་ནི་ཞེ་སྡང་ལ་སྤྱོད་། གང་ནི་གཏི་མུག་ལ་སྤྱོད་། གང་ནི་འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་ལ་སྤྱོད་། གང་ནི་ཉེས་པ་རྣམས་ཀྱིས་གནོད་པར་གྱུར་། གང་ནི་ངན་སོང་ལ་གཞོལ་། གང་ནི་ངན་སོང་ལ་འབབ་། གང་ནི་ངན་སོང་ལ་བབ་།
K10avsata_u:2562	 so 'putraḥ putrābhinandī śivavaruṇakuberaśakrabrahmādīn anyāṃś ca devatāviśeṣān āyācate tadyathā:	K01D0005_H0005:36a-17	དེ་ལ་བུ་ཡང་མེད་། བུ་མོ་ཡང་མེད་ནས་། བུའི་ཕྱིར་ལྷ་བརྒྱ་སྟོང་དུ་མ་ལ་གསོལ་བ་འདེབས་ཏེ་། འདི་ལྟ་སྟེ་། ཚངས་པ་དང་། དབང་པོ་དང་། ཉེ་དབང་དང་། གཤིན་རྗེ་དང་། ཉི་མ་དང་། ཁྱབ་འཇུག་དང་། དབང་བདག་དང་། ས་ག་དང་། ལས་ཐམས་ཅད་པ་དང་། ཐ་སྐར་དང༏་སའི་ལྷ་དང་། ཀླུ་དང་། ཆུ་ལྷ་དང་། མེ་ལྷ་དང་། རླུང་ལྷ་དང་། ཡུལ་འཁོར་སྐྱོང་དང་། འཕགས་སྐྱེས་པོ་དང་། མིག་མི་བཟང་དང་། རྣམ་ཐོས་ཀྱི་བུ་དང་། ནོར་བུ་བཟང་༄༣༦བ་པོ་དང་། གང་པོ་དང་། གང་བ་བཟང་པོ་དང་། ལྔས་རྩེན་དང་།
K10avsata_u:2563	 ārāmadevatā vanadevatāś catvaradevatāḥ śṛṅgāṭakadevatā balipratigrāhikā devatāḥ /  sahajāḥ sahadhārmikā nityānubaddhā api devatā āyācate /	K01D0005_H0005:36b-1	ལྔ་ལེན་ལ་སོགས་པ་གནོད་སྦྱིན་གྱི་སྡེ་དཔོན་ཉི་ཤུ་རྩ་བརྒྱད་དང་། འཕྲོག་མ་བུ་ལྔ་བརྒྱའི་འཁོར་ཅན་དང་། ཀུན་དགའ་ར་བའི་ལྷ་དང་། ནགས་ཚལ་གྱི་ལྷ་དང་། བཞི་མདོའི་ལྷ་དང་། སུམ་མདོའི་ལྷ་དང་། གཏོར་མ་ལེན་པའི་ལྷ་དང་། ལུས་ཀྱི་ལྷ་དང་། ལྷན་ཅིག་སྐྱེས་པ་དང་། ཆོས་མཐུན་པ་དང་། རྟག་ཏུ་འབྲང་བའི་ལྷ་དེ་དག་དང་། གཞན་ཡང་ལྷ་བརྒྱ་སྟོང་དག་ལ་གསོལ་བ་འདེབས་པར་བྱེད་དོ་༎
