src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10divyav_u:9624	 196.002. apīdānīṃ jambudvīpakā akarā abhūvann aśulkā atarapaṇyāḥ/	K10D0349_H0357:51a-5	རྒྱལ་པོ་དཔལ་གྱི་སྡེའི་འཛམ་བུའི་གླིང་གི་མི་ཐམས་ཅད་ལ་དཔྱ་དང་། ཤོ་ག་མ་དང་། གྲུ་བཙས་མེད་དེ་།
K10divyav_u:9625	 196.003. kṛṣisampannāḥ saumyā janapadā babhūvuḥ/	K10D0349_H0357:51a-6	ཞིང་གི་འབྱོར་པ་དང་ལྡན་པ་། སྐྱེ་བོ་རྣམས་ཞི་བ་།
K10divyav_u:9626	 196.003. kukkuṭasampātamātrāśca grāmanigamarāṣṭrarājadhānyo babhūvuḥ/	K10D0349_H0357:51a-8	ཁྱིམ་བྱ་རྣམས་དང་ལྡན་པའི་ཡུལ་དང་། གྲོང་ཁྱེར་དང་། གྲོང་རྡལ་དང་། ཡུལ་འཁོར་དང་། རྒྱལ་པོའི་ཕོ་བྲང་བྱུང་བར་གྱུར་ཏོ་༎ དགེ་སློང་དག་།
K10divyav_u:9627	 196.004. tena khalu samayena catuścatvāriṃśadvarṣasahasrāṇi jambudvīpe manuṣyāṇāmāyuṣaḥ pramāṇamabhūt/  196.005. rājā candraprabho bodhisattvo 'bhūt sarvaṃdadaḥ sarvaparityāgī niḥsaṅgaparityāgī ca/	K10D0349_H0357:51a-10	རྒྱལ་པོ་དཔལ་གྱི་སྡེ་བྱང་ཆུབ་སེམས་དཔར་གྱུར་ཏེ་། ཐམས་ཅད་སྟེར་བ་། ཐམས་ཅད་ཡོངས་སུ་གཏོང་བ་། ཆགས་པ་མེད་པར་ཡོངས་སུ་གཏོང་བ་དང་། གཏོང་བ་ཆེན་པོ་ལ་ཞུགས་ནས་ཐ་ན་རང་གི་ཤ་ཡང་གཏོང་སྟེ་། དེས་མ་བྱིན་པ་དང་། ཡོངས་སུ་མ་བཏང་པ་ཅི་ཡང་མེད་དོ་༎
K10divyav_u:9630	 196.006. tena bhadraśilāyāṃ rājadhānyāṃ nirgatya bahirdhā nagarasya caturṣu nagaradvāreṣu catvāro catvāro mahāyajñavāṭā māpitāśchatradhvajayūpapatākātyucchritāḥ/	K10D0349_H0357:51a-15	དགེ་སློང་དག་། རྒྱལ་པོ་དཔལ་གྱི་སྡེའི་རྒྱལ་པོའི་ཕོ་བྲང་ཨཨ་རིཤཐའི་ཤར་ཕྱོགས་ཀྱི་གྲོང་ཁྱེར་གྱི་མཐར་སྦྱིན་གཏོང་གི་གནས་བྱས་ཏེ་། སྦྱིན་པ་ནི་གཏོང་། བསོད་ནམས་ནི་བྱེད་དོ་༎ ལྷོ་དང་། ནུབ་དང་། བྱང་གི་གྲོང་ཁྱེར་གྱི་སྒོར་སྦྱིན་པ་ནི་གཏོང་། བསོད་ནམས་ནི་བྱེད་དོ་༎
K10divyav_u:9631	 196.007. tataḥ suvarṇabherīḥ saṃtāḍya dānāni dīyante,  puṇyāni kriyante,	K10D0349_H0357:51a-21	སུམ་མདོའི་དབུས་ན་ཡང་སྦྱིན་པ་ནི་གཏོང་། བསོད་ནམས་ནི་བྱེད་དོ་༎
K10divyav_u:9633	 tadyathā--annamannārthibhyaḥ,  pānaṃ pānārthibhyaḥ,	K10D0349_H0357:51a-23	འདི་ལྟར་ཟས་འདོད་པ་རྣམས་ལ་ནི་ཟས་། སྐོམ་འདོད་པ་རྣམས་ལ་ནི་སྐོམ་།
K10divyav_u:9635	 svādyabhojyamālyavilepanavastraśayanāsanāpāśrayāvāsapradīpacchatrāṇi rathā ābharaṇānyalaṃkārāḥ,	K10D0349_H0357:51b-0	བཟའ་བ་དང་། ༄༥༡བ་བཅའ་བ་དང་། མར་མེ་དང་། ཕྲེང་བ་དང་། དྲི་དང་། བྱུག་པ་དང་། གོས་དང་། མལ་ཆ་དང་། སྟན་དང་། རྒྱབ་རྟེན་དང་། གནས་དང་། གཟུགས་རྣམས་དང་། ཤིང་རྟ་དང་།
K10divyav_u:9636	 suvarṇapātryo rūpyacūrṇaparipūrṇāḥ,  rūpyapātryaḥ suvarṇaparipūrṇāḥ,	K10D0349_H0357:51b-1	གླང་པོ་དང་། རྟ་དང་། རྒྱན་རྣམས་དང་། གསེར་གྱི་སྣོད་དངུལ་གྱི་ཕྱེ་མས་ཡོངས་སུ་གང་བ་རྣམས་དང་། དངུལ་གྱི་སྣོད་གསེར་གྱི་ཕྱེ་མས་ཡོངས་སུ་གང་བ་རྣམས་དང་། བ་ལང་གསེར་གྱི་རབ༹་དང་། དངུལ་གྱི་རྨིག་པ་བཏགས་པ་།
K10divyav_u:9735	 198.021. iti viditvā gandhamādanāt parvatādavatīrṇaḥ/  198.021. atha gandhamādananivāsinī devatā vikroṣṭumārabdhā--hā kaṣṭaṃ rajñaścandraprabhasya maitrātmakasya mahākāruṇikasya sattvavatsalasyānityatābalaṃ	K10D0349_H0357:60a-14	སྙིང་རྗེ་དང་ལྡན་པ་། སེམས་ཅན་ཐམས་ཅད་ལ་མཉེས་གཤིན་པ་། མི་རྟག་པ་ཉིད་ཀྱི་སྟོབས་ཉེ་བར་གནས་པ་ནི་སྡུག་བསྔལ་ལོ་༎ དེ་ཐོས་པ་དང་། སྐྱེ་བོའི་ཚོགས་རྣམས་སྨྲེ་སྔགས་འདོན་པར་གྱུར་ཏོ་༎
