src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19asvsaunu:127	 tataḥ kadā cit kālena tad avāpa kulakramāt /	T13n929u_002:2	 tataḥ kadācitkālena tadavāpa kulakramāt |
GK19asvsaunu:128	 rāja śuddhodhano nāma śuddhakarmā jitendriyaḥ // Saund_2.1 //	T13n929u_002:3	 rājā śuddhodano nāma śuddhakarmā jitendriyaḥ ||1 ||
GK19asvsaunu:129	 yaḥ sasañje na kāmeṣu śrīpāptau na visismiye /	T13n929u_002:4	 yaḥ sasañje na kāmeṣu śrīprāptau na visismiye |
GK19asvsaunu:130	 nāvamene parānṛddhyā parebhyo nāpi vivyathe // Saund_2.2 //	T13n929u_002:5	 nāvamene parānṛddhyā parebhyo nāpi vivyathe ||2 ||
GK19asvsaunu:131	 balīyān sattvasaṃpannaḥ śrutavān buddhimān api /  vikrānto nayvāṃś caiva dhīraḥ sumukha eva ca // Saund_2.3 //  vapuṣmāṃś ca na ca stabdho dakṣiṇo na ca nārajavaḥ /	T13n929u_002:6	 balīyān sattvasaṃpannaḥ śrutavān buddhimānapi |  vikrānto nayavāṃścaiva dhīraḥ sumukha eva ca ||3 ||  vapuṣmāṃśca na ca stabdho dakṣiṇo na ca nārjavaḥ |
GK19asvsaunu:134	 tejasvī na ca na kṣāntaḥ kartā ca na ca vismitaḥ // Saund_2.4 //  ākṣiptaḥ śatrubhiḥ saṃkhye suhṛdbhiś ca vyapāśritaḥ /  abhavad yo na vimukhas tejasā ditsayaiva ca // Saund_2.5 //	T13n929u_002:9	 tejasvī na ca na kṣāntaḥ kartā ca na ca vismitaḥ ||4 ||  ākṣiptaḥ śatrubhiḥ saṃkhye suhṛdbhiśca vyapāśritaḥ |
GK19asvsaunu:137	 yaḥ pūrvai rājabhir yātāṃ yiyāsur dharmapaddhatim /  rājyaṃ dīkṣām iva vahan vṛttetānvagamat pitṝn // Saund_2.6 //	T13n929u_002:12	 yaḥ pūrvaiḥ rājabhiryātāṃ yiyāsurdharmapaddhatim |  rājyaṃ dīkṣāmiva vahan vṛttenānvagamat pitṝn ||6 ||
GK19asvsaunu:139	 yasya suvyahārāc ca rakṣanāc ca sukhaṃ prajāḥ /	T13n929u_002:14	 yasya suvyavahārācca rakṣaṇācca sukhaṃ prajāḥ |
GK19asvsaunu:140	 śiśyire vigatodvegāḥ pitur aṅkagatā iva // Saund_2.7 //	T13n929u_002:15	 śiśyire vigatodvegāḥ pituraṅkagatā iva ||7 ||
GK19asvsaunu:141	 kṛtaśāstraḥ kṛtāstro vā jāto vā vipule kule /	T13n929u_002:16	 kṛtaśāstraḥ kṛtāstro vā jāto vā vipule kule |
GK19asvsaunu:142	 akṛtārtho na dadṛśe yasya darśanameyivān // Saund_2.8 //	T13n929u_002:17	 akṛtārtho na dadṛśe yasya darśanameyivān ||8 ||
GK19asvsaunu:143	 hitaṃ vipriyam apy ukto yaḥ śuśrāva na cukṣubhe /	T13n929u_002:18	 hitaṃ vipriyamapyukto yaḥ suśrāva na cukṣubhe |
GK19asvsaunu:144	 duṣkṛtaṃ bahv api tyaktvā sasmāra kṛtam aṇv api // Saund_2.9 //	T13n929u_002:19	 duṣkṛtaṃ bahvapi tyaktvā sasmāra kṛtamaṇvapi ||9 ||
GK19asvsaunu:145	 praṇatān anujagrāha vijagrāha kuladviṣaḥ /  āpannān parijagrāha nijagrāhāsthitān pathi // Saund_2.10 //	T13n929u_002:20	 praṇatānanujagrāha vijagrāha kuladviṣaḥ |  āpannān parijagrāha nijagrāhāsthitān pathi ||10 ||
GK19asvsaunu:147	 prāyeṇa viṣaye yasya tacchīlam anuvartinaḥ /	T13n929u_002:22	 prāyeṇa viṣaye yasya tacchīlamanuvartinaḥ |
GK19asvsaunu:148	 arjayanto dadṛśire dhanānīva guṇān api // Saund_2.11 //	T13n929u_002:23	 arjayanto dadṛśire dhanānīva guṇānapi ||11 ||
GK19asvsaunu:149	 adhyaiṣṭa yaḥ paraṃ brahma na vyaiṣṭa satataṃ dhṛteḥ /	T13n929u_002:24	 adhyaiṣṭa yaḥ paraṃ brahma na vyaiṣṭa satataṃ dhṛteḥ |
GK19asvsaunu:150	 dānān yadita pātrebhyaḥ pāpaṃ nākṛta kiṃ cana // Saund_2.12 //	T13n929u_002:25	 dānānyadita pātrebhyaḥ pāpaṃ nākṛta kiṃcana ||12 ||
GK19asvsaunu:151	 dhṛtyāvākṣīt pratijñāṃ sa sadvājivodyatāṃ dhuram /	T13n929u_002:26	 dhṛtyāvākṣīt pratijñāṃ sa sadvājīvodyatāṃ dhuram |
GK19asvsaunu:152	 na hy avānchīc eyutaḥ satyān muhūrtam api jīvitam // Saund_2.13 //	T13n929u_002:27	 na hyavāñchīccyutaḥ satyānmuhūrtamapi jīvitam ||13 ||
