src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14visvantu:100	 sa prasthito vanam apetya saputradāraḥ  paurāḥ ca bhṛtya karuṇaṃkaruṇaṃ rudanti //	T24n1450_016:0182a13_13	王責遠驅擯，　　由是眾悲啼。
K14visvantu:102	 (Viśv 22) tato viśvantaro bodhisatvas tasmān nagaravarān nirgatān paurān yathānyāyam abhigamyovāca:	T24n1450_016:0182a14_14	』「爾時太子既出城已，告諸侍從：
K14visvantu:103	 nivartantu nivartantu bhavantaḥ. suciram api hi priyasaṃprayogo bhūtvāvaśyam evānte  viyogāvasāno bhaviṣyati. vāsavṛkṣādhvapratiśrayabhūto 'pi bandhujanaviyogo 'vaśyabhāvī  priyaviprayogaḥ. kutaḥ	T24n1450_016:0182a14_20	『汝等迴還。 汝今應知，一切恩愛會當別離，眷屬聚集法不長久，如彼行路同息樹陰，會合片時要當分散。
K14visvantu:106	 sarveṣu lokeṣv avagamya jantoḥ priyair viyogo bhavatīti matvā /  kāryā bhavadbhir bhuvi sarvayatnaiḥ sthirāprakaṃpyā ca śamāya buddhiḥ //	T24n1450_016:0182a17_7	』即說頌曰： 「『一切世間人，　　會合必離別。
K14visvantu:108	 (Viśv 23) atha triṃśadyojanātikrāntaṃ bodhisatvam avekṣyānyatamo brāhmaṇo 'bhigamyovāca:	T24n1450_016:0182a20_8	』「爾時菩薩說是語已，可行三十里，見一婆羅門，來至菩薩告言：
K14visvantu:109	 bhoḥ kṣatriyakumāra itas triṃśanmātrair yojanair adhiṣṭhānaṃ yato 'haṃ bhavato guṇaśravaṇād āgata iti. tad arhasi bhavān anena rathavareṇa me saphalaṃ śramaṃ kartum iti.	T24n1450_016:0182a20_15	『剎帝利童子！ 我聞汝名稱遠聞，從三十驛故來，為求四馬車，願施與我四馬車。
K14visvantu:110	 tato mādrī saṃjātāmarṣā niṣṭhurābhidhānena taṃ brāhmaṇam uvāca	T24n1450_016:0182a23_18	』于時太子妃，既見婆羅門來乞，心生輕慢已，麁惡言詞告婆羅門，即說頌曰：
K14visvantu:111	 aho dvijasyāsya sudāruṇā matir vane 'pi yo 'bhyarthayate nṛpātmajaṃ /  na nāma kāruṇyam ihāsya jāyate narendraputre nṛpatiśriyā cyute //	T24n1450_016:0182a24_15	「『希奇甚惡性，　　告言婆羅門： 在於林樹間，　　來乞四馬車。
K14visvantu:113	 bodhisatva uvāca:	T24n1450_016:0182a26_9	』「爾時菩薩告其妃曰：
K14visvantu:114	 evaṃ na khalu na khalu bhavatyā brāhmaṇaḥ paribhāṣaṇīyaḥ. kutaḥ	T24n1450_016:0182a26_20	『汝於婆羅門勿出惡言。 』便說頌曰：
