src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06srabhusu:10138	 sammoho yeneme pratyakṣamanityaṃ nityato [a]vagacchanti pratyakṣamaśuci śucitaḥ,  duḥkhaṃ sukhataḥ,  nirātmakatāmātmataḥ /	T42n1828_07b:0469a21_9	謂諸有情由愚痴故現見無常不淨苦及無我妄計常樂我淨有四顛倒。
T06srabhusu:10141	 viparyastā ete sattvā viparyāsa hetordṛṣṭe dharme,	T42n1828_07b:0469a22_5	由愚痴顛倒發種種業以之為因。
T06srabhusu:10142	 vedanāsu samparāye cātmabhāvābhirnivṛttau,  tṛṣyanti,	T42n1828_07b:0469a22_14	即於現受而起於愛。
T06srabhusu:10144	 tṛṣitāśca jātimūlakāni karmāṇi kṛtvā evamāyatyāṃ karmakleśahetu [............] kevalaṃ saṃduḥkhamabhinirvartayantyevaṃ nimittamudgṛhyādhyātmamadhimucyate  ayamapi kevalo duḥkhaskandha evameva saṃbhūta iti /  ye cātmabhāvā nānantā[ḥ] paryantāḥ pūrvāntamārabhya yeṣāmādireva na prajñāyate /	T42n1828_07b:0469a23_8	及後所生諸自體中起後有愛。 由此二愛潤前所造生根本業感得當來純大苦蘊。
T06srabhusu:10155	 tadādhyātmabahirdhā kāye yāvaddharmeṣu dharmānudarśī viharati /  yadātmanaśca pareṣāṃ cātītānāgatān [skandhān] pratītyasamutpannānmanasi karoti /	T42n1828_07b:0469a27_1	若於自他去來諸蘊緣性緣起作意思惟名於內外身受心法住彼修觀者。
T06srabhusu:7841	 tatra trīṇyāvaraṇāni /	T42n1828_07b:0461a09_12	以無三障故。
T06srabhusu:7842	 karmāvaraṇaṃ /  kleśāvaraṇaṃ /  vipākāvaraṇaṃ /  tatra karmāvaraṇaṃ /  pañcānantaryāṇi karmāṇi /	T42n1828_07b:0461a10_6	言業障者乃至能障正道等者。 即是五逆業及餘故思造重不善業招三惡趣。
T06srabhusu:7849	 gurukarma, vipakvavipākaṃ /  mārgotpattaye /  nibaddhakārakaṃ /	T42n1828_07b:0461a12_17	彼業果起障於聖道不令生起。
T06srabhusu:7852	 tatra kleśāvaraṇaṃ /  tīvrakleśatā /  āyatakleśatā ca /	T42n1828_07b:0461a13_13	煩惱障者即是上品猛利長時數起。
T06srabhusu:7855	 yā dṛṣṭe dharme caritaviśodhanenālambanaviśodhanena na śakyate viśodhayituṃ /	T42n1828_07b:0461a14_12	於現法中淨行所緣不淨觀等不能令淨。 名煩惱障。 異熟障中。 景云。 謂若生處至異熟果生者。 即前業障所招異熟依彼聖道不生起故名異熟障。
T06srabhusu:7861	 tatrādiśuddhiḥ, (Śbh_Sh 336)	T42n1828_07b:0461a20_17	若生處者謂隨生處。 聖道依彼不生者即三惡趣。 於是生處異熟果生者謂惡異熟於是處生非聖道依也。 二解最初得清淨。
T06srabhusu:7862	 śīlaṃ ca suviśuddhaṃ dṛṣṭiśca ṛjvī [/	T42n1828_07b:0461a23_14	謂善淨戒及正直見者。
T06srabhusu:9130	 kauśalyālambane ca /  kleśāviśodhane ca yā vipaśyanā [/]	T42n1828_07b:0465a05_11	乃至若依止善巧所緣及淨惑所緣。
T06srabhusu:9132	 ṣaḍvastukarmitāṃ paścādvakṣmāmi svasthāne /	T42n1828_07b:0465a06_4	於其自處我後當說者下。
T06srabhusu:9135	 ca nava vidhaḥ kṛṣṇapakṣasaṃgṛhīto yoginā veditavyaḥ /  tadyathā [a]nurūpaprayogatā,  abhyastaprayogatā,  aviparītaprayogatā /  aśithilaprayogatā /	T42n1828_07b:0465a09_13	於中初總舉黑白各九別列白品九名相對辨異。 次隨別解釋白品九種。
T06srabhusu:9141	 upalakṣaṇaprayogatā /  asaṃtuṣṭaprayogatā /  avidhuraprayogatā /  samyakprayogatā ca /  anayā navavidhayā śuklapakṣasaṃgṛhītayā tvaritatvaritaṃ cittaṃ samādhīyate /	T42n1828_07b:0465a12_9	由此九種白品所攝加行能令其心速疾得定者。 此據聞思心中作九加行能速得定。
T06srabhusu:9146	 viśeṣāya ca samādheḥ paraiti /	T42n1828_07b:0465a13_16	令三摩地轉更升進者。
T06srabhusu:9147	 yāvatī cānena bhūmirgantavyā bhavatyanuprāptavyā tāṃ laghu laghvevāgantā bhavatyadhandhāyamānaḥ /  nāpi samādhiviśeṣāya paraiti /	T42n1828_07b:0465a14_14	此據定心作九加行能令等持轉更升進。
