src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10D0231_H0232:35b-12	མི་དགེ་བའི་ཆོས་དེ་དག་ཀྱང་གང་ཞེ་ན་། འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་གོ་།	T07n0220e_001:0924b11_14	惡不善者謂貪、瞋、癡。
K10D0231_H0232:35b-15	དེ་ལ་འདོད་ཆགས་རྣམ་པ་གསུམ་དུ་རིག་པར་བྱ་སྟེ་། ཆེན་པོ་དང་། འབྲིང་པོ་དང་། ཆུང་དུའོ་༎	T07n0220e_001:0924b12_3	貪復有三，謂上、中、下。
K10D0231_H0232:35b-17	དེ་ལ་འདོད་ཆགས་ཆེན་པོ་གང་ཞེ་ན་། གང་ལུས་ཐམས་ཅད་དུ་ཁྱབ་སྟེ་སེམས་ཀུན་ནས་བཟུང་ཞིང་གནས་པ་དང་། གང་གིས་དེ་ལ་གཞོལ་ཞིང་འདོད་ཆགས་དང་བྲལ་བའི་སེམས་མི་འཐོབ་པ་སྟེ་། དེ་ལ་གཞོལ་བ་དེ་ལ་ངོ་ཚ་བ་དང་། འཛེམ་པ་ཐམས་ཅད་དུ་ཐམས་ཅད་མེད་པར་འགྱུར་ཏེ་།	T07n0220e_001:0924b13_21	上品貪者，聞欲境名舉身踊躍，深心歡喜，不觀欲過，厭離不生，非理追求，無有慚愧；
K10D0231_H0232:35b-20	ཇི་ལྟར་ན་། ངོ་ཚ་བ་དང་། འཛེམ་པ་ཐམས་ཅད་དུ་ཐམས་ཅད་མེད་པ་ཡིན་ཞེ་ན་།	T07n0220e_001:0924b17_14	無慚愧者，謂若獨行，諸所經遊恒思欲境，心心相續曾無暫捨，唯見妙好不知過患，父母師尊訶彼所欲，都無愧恥不覺起爭，如是名為無慚愧者，此類命終當墮惡趣；
K10D0231_H0232:35b-3	དེ་སྟེ་མི་དགེ་བའམ་། འོན་ཏམ་ལུང་དུ་མ་བསྟན་པའམ་། གལ་ཏེ་དགེ་བ་ལ་སྤྱོད་ན་དེ་ལ་སེམས་དགའ་བ་དང་། རངས་པ་དང་། མོས་པ་སྐྱེད་དོ་༎ དགེ་བའི་ཆོས་དེ་དག་ཀྱང་གང་ཞེ་ན་།	T07n0220e_001:0924b08_7	為善、為惡、為無記耶？ 若行惡境速便止息，若行無記亦應捨之，若行善境即勤精進，策令增長殊勝善根。
K10D0231_H0232:35b-9	བྱང་ཆུབ་ཀྱི་ཕྱོགས་ཀྱི་ཆོས་སུམ་ཅུ་རྩ་བདུན་ནོ་༎ འོན་ཏེ་མི་དགེ་བ་ལ་སྤྱོད་ན་དེ་ལ་སྐྱོ་བ་མང་བ་དང་། རྟོག་པ་མང་བ་ཡིན་ཏེ་། མི་དགེ་བའི་ཆོས་དེ་དག་སྤང་བ་ལ་བརྩོན་པ་ཡིན་ནོ་༎	T07n0220e_001:0924b11_3	為欲對治惡不善法，引三十七妙菩提分。
K10D0231_H0232:44a-11	དེ་ཕྱག་དར་དང་། ཞལ་ཞལ་བྱེད་ན་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སྤྱོད་ལམ་མི་སྡུག་པ་མེད་པར་འགྱུར་༄༤༤བ་པ་དང་། སྤྱོད་ལམ་མཛེས་པ་ཕུན་སུམ་ཚོགས་པར་ཡོངས་སུ་བསྔོའོ་༎	T07n0220e_001:0924c27_5	掃灑塗地，願諸有情威儀齊整；
K10D0231_H0232:44a-7	དེ་བཞིན་གཤེགས་པའི་མཆོད་རྟེན་ནམ་། དེ་བཞིན་གཤེགས་པའི་སྐུ་གཟུགས་ལ་མེ་ཏོག་གམ་། བདུག་པའམ་། སྤོས་གསོལ་ན་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་ངང་ཚུལ་ངན་པའི་དྲི་ང་བ་བསལ་བ་དང་། དེ་བཞིན་གཤེགས་པའི་ཚུལ་ཁྲིམས་ཀྱི་དྲི་ཐོབ་པར་ཡོངས་སུ་བསྔོའོ་༎	T07n0220e_001:0924c26_11	若見如來制多形像，即持種種香華供養，願有情類離破戒香，得淨戒香猶如諸佛；
K10D0231_H0232:44b-1	དེ་མེ་ཏོག་གི་གདུགས་གསོལ་ན་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཉོན་མོངས་པ་དང་། ཉེ་བའི་ཉོན་མོངས་པའི་གདུང་བ་མེད་པར་བྱ་བའི་ཕྱིར་ཡོངས་སུ་བསྔོའོ་༎	T07n0220e_001:0924c27_19	花蓋覆罩，願諸有情皆離熱惱；
K10D0231_H0232:44b-10	དེ་འདུག་ན་། འདི་ལྟར་སེམས་ཅན་ཐམས་ཅད་བྱང་ཆུབ་ཀྱི་སྙིང་པོ་ལ་དགོད་དོ་སྙམ་དུ་སེམས་བསྐྱེད་དོ་༎	T07n0220e_001:0925a03_8	若得安坐，願諸有情坐菩提座；
