src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06vmvkbh_u:613	 trividhā hi saṃvṛtiḥ prajñaptisaṃvṛtiḥ /  pratipattisaṃvṛtiḥ /  tayā saṃvṛtisatyatvaṃ mūlatatve yathākramaṃ veditavyaṃ /	T02D2533:56a-2	དེ་ལ་ཀུན་རྫོབ་ལ་རྣམ་པ་གསུམ་སྟེ་། བརྟགས་པའི་ཀུན་རྫོབ་དང་། ཤེས་པའི་ཀུན་རྫོབ་དང་། བརྗོད་པའི་ཀུན་རྫོབ་སྟེ་། དེ་རྣམས་ཀྱི་བདེན་པའོ་༎
T06vmvkbh_u:617	 paramārthan tu ekataḥ // III.10  ekasmāt pariniṣpannād eva svabhāvād veditavyaṃ /  sa punaḥ kathaṃ paramārthaḥ /	T02D2533:56a-5	དོན་དམ་པའི་བདེན་པ་ནི་གཅིག་པུ་ཡོངས་སུ་གྲུབ་པ་ལས་རིག་པར་བྱའོ་༎
T06vmvkbh_u:621	 arthaprāptiprapattyā hi paramārthas tridhā mataḥ /	T02D2533:56a-6	དེ་ཡང་དོན་དམ་པ་རྣམ་པ་གསུམ་སྟེ་། དོན་དམ་པ་དང་། ཐོབ་པ་དོན་དམ་པ་དང་། སྒྲུབ་པ་དོན་དམ་པའོ་༎
T06vmvkbh_u:622	 arthaparamārthas tathatā paramasya jñānasyārtha iti kṛtvā /	T02D2533:56a-8	དེ་ལ་དོན་དོན་དམ་པ་ནི་དེ་བཞིན་ཉིད་དེ་། དམ་པའི་ཡེ་ཤེས་ཀྱི་དོན་ཞེས་བྱ་བས་སོ་༎
T06vmvkbh_u:623	 prāptiparamārtho nirvāṇaṃ paramo 'rtha iti kṛtvā pratipattiparamārtho mārgaḥ paramo 'syārtha iti kṛtvā [/	T02D2533:56a-10	ཐོབ་པ་དོན་དམ་པ་ནི་མྱ་ངན་ལས་འདས་པ་སྟེ་།
T06vmvkbh_u:111	 tredhā dvedhā ca saṃkleśaḥ saptadhābhūtakalpanāt // I.11  tredhā saṃkleśaḥ /	T02D2533:73b-13	དེ་ལ་ཉོན་མོངས་པ་མ་ལུས་པ་ནི་རྣམ་པ་གསུམ་སྟེ་།
T06vmvkbh_u:113	 kleśasaṃkleśaḥ karmasaṃkleśaḥ janmasaṃkleśaś ca /	T02D2533:73b-14	ཉོན་མོངས་པའི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། ལས་ཀྱི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། སྐྱེ་བའི་ཀུན་ནས་ཉོན་མོངས་པའོ་༎
T06vmvkbh_u:114	 tatra kleśasaṃkleśo 'vidyātṛṣṇopādānāni /	T02D2533:73b-15	དེ་ལ་ཉོན་མོངས་པའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་མ་རིག་པ་དང་༏་སྲེད་པ་དང་། ལེན་པའོ་༎
T06vmvkbh_u:115	 karmasaṃkleśaḥ saṃskārā bhavaś ca /	T02D2533:73b-16	ལས་ཀྱི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་འདུ་བྱེད་དང་། སྲིད་པའོ་༎
T06vmvkbh_u:116	 janmasaṃkleśaḥ śeṣāṇy aṅgāni /	T02D2533:73b-17	སྐྱེ་བའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་ཡན་ལག་ལྷག་མ་རྣམས་སོ་༎
T06vmvkbh_u:117	 dvedhā saṃkleśaḥ /	T02D2533:73b-18	ཡང་ནས་ཉོན་མོངས་པ་ནི་རྣམ་པ་གཉིས་ཏེ་།
T06vmvkbh_u:118	 hetusaṃkleśaḥ phalasaṃkleśaś ca /	T02D2533:73b-19	རྒྱུའི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། འབྲས་བུའི་ཀུན་ནས་ཉོན་མོངས་པའོ་༎
T06vmvkbh_u:119	 (Mvbh 22) tatra hetusaṃkleśaḥ kleśakarmasvabhāvair aṅgaiḥ phalasaṃkleśaś ca śeṣaiḥ /	T02D2533:73b-20	དེ་ལ་རྒྱུའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་ཉོན་མོངས་པ་དང་། ལས་ཀྱི་རང་བཞིན་གྱི་ཡན་ལག་རྣམས་སོ་༎ འབྲས་བུའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་ཡན་ལག་ལྷག་མ་རྣམས་སོ་༎
T06vmvkbh_u:120	 saptadhā saṃkleśaḥ saptavidho hetuḥ /  viparyāsahetuḥ /  ākṣepahetuḥ i upanayahetuḥ /  parigrahahetuḥ /  upabhogahetuḥ /  ākarṣaṇahetuḥ /  udvegahetuś ca /	T02D2533:73b-22	ཡང་ན་ཉོན་མོངས་པ་རྣམ་པ་བདུན་ནི་རྒྱུ་རྣམས་པ་བདུན་ཏེ་།
T06vmvkbh_u:127	 tatra viparyāsahetur avidyā /	T02D2533:73b-23	ཕྱིན་ཅི་ལོག་པའི་རྒྱུ་ནི་མ་རིག་པའོ་༎
T06vmvkbh_u:128	 ākṣepahetuḥ saṃskārāḥ /	T02D2533:73b-24	བྲག་པ་མེད་པའི་རྒྱུ་ནི་འདུ་བྱེད་དོ་༎
T06vmvkbh_u:129	 upanayahetur vijñānaṃ /	T02D2533:73b-25	ཉེ་བར་སྦྱོར་བའི་རྒྱུ་ནི་རྣམ་པར་ཤེས་པའོ་༎
T06vmvkbh_u:130	 parigrahahetur nāmarūpaṣaḍāyatane /	T02D2533:73b-26	ཡོངས་སུ་འཛིན་པའི་རྒྱུ་ནི་མིང་དང་གཟུགས་དང་སྐྱེ་མཆེད་དྲུག་གོ་༎
