src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06bsa034_u:1350	 sarvakuśalamūlaparigrahañca tayā samyakkaroti /  āyatyāñca dvividhamapyāvaraṇavisaṃyogaṃ sākṣātkaroti kleśāvaraṇavisaṃyogaṃ jñeyāvaraṇavisaṃyogañca /	T38n1782_01a:0997b29_1	攝諸善根，能正所作，當來能證二障離繫。
T06bsa034_u:1354	 ayamucyate dharmaprabhāvaḥ /	T38n1782_01a:0997c02_12	此顯善法威力。
T06bsa034_u:1355	 sahajaḥ prabhāvo buddhabodhisattvānāṃ katamaḥ /  prakṛtijātismaratā /  sattvānāmarthe apratisaṃkhyāya dīrghakālikavicitra-tīvranirantaraduḥkhasahiṣṇutā /  sattvānāmevārthe sattvārthasaṃpādakena duḥkhena modanā /	T38n1782_01a:0997c04_10	後俱生威力，謂性能憶本生諸事，任運為者情，堪忍受大苦，窮都史天壽量方沒。
T06bsa034_u:1360	 tribhiśca sthānaistuṣitopapannānāṃ tadanyeṣāṃ deva putrāṇāmabhibhavaḥ divyenāyuṣā divyena varṇena divyena yaśasā /  upapadyamānasya ca mātuḥ kukṣāvudāreṇāvabhāsena lokadhātuspharaṇaṃ saṃprajānataśca mātuḥ kukṣipraveśaḥ sthānaṃ nirgamo janma ca /	T38n1782_01a:0997c05_11	壽量、形色、名稱勝彼，下生入胎，放光遠照。 入住出胎，三時正知。
T06bsa034_u:1362	 jātamātrasya ca pṛthivyāṃ saptapadagamanamaparigṛhītasyākenacit /	T38n1782_01a:0997c06_11	生行七步，不待扶持。
T06bsa034_u:1363	 vācaśca bhāṣaṇā jātasya codāradevanāgayakṣāsuragaruḍakinnaramahoragairdivyaimālyairvādyairdhūpaiścelavikṣepaiśchatradhva-japatākādibhirvarapravarābhiḥ pūjākarma /  niruttaraiśca dvātriṃśatā mahāpuruṣalakṣaṇaiḥ sulakṣitagātratā /  carame ca bhave paścime janmani sarvapratyarthikairmārānīkairapi sarvopakramaiścābādhyatā /  bodhimaṇḍe ca niṣaṇṇasya maitryā sarvamārabalaparājayaḥ /  sarvaparvasu caikaikasminnārāyaṇa balasanniviṣṭatā /	T38n1782_01a:0997c08_1	威德天龍，散香供養，相好嚴身，摧滅魔橫，支節皆備那羅延力。
T06bsa034_u:1368	 dahrasyaiva kumārakasya svayameva kauśalakṛtāvinaḥ /  sarvalaukikaśilpasthānānāṃ tvaritatvaritamanupraveśaḥ /  svayañcānācārya kamekākina eva ca trisāhasramahāsāhasre mahābodherabhisaṃbodhaḥ /  brahmaṇā ca sahāṃpatinā svayamupasaṃkramya loke saddharmadeśanāyai adhyeṣaṇā /	T38n1782_01a:0997c09_8	童稚自然達解工巧，無師能證無上菩提，大梵天王自然勸請。
T06bsa034_u:1372	 mahāmegharavāpratisaṃvedanā /  avyutthānatayā ca samāpatteḥ śāntatā /  bodhisattve ca mṛgapakṣiṇāmapyantataḥ kṣudramṛgāṇāmapi paramā viśvāsyatā /	T38n1782_01a:0997c10_7	雲雷驚怖，入定不動，蠕動歸向附信菩薩。
T06bsa034_u:1375	 sarvakālamupasaṃkramaṇaṃ tasya cāntike yathākāmavihāritā /  (Dutt 53) tiraścāmantikāttathāgatasya pūjā tadyathā markaṭo madhvaneḍakaṃ tathāgatāyānupradattavān /  pratigṛhīte ca tasmin bhagavatā sa markaṭo hṛṣṭamānasaḥ pratyavasṛṣṭaḥ sa nṛtyamānaḥ /  bhagavantamevoddiśya tathāgataḥ snāsyati taṃ snāpayiṣyāmīti meghapratīkṣaṇā /	T38n1782_01a:0997c11_17	既成佛已，下至傍生亦來供養，雲龍常候，洗便降雨、遊行不落。
T06bsa034_u:1379	 vṛkṣamūle ca bodhisattvasya tathāgatasya vā santiṣṭhatastasya sarvavṛkṣāṇāṃ prācīnanimnāsu chāyāsu tasya vṛkṣasya chāyayā kāyāvijahanatā /	T38n1782_01a:0997c12_16	坐樹枝條並皆垂影，隨蔭其身，曾不虧捨。
