src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10avsata_u:10242	 santi dharme,  santi saṃghe,  santy āryakāntaiḥ śīlaiḥ samanvāgatāḥ,	K01D0006-2_H0006-2:135a-0	༄༡༣༥ཨ་༌༎ ཆོས་དང་། དགེ་འདུན་དང་། འཕགས་པ་བཞེད་པའི་ཚུལ་ཁྲིམས་དང་ལྡན་པས་།
K10avsata_u:10245	 kāyasya bhedād ihopapannāḥ //	K01D0006-2_H0006-2:135a-1	ལུས་དང་བྲལ་ནས་འདིར་སྐྱེས་པ་ཡང་མཆིས་སོ་༎
K10avsata_u:10254	 tatrānekāni devatāśatāni anekāni devatāsahasrāṇy anekāni devatāśatasahasrāṇi bhagavataḥ purastāt pratyekaṃ pratyekaṃ srotāpattiphalaṃ sākṣātkṛtya tatraivāntarhitāni //	K01D0006-2_H0006-2:135a-11	ལུས་དང་བྲལ་ཏེ་འདིར་སྐྱེས་སོ་༎ དེར་ལྷ་བརྒྱ་སྟོང་དུ་མས་བཅོམ་ལྡན་འདས་ཀྱི་སྤྱན་སྔར་སོ་སོར་རྒྱུན་དུ་ཞུགས་པའི་ལུང་བསྟན་ནས་། དེ་ཉིད་དུ་མི་སྣང་བར་གྱུར་ཏོ་༎
K10avsata_u:10255	 athāyuṣmān mahāmaudgalyāyanaḥ praviviktāṃ devaparṣadaṃ viditvā ekāṃsam uttarāsaṅgaṃ kṛtvā yena bhagavāṃs tenāñjaliṃ praṇamayya bhagavantam idam	K01D0006-2_H0006-2:135a-14	དེ་ནས་ཚེ་དང་ལྡན་པ་མོའུ་འགལ་ཡ་ན་ཆེན་པོས་། ལྷའི་འཁོར་རྣམས་ལས་དབེན་པར་ཤེས་ནས་། སྟན་ལས་ལངས་ཏེ་། བླ་གོས་ཕྲག་པ་ལ་གཟར་ནས་། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་ལོངས་སུ་ཐལ་མོ་སྦྱར་ཏེ་ཕྱག་འཚལ་ནས་།
K10avsata_u:10249	 santy asyāṃ devaparṣadi devatāḥ,  santi dharme,	K01D0006-2_H0006-2:135a-10	བདག་ནི་འཕགས་པ་བཞེད་པའི་ཚུལ་ཁྲིམས་དང་ལྡན་པས་།
K10avsata_u:10256	 jambūdvīpe bhadanta catasraḥ parṣado bhagavataḥ pādau śirasā vandante alpābādhatāṃ ca pṛcchanti,	K01D0006-2_H0006-2:135a-19	བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཙུན་པ་ཛམབུའི་གླིང་ན་། འཁོར་བཞི་པོ་རྣམས་། བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་འཚལ་ནས་།
K10avsata_u:10257	 alpātaṅkatāṃ ca laghūtthānatāṃ ca yātrāṃ ca balaṃ ca sukhaṃ cānavadyatāṃ ca sparśavihāratāṃ ca /  bhagavān āh:	K01D0006-2_H0006-2:135a-23	གནོད་པ་ཆུང་ངམ་། གནོད་པར་མ་གྱུར་ཏམ་། མྱུར་དུ་བཞེངས་སམ་། འཚོའམ་། མཐུ་དང་ལྡན་ནམ་། བདེའམ་། ༄༡༣༥བ་སྙུན་ཆུང་ངམ་། བདེ་བར་བཞུགས་སམ་། བདེ་བར་གྱུར་ཏམ་ཞེས་སྙུན་གསོལ་ལོ་༎
K10avsata_u:10259	 sukhino maudgalyāyana bhavantu jambūdvīpe catasraḥ parṣadas tvaṃ ca /  mahāmaudgalyāyana āha:	K01D0006-2_H0006-2:135b-3	མོའུ་འགལ་ཡ་ན་ཁྱོད་དང་ཛམབུའི་གླིང་གི་འཁོར་བཞི་པོ་དག་ཀྱང་བདེ་བར་གྱུར་ཅིག་།
K10avsata_u:10261	 jambūdvīpe bhadanta catasraḥ parṣada ākāṅkṣanti bhagavato darśanam* /	K01D0006-2_H0006-2:135b-4	བཙུན་པ་། ཛམབུའི་གླིང་གི་འཁོར་བཞི་པོ་དག་། བཅོམ་ལྡན་འདས་ལ་བལྟ་བར་འཚལ་ཏེ་།
K10avsata_u:10262	 evaṃ cāhuḥ: nāsti bhadanta jāmbūdvīpakānāṃ manuṣyāṇāṃ tadrūpā ṛddhir vā anubhāvo  vā yena jāmbūdvīpakā manuṣyā devāṃs trāyastriṃśān abhiroheyur bhagavantaṃ darśanāyopasaṃkramituṃ paryupāsanāya /  asti tu bhadanta devānāṃ trāyastriṃśānāṃ tadrūpā ṛddhiś cānubhāvaś ca,	K01D0006-2_H0006-2:135b-6	འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཙུན་པ་། ཛམབུའི་གླིང་གི་མི་རྣམས་སུམ་ཅུ་རྩ་གསུམ་གྱི་ལྷའི་གནས་སུ་འཛེག་ཅིང་བཅོམ་ལྡན་འདས་ཀྱི་དྲུང་དུ་། བཅོམ་ལྡན་འདས་ལ་བལྟ་བ་དང་། བསྙེན་བཀུར་བའི་ཕྱིར་མཆི་བར་འགྱུར་བ་དེ་ལྟ་བུའི་རྫུ་འཕྲུལ་དང་མཐུ་ཛམབུའི་གླིང་གི་མི་རྣམས་ལ་མ་མཆིས་ཀྱི་།
