src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02khasrpsu:0	 // namaḥ śrīkhasarpaṇāya //	T17MW1PD95844_2108:4	དཔལ་ཁས་པ་ནིའི་སྒྲུབ་ཐབས། དཔལ་ལྡན་༐པ་ནི་ལ་ཕྱག་འཚཧལ་ལོ། །
T02khasrpsu:1	 iha śubhaṅkaranāmā upāsakaḥ śubhakarmakārī karuṇāyamānaḥ sa kila potalakagamanodyataḥ /	T17MW1PD95844_2108:5	འདིར་དགེ་བསྙེན་དགེ་བྱེད་ཅེས་བྱ་བ་དགེ་བའི་ལས་ལ་བརཚོན་ཞིང་སྙིང་རྗེ་དང་ལྡན་པ་ཞིག་ཡོད་པར་གྲགས་པ་དེས། པོ་ཏ་ལ་ཀེར་འགྲོ་བར་བརཚམས་ཏེ་ཆས
T02khasrpsu:16	 kṛtvā vandanāpūjāpāpadecanātrisaraṇagamanādisaptavidhāṃ pūjām ekadaśadhāṃ vā kṛtvā  maitrīkaruṇādicaturbrahmavihārī bhāvanāṃ kuryāt tataḥ śūnyatājñānavajrasvabhāvātmako	T17MW1PD95844_2108:26	གདན་དྲངས་ཏེ། མདུན་གྱི་ནམ་མཁའི་མཐིལ་དུ་བཞུགས་ནས་ཕྱག་དང་། མཆོད་པ་དང་། སྡིག་པ་བཤགས་པ་དང་། གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བ་ལ་སོགས་པ་མཆོད་པ་རྣམ་པ་བདུན་ནམ་བཅུ་གཅིག་བྱས་ཏེ། བྱམས་པ་དང་སྙིང་རྗེ་དང་། དགའ་བ་དང་། བཏང་སྙོམས་ཏེ་ཚཧངས་པའི་གནས་བཞི་བསྒོམ་པར་བྱའོ། ། དེ་ནས་ཨོམ་ཤུ་ནྱ་ཏ་ཛྙ་ན་བཛྲ་སྭ་བྷ་ཝ་ཨཏྨ་ཀོ྅ ཧམ་ཞེས་བརྗོད་པས་སྟོང་པ་ཉིད་ཀྱི
T02khasrpsu:18	 'ham ity uccārya śūnyatābodhim kṛtvā bhagavān avalokiteśvaro yoginātmanā bhūyate /	T17MW1PD95844_2108:30	བྱང་ཆུབ་ཏུ་བྱས་ནས་བཅོམ་ལྡན་འདས་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་རྣལ
T02khasrpsu:19	 sa ca śaraccandragauraḥ /  jaṭāmakuṭī śirasi amitābhadhārī sarvālaṅkārabūṣitaḥ /  ratnasiṃhāsanopari sahasradalapadmasthaḥ /	T17MW1PD95844_2108:32	པའི་ཅོད་པན་འོད་དཔག་མེད་ཀྱི་དབུ་ལ་བརྒྱན་ཅིང་། རྒྱན་ཐམས་ཅད་ཀྱིས་བརྒྱན་པ། རིན་པོ་ཆེ་དང་། སེང་གེའི་གདན་གྱི་སྟེང་ན་པདྨ་འདབ་མ་སྟོང་བསྟན་འགྱུར། རྒྱུད།
T02khasrpsu:2	 gacchan khāḍīmaṇḍale khasarpaṇanāmā grāmo 'sti tatroṣitaḥ /	T17MW1PD95844_2108:6	ནས་ཁ་དི་མནྡ་ལ་༐པ་ནི་ཞེས་གྲགས་པའི་གྲོང་ཞིག་ཡོད་པར་བསྡད་པ་ན།
T02khasrpsu:22	 lalitākṣepaḥ dvibhujaikamukhaḥ /  vāmena padmadhārī /  dakṣiṇenāmṛtadhārāśravadvaradaḥ /	T17MW1PD95844_2108:35	ལ་རོལ་པའི་ཚཧུལ་གྱིས་བཞུགས་པ། ཞལ་གཅིག་ཕྱག་གཉིས་པ། གཡོན་པདྨ
T02khasrpsu:3	 tasya tu bhagavatāryāvalokitśvareṇa pratyādeco dattaḥ /	T17MW1PD95844_2108:7	དེར་བཅོམ་ལྡན་འདས་འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གིས་གནང་བ་བྱིན་ཏེ།
T02khasrpsu:37	 raktavastraparidhānā /  dakṣiṇahastena namaskāraṃ kurvāṇā /	T17MW1PD95844_2108:36	བསྣམས་པ། གཡས་ན་བདུད་རཚིའི་ཆུ་རྒྱུན་འབབ་པའི་མཆོག་སྦྱིན་པའོ། །
T02khasrpsu:4	 mā gaccha tvam ihāsmān vairocanābhisaṃbodhitantrarājakrameṇa sthāpaya tena mahān satvārtho bhaviṣyati /	T17MW1PD95844_2108:8	ཁྱོད་རང་མ་འགྲོ་བར་འདིར་རྣམ་པར་སྣང་མཛད་མངོན་པར་བྱང་ཆུབ་པའི་རྒྱུད་ཀྱི་རྒྱལ་པོའི་རིམ་པས་ངའི་སྐུ་གཅིག་གྱིས་དང་། དེས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་ཆེན་པོར་འགྱུར་རོ་ཞེས་གསུངས་ནས། དེ་ནས་དེས་བཅོམ་ལྡན་འདས་ཀྱི
T02khasrpsu:42	 nāgābharaṇo raktavarṇaḥ /  lambodaro vyāghracarmāmbaraḥ /  daṇḍahastaḥ /	T17MW1PD95844_2108:42	པས་བརྒྱན་པ། གསེར་འབར་བ་ལྟ་བུ་ན་བཟའ་དམར་པོ་ཡོངས་སུ་བསྣམས་པ། ཕྱག་གཡས་པ་ཕྱག་འཚཧལ་བའི་ཚཧུལ་དུ་བྱས་པ། གཞན་ན་བགྲང་ཕྲེང་འཛིན་པ། གཡོན་པ་དག་གིས་དབྱུ་གུ་རཚེ་གསུམ་དང་། རིལ་བ་སྤྱི་བླུགས་བསྣམས་པ། དེའི་རྗེས་སུ་རྟ་མགྲིན་དབུ་སྐྲ་དམར་སེར་གྱེན་དུ་འབར་བ། སྐུ་མདོག་དམར་པོ་ཀླུའི་རྒྱན་དང་ལྡན་པ། ལྟོ་བ་འཕྱང་ཞིང་སྟག་གི་པགས་པའི་ན་བཟའ་བསྣམས
T02khasrpsu:45	 evaṃ pañcātmako bhagavān bhāvanīyaḥ /  saparivāraḥ /  pūjayitavyo 'py evaṃvidhaḥ /	T17MW1PD95844_2108:47	པ། ཕྱག་ན་དབྱུག་པ་བསྣམས་པ། དེ་བཞིན་དུ་ལྔའི་བདག་ཉིད་བཅོམ་ལྡན་འདས་འཁོར་དང་བཅས་པ་བསྒོམ་པར་བྱའོ། །དེ་ནས་མནྡལ་བྱས་ཏེ་ཆོ་ག
