src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02D0008-3_H0009-3:221a-17	མ་བཅིངས་མ་གྲོལ་བའི་རྣམ་པར་ཐར་པ་བརྒྱད་ལ་གནས་།	T06n0220b_285:0511b18_13	云何住八解脫？ 云何住八勝處、九次第定、十遍處？ 云何習八解脫？
K02D0008-3_H0009-3:221b-0	མ་བཅིངས་མ་གྲོལ་བའི་མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་ལ་༄༢༢༡བ་གནས་།	T06n0220b_285:0511b20_11	云何習八勝處、九次第定、十遍處？ 云何住四念住？ 云何住四正斷、四神足、五根、五力、七等覺支、八聖道支？ 云何習四念住？ 云何習四正斷乃至八聖道支？
K02D0008-3_H0009-3:221b-1	མ་བཅིངས་མ་གྲོལ་བའི་རྣམ་པར་ཐར་པའི་སྒོ་སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པ་ལ་གནས་།	T06n0220b_285:0511b23_10	云何住空解脫門？ 云何住無相、無願解脫門？
K02D0008-3_H0009-3:221b-5	མ་བཅིངས་མ་གྲོལ་བའི་དེ་བཞིན་གཤེགས་པའི་སྟོབས་བཅུ་ལ་གནས་།	T06n0220b_285:0511b27_4	云何習六神通？ 云何住佛十力？
K02D0008-3_H0009-3:221b-6	མ་བཅིངས་མ་གྲོལ་བའི་མི་འཇིགས་པ་བཞི་ལ་གནས་།	T06n0220b_285:0511b29_1	云何住四無所畏、四無礙解、大慈、大悲、大喜、大捨、十八佛不共法？
K02D0008-3_H0009-3:108a-9	གཟུགས་ཀྱང་ཆགས་པ་མེད་དོ་༎ སྒྲའང་ཆགས་པ་མེད་དོ་༎ དྲིའང་ཆགས་པ་མེད་དོ་༎ རོའང་ཆགས་པ་མེད་དོ་༎ རེག་ཀྱང་ཆགས་པ་མེད་དོ་༎ ཆོས་ཀྱང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b22_12	不著色處，不著聲、香、味、觸、法處；
K02D0008-3_H0009-3:108a-15	མིག་གི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ རྣ་བའི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ སྣའི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ ལྕེའི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b23_4	不著眼界，不著耳、鼻、舌、身、意界；
K02D0008-3_H0009-3:108a-20	ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ མིག་གི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ སྣའི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b24_17	不著眼識界，不著耳、鼻、舌、身、意識界； 不著眼觸，不著耳、鼻、舌、身、意觸；
K02D0008-3_H0009-3:108b-3	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ སའི་ཁམས་ཀྱང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b27_14	不著地界，不著水、火、風、空、識界；
K02D0008-3_H0009-3:110a-3	གཟུགས་ཀྱང་ཆགས་པ་མེད་དོ་༎ སྒྲའང་ཆགས་པ་མེད་དོ་༎ དྲིའང་ཆགས་པ་མེད་དོ་༎ རོའང་ཆགས་པ་མེད་དོ་༎ རེག་ཀྱང་ཆགས་པ་མེད་དོ་༎ ཆོས་ཀྱང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b22_12	不著色處，不著聲、香、味、觸、法處；
K02D0008-3_H0009-3:110a-9	མིག་གི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ རྣ་བའི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ སྣའི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ ལྕེའི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b23_4	不著眼界，不著耳、鼻、舌、身、意界；
K02D0008-3_H0009-3:108a-26	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་༄༡༠༨བ་བའང་ཆགས་པ་མེད་དོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b26_18	不著眼觸為緣所生諸受，不著耳、鼻、舌、身、意觸為緣所生諸受；
K02D0008-3_H0009-3:110a-13	ལུས་ཀྱི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b23_22	不著色界，不著聲、香、味、觸、法界；
K02D0008-3_H0009-3:110a-21	མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎ ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b26_18	不著眼觸為緣所生諸受，不著耳、鼻、舌、身、意觸為緣所生諸受；
K02D0008-3_H0009-3:110b-0	སའི་ཁམས་ཀྱང་ཆགས་༄༡༡༠བ་པ་མེད་དོ་༎	T06n0220b_349:0957b27_14	不著地界，不著水、火、風、空、識界；
K02D0008-3_H0009-3:23b-4	འདི་སྐད་དུ་རིགས་ཀྱི་བུ་། གཟུགས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c10_18	色是空，無我、我所；
K02D0008-3_H0009-3:23b-6	ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ འདུ་ཤེས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ འདུ་བྱེད་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c11_8	受、想、行、識是空，無我、我所。
K02D0008-3_H0009-3:110a-14	ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའང་ཆགས་པ་མེད་དོ་༎ མིག་གི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b24_17	不著眼識界，不著耳、鼻、舌、身、意識界；
K02D0008-3_H0009-3:110a-17	སྣའི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎ ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའང་ཆགས་པ་མེད་དོ་༎	T06n0220b_349:0957b25_11	不著眼觸，不著耳、鼻、舌、身、意觸；
K02D0008-3_H0009-3:23b-10	མིག་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c11_19	眼處是空，無我、我所；
K02D0008-3_H0009-3:23b-11	རྣ་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ སྣ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལྕེ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལུས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ཡིད་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c12_12	耳、鼻、舌、身、意處是空，無我、我所。
K02D0008-3_H0009-3:23b-16	གཟུགས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c12_23	色處是空，無我、我所；
K02D0008-3_H0009-3:23b-17	སྒྲ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ དྲི་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ རོ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ རེག་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ཆོས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c13_18	聲、香、味、觸、法處是空，無我、我所。
K02D0008-3_H0009-3:23b-22	མིག་གི་རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c14_2	眼界是空，無我、我所；
K02D0008-3_H0009-3:24a-0	རྣ་བའི་རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་༄༢༤ཨ་༌༎ སྣའི་རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལྕེའི་རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c14_21	耳、鼻、舌、身、意界是空，無我、我所。
K02D0008-3_H0009-3:24a-4	ལུས་ཀྱི་རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c15_7	色界是空，無我、我所；
K02D0008-3_H0009-3:24a-5	ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ མིག་གི་འདུས་ཏེ་རེག་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c15_26	聲、香、味、觸、法界是空，無我、我所。 眼識界是空，無我、我所；
K02D0008-3_H0009-3:24a-8	སྣའི་འདུས་ཏེ་རེག་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c17_7	耳、鼻、舌、身、意識界是空，無我、我所。 眼觸是空，無我、我所； 耳、鼻、舌、身、意觸是空，無我、我所。
K02D0008-3_H0009-3:24a-12	མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c19_7	眼觸為緣所生諸受是空，無我、我所；
K02D0008-3_H0009-3:24a-13	རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c20_8	耳、鼻、舌、身、意觸為緣所生諸受是空，無我、我所。
K02D0008-3_H0009-3:24a-18	སའི་ཁམས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ཆུའི་ཁམས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ མེའི་ཁམས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ རླུང་༄༢༤བ་གི་ཁམས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎ ནམ་མཁའི་ཁམས་ནི་བདག་གམ་བདག་གིས་སྟོང་ངོ་༎	T06n0220b_349:0958c20_19	地界是空，無我、我所；
K02D0008-3_H0009-3:199b-17	དེ་ནི་འདི་ལྟར་གཟུགས་གཟུགས་ཀྱིས་སྟོང་ངོ་༎ ཚོར་བ་ཚོར་བས་སྟོང་ངོ་༎ འདུ་ཤེས་འདུ་ཤེས་ཀྱིས་སྟོང་ངོ་༎ འདུ་བྱེད་འདུ་བྱེད་ཀྱིས་སྟོང་ངོ་༎ རྣམ་པར་ཤེས་པ་རྣམ་པར་ཤེས་པས་སྟོང་ངོ་༎	T06n0220b_309:0651b05_1	色色自性空，受、想、行、識受、想、行、識自性空。
K02D0008-3_H0009-3:199b-22	མིག་མིག་གིས་སྟོང་ངོ་༎ རྣ་བ་རྣ་བས་སྟོང་ངོ་༎ སྣ་སྣས་སྟོང་ངོ་༎ ལྕེ་ལྕེས་སྟོང་ངོ་༎	T06n0220b_309:0651b05_5	「世尊！ 眼處眼處自性空，耳、鼻、舌、身、意處耳、鼻、舌、身、意處自性空。
