src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12manjnspu:10	 hṛṣṭatuṣṭāśayair muditaiḥ krodhavigraharūpibhiḥ /	T20n1189_001:0820a28_0	或踊躍歡喜　　或現忿怒相
K12manjnspu:100	 nairātmyasiṃhanirṇādī kutīrthyamṛgabhīkaraḥ // Mns_47 //	T20n1189_001:0821b05_0	無我獅子吼　　振外道惡獸
K12manjnspu:101	 sarvatrago 'moghagatis tathāgatamanojavaḥ /  jino jitārir vijayo cakravartī mahābalaḥ // Mns_48 //	T20n1189_001:0821b06_0	行游於有義　　如來速疾意 勝勢勝冤勝　　大力轉輪王
K12manjnspu:103	 gaṇamukhyo gaṇācāryo gaṇeśo gaṇapatir vaśī /	T20n1189_001:0821b08_0	眾師眾中勝　　眾尊大自在
K12manjnspu:104	 mahānubhāvo dhaureyo 'nanyaneyo mahānayaḥ // Mns_49 //	T20n1189_001:0821b09_0	大勢咸崇重　　大教無能勝
K12manjnspu:105	 vāgīśo vākpatir vāgmī vācaspatir anantagīḥ /	T20n1189_001:0821b10_0	語主言詞巧　　主宰無邊詞
K12manjnspu:106	 satyavāk satyavādī ca catuḥsatyopadeśakaḥ // Mns_50 //	T20n1189_001:0821b11_0	實語演實義　　宣說四聖諦
K12manjnspu:107	 avaivartiko hy anāgāmī khaḍgaḥ pratyekanāyakaḥ /	T20n1189_001:0821b12_0	不退阿那含　　聲聞辟支佛
K12manjnspu:109	 arhan kṣīṇāsravo bhikṣur vītarāgo jitendriyaḥ /  kṣemaprāpto 'bhayaprāptaḥ śītībhūto hy anāvilaḥ // Mns_52 //	T20n1189_001:0821b14_0	漏盡阿羅漢　　離欲勝根境 無畏得安樂　　清涼無煩惱
K12manjnspu:111	 vidyācaraṇasaṃpannaḥ sugato lokavit paraḥ /	T20n1189_001:0821b16_0	圓滿明行足　　善逝世間解
K12manjnspu:112	 nirmamo nirahaṃkāraḥ satyadvayanayasthitaḥ // Mns_53 //	T20n1189_001:0821b17_0	無我不執我　　安住二諦理
K12manjnspu:113	 saṃsārapārakoṭisthaḥ kṛtakṛtyaḥ sthalasthitaḥ /	T20n1189_001:0821b18_0	超出輪迴際　　所作皆已辦 純一智所生　　慧刀而破壞
K12manjnspu:115	 saddharmo dharmarāḍ bhāsvāṃl lokālokakaraḥ paraḥ /  dharmeśvaro dharmarājaḥ śreyomārgopadeśakaḥ // Mns_55 //	T20n1189_001:0821b20_0	正法法王光　　遍照於世間 法王法自在　　宣說最勝道
K12manjnspu:117	 siddhārthaḥ siddhasaṃkalpaḥ sarvasaṃkalpavarjitah /	T20n1189_001:0821b22_0	成就諸義利　　離諸分別相
K12manjnspu:118	 nirvikalpo 'kṣayo dhātur dharmadhātuḥ paro 'vyayaḥ // Mns_56 //	T20n1189_001:0821b23_0	分別界無盡　　顯微妙法界
K12manjnspu:119	 puṇyavān puṇyasaṃbhāro jñānaṃ jñānākaraṃ mahat /	T20n1189_001:0821b24_0	具福修福聚　　智慧出大智
K12manjnspu:12	 praṇamya nāthaṃ saṃbuddhaṃ bhagavantaṃ tathāgatam /	T20n1189_001:0820b01_0	頂禮婆伽梵　　如來正等覺
K12manjnspu:120	 jñānavān sadasajjñānī saṃbhāradvayasaṃbhṛtaḥ // Mns_57 //	T20n1189_001:0821b25_0	正智了無有　　修集二資糧
K12manjnspu:122	 pratyātmavedyo hy acalaḥ paramādyas trikāyadhṛk // Mns_58 //	T20n1189_001:0821b27_0	示身相不動　　三身勝根本
K12manjnspu:123	 pañcakāyātmako buddhaḥ pañcajñānātmako vibhuḥ /	T20n1189_001:0821b28_0	正覺五身性　　周遍五智性
K12manjnspu:124	 pañcabuddhātmamukuṭaḥ pañcacakṣur asaṅgadhṛk // Mns_59 //	T20n1189_001:0821b29_0	五佛妙寶冠　　五眼淨無著
K12manjnspu:125	 janakaḥ sarvabuddhānāṃ buddhaputraḥ paro varaḥ /	T20n1189_001:0821c01_0	增長諸正覺　　最勝諸佛子
K12manjnspu:126	 prajñābhavodbhavo yonir dharmayonir bhavāntakṛt // Mns_60 //	T20n1189_001:0821c02_0	智不生三有　　法能斷輪迴
K12manjnspu:127	 ghanaikasāro vajrātmā sadyojāto jagatpatiḥ /	T20n1189_001:0821c03_0	金剛一實性　　生作有情主
K12manjnspu:128	 gaganodbhavaḥ svayambhūḥ prajñājñānānalo mahān // Mns_61 //	T20n1189_001:0821c04_0	虛空自然生　　大慧大智火
