src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10divav29u:135	 yāvad guptasya gāndhikasya tṛtīyaḥ putro jātaḥ /  abhirūpo darśanīyaḥ prāsādiko 'tikrānto mānuṣavarṇamasaṃprāptaśca divyavarṇaṃ /	T50n2042_005:0117c13_13	如是不久生第三子端正殊特出過於人貌如諸天。
K10divav29u:1037	 tenocyate / dattavaro 'haṃ nṛpatinā /	T50n2042_001:0101b11_17	耆梨言王先聽我。
K10divav29u:1038	 dhīro bhava /  nāsti te mokṣa iti /  tataḥ sakaruṇairvacanaistaṃ bhikṣuḥ kramaṃ yācati sma /	T50n2042_001:0101b12_12	入此城者不令使出必索治罪。
K10divav29u:1041	 māsaṃ yāvat /  saptarātramanujñātaḥ /	T50n2042_001:0101b13_2	比丘言活我七日。
K10divav29u:1043	 sa khalu maraṇabhayodvignahṛdayaḥ saptarātreṇa me na bhavitavyamiti vyāyamamatiḥ saṃvṛttaḥ /	T50n2042_001:0101b13_11	隨汝殺之即便聽許。
K10divav29u:1044	 atha saptame divase aśokasya rājño 'ntaḥpurikā kumāreṇa saha saṃraktāṃ nirīkṣyamāṇāṃ saṃlapantīṃ ca dṛṣṭvā sahadarśanādeva ruṣitena (A-av 48)	T50n2042_001:0101b14_10	時阿恕伽王見其宮人共他男子有愛著語。
K10divav29u:1045	 rājñā tau dvāvapi taṃ cārakamanupreṣitau /	T50n2042_001:0101b15_1	便生瞋忿付愛樂獄。
K10divav29u:137	 tasya vistareṇa jātau jātimahaṃ kṛtvā upagupta iti nāma kṛtam /	T50n2042_005:0117c14_5	即立名字為優波毱多。
K10divav29u:1046	 tatra mūśalairayodroṇyāmasthyavaśeṣau kṛtau /	T50n2042_001:0101b15_10	耆梨尋時即以碓擣。 杵下打頭眼精脫出。
K10divav29u:1047	 tato bhikṣustau dṛṣṭvā saṃvignaḥ prāha /	T50n2042_001:0101b16_14	比丘見已得厭惡心而作是念。
K10divav29u:1048	 aho kāruṇikaḥ śāstā samyagāha mahāmuniḥ /	T50n2042_001:0101b17_4	嗚呼大悲所言誠諦。
K10divav29u:1049	 phenapiṇḍopamaṃ rūpamasāramanavasthitaṃ //	T50n2042_001:0101b17_15	說色危脆猶如聚沫不堅。
K10divav29u:1050	 kva tad vadanakāntitvaṃ gātraśobhā kva sā gātā /	T50n2042_001:0101b18_3	速朽無有暫停。 端政容貌今安所在。
K10divav29u:1071	 tatastena nirghṛṇena dāruṇahṛdayena paralokanirapekṣeṇa roṣāviṣṭena bahūdakāyāṃ sthālyāṃ nararudhiravasāmūtrapūrīṣasaṃkulāyāṃ mahālohyāṃ prakṣiptaḥ	T50n2042_001:0101c01_15	不信後世作重瞋恚。 便設大鑊以水置中。 脂膏血髓𡱁尿穢惡俱充滿之。 即以比丘提擲著中。
K10divav29u:1072	 prabhūtendhanaiścāgniḥ prajvālitaḥ /  sa ca bahunāpīndhanakṣayeṇa na saṃtapyate /	T50n2042_001:0101c04_4	下然大火薪草欲盡不能令熱。
K10divav29u:1074	 tataḥ punaḥ prajvālayituṃ ceṣṭate /	T50n2042_001:0101c04_17	於是耆梨瞋然火者以杖打之。 手自著火薪柴都盡亦復不熱。 又以屋椽塗蘇眾疊悉然使盡水冷如故。
K10divav29u:1075	 yadā tasyāpi na prajvalati tato vicārya tāṃ lohīṃ paśyati /	T50n2042_001:0101c07_2	怪其所由便看鑊中。
K10divav29u:1076	 taṃ bhikṣuṃ padmasyopari paryaṅkeṇopaviṣṭaṃ dṛṣṭvā ca tato rājñe nivedayāmāsa /	T50n2042_001:0101c07_11	見向比丘結跏趺坐。 坐千葉蓮花上。 爾時耆梨甚驚所以。 便往白王王即來看壞牆而入。
K10divav29u:1077	 atha rājani samāgate prāṇisahasreṣu saṃnipatiteṣu sa bhikṣurvaineyakālamavekṣamāṇaḥ  (A-av 50)	T50n2042_001:0101c10_1	一切人民隨從王者數千億萬觀此比丘。 是時比丘見無量眾應受化者皆已聚集。
K10divav29u:1079	 ṛddhiṃ samutpādya sa tanmuhūrtaṃ lohyantarasthaḥ salilādragātraḥ /  nirīkṣamāṇasya janasya madhye nabhastalaṃ haṃsa ivotpapāta //	T50n2042_001:0101c11_8	即從鑊出衣服潔淨。 一切大眾無不覩見。
K10divav29u:1081	 vicitrāṇi ca prātihāryāṇi darśayitumārabdhaḥ /  vakṣyati hi /	T50n2042_001:0101c12_7	踊身虛空作種種變。
K10divav29u:1083	 ardhena gātreṇa vavarṣa toyamardhena jajvāla hutāśanaśca /	T50n2042_001:0101c12_16	身上出水身下出火。
K10divav29u:1084	 varṣañ jvalaṃścaiva rarāja yaḥ khe dīptauṣadhiprasravaṇeva śailaḥ //	T50n2042_001:0101c13_7	譬如大山顯于虛空中。
K10divav29u:1085	 tamudgataṃ vyomni niśāmya rājā kṛtāñjalirvismayaphullavaktraḥ /  udvīkṣamāṇas tamuvāca dhīraṃ kautuhalāt kiṃcidahaṃ vivakṣuḥ //	T50n2042_001:0101c13_16	王見此已生希有心。 瞻仰恭敬合掌觀察而作是言。
K10divav29u:1087	 manuṣyatulyaṃ tava saumya rūpamṛddhiprabhāvastu narānatītya /  na niścayaṃ tena vibho vrajāmi ko nāma bhāvastava śuddhabhāva //	T50n2042_001:0101c15_5	今此比丘同與我等俱稟人身。 威德尊妙出過世表。 踊在虛空現大神足。
K10divav29u:1089	 tat sāmprataṃ brūhi mamedamarthaṃ yathā prajānāmi tava prabhāvaṃ /	T50n2042_001:0101c16_13	我今未解唯願善說。
K10divav29u:1090	 jñātvā ca te dharmaguṇaprabhāvān yathābalaṃ śiṣyavadācarema //	T50n2042_001:0101c17_3	便得了知汝之聖事。 隨我力能而當服習。
K10divav29u:138	 so 'pi yadā mahān saṃvṛtto yāvat sthaviraśāṇakavāsī guptaṃ gāndhikamabhigamyovāca /	T50n2042_005:0117c15_7	以漸長大安著賣香肆上案理市買大得宜利。 尊者觀毱提為生子未。
