src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12mahpratu:498	 nāgnis tasya kāye kramiṣyati /  kim iti saṃjñātam /	T20n1154_001:0640b11_12	以是因緣火不能燒。
K12mahpratu:502	 tadā rāhulabhadraḥ kumāraḥ kukṣigata imāṃ vidyāṃ manasy akārṣīt /  [18] yadā mahābrāhmaṇa śūrpārake mahānagaravare kośabalikasya śreṣṭhinaḥ putro vidyāvādiko babhūva tena tadvidyābalena takṣako nāgarājā ākarṣitaḥ	T20n1154_001:0640b12_3	佛告大梵毒不能害者。 如善遊城豐財長者子。 善持諸餘一切禁呪。 恃呪力故。
K12mahpratu:511	 ākarṣayitvā ca pramādavaśād baddho na dāntaḥ /	T20n1154_001:0640b14_2	召攝德叉迦龍王忘不結界。
K12mahpratu:512	 yāvat tenāsau krodhād daṣṭaḥ sa tīvrāṃ vedanāṃ vedayati /	T20n1154_001:0640b14_9	其龍瞋怒嚙損。 是人受大苦惱。
K12mahpratu:513	 jānāti ca yathā me jīvitaṃ niruddham iti /	T20n1154_001:0640b15_5	命在須臾無能救者。
K12mahpratu:599	 tac ca kūṭaṃ samantena ekajvālāsamākulam // 13 //  mṛtaśarīraṃ ca paśyanti pratisarābaddhakaṇṭhakam /  tasmād avaśyam eveyaṃ mahāpratisareti dhārayitavyā vācayitavyā likhitavyā yathāvidhinā nityaṃ śarīragatāṃ kṛtvā dhārayitavyā /	T20n1154_001:0640c27_2	大梵當知如法書寫。 此呪帶持在於身者。
K12mahpratu:610	 sa nityaṃ sarvavyasanaduḥkhebhyaḥ parimucyate /	T20n1154_001:0640c27_16	常無苦惱。
K12mahpratu:611	 sarvadurgatibhayabhairavebhya uttarati /	T20n1154_001:0640c28_5	利益一切恐怖悉除。
K12mahpratu:612	 na ca vidyutā śakyaṃ pātayitum /  kim iti vidyutā parijñātapūrvam /  [26] mahābrāhmaṇa hiṅgumardane mahānagaravare vimalaśaṅkho nāma śreṣṭhī mahādhanakanakasamṛddhaḥ paripūrṇakośakoṣṭhāgārasaṃpanno babhūva /	T20n1154_001:0640c29_12	復次大梵如消阿魏大城之中。 有一長者名毘藍婆。 庫藏盈溢金銀充滿多饒財穀。
K12mahpratu:615	 sārthavāha iti khyātavān /	T20n1154_001:0641a02_6	於是長者身作商主。
K12mahpratu:616	 atha sa mahāsārthavāho yānapātram āsādya mahāsamudre 'vatīrṇaḥ /  yāvat timiṅgilaiḥ so 'sya poto 'vaṣṭabdhaḥ /  paritrāyasva mahāsattva mocayāsmān mahābhayāt /	T20n1154_001:0641a02_15	乘大船舶入於大海。 於大海中遇低彌黎魚欲壞其船。
K12mahpratu:625	 atha khalu mahāsārthavāho dṛḍhacitto mahāmatiḥ // 1 //	T20n1154_001:0641a04_1	海中龍王復生瞋怒。 起大霹靂雨金剛雹。 爾時諸人極大憂怖。
K12mahpratu:626	 vaṇijo viklavībhūtān idaṃ vacanam abravīt /	T20n1154_001:0641a05_8	是時商主告諸商人。
K12mahpratu:627	 mā bhair mā bhair vaṇijo bhavanto dhīratāṃ vrajata // 2 //  ahaṃ vo mocayiṣyāmi ato duḥkhamahārṇavāt /	T20n1154_001:0641a05_17	汝等勿怖我有方計。 於此厄難畢得解脫。
K12mahpratu:629	 tato dhīramanaso bhūtvā vaṇija idaṃ vacanam abruvan // 3 //	T20n1154_001:0641a06_16	眾商人言善哉善哉。 其時商主尋即如法。 書寫此呪安置幢頭。
K12mahpratu:633	 tataḥ sārthapatis teṣām imāṃ vidyām udāharat // 5 //	T20n1154_001:0641a10_4	是時商主及諸商人。
K12mahpratu:642	 tena hetuneyaṃ mahābrāhmaṇa mahāvidyeti khyātā /  avaśyam eveyaṃ dhvajāgrāvaropitāṃ kṛtvā dhārayitavyā /	T20n1154_001:0641a11_7	是故大梵當寫此呪安置幢頭。
K12mahpratu:644	 sarvavātaśītākālameghavidyudaśaniṃ praśamayati /  sarvadevamanuṣyāmanuṣyavigrahavivādeṣu parimocayati /  sarvadaṃśamaśakaśalabhaprāṇakajātā vividharūpāḥ sasyavināśakā na prabhavanti /	T20n1154_001:0641a11_14	能除一切惡風。 非時寒凍卒起黑雲。 雨下霜雹皆悉止息。
K12mahpratu:648	 sarve ca duṣṭacittā mṛgapakṣiṇo daṃṣṭriṇo vinaśyanti /  sarvāṇi ca puṣpaphalapattravanaspatyoṣadhisasyādīny abhivardhante /  surasāni svādūni mṛdūni ca bhaviṣyanti /	T20n1154_001:0641a13_5	一切蚊虻蝗虫及諸餘類。
