src_segmentnr	src_original	tgt_segmentnr	tgt_original
T17O2MS163914CZ189477:606	rigs kyi bu de la byang chub sems dpa' sems dpa' chen po'i/_byang chub sems dpa' sa dang po'i snga ltas ni/_stong gsum gyi stong chen po'i 'jig rten bu de la byang chub sems dpa' sems dpa' chen po'o/_/ byang chub sems dpa'i sa gnyis pa'i snga ltas ni/_stong gsum gyi stong chen po'i 'jig rten gyi khams lag mthil lta bur gyur pa la/_rin po che bye ba khrag khrig brgya stong du mas rab tu brgyan par mthong ngo /_/rigs kyi bu zhes 'og ma rnams la'ang sbyar ro/_/	T03D3796:54a-11	དེ་ལ་མཚན་མ་རྣམས་ནི་ས་དང་པོ་ལ་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་གཏེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་གིས་ཡོངས་སུ་གང་བར་མཐོང་བའོ་༎ ས་གཉིས་པ་ལ་ནི་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་གང་ཡིན་པ་ལག་མཐིལ་ལྟ་བུར་གྱུར་པ་ལ་རིན་པོ་ཆེ་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དུ་མས་ལེགས་པར་བརྒྱན་པར་མཐོང་བའོ་༎
T17O2MS163914CZ189477:614	sa gsum pa'i snga ltas ni/_bdag nyid dpa' zhing lag cha dang go cha sra ba thogs nas phas kyi rgol ba thams cad 'dul bar mthong ngo /_/	T03D3796:54a-13	ས་གསུམ་པ་ལ་ནི་བདག་ཉིད་དཔའ་ཞིང་ལག་ཆ་དང་གོ་ཆ་སྲ་བ་ཐོགས་ནས་ཕས་ཀྱི་རྒོལ་བ་ཐམས་ཅད་འདུལ་བར་མཐོང་བའོ་༎
T17O2MS163914CZ189477:616	sa bzhi pa'i snga ltas ni/_phyogs bzhi ni rlung gi dkyil 'khor thams cad dang ldan pa'i sa'i dkyil 'khor chen po la/_me tog sna tshhogs kyis mngon par	T03D3796:54a-14	ས་བཞི་པ་ལ་ནི་ཕྱོགས་བཞི་ནས་རླུང་གི་དཀྱིལ་འཁོར་བཞི་ས་ཐམས་ཅད་དང་ལྡན་པའི་དཀྱིལ་འཁོར་ཆེན་པོ་ལ་མེ་ཏོག་སྣ་ཚོགས་ཀྱིས་མངོན་པར་འཐོར་བར་མཐོང་བའོ་༎
T17O2MS163914CZ189477:619	sa lnga pa'i snga ltas ni/_rgyan thams cad kyis brgyan pa'i bud med kyis dbu la me tog tsham pa ka'i phreng ba 'dogs par mthong ngo /_/	T03D3796:54a-15	ས་ལྔ་པ་ལ་ནི་རྒྱན་ཐམས་ཅད་ཀྱིས་བརྒྱན་པའི་བུད་མེད་ཀྱི་མགོ་ལ་མེ་ཏོག་ཙམ་པ་ཀའི་ཕྲེང་བ་འདོགས་པར་མཐོང་བའོ་༎
T17O2MS163914CZ189477:621	sa drug pa'i snga ltas ni/_rdzing them kas bzhi dang ldan pa'i gser gyi bye ma brdal ba rnyog pa med cing dang ba la yan lag brgyad dang ldan pa'i chus yongs su gang /_me tog ud pa la dang /_ku mu ta dang /_pad+ma dkar pos brgyan pa'i chur	T03D3796:54b-0	ས་དྲུག་པ་ལ་ནི་ཐེམ་སྐས་བཞི་དང་ལྡན་པའི་རྫིང་གསེར་གྱི་བྱེ་མ་བདལ་བ་དངས་ཤིང་རྙོག་པ་མེད་པ་ལ་ཆུ་ཡན་ལག་བརྒྱད་དང་ལྡན་པས་ཡོངས་སུ་གང་བ་མེ་ཏོག་ཨཽཏཔལ་དང་། ཀུ་མུ་ད་དང་། པད་མ་དཀར་པོས་བརྒྱན་པའི་ཆུ་མཐོང་ནས་དེ་ལ་༄༥༤བ་བདག་ཉིད་རྩེ་དགའ་ཡོངས་སུ་ལོངས་སྤྱོད་པར་མཐོང་ངོ་༎
T17O2MS163914CZ189477:624	mthong ste/_de la bdag nyid rtshe dga' zhing longs su spyod pa mthong ngo /_/ sa bdun pa'i snga ltas ni/_phyogs g.yas g.yon gnyis nas sems can	T03D3796:54b-1	ས་བདུན་པ་ལ་ནི་ངོས་ག-ཡས་ག-ཡོན་གཉིས་ན་སེམས་ཅན་དམྱལ་བའི་ག-ཡང་ས་མཐོང་སྟེ་།
T17O2MS163914CZ189477:626	dmyal ba'i g.yang sa mthong ste/_de nas bdag nyid ma gnod ma nyams par slar ldog par mthong ngo /_/	T03D3796:54b-2	བདག་ཉིད་མ་སྨས་མ་ཉམས་པར་དེ་ནས་སླར་ལྡོག་པར་མཐོང་བའོ་༎
T17O2MS163914CZ189477:628	sa brgyad pa'i snga ltas ni/_phrag pa gnyis na ri dwags kyi rgyal po seng ge ral pa can cod pan thogs pa gcan zan phra mo thams cad skrag par byed cing sa dgu pa'i snga ltas ni/_'khor los bsgyur ba'i rgyal por mthong ste/ skye bo khrag khrig brgya stong du mas yongs su bskor zhing /_mdun gyis bltas la/ mgo bo'i steng na rin po che sna tshhogs kyis spras pa'i gdugs dkar po 'dzin	T03D3796:54b-3	ས་བརྒྱད་པ་ལ་ནི་ཕྲག་པ་གཉིས་ན་རི་དབ༹གས་ཀྱི་རྒྱལ་པོ་སེང་གེ་རལ་བ་ཅན་ཅོད་པན་ཐོགས་པ་གཅན་གཟན་ཕྲ་མོ་ཐམས་ཅད་སྐྲག་པར་བྱེད་ཅིང་གནས་པར་མཐོང་བའོ་༎ ས་དགུ་པ་ལ་ནི་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་པོར་མཐོང་སྟེ་སྐྱེ་བོ་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དུ་མས་ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ཏེ་མགོ་བོའི་སྟེང་ན་རིན་པོ་ཆེ་རྣམ་པ་སྣ་ཚོགས་པས་སྤྲས་པའི་གདུགས་དཀར་པོ་འཛིན་པ་མཐོང
T17O2MS163914CZ189477:634	par mthong / sa bcu pa'i snga ltas ni/_de bzhin gshegs pa'i sku mthong ste/_kha	T03D3796:54b-5	བའོ་༎ ས་བཅུ་པ་ལ་ནི་དེ་བཞིན་གཤེགས་པའི་སྐུ་མཐོང་སྟེ་།
T17O2MS163914CZ189477:667	la sgrib pa'o/_/ltung ba phra mo'i 'khrul pa la rmongs pa dang /_las dang spyod pa sna tshhogs skye ba la rmongs pa dang /_rmongs pa 'di gnyis kyis sa gnyis pa la	T03D3796:53a-7	གཉིས་པ་ལ་ནི་ལྟུང་བ་ཕྲ་མོའི་འཁྲུལ་པའི་ཤིན་ཏུ་རྨོངས་པ་དང་། ལས་ཀྱི་འགྲོ་བ་སྣ་ཚོགས་ལ་ཤིན་ཏུ་རྨོངས་པ་དང་། དེའི་གནས་ངན་ལེན་མི་མཐུན་པའི་ཕྱོགས་སོ་༎
