src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_2-3u:0	 Pañcaviṃśatisāhasrikā Prajñāpāramitā II  atha khalu ye 'smiṃs trisāhasramahāsāhasre lokadhātau mahārājānas te sarve 'nekair devaputrasahasraiḥ sārdhaṃ tatraiva pariṣadi saṃnipatitā  evaṃ śakro devānām indro yāmās tuṣitā nirmāṇaratayaḥ paranirmitavaśavartino brahmapārṣadyā	T05n0220a_077:0431c15_17	於此三千大千世界所有樂變化天王，各與無量百千俱胝那庾多樂變化天眾俱來會坐； 於此三千大千世界所有自在天王，各與無量百千俱胝那庾多他化自在天眾俱來會坐；
K03psp_2-3u:851	 subhūtir āha:	T05n0220a_099:0550a01_15	」善現告言：
K03psp_2-3u:2421	 iyaṃ prajñāpāramitā. yatra hi nāma bhagavann iyaṃ prajñāpāramitā trisāhasramahāsāhasre	T05n0220a_118:0700a16_6	如是般若波羅蜜多有大神用，於此三千大千國土作大佛事。 「世尊！
K03psp_2-3u:2422	 lokadhātau ye sattvās teṣāṃ buddhakṛtyena pratyupasthitā,  buddhotpādo (PSP_2-3:93)  bhagavaṃs tatra lokadhātau pratikāṅkṣitavyo yatra lokadhātau iyaṃ prajñāpāramitā	T05n0220a_118:0700a18_6	若世界中流行如是甚深般若波羅蜜多，當知是處則為有佛出現世間利樂一切。
K03psp_2-3u:2426	 punar mahāmaṇiratnam ebhir eva guṇaiḥ samanvāgataṃ bhavet. yatrayatra tan mahāmaṇiratnaṃ  sthāpyeta tatratatrāmanuṣyā avatāraṃ na labhante. yatrayatra cāmanuṣyagṛhītaḥ strī	T05n0220a_118:0700a20_6	譬如無價大寶神珠，具無量種勝妙威德，隨所住處有此神珠，人及非人終無惱害。
K03psp_2-3u:2428	 vā puruṣo vā bhavet tatratatra tan mahāmaṇiratnaṃ praveṣyeta praveśitamātra eva tasmin  mahāmaṇiratne so 'manuṣyaḥ prakrāmet tasya mahāmaṇiratnasya tejo 'sahamānaḥ. pittena  vā dahyamāne śarīre tan mahāmaṇiratnaṃ sthāpyeta tad api pittaṃ nigṛhṇīyān na vivardhetopaśāmyeta.  vātābhibhūte vā śarīre tan mahāmaṇiratnaṃ sthāpyeta tam api vātaṃ nigṛhṇīyāt. śleṣmaṇā	T05n0220a_118:0700a22_4	設有男子或復女人，為鬼所執身心苦惱，若有持此神珠示之，由珠威力鬼便捨去。
K03psp_2-3u:2432	 upastabdhe śarīre tan mahāmaṇiratnaṃ sthāpyeta taṃ sarvaṃ śleṣmāṇaṃ praśamayet. saṃnipātābhibhūte  vā śarīre tan mahāmaṇiratnaṃ kulaputrasya vā kuladuhitur vā purataḥ sthāpyeta tasyāpi  sa vyādhir upaśāmyeta. tac ca mahāmaṇiratnaṃ rātrāvabhāsaṃ kuryāt. uṣṇakāle ca vartamāne  yatra pṛthivīpradeśe tan mahāmaṇiratnaṃ sthāpyeta sa pṛthivīpradeśaḥ śiśiraḥ parivarteta.  śiśirakāle 'pi vartamāne yatra pṛthivīpradeśe tan mahāmaṇiratnaṃ sthāpyeta sa pṛthivīpradeśo	T05n0220a_118:0700a24_2	諸有熱病、或風、或痰、或熱風痰合集為病，若有繫此神珠著身，如是諸病無不除愈。
K03psp_2-3u:2437	 gharmaḥ parivarteta. yatra ca tan mahāmaṇiratnaṃ sthāpyeta sa ca pṛthivīpradeśo nātyuṣṇo  nātiśītaḥ syāt ṛtusukho.	T05n0220a_118:0700a25_19	此珠在暗能作照明，熱時能涼，寒時能暖，隨地方所有此神珠，時節調和不寒不熱。
K03psp_2-3u:2439	 yatra pṛthivīpradeśe tan mahāmaṇiratṇaṃ tiṣṭhati tatra pṛthivīpradeśe nāśīviṣā upavicaranti vṛścikādīni vā sarīsṛpāṇi vā,	T05n0220a_118:0700a26_17	若地方處有此神珠，蛇蝎等毒無敢停止。
K03psp_2-3u:2440	 yaḥ kaścit kulaputro vā kuladuhitā āśīviṣeṇa daṣṭo bhavet tasyāpi tan mahāmaṇiratnam  upadarśyeta tasya saha darśanenaiva tad viṣaṃ vigacchet. ebhir evam ādibhir guṇair	T05n0220a_118:0700a28_15	設有男子或復女人，為毒所中楚痛難忍，若有持此神珠令見，珠威勢故毒即消滅。
