src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_5u:1735	 subhūtir āha:	T08n0223_021:0370c12_3	」須菩提言：
K03psp_5u:1736	 katamo bhagavan bodhisattvānāṃ mahāsattvānāṃ mārgaḥ?	T08n0223_021:0370c12_7	「世尊！ 何等是菩薩摩訶薩道？
K03psp_5u:1737	 katamo 'mārgaḥ?	T08n0223_021:0370c13_3	何等是非道？
K03psp_5u:1738	 bhagavān āha:	T08n0223_021:0370c13_7	」佛言：
K03psp_5u:1739	 śrāvakamārgo bodhisattvānāṃ mahāsattvānām amārgaḥ,  pratyekabuddhamārgo bodhisattvānāṃ mahāsattvānām amārgaḥ,	T08n0223_021:0370c14_4	「聲聞道非菩薩道，辟支佛道非菩薩道；
K03psp_5u:1741	 sarvākārajñatāmārgo bodhisattvānāṃ mahāsattvānāṃ mārgaḥ. imau subhūte bodhisattvānāṃ mahāsattvānāṃ mārgāmārgau. iti mārgāmārgajñānavikalpaḥ	T08n0223_021:0370c14_16	一切智道是菩薩摩訶薩道。
K03psp_5u:1760	 kathaṃ śīlaṃ rakṣitavyaṃ,	T08n0223_021:0370c29_1	云何應持戒。
K03psp_5u:1761	 kathaṃ kṣāntir bhāvayitavyā,  kathaṃ vīryam ārabdhavyaṃ,	T08n0223_021:0370c29_7	云何應忍辱。 云何應勤精進？
K03psp_5u:1763	 kathaṃ dhyānaṃ samāpattavyaṃ,	T08n0223_021:0371a01_3	云何應入禪定？
K03psp_5u:72	 ebhiḥ subhūte ākārair ebhir liṅgair ebhir nimittaiḥ samanvāgato 'vinivartanīyo bodhisattvo  mahāsattvo veditavyaḥ.	T08n0223_018:0352b11_5	以是行、類、相貌，當知是阿惟越致菩薩摩訶薩、阿惟越致相。
K03psp_5u:74	 punar aparaṃ subhūte 'vinivartanīyasya bodhisattvasya mahāsattvasya ṣaṭsu pāramitāsu	T08n0223_018:0352b11_13	「復次，須菩提！
K03psp_5u:75	 carata upāyakauśalyavirahitasyācaritāvinaś caturṣu smṛtyupasthāneṣu samyakprahāṇarddhipādendriyabalabodhyaṅgeṣv  āryāṣṭāṅge ca mārge caturṣv āryasatyeṣu śūnyatānimittāpraṇihiteṣu bodhisattvaniyāmam	T08n0223_018:0352b13_18	菩薩摩訶薩遠離六波羅蜜及方便力，不久行四念處乃至不久行空、無相、無作三昧，未入菩薩位。
K03psp_5u:1764	 kathaṃ prajñā bhāvayitavyā?	T08n0223_021:0371a01_10	云何應修智慧？
K03psp_5u:1765	 bhagavān āha:	T08n0223_021:0371a01_17	」佛告須菩提：
K03psp_5u:1766	 sarvākārajñatām ārambaṇīkṛtya dānaṃ dātavyaṃ,  sarvākārajñatām ārambaṇīkṛtya śīlaṃ rakṣitavyaṃ,  sarvākārajñatām ārambaṇīkṛtya kṣāntir bhāvayitavyā,  sarvākārajñatām ārambaṇīkṛtya vīryam ārabdhavyaṃ,  sarvākārajñatām ārambaṇīkṛtya dhyānaṃ samāpattavyaṃ,  sarvākārajñatām ārambaṇīkṛtya prajñā bhāvayitavyā. tena bodhisattvena mahāsattvena	T08n0223_021:0371a03_14	「菩薩摩訶薩念薩婆若應布施，念薩婆若應持戒、忍辱、精進、禪定、智慧。
K03psp_5u:1772	 tāni kuśalamūlāni sarvasattvaiḥ sārdhaṃ sādhāraṇaṃ kṛtvānuttarāyāṃ samyaksaṃbodhau	T08n0223_021:0371a05_5	是菩薩摩訶薩持是功德與眾生共之，應迴向阿耨多羅三藐三菩提。
K03psp_5u:1773	 pariṇāmayitavyāni. tathā ca pariṇāmayitavyāni yathāsya trividhā buddhir na bhavati,	T08n0223_021:0371a06_8	若如是迴向，則具足修六波羅蜜及慈悲心諸功德。
K03psp_5u:1779	 gacchati. yaḥ kaścid bodhisattvo mahāsattvaḥ ṣaḍbhiḥ pāramitābhir avirahitaḥ sarvākārajñatayāvirahito bhavati,	T08n0223_021:0371a07_15	若菩薩摩訶薩不遠離六波羅蜜，則不遠離薩婆若。
K03psp_5u:1780	 tasmād bodhisattvena mahāsattvenānuttarāṃ samyaksaṃbodhim abhisaṃboddhukāmena ṣaṭsu	T08n0223_021:0371a08_5	以是故，須菩提！ 菩薩摩訶薩欲得阿耨多羅三藐三菩提，應學應行六波羅蜜。
K03psp_5u:1781	 pāramitāsu śikṣitavyaṃ ṣaṭsu pāramitāsu caritavyam. ṣaṭsu pāramitāsu caran bodhisattvo  mahāsattvaḥ sarvān kuśalān dharmān paripūrya sarvākārajñatām anuprāpsyati, tasmād (PSP_5:63)	T08n0223_021:0371a11_7	菩薩摩訶薩行六波羅蜜，具足一切善根，當得阿耨多羅三藐三菩提。
K03psp_5u:1783	 bodhisattvena mahāsattvena ṣaṭsu pāramitāsu yogaḥ karaṇīyaḥ.  ity utpādanirodhavikalpaḥ	T08n0223_021:0371a11_15	以是故，須菩提！ 菩薩摩訶薩應習行六波羅蜜。
K03psp_5u:1785	 subhūtir āha:	T08n0223_021:0371a12_15	」須菩提言：
K03psp_5u:1786	 kathaṃ bhagavan bodhisattvena mahāsattvena ṣaṭsu pāramitāsu yogaḥ karaṇīyaḥ?	T08n0223_021:0371a12_19	「世尊！ 云何菩薩摩訶薩應習行六波羅蜜？
K03psp_5u:1787	 bhagavān āha:	T08n0223_021:0371a13_17	」佛言：
K03psp_5u:1788	 iha subhūte bodhisattvena mahāsattvenaivaṃ pratyavekṣitavyaṃ,  rūpaṃ na saṃyuktaṃ na visaṃyuktaṃ,  vedanā saṃjñā saṃskārā,  vijñanaṃ na saṃyuktaṃ na visaṃyuktaṃ,  evaṃ skandhadhātvāyatanapratītyasamutpādāḥ pratītyasamutpādāṅgāni ca na saṃyuktāni na visaṃyuktāni,	T08n0223_021:0371a15_16	「菩薩摩訶薩應如是觀，色不合不散，受想行識不合不散，乃至一切種智不合不散。
K03psp_5u:1793	 evaṃ sarvapāramitāḥ sarvasūnyatāḥ saptatriṃśadbodhipakṣyā dharmāḥ,  āryasatyāpramāṇadhyānārūpyasamāpattayaḥ śūnyatānimittāpraṇihitāni sarvavimokṣasamādhisamāpattidhāraṇīmukhābhijñādaśabalavaiśāradyapratisaṃvidāveṇikābuddhadharmā  na saṃyuktā na visaṃyuktāḥ,  sarvākārajñatā na saṃyuktā na visaṃyuktā evaṃ khalu subhūte bodhisattvena mahāsattvena ṣaṭsu pāramitāsu yogaḥ karaṇīyaḥ.  iti saṃyogavisaṃyogavikalpaḥ	T08n0223_021:0371a16_12	是名菩薩摩訶薩習行六波羅蜜。
K03psp_5u:1798	 punar aparaṃ subhūte bodhisattvena mahāsattvena na rūpe sthāsyāmīti yogaḥ karaṇīyaḥ,	T08n0223_021:0371a16_20	「復次，須菩提！ 菩薩摩訶薩應作是念：
K03psp_5u:1799	 na vedanāyāṃ na saṃjñāyāṃ na saṃskāreṣu,  evaṃ skandhadhātvāyatanapratītyasamutpādeṣu na sthāsyāmīti yogaḥ karaṇīyaḥ,	T08n0223_021:0371a18_17	『我當不住色中，不住受想行識中，乃至不住一切種智中。
K03psp_5u:1807	 na sarvākārajñatāyāṃ sthāsyāmīti yogaḥ karaṇīyaḥ. tat kasya hetoḥ?  na hi rūpaṃ vā kvacit sthitaṃ,	T08n0223_021:0371a19_13	何以故？ 是色無所住，乃至薩婆若無所住。
K03psp_5u:1814	 na sarvākārajñatā kvacit sthitā. evam asthānayogena bodhisattvena mahāsattvenānuttarā samyaksaṃbodhir (PSP_5:64)	T08n0223_021:0371a22_9	菩薩摩訶薩以無住法習行六波羅蜜，應當得阿耨多羅三藐三菩提。
