src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06asmahsbu:2871	 bhāvanopadhim āśritya manaskāraṃ tathāśayaṃ /  upāyaṃ ca vibhutvaṃ ca sarvāsām eva kathyate // AMsa_16.16 //  pañcavidhā pāramitābhāvanā /	T31n1606_012:0748b26_19	略有五種，謂依止任持修、依止作意修、依止意樂修、依止方便修、依止自在修。
T06asmahsbu:2875	 tatropadhisaṃniśritā caturākārā hetusaṃniśritā yo gotrabalena pāramitāsu pratipattyabhyāsaḥ /  vipākasaṃniśritā ya ātmabhāvasaṃpattibalena /	T31n1606_012:0748b27_9	依止任持修復有四種： 一依止因修，謂由種性力於波羅蜜多修習正行。 二依止報修，謂由勝自體力於波羅蜜多修習正行。
T06asmahsbu:2877	 praṇidhānasaṃniśritā yaḥ pūrvapraṇidhānabalena /  pratisaṃkhyānasaṃniśritā yaḥ prajñābalena pāramitāsu pratipattyabhyāsaḥ /	T31n1606_012:0748c01_17	三依止願修，謂由本願力於波羅蜜多修習正行。 四依止簡擇力修，謂由慧力於波羅蜜多修習正行。
T06asmahsbu:2879	 manasikārasaṃniśritā pāramitābhāvanā caturākārā /	T31n1606_012:0748c04_9	依止作意修亦有四種：
T06asmahsbu:2880	 adhimuktimanaskāreṇa sarvapāramitāpratisaṃyuktaṃ sūtrāntam adhimucyamānasya /	T31n1606_012:0748c05_17	一依止勝解作意修，謂於一切波羅蜜多相應經教起增上勝解。
T06asmahsbu:2881	 āsvādanāmanaskāreṇa labdhāḥ pāramitā āsvādayato guṇasaṃdarśayogena /	T31n1606_012:0748c07_7	二依止愛味作意修，謂於已得波羅蜜多見勝功德起深愛味。
T06asmahsbu:2882	 anumodanāmanaskāreṇa sarvalokadhātuṣu sarvasatvānāṃ dānādikam anumodamānasya /	T31n1606_012:0748c08_16	三依止隨喜作意修，謂於一切世界一切有情所行施等深生隨喜。
T06asmahsbu:2883	 abhinandanāmanaskāreṇātmanaḥ satvānāṃ cānāgataṃ pāramitāviśeṣam abhinandamānasya /	T31n1606_012:0748c10_6	四依止憙樂作意修，謂於自他當來勝品波羅蜜多深生願樂。
T06asmahsbu:2884	 āśayasaṃniśritā pāramitābhāvanā ṣaḍākārā /  atṛptāśayena vipulāśayena muditā--āśayena upakārāśayena nirlepāśayena kalyāṇāśayena ca /	T31n1606_012:0748c13_10	依止意樂修復有六種，謂由無厭意樂、廣大意樂、歡喜意樂、恩德意樂、無染意樂、善好意樂故，修諸波羅蜜多。
T06asmahsbu:2886	 tatra bodhisatvasya dāne 'tṛptāśayo yad bodhisatva ekasatvasyaikakṣaṇe gaṃgānadīvālukāsamān lokadhātūn saptaratnaparipūrṇān kṛtvā pratipādayet  gaṃgānadīvālikāsamāṃś cātmabhāvān /  evaṃ ca pratikṣaṇaṃ gaṃgānadīvālikāsamān kalpān pratipādayet /	T31n1606_012:0748c17_5	此中菩薩於施波羅蜜多無厭意樂者，謂諸菩薩於一有情一剎那頃，假使殑伽沙等世界滿中七寶以用布施，又以殑伽沙等身命布施，如是布施經殑伽沙等大劫。
T06asmahsbu:2889	 yathā caikasya satvasyaivaṃ yāvān satvadhātur anuttarāyāṃ samyaksaṃbodhau paripācayitavyas tam anena paryāyeṇa pratipādayet /	T31n1606_012:0748c19_8	如於一有情所，如是乃至於一切有情界如是施時，皆令彼於阿耨多羅三藐三菩提速得成熟。
T06asmahsbu:2925	 na ca bodhisatvastathā vipulam api śīlapāramitābhāvanāmayaṃ yāvat prajñāpāramitābhāvanāmayaṃ puṇyam abhisaṃskṛtya pratikāreṇa vārtho bhavati vipākena vā iti /	T31n1606_012:0749b06_9	如是意樂，是名菩薩於所修行戒波羅蜜多乃至慧波羅蜜多恩德意樂。 又諸菩薩修行如是戒波羅蜜多乃至慧波羅蜜多時，雖於無量諸有情所興大戒福乃至慧福，而不希報恩當來果報。
T06asmahsbu:2926	 ya evaṃrūpa āśayo 'yaṃ bodhisatvasya śīlapāramitābhāvanāyāṃ yāvat prajñāpāramitābhāvanāyāṃ nirlepāśayaḥ /	T31n1606_012:0749b10_15	如是意樂，是名菩薩於所修行戒波羅蜜多乃至慧波羅蜜多無染意樂。
T06asmahsbu:2927	 tatra yad bodhisatva evaṃ śīlapāramitābhāvanāmayasya yāvat prajñāpāramitābhāvanāmayapuṇyaskandhasya vipākaṃ satveṣv evābhinandati nātmanaḥ /  sarvasatvasādhāraṇaṃ ca kṛtvānuttarāyāṃ samyaksambodhau pariṇāmayatīti /	T31n1606_012:0749b14_10	又諸菩薩修行如是戒波羅蜜多乃至慧波羅蜜多時，以所修行廣大戒聚乃至慧聚所得果報，施諸有情不自為己，又以此福共諸有情迴向阿耨多羅三藐三菩提。
