src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10srajsgiu:100	 ] śailopamacittatā /  akaṃpyatā /  acalanatā avinivartanīyabhūmivyavasthānaṃ /	K10D0127_H0129:7b-3	ཡེ་ཤེས་རྗེས་སུ་རྟོགས་པ་དང་། ཅང་ཤེས་ཀྱི་ས་དང་། སེམས་རི་ལྟ་བུ་དང་། མི་སྒུལ་བ་དང་། མི་ག-ཡོ་བ་དང༏་ཕྱིར་མི་ལྡོག་པའི་ས་རྣམ་པར་གཞག་པ་ཤེས་པ་དང་། དགེ་བའི་ཆོས་ཀྱི་རྒྱུ་མཐུན་པ་དང་།
K10srajsgiu:1000	 ta ātmanaḥ śīlamapaśyama .. .[c]. ttasyavyavasthāṃ na	K10D0127_H0129:45b-22	དེ་དག་བདག་གི་ཚུལ་ཁྲིམས་མ་མཐོང་བས་༎
K10srajsgiu:1002	 kāyena cintena asaṃyavānāṃ na kiṃ civācāya ajalpitavyaṃ /	K10D0127_H0129:45b-26	ལུས་དང་སེམས་ནི་ཤིན་ཏུ་མི་སྡོམ་པ་༎ དེ་ནི་ཚིག་ཏུ་མི་སྨྲ་ཅི་ཡང་མེད་༎ སུ་ཡིས་ཉེས་པ་ཅི་བྱས་༄༤༦ཨ་༌༎
K10srajsgiu:1003	 sadā gaveṣanti parasya do	K10D0127_H0129:46a-2	རྟག་ཏུ་གཞན་གྱི་ཉེས་པ་འཚོལ་ཞིང་རྟོག་།
K10srajsgiu:1004	 2529-1 /// + + + + + + + [t]apāla bhonti na cāsti mātrajñatabhojanasamim* buddhasya puṇyehilabhitva bhojanaṃ tasyaiva vālā akṛjña bhonti //	K10D0127_H0129:46a-3	བྱིས་པ་དག་ནི་ཟས་ལ་ཆགས་གྱུར་ནས་༎ ཟས་ལ་ཚོད་རིག་པར་ནི་མི་བྱེད་དེ་༎ སངས་རྒྱས་བསོད་ནམས་ཀྱིས་ནི་ཟས་རྙེད་ཀྱང་༎
K10srajsgiu:1005	 2529-2 /// + + + + + yuktayogāḥ teṣāṃ āhāru vadhāyabhoti yatha nāsti potāna visā adhautakāḥ kiṃcāpi vidhāt satimāt vicakṣaṇo bhuṃ	K10D0127_H0129:46a-6	དེ་ལ་བྱིས་པ་བྱས་པ་གཟོ་མི་འགྱུར་༎ དེ་དག་ཁ་ཟས་རོ་ཞིམ་བསོད་པ་དག་།
K10srajsgiu:1007	 kiṃ cāpi vidvāt satimān vicakṣaṇo ābhāṣate bāla kute hi svāgatam*	K10D0127_H0129:46a-14	མཁས་ཤིང་རྟོགས་པ་བློ་གྲོས་ལྡན་པ་དག་།
K10srajsgiu:1011	 mama īdṛśān doṣa viditva paṇḍito na jātu pālehi karoti saṃ .[t]. .. ṃ nihīnaprajñānupasevato me svargāti hā  2529-6 /// .. bhavaṃti paṇḍitā karuṇāvihārī muditāvihārī /	K10D0127_H0129:46a-21	རི་དབ༹གས་བཞིན་དུ་གཅིག་པུ་དགོན་པར་གནས་༎ མཁས་པས་འདི་འདྲའི་ཉེས་པ་རིག་ནས་ནི་༎ ཤེས་རབ་དམན་བསྟེན་བདག་ནི་མཐོ་རིས་ཉམས་༎
K10srajsgiu:1014	 2529-7 /// + .. + + .. .. .[i] .ī .i .. .. ṃ kāruṇyatāṃ tatra upasthapetvākathaṃ kathentīparamārtha yuktāṃ / /	K10D0127_H0129:46a-25	བྱིས་པ་རྣམས་དང་ནམ་ཡང་ཡོང་མི་བསྟེན་༎ བྱམས་པ་ལ་ནི་མཁས་པ་གནས་པར་འགྱུར་༎
K10srajsgiu:104	 2470-2 /// [a]samudācār[ā]ḥ kleśanāṃ /  śikṣāyā aparityāgaḥ samādhivyavasthānaṃ /  āśayajñānaṃ satve  2470-3 /// naṃ /  aparānte jñānaṃ /	K10D0127_H0129:7b-4	སྡིག་པའི་ཆོས་ལ་སྨོད་པ་དང་། ཉོན་མོངས་པ་རྣམས་ཀྱི་རྒྱུ་བ་མེད་པ་དང་། བསླབ་པ་ཡོངས་སུ་མི་གཏོང་བ་དང་། ཏིང་ངེ་འཛིན་རྣམ་པར་འཇོག་པ་དང་། སེམས་ཅན་རྣམས་ཀྱི་བསམ་པ་ཤེས་པ་དང་། སྐྱེ་བའི་ཁྱད་པར་ཤེས་པ་དང་།
K10srajsgiu:1070	 2534-1 /// +[i]viheṭha kasya cīha yada jinu nikṣipatīndrakīli pādam* / /  marumanulakubhāṇḍurākṣasāś ca nabhasthita tuṣṭa u	K10D0127_H0129:57a-8	ས་ཀུན་རྣམ་པ་དྲུག་ཏུ་རབ་ཏུ་ག-ཡོས་༎ འདིར་ནི་གང་ལའང་གནོད་པར་གྱུར་པ་མེད་༎ ལྷ་དང་མི་དང་གྲུལ་བུམ་སྲིན་པོ་དང་༎ སྐྱེས་བུ་གནས་པ་དགའ་མགུ་སེམས་རངས་ཏེ་༎ བྱང་ཆུབ་དམ་པ་མཆོག་ལ་དད་བསྐྱེད་ནས་༎ འཇིག་རྟེན་རྣམ་པར་འདྲེན་པའི་གདུགས་ཀྱང་འཛིན་༎
K10srajsgiu:1072	 2534-2 /// .. prīṇita janeta bodhicchandam* / /	K10D0127_H0129:57a-13	རྒྱལ་བས་སྒོ་ཡི་ཐེམ་སྟེང་ཞབས་བཞག་ཚེ་༎
K10srajsgiu:1073	 śrūyati ca manojña vādyaś cabdoturyasahasra aghaṭitā raṇaṃti /  pramudita tada bhonti	K10D0127_H0129:57a-14	སིལ་སྙན་སྟོང་དག་མ་བརྡུངས་སྒྲ་འབྱིན་ཏེ་༎ ཤིན་ཏུ་ཡིད་འོང་རོལ་མོའི་དབྱངས་ཐོས་པས་༎
K10srajsgiu:1075	 2534-3 /// kṣaśatasahasra onadattī sarvi prapuṣpita bhonti tasmi kāle /  devaśatamahāsra attarīkṣe pūja karonti amānuṣī jina	K10D0127_H0129:57a-16	དེ་ཚེ་སེམས་ཅན་ཐམས་ཅད་རབ་ཏུ་དགའ༎ སྡོང་པོ་སྟོང་ཕྲག་བརྒྱ་དག་འདུད་པར་གྱུར་༎ དེ་ཚེ་མེ་ཏོག་ཀུན་ཀྱང་རབ་ཏུ་རྒྱས་༎ བར་སྣང་ལས་ནི་ལྷ་རྣམས་བརྒྱ་སྟོང་དག་། རྒྱལ་བ་ལ་ཡང་མི་མིན་མཆོད་པ་བྱེད་༎
K10srajsgiu:1077	 2534-4 /// .[a] % dhipatī pravṛddhakāyāḥ mṛgapataya nadaṃti siṃhanānaṃ yada jinu nikṣipatīndrakīli pādam* // mahipa	K10D0127_H0129:57a-21	རྒྱལ་བས་སྒོ་ཡི་ཐེམ་སྟེང་ཞབས་བཞག་ཚེ་༎ གླང་པོ་བརྒྱ་དག་སེམས་དགའ་སྒྲ་འབྱིན་ཏེ་༎ རྟ་དང་བ་གླང་རྒྱལ་པོ་ལུས་ཀྱང་སྟོད་༎ རི་དབ༹གས་རྒྱལ་པོ་སེང་གེ་སྒྲ་འབྱིན་བྱེད་༎ ས་༄༥༧བ་དབང་རྒྱལ་པོ་གང་སུ་ཇི་སྙེད་ཅིག་།
K10srajsgiu:1079	 dharaṇītalipataṃti hṛṣṭacittādṛṣṭva jinasta śirīmim evarūpā / /	K10D0127_H0129:57b-1	ཕྱོགས་དང་ཕྱོགས་མཚམས་དག་ནས་ལྷགས་པ་རྣམས་༎ རྒྱལ་བའི་དཔལ་གཟི་དེ་འདྲ་མཐོང་ནས་ནི་༎ རབ་ཏུ་སེམས་དགའ་ས་ལ་འདུག་ཅིང་འདུད་༎ ཁ་ཅིག་འཇིག་རྟེན་མགོན་ལ་མངོན་པར་བསྟོད་༎ ཁ་ཅིག་རྒྱལ་ལ་མེ་ཏོག་ཆར་འབེབས་ཤིང་༎
K10srajsgiu:1080	 anyi abhistavaṃti lo	K10D0127_H0129:57b-6	ཁ་ཅིག་སོར་བཅུ་ཐལ་མོ་སྦྱར་ནས་སུ་༎
K10srajsgiu:1081	 2534-6 /// .. ri daśanakhāṃjaliṃ karitvā aho jinu kāruṇiko bhaṇaṃti vācaṃ / /	K10D0127_H0129:57b-7	ཨཨེ་མ་རྒྱལ་བ་ཐུགས་རྗེ་ཅན་ཞེས་སྨྲ་༎
K10srajsgiu:1141	 tathapi ca nadidevatā samaśrā upagata pūja karonta nāyasya / / /	K10D0127_H0129:63a-2	འབབ་ཆུའི་ལྷ་ཀུན་མཐའ་དག་དེ་བཞིན་དུ་༎ འདྲེན་པ་མཆོད་པ་བྱེད་ཅིང་ཉེ་བར་ལྷགས་༎
K10srajsgiu:1142	 aṭavimarūṣu devatāśatānī gi  2538-7 /// + + + + + .. devatāś ca upagata sāgaradevatāś ca buddham* / /	K10D0127_H0129:63a-4	མྱ་ང་མ་དགོན་པའི་ལྷ་མོ་བརྒྱ་རྣམས་དང་༎ རི་རྩེའི་ལྷ་མོ་ཇི་སྙེད་མ་ལུས་དང་༎ མཚོ་དང་ཆུ་མིག་རྫིང་གི་ལྷ་རྣམས་དང་༎ རྒྱ་མཚོའི་ལྷ་ཡང་སངས་རྒྱས་དྲུང་དུ་ལྷགས་༎
K10srajsgiu:1144	 deva asuranāgayakṣasaṃghā garuḍamahoragakinnarā ku	K10D0127_H0129:63a-5	ལྷ་དང་ལྷ་མིན་ཀླུ་དང་གནོད་སྦྱིན་ཚོགས་༎ མི་འམ་ཅི་དང་གྲུལ་བུམ་ནམ་མཁའ་ལྡིང་༎ དེ་བཞིན་ཡི་དབ༹གས་སྲུལ་བོ་མང་པོ་དག་། སྐྱེས་བུ་མཆོག་ལ་རི་མོར་བྱ་བ་བྱེད་༎
