src_segmentnr	src_original	tgt_segmentnr	tgt_original
K09bsu014_u:703	 rātridivaṃ dharmaśravaṇārthiko dharmakāmātṛptāpratiprasrabdho buddhardharmaparyeṣṭihetoḥ /	T06D4034-2:247b-20	དེ་བས་ཀྱང་ཤས་ཆེར་དམ་པའི་ཆོས་ཡོངས་སུ་ཚོལ་བ་ལ་མངོན་པར་བརྩོན་པར་གནས་ཏེ་། ཉིན་མཚན་དུ་ཆོས་ཉན་པ་དོན་དུ་གཉེར་།
K09bsu014_u:704	 dharmārāmo dharmarato dharmapratiśaraṇo dharmanimno dharmapravaṇo dharmaprāgbhāro dharmaparāyaṇo dharmalayano dharmatrāṇo dharmānudharmacārī	T06D4034-2:247b-22	ཆོས་འདོད་། ཆོས་ལ་དགའ། ཆོས་ལ་བརྟེན་། ཆོས་ལ་གཞོལ་། ཆོས་ལ་འབབ་། ཆོས་ལ་ཕྱོགས་། ཆོས་ལ་སྐྱབས་ཚོལ་ཞིང་ཆོས་ཀྱི་རྗེས་སུ་མཐུན་པའི་ཆོས་སྤྱོད་དོ་༎
K09bsu014_u:705	 sa evaṃ buddhadharmaparyeṣaṇābhiyukto nāsti tatkiṃcid dravyavittajātaṃ vā dhanadhānyakośakoṣṭhāgārajātaṃ	T06D4034-2:248a-2	སངས་རྒྱས་ཀྱི་ཆོས་ཡོངས་སུ་ཚོལ་བ་ལ་མངོན་པར་བརྩོན་པ་དེ་ནི་། རྫས་ཀྱི་རྣམ་པའམ་།
K09bsu014_u:708	 na ca tasmādduṣkarasaṃjñī bhavati anyatra tasminneva dharmabhāṇakapudgale duṣkarasaṃjñī bhavati yo 'syaikadharmapadamapi deśayati /	T06D4034-2:248a-5	དེ་ལ་བྱ་དཀའ་བར་འདུ་ཤེས་པ་མ་ཡིན་གྱི་། གཞན་དུ་ཆོས་སྨྲ་བའི་གང་ཟག་དེ་ལ་བྱ་དཀའ་བའི་འདུ་ཤེས་སུ་གྱུར་པ་ནི་མ་གཏོགས་སོ་༎
K09bsu014_u:709	 sa dharmahetornāsti tatkiṃcidupātaṃ bāhyaṃ vastu yanna parityajati /  nāsti tatkiciṃdādhyātmikaṃ vastu yanna parityajati /	T06D4034-2:248a-7	ཕྱི་རོལ་གྱི་དངོས་པོ་ཉེ་བར་གཟུང་བ་ཡོངས་སུ་མི་གཏོང་བ་དེ་གང་ཅུང་ཟད་ཀྱང་མེད་དོ་༎ ནང་གི་དངོས་པོ་ཡོངས་སུ་མི་གཏོང་བ་དེ་གང་ཅུང་ཟད་ཀྱང་མེད་དོ་༎
K09bsu014_u:711	 nāsti tatkiṃcidguruparicaryopasthānaṃ yannopādatte /  nāsti sā kācid mānābhimānotsarganirmāṇopacāratā yāṃ nopādatte /	T06D4034-2:248a-9	བླ་མའི་ཡོངས་སུ་སྤྱོད་པ་དང་རིམ་གྲོ་བྱ་བ་ཉམས་སུ་མི་ལེན་པ་ཅུང་ཟད་ཀྱང་མེད་དོ་༎ ང་རྒྱལ་གྱི་སེམས་ལས་ཀྱང་ང་རྒྱལ་སྤངས་ཏེ་།
K09bsu014_u:713	 nāsti sā kācitkāyikī pīḍā yāṃ nopādatte /	T06D4034-2:248a-12	ཉམས་སུ་མི་ལེན་པ་དེ་གང་ཡང་མེད་དོ་ཞེས་བྱ་བ་ནས་།
K09bsu014_u:719	 sacettvaṃ mahatyāmagnikhadāyāṃ saṃprajvalitāyāmekajvālībhūtāyāmātmānaṃ prapātayeḥ,	T06D4034-2:248a-14	གལ་ཏེ་ཁྱོད་ཀྱིས་མེའི་འོབས་ཆེན་པོ་ཀུན་དུ་འབར་བ་། ཀུན་དུ་རབ་ཏུ་འབར་བ་།
K09bsu014_u:720	 mahāntaṃ ca duḥkhavedanopakramaṃ svaśarīreṇopādadyā iti /	T06D4034-2:248a-16	མེ་ལྕེ་གཅིག་ཏུ་གྱུར་པའི་ནང་དུ་བདག་པོར་ཏེ་། སྡུག་བསྔལ་གྱི་ཚོར་བ་ཆེན་པོ་རང་གི་ལུས་ཀྱིས་ཉམས་སུ་བླང་བ་ལྟ་ན་།
K09bsu014_u:721	 tasyaivaṃ bhavati - utsahe 'hamekasyāpi dharmapadasya samyaksaṃbuddhopanītasya bodhisattvacaryāpariśodhanasyārthāya  trisāhasramahāsāhasralokadhātāvagniparipūrṇe brahmalokādātmānamutsraṣṭum,  kiṃ punaḥ prākṛtāyāṃ agnikhadāyām /	T06D4034-2:248a-18	ངས་ཁྱོད་ལ་ཆོས་ཀྱི་ཚིག་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཀྱིས་བསྟན་པ་བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ཡོངས་སུ་སྦྱོང་བ་འདི་བཤད་པར་བྱའོ་ཞེ་ན་ཡང་།
