src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2949u_001:1503	 evaṁ mayā śruta meka sminsamaye bhagavānrājagṛhe viharatisma |	K12D0530=D0022_H0498=H0024:42a-5	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
K12n2949u_001:1504	 gṛddhekūṭyeparvvatemahatā bhikṣusaṁghaśataicanekaircbodhisatvakoṭī niyutaśata sahasraḥ śakra prakṣya lokepāra pramurkhecane kaiśca deva manuṣāyā sura koṭī śata sahasraiḥ pramukhaiśca parivṛttaḥ ||	K12D0530=D0022_H0498=H0024:42b-0	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་བྱ་རྒོད་ཕུང་པོའི་རི་ལ་དགེ་སློང་ཁྲི་ཉིས་སྟོང་ལྔ་བརྒྱའི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་། ༄༤༢བ་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་ཕྲག་དུ་མ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་། བརྒྱ་བྱིན་དང་། ཚངས་པ་དང་། འཇིག་རྟེན་སྐྱོང་བ་ལ་སོགས་པ་ལྷ་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་གྱིས་ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ཏེ་།
K12n2949u_001:1505	 śrīratna gadarbha (dva)  siṁhā sena nisugṇaḥ bhagavā dharmma deśayātisma ||  ādoca kalyāṇaṁ madhyekalyāṇa paryyavasāne kalyāṇaṁ svarthaṁsuvyajjanaṁ kevalaṁ paripurṇṇapariśuddha parthyavadātaṁ praṣkaca ryya saṁprakāśayatisma	K12D0530=D0022_H0498=H0024:42b-2	དཔལ་གྱི་སྙིང་པོའི་སེང་གེའི་ཁྲིལ་བཞུགས་སོ་༎
K12n2949u_001:1508	 athakhalvāryyā va lokiteśvaro bodhisatvo mahāsatvaḥ utthā(stha)	K12D0530=D0022_H0498=H0024:42b-3	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་སྟན་ལས་ལངས་ཏེ་།
K12n2949u_001:1509	 pāśanādekāśaimuttarā saṁgaṁkṛtvā dakṣiṇa jānuma (125)  gulaṁ pṛthivyāṁ pratiṣṭhāṇya yena bhagavāṁstenāñajali praṇamya prahasita vadano bhūtvā bhagavanta meta davocata |	K12D0530=D0022_H0498=H0024:42b-4	བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་བཙུགས་ཏེ་། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་། འཛུམ་མུལ་ཏེ་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K12n2949u_001:1511	 deśayatra bhagavan prajñā pāramitāṁ svalpākṣarāṁ mahāpuṇyāyasyā śravaṇa mātreṇa sarvva satvāṁnā sarva karmmā caraṇāni kṣapayiṣyanti ||  niyaṁtraca bodhi parāyanaṁ bhaviṣyati ||	K12D0530=D0022_H0498=H0024:42b-7	བཅོམ་ལྡན་འདས་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡི་གེ་ཉུང་དུ་ལ་བསོད་ནམས་ཆེ་བ༏་གང་ཐོས་པ་ཙམ་གྱིས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་བྱང་བར་འགྱུར་བ་དང་། བྱང་ཆུབ་ལ་ངེས་པར་གཞོལ་བར་འགྱུར་བ་དང་།
K12n2949u_001:1513	 yeca satvāmant sādhanetyut vāteṣāṁ ca vighnena mantraṁ sigdheranniti |	K12D0530=D0022_H0498=H0024:42b-9	གང་དག་གསང་སྔགས་སྒྲུབ་པར་བརྩོན་པ་དེ་དག་བགེགས་མ་མཆིས་པར་གསང་སྔགས་འགྲུབ་པར་འགྱུར་བ་བཤད་དུ་གསོལ་།
K12n2949u_001:1514	 athakhalu bhaga vānnāryyāva lokiteśvarāya bodhisatvāya mahāsatvāya mahākārūṇikāya sādhukāra māta |	K12D0530=D0022_H0498=H0024:42b-10	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ལ་ལེགས་སོ་ཞེས་བྱ་བ་བྱིན་ཏེ་།
K12n2949u_001:1515	 sādhu sādhu kulaputraḥ tvaṁsartvasatva hitāya sukhāya pratipanna sarvva satvārtha dirgha rātra abhiyukta stenahitvaṁ kulaputra śṛṇu sādhu ca suṣṭhu manasikurū bhāṣiṇyehaṁ ||	K12D0530=D0022_H0498=H0024:42b-11	རིགས་ཀྱི་བུ་། ཁྱོད་ཡུན་རིང་པོར་སེམས་ཅན་ཐམས་ཅད་ལ་༄༤༣ཨ་༌༎ ཕན་པའི་ཕྱིར་བརྩོན་པ་ལེགས་སོ་༎ དེའི་ཕྱིར་། རིགས་ཀྱི་བུ་། ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡི་གེ་ཉུང་དུ་ལ་བསོད་ནམས་ཆེ་བ་།
K12n2949u_001:1516	 te prajñā pāramitā svalpākṣarāṁ mahāpuṇyāyasyā śravaṇa mātraiṇa sarvasatvāḥ sarvvakammā caraṇa-āni kṣapayiśyati |  niyaṁtaṁca bodhiparāyaṇā bhaviṣyatisye satvā manat sādhane tyatvā teṣāṁcā vihanena mant siddherannati ||	K12D0530=D0022_H0498=H0024:43a-4	གང་ཐོས་པ་ཙམ་གྱིས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ལས་ཀྱི་སྒྲིབ་པ་བྱང་བར་འགྱུར་བ་དང་། བྱང་ཆུབ་ལ་ངེས་པར་གཞོལ་བར་འགྱུར་བ་དང་། གང་དག་གསང་སྔགས་སྒྲུབ་པར་བརྩོན་པ་དེ་དག་བགེགས་མེད་པར་སྔགས་འགྲུབ་པར་འགྱུར་བ་ངས་ཁྱོད་ལ་བཤད་དོ་༎
K12n2949u_001:1518	 (126) thāryyā valoktiteśvaro bodhisattvo mahāsatvo bhagavanta medadavocana |	K12D0530=D0022_H0498=H0024:43a-5	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གིས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K12n2949u_001:1519	 tenahi sugata bhāṣitra sarvvasatva hitāya sukhāyeca |	K12D0530=D0022_H0498=H0024:43a-6	སེམས་ཅན་ཐམས་ཅད་ལ་སྨན་པའི་སླད་དུ་བཤད་དུ་གསོལ་།
K12n2949u_001:1520	 athākhalu bhagavāṁstasyāmbe lāyāṁ sarvasatvapramocanī nāma samādhiṁsa māpadyatesma ||  yayāsa māhita yā-ūrṇānḍa kośā bhuvirānta rādanekā nilāsmi koṭini yutaśata sahasrāṇī niścarantisma ||	K12D0530=D0022_H0498=H0024:43a-7	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དེའི་ཚེ་སེམས་ཅན་ཐམས་ཅད་དགྲོལ་བ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་སོ༏་༏མཉམ་པར་བཞག་པ་དེས་སྨིན་མཚམས་ཀྱི་མཛོད་སྤུའི་ཕྲག་ནས་འོད་ཟེར་འབུམ་ཕྲག་དུ་མ་བྱུང་སྟེ་།
K12n2949u_001:1522	 taiśvarāsmibhiḥ sarvva buddha kṣe trāṇischu ṭonyabhūvana |	K12D0530=D0022_H0498=H0024:43a-8	འོད་ཟེར་དེ་དག་གིས་སངས་རྒྱས་ཀྱི་ཞིང་ཐམས་ཅད་ཁྱབ་པར་གྱུར་ཏོ་༎
K12n2949u_001:1523	 yeca satvāstayā prabhayāsṣṭaṣṭāte sarveniyatānya bhūvananu tarāyā samyakuṁ bodhau |  yāvatnārakā satvāḥ sarvasukha samārppetoñaca curṇa varṣāṇi tathāgata pādamule prāvarṣata |  athakhalu bhagavāṁsta syāṁvelāyā bhimā pajñāpāramitāṁ bhāṣatesma ||	K12D0530=D0022_H0498=H0024:43b-0	སེམས་ཅན་གང་དག་འོད་ཟེར་དེས་རེག་པ་སེམས་ཅན་དམྱལ་བ་ཡན་ཆད་སེམས་ཅན་དེ་དག་ཐམས་ཅད་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་༄༤༣བ་པའི་བྱང་ཆུབ་ཏུ་ངེས་པར་གྱུར་ཏོ་༎ སངས་རྒྱས་ཀྱི་ཞིང་ཐམས་ཅད་རྣམ་པ་དྲུག་ཏུ་ག-ཡོས་སོ་༎ དེ་བཞིན་གཤེགས་པའི་ཞབས་ཀྱི་དྲུང་དུ་ལྷའི་ཙནདན་གྱི་ཕྱེ་མའི་ཆར་ཡང་བབ་བོ་༎ དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དེའི་ཚེ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་གསུངས་པ་།
K12n2949u_001:1526	 takṣyathā ||	K12D0530=D0022_H0498=H0024:43b-4	འདི་ལྟ་སྟེ་།
K12n2949u_001:1527	 bodhisatave namahā satvena sarvva satvesyaḥ samacitema bhavitavyaṁ |  maitracitna bhava ti vyaṁkṛtajñena cittena bhavitavyaṁkṛta vedānāca bhavi |  (127) tavyaṁ sarva pāpa virahitā ca bhavitavyaṁ |	K12D0530=D0022_H0498=H0024:43b-5	བྱང་ཆུབ་སེམས་དཔའ་མཉམ་པའི་སེམས་དང་། བྱམས་པའི་སེམས་དང་། བྱས་པ་གཟོ་བ་དང་། སྡིག་པ་ཐམས་ཅད་དང་བྲལ་བའི་སེམས་སུ་བྱའོ་༎
K12n2949u_001:1530	 idaṁca prajñāpāramitā hṛdaya māvarka yitavyaṁ ||	K12D0530=D0022_H0498=H0024:43b-6	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོ་འདི་ཡང་གདོན་པར་བྱའོ་༎
K12n2949u_001:1531	 namorantra trayāya ||  namaḥ śākyamūnaya tathāgatāyārhate samyaksaṁbuddhāya ||	K12D0530=D0022_H0498=H0024:43b-7	དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཤའཀྱ་ཐུབ་པ་ལ་ཕྱག་འཚལ་ལོ་༎
K12n2949u_001:1533	 tadayathā ||  oṁ mūne mahānūnaye svāhā |	K12D0530=D0022_H0498=H0024:43b-8	ཏདྱ་ཐའ་། ཨཨོམ་མུ་ནེ་མུ་ནེ་མཧའ་མུ་ན་ཡེ་སབ༹འཧའ་།
