src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanssr_pu:3899	 tat sarvaṃ deśayiṣyāmi sthito daśabalāgrataḥ //	T16D4379:305b-1	སྟོབས་བཅུའི་སྤྱན་སྔར་བདག་མཆིས་ཏེ་༎ དེ་དག་ཐམས་ཅད་བཤགས་པར་བགྱི་༎
T04sanssr_pu:3900	 mātāpitṝn ajānatā buddhānām aprajānatā /	T16D4379:305b-3	ཕ་མ་དག་ཏུ་མི་འཛིན་དང་༎ སངས་རྒྱས་རྣམས་སུ་མི་འཛིན་དང་༎ དགེ་བ་དག་ཏུ་མི་འཛིན་པས་༎
T04sanssr_pu:3901	 kuśalaṃ cāprajānatā yat tu pāpaṃ kṛtaṃ mayā //  aiśvaryamadamattena kulabhogamadena ca /	T16D4379:305b-4	སྡིག་པ་བདག་གིས་གང་བགྱིས་དང་༎ ཕྱུག་ཅིང་རྒྱགས་པས་དྲེགས་པ་དང་༏་། རིགས་དང་ལོངས་སྤྱོད་རྒྱགས་པ་དང་༎ གཞོན་པའི་རྒྱགས་པས་དྲེགས་པ་ཡིས་༎
T04sanssr_pu:3903	 tāruṇyamadamattena yat tu pāpaṃ kṛtaṃ mayā //  duścintitaṃ duruktaṃ ca duṣkṛtenāpi karmaṇā /  annādīnavadarśinā yat tu pāpaṃ kṛtaṃ mayā //	T16D4379:305b-5	བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ ཉེས་སམ་ཉེས་པར་སྨྲས་པ་དང་༎ ཉེས་པས་བགྱིས་པའི་ལས་རྣམས་དང་༎ ཉེས་པའི་དམིགས་སུ་མ་བལྟས་པས་༎
T04sanssr_pu:3906	 bālabuddhipracāreṇa ajñānāvṛtacetasā /	T16D4379:305b-6	བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ བྱིས་པའི་བློ་ཡིས་འཇུག་པ་དང་༎ མི་ཤེས་མུན་པའི་སེམས་དང་ནི་༎
T04sanssr_pu:3907	 pāpamitravaśāc caiva kleśavyākulacetasā //  krīḍārativaśāc caiva śokarogavaśena vā /	T16D4379:305b-7	སྡིག་པའི་གྲོགས་པོའི་དབང་གྱུར་དང་༎ ཉོན་མོངས་རྣམ་པར་འཁྲུག་སེམས་དང་༎ རྩེད་མོ་དགའ་བའི་དབང་ཉིད་དང་༎ མྱ་ངན་དང་ནི་ནད་དབང་དང་༎ ནོར་གྱིས་མི་ཆོག་ཉེས་པ་ཡིས་༎
T04sanssr_pu:3909	 atṛptadhanadoṣeṇa yat tu pāpaṃ kṛtaṃ mayā //  annāryajanasaṃsargair īrṣyāmātsaryahetunā /	T16D4379:305b-8	བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ འཕགས་མིན་སྐྱེ་བོ་འདྲེན་པ་དང་༎ ཕྲག་དོག་སེར་སྣའི་སྒྱུ་དང་ནི་༎
T04sanssr_pu:3911	 śāṭhyadāridryadoṣeṇa yat tu pāpaṃ kṛtaṃ mayā //	T16D4379:305b-9	ག-ཡོ་དང་དབུལ་བའི་ཉེས་པ་ཡིས་༎ བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ ཕོངས་པ་འབྱུང་བའི་དུས་ཀྱི་ཚེ་༎
T04sanssr_pu:3912	 vyasanāgamakāle 'smin kāmānāṃ bhayahetunā /	T16D4379:305b-11	འདོད་པ་རྣམས་དང་འཇིགས་རྒྱུ་དང་༎ ཕྱུག་པོ་མ་ཡིན་གྱུར་པ་ཡིས་༎
T04sanssr_pu:3913	 annaiśvaryagatenāpi yat tu pāpaṃ kṛtaṃ mayā //  calacittavaśenaiva kāmakrodhavaśena vā /	T16D4379:305b-12	བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ ག-ཡོ་བའི་སེམས་ཀྱི་དབང་ཉིད་དང་༎ འདོད་དང་ཁྲོ་བའི་དབང་ཉིད་དང་༎ བཀྲེས་དང་སྐོམ་གྱིས་ཉེན་པ་ཡིས་༎ བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ བཟའ་བ་དག་དང་བཏུང་བ་དང་༎ བུད་མེད་རྒྱུ་དང་གོས་ཀྱི་ཕྱིར་༏
T04sanssr_pu:3917	 vicitraiḥ kleśasaṃtāpair yat tu pāpaṃ kṛtaṃ mayā //	T16D4379:305b-14	། ཉོན་མོངས་བཏུང་བ་སྣ་ཚོགས་ཀྱིས་༎
T04sanssr_pu:3918	 kāyavāṅmanasāṃ pāpaṃ tridhā duścaritaṃ cittaṃ /	T16D4379:305b-15	བདག་གིས་སྡིག་པ་གང་བགྱིས་དང་༎ ལུས་དང་ངག་དང་ཡིད་ཀྱིས་སྡིག་། ཉེས་པར་སྤྱད་པ་རྣམ་གསུམ་བསགས་༎
T04sanssr_pu:3919	 yat kṛtam īdṛśai rūpais tat sarvaṃ deśayāmy aham //	T16D4379:305b-16	འདི་འདྲའི་ཚུལ་གྱིས་གང་བགྱིས་པ་༎ དེ་དག་ཐམས་ཅད་བདག་འཆགས་སོ་༎
T04sanssr_pu:3921	 agauravaṃ kṛtaṃ syād dhi tat sarvaṃ deśayāmy aham //	T16D4379:305b-19	གུས་པ་མ་ལགས་གང་བགྱིས་པ་༎ དེ་དག་ཐམས་ཅད་བདག་འཆགས་སོ་༎
T04sanssr_pu:3922	 yat tu pratyekabuddheṣu bodhisatveṣu vā punaḥ /	T16D4379:305b-21	གང་ཡང་རང་སངས་རྒྱས་རྣམས་དང་༎ བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ཡང་༎
T04sanssr_pu:3923	 agauravaṃ kṛtaṃ syād dhi tat srvaṃ deśayāmy aham //	T16D4379:305b-22	གུས་པ་མ་ལགས་བགྱིས་པ་རྣམས་༎ ༄༣༠༦ཨ་༌་༎ དེ་དག་ཐམས་ཅད་བདག་འཆགས་སོ་༎
T04sanssr_pu:3924	 saddharmabhāṇakeṣv eva anyeṣu guṇavatsu vā /	T16D4379:306a-1	དམ་ཆོས་སྨྲ་བ་རྣམས་ལ་ཡང་༎
