src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12manjn1pu:267	 bodhyaṃgakusumāmodas tathāgataguṇodadhiḥ /  aṣṭāṅgamārganayavit samyaksaṃbuddhamārgavit // Mns_128 //	T20n1187_002:0811c07_0	開敷七覺華　　香聞於一切 宣說八正道　　圓滿諸智果 如來功德海　　出生一切法 普令諸有情　　成正等覺道 一切眾生類　　無著如虛空
K12manjn1pu:275	 dvādaśāṅgabhavotkhāto dvādaśākāraśuddhadhṛk /	T20n1187_002:0811c17_0	彼十二有支　　十二相清淨
K12manjn1pu:276	 catuḥsatyanayākāro aṣṭajñānāvabodhadhṛk // Mns_132 //	T20n1187_002:0811c18_0	四聖諦教相　　八智所覺了
K12manjn1pu:277	 dvādaśākārasatyārthaḥ ṣoḍaśākāratattvavit /	T20n1187_002:0811c19_0	十二相實義　　十六相真實
K12manjn1pu:278	 viṃśatyākārasaṃbodhir vibuddhaḥ sarvavit paraḥ // Mns_133 //	T20n1187_002:0811c20_0	二十正覺相　　覺了一切法
K12manjn1pu:280	 sarvakṣaṇābhisamayaḥ sarvacittakṣaṇārthavit // Mns_134 //	T20n1187_002:0811c21_0	此等諸法相　　皆佛所化說 出現諸化身　　令一切觀察 於一剎那間　　現一切三昧 於一剎那間　　了一切心法
K12manjn1pu:281	 nānāyānanayopāya- jagadarthavibhāvakaḥ /	T20n1187_002:0811c25_0	宣諸乘方便　　普利諸世間
K12manjn1pu:282	 yānatritayaniryāta ekayānaphale sthitaḥ // Mns_135 //	T20n1187_002:0811c26_0	雖顯說三乘　　住一乘聖果
K12manjn1pu:283	 kleśadhātuviśuddhātmā karmadhātukṣayaṃkaraḥ /	T20n1187_002:0811c27_0	煩惱界清淨　　即諸業界盡
K12manjn1pu:284	 oghodadhisamuttīrṇo yogakāntāraniḥsṛtaḥ // Mns_136 //	T20n1187_002:0811c28_0	度煩惱海已　　住諸法相應
K12manjn1pu:285	 kleśopakleśasaṃkleśa- suprahīṇasavāsanaḥ /	T20n1187_002:0811c29_0	煩惱隨煩惱　　斷滅無有餘
K12manjn1pu:286	 prajñopāyamahākaruṇā amoghajagadarthakṛt // Mns_137 //	T20n1187_002:0812a01_0	起悲智方便　　自利利世間
K12manjn1pu:287	 sarvasaṃjñāprahīṇārtho vijñānārtho nirodhadhṛk /	T20n1187_002:0812a02_0	若一切想斷　　諸識法即滅
K12manjn1pu:288	 sarvasatvamanoviṣayaḥ sarvasatvamanogatiḥ // Mns_138 //	T20n1187_002:0812a03_0	息眾生意境　　出過眾生意
K12manjn1pu:289	 sarvasatvamano 'ntasthas taccittasamatāṃgataḥ /	T20n1187_002:0812a04_0	眾生意安住　　諸心法平等
