src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06vmvkbh_u:890	 bhāvanāmārge 'sya paricchedāṅgaṃ samyagdṛṣṭir laukikī lokottarapṛṣṭhalabdhā yayā svādhigamaṃ paricchinatti /	T16D4358-2:118a-19	འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་སྟེ་། དེ་ལ་ཡང་དག་པའི་ལྟ་བ་ནི་བསྒོམ་པའི་ལམ་གྱི་ཚེ་མཐོང་བའི་ལམ་ལ་ཡོངས་སུ་གཅོད་པའི་ཡན་ལག་སྟེ་འཇིག་རྟེན་ལས་འདས་པའི་རྗེས་ལ་ཐོབ་པའི་འཇིག་རྟེན་པ་དེས་རང་གི་རྟོག་པ་དེ་ཡོངས་སུ་གཅོད་པའི་ཕྱིར་རོ་༎
T06vmvkbh_u:891	 parasaṃprāpaṇāṅgaṃ samyaksaṃkalpaḥ samyagvāk ca /  sasamutthānayā vācā tatprāpaṇāt /  parasaṃbhāvanāṅgaṃ tridhā samyagvākkarmāntājīvās tair hi yathākramaṃ /  dṛṣṭau śīle 'tha saṃlekhe paravijñaptir iṣyate // IV.10	T16D4358-2:118b-0	ཡང་དག་པའི་རྟོག་པ་དང་ཡང་དག་པའི་ངག་གི་གཞན་གོ་བར་༄༡༡༨བ་བྱེད་པའི་ཡན་ལག་སྟེ་ཀུན་ནས་སློང་བ་དང་བཅས་པའི་ངག་གིས་དེ་གོ་བར་བྱེད་པའི་ཕྱིར་རོ་༎ ཡང་དག་པའི་ངག་དང་ཡང་དག་པའི་ལས་ཀྱི་མཐའ་དང་ཡང་དག་པའི་འཚོ་བ་གསུམ་ནི་གཞན་ཡིད་ཆེས་པར་བྱེད་པའི་ཡན་ལག་སྟེ་།
T06vmvkbh_u:895	 tasya samyagvācā kathāsāṃkathyaviniścayena prajñāyāṃ saṃbhāvanā bhavati /	T16D4358-2:118b-2	ཡང་དག་པའི་ངག་གིས་རྙེད་པ་དང་འཕེལ་བའི་གཏམ་རྣམ་པར་གཏན་ལ་འབེབས་པས་ཤེས་རབ་ལ་ཡིད་ཆེས་པར་འགྱུར་རོ་༎
T06vmvkbh_u:896	 samyakkarmāntena śīle 'kṛtyākaraṇāt samyagājīvena saṃlekhe dharmeṇa mātrayā ca cīvarādyanveṣaṇāt /	T16D4358-2:118b-3	ཡང་དག་པའི་ལས་ཀྱི་མཐའ་བྱ་བ་མ་ཡིན་པ་མི་བྱེད་པར་ཚུལ་ཁྲིམས་ལ་ཡིད་ཆེས་པར་འགྱུར་རོ་༎ ཡང་དག་པའི་འཚོ་བས་ཆོས་གོས་ལ་སོགས་པ་ཚོད་ཟིན་པར་ཚོལ་བས་ཡོ་བྱད་བསྙུངས་པ་ལ་ཡིད་ཆེས་པར་འགྱུར་རོ་༎
T06vmvkbh_u:897	 vipakṣapratipakṣāṅgaṃ tridhaiva samyagvyāyamasmṛtisamādhayaḥ /  eṣāṃ hi yathākramaṃ /	T16D4358-2:118b-5	ཡང་དག་པའི་རྩོལ་བ་དང་ཡང་དག་པའི་དྲན་པ་དང་། ཡང་དག་པའི་ཏིང་ངེ་འཛིན་ནི་མི་མཐུན་པའི་ཕྱོགས་ཀྱི་གཉེན་པོའམ་ཡན་ལག་སྟེ་། མི་མཐུན་པའི་ཕྱོགས་ནི་རྣམ་པ་གསུམ་སྟེ་།
T06vmvkbh_u:899	 kleśopakleśavaibhutvavipakṣapratipakṣatā /  trividho hi vipakṣaḥ kleśo bhāvanāheyaḥ /  vibhutvavipakṣaś ca vaiśeṣikaguṇābhinirhāravibandhaḥ tatra prathamasya samyagvyāyāmaḥ pratipakṣas tena mārgabhāvanāt /	T16D4358-2:118b-7	བསྒོམ་པས་སྤང་བར་བྱ་བ་ཉོན་མོངས་པ་དང་། ཉལ་བའི་ཉོན་མོངས་པ་དང་། རྒོད་པའི་དབང་གིས་མི་མཐུན་པའི་ཕྱོགས་ཡོན་ཏན་ཁྱད་པར་ཅན་མངོན་པར་འགྲུབ་པའི་གེགས་སུ་གྱུར་པའོ་༎ དེ་ལ་དང་པོའི་གཉེན་པོ་ནི་ཡང་དག་པའི་རྩོལ་བ་སྟེ་དེས་ལམ་བསྒོམ་པའི་ཕྱིར་རོ་༎
T06vmvkbh_u:903	 dvitīyasya samyaksmṛtiḥ śamathādinimitteṣu sūpasthitasmṛteḥ layauddhatyābhāvāt /	T16D4358-2:118b-9	གཉིས་པའི་གཉེན་པོ་ནི་ཡང་དག་པའི་དྲན་པ་སྟེ་། ཞི་གནས་ལ་སོགས་པའི་རྒྱུ་མཚན་རྣམས་ལ་དྲན་པ་ཤིན་ཏུ་ཉེ་བར་གནས་པས་བྱིང་བ་དང་རྒོད་པ་མེད་པའི་ཕྱིར་རོ་༎
T06vmvkbh_u:904	 tṛtīyasya samyaksamādhiḥ dhyānasanniśrayeṇābhijñādiguṇābhinirhārāt /	T16D4358-2:118b-11	གསུམ་པའི་གཉེན་པོ་ནི་ཡང་དག་པའི་ཏིང་ངེ་འཛིན་ཏེ་།
T06vmvkbh_u:822	 ataḥ samyakprahāṇānantaram ṛddhipādāḥ /  sā punaḥ karmaṇyatā pañcadoṣaprahāṇāyāṣṭaprahāṇasaṃskārabhāvanānvayā veditavyā /  [Paṃca dosāḥ]	T16D4358-2:99b-6	སྤོང་བའི་འདུ་བྱེད་བརྒྱད་པོ་དེ་དག་ནི་ཉེས་པ་ལྔ་སྤོང་བའི་ཕྱིར་འདུ་བྱེད་པ་ཡིན་པས་དེའི་ཕྱིར་སྤང་བའི་འདུ་བྱེད་ཅེས་བྱའོ་༎
T06vmvkbh_u:825	 katame pañca doṣā ity āha /	T16D4358-2:99b-7	ཉེས་པ་ལྔ་གང་ཞེ་ན་།
T06vmvkbh_u:826	 kausīdyam avavādasya saṃmoṣo laya uddhataḥ /  asaṃskāro 'tha saṃskāraḥ pañca doṣā ime matāḥ // IV.4  tatra layauddhatyam eko doṣaḥ kriyate /  anabhisaṃskāro layauddhatyapraśamanakāle doṣaḥ /  abhisaṃskāraḥ praśāntau [/]  [Aṣṭa prahāṇasaṃskārāḥ]	T16D4358-2:99b-8	ལེ་ལོ་དང་། གདམས་ངག་བརྗེད་པ་དང་། བྱིང་བ་དང་རྒོད་པ་དང་། བྱིང་བ་དང་རྒོད་པ་རབ་ཏུ་ཞི་བར་བྱ་བའི་དུས་ན་མངོན་པར་འདུ་མི་བྱེད་པ་དང་། བྱིང་བ་དང་རྒོད་པ་རབ་ཏུ་ཞི་བའི་ཚེ་ན་མངོན་པར་འདུ་བྱེད་པའོ་༎
T06vmvkbh_u:832	 eṣāṃ prahāṇāya katham aṣṭau prahāṇasaṃskārā vyavasthāpyante /	T16D4358-2:99b-9	དེ་དག་སྤང་བའི་ཕྱིར་སྤོང་བའི་འདུ་བྱེད་བརྒྱད་ཇི་ལྟར་རྣམ་པར་གཞག་ཅེ་ན་།
T06vmvkbh_u:833	 catvāraḥ kausīdyaprahāṇāya cchandavyāyāmaśraddhāprasrabdhayas te punar yathākramaṃ veditavyāḥ /	T16D4358-2:99b-10	ལེ་ལོ་སྤོང་བའི་ཕྱིར་ནི་སྤོང་བའི་འདུ་བྱེད་བཞི་རྣམ་པར་གཞག་སྟེ་། འདུན་པ་དང་། རྩོལ་བ་དང་། དད་པ་དང་། ཤིན་ཏུ་སྦྱངས་པའོ་༎
T06vmvkbh_u:834	 āśrayo 'thāśritas tasya nimittaṃ phalam eva ca /	T16D4358-2:99b-12	དེ་དག་ཀྱང་གནས་དང་དེ་ལ་གནས་པ་དང་རྒྱུ་དང་འབྲས་བུ་ཡིན་ཏེ་།
T06vmvkbh_u:835	 āśrayaś chando vyāyāmasya /  āśrito vyāyāmas tasyāśrayasya cchandasya nimittaṃ śraddhā saṃpratyaye (/	T16D4358-2:99b-13	འདུན་པ་ནི་རྩོལ་བའི་གནས་ཡིན་ནོ་༎ རྩོལ་བ་ནི་འདུན་པ་དེ་ལ་གནས་པ་ཡིན་ནོ་༎ དད་པ་ནི་གནས་འདུན་པའི་རྒྱུ་ཡིན་ནོ་༎
