src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07vakobhau:100	 ataḥ sa teṣāmapratisaṃkhyānirodhaḥ pratyayavaikalyāt prāpyate / [004/18]	T07D4097:302a-6	དེ་བས་ན་ཆོས་གང་ལ་ལ་ཐོབ་པས་ངན་སོང་རྣམས་མི་སྐྱེ་བའི་ཆོས་ཉིད་དུ་ཆོས་དེ་ཡོད་དེ་། དེ་ནི་སོ་སོར་བརྟགས་པ་མ་ཡིན་པས་འགོག་པའོ་༎ ཅིའི་ཕྱིར་དེར་ངན་སོང་དང་། ངན་འགྲོ་དང་། ལོག་པར་ལྟུང་བ་ཟློས་བུར་བསྟན་ཞེ་ན་། ངན་སོང་ཞེས་བྱ་བའི་སྒྲས་ནི་མཚམས་མེད་པ་ལྔ་མི་བྱེད་པའོ་༎ ངན་འགྲོ་ཞེས་བྱ་བའི་སྒྲས་ནི་ལྟ་བ་ལྔ་ཀུན་དུ་མི་འབྱུང་བའོ་༎
T07vakobhau:101	 catuṣkoṭikaṃ cātra bhavati /	T07D4097:302a-12	འདིར་མཐའ་བཞི་པར་འགྱུར་ཏེ་།
T07vakobhau:102	 santi te dharmā yeṣāṃ pratisaṃkhyānirodha eva labhyate / [004/19]	T07D4097:302a-13	ཆོས་གང་དག་སོ་སོར་བརྟགས་པས་འགོག་པ་ཉིད་ཐོབ་པ་དེ་དག་ཀྱང་ཡོད་དེ་།
T07vakobhau:103	 tadyathā atitapratyutpannotpattidharmāṇāṃ sāsravāṇām / [004/19-004/20]	T07D4097:302a-14	འདི་ལྟ་སྟེ་། འདས་པ་དང་། ད་ལྟར་བྱུང་བ་དང་། འབྱུང་བའི་ཆོས་ཟག་པ་དང་བཅས་པ་རྣམས་སོ་༎
T07vakobhau:104	 santi yeṣāmapratisaṃkhyānirodha eva / [004/20]	T07D4097:302a-16	གང་དག་སོ་སོར་བརྟགས་པ་མ་ཡིན་པས་འགོག་པ་ཉིད་ཡང་ཡོད་དེ་།
T07vakobhau:105	 tadyathā 'nutpattidharmāṇāmanāsravasaṃskṛtānām /	T07D4097:302a-17	འདི་ལྟ་སྟེ་། མི་འབྱུང་བའི་ཆོས་ཟག་པ་མེད་པའི་འདུས་མ་བྱས་རྣམས་སོ་༎
T07vakobhau:106	 santi te yesāmubhayam / [004/21]	T07D4097:302a-19	གང་དག་གཉི་གར་འགྱུར་བ་ཡང་ཡོད་དེ་།
T07vakobhau:107	 tadyathā sāsravāṇāmanutpasttidharmāṇām /	T07D4097:302a-20	འདི་ལྟ་སྟེ་།
T07vakobhau:1230	 katahaṃ punareṣāṃ cakṣurādīndriyaparamāṇūnāṃ saṃniveśaḥ / [033/17]  cakṣurindriyaparamāṇavastāvadakṣitārakāyāmajājīpuṣpavadavasthitāḥ / [033/17-033/18]	T07D4097:242b-11	མིག་གི་དབང་པོའི་རྡུལ་ཕྲ་རབ་རྣམས་ནི་གནག་བཀྲ་དང་ཉེ་བར་གནས་པ་ཡུལ་མངོན་དུ་ཕྱོགས་པ་ཤེལ་ལྟར་དང་བ་གཟུགས་ལ་འཛིན་པར་ནུས་པ་སྟེ་སྣོད་ཆུས་གང་བའི་ནང་དུ་ཕྱེ་གཏོར་བ་ལྟ་བུའོ་ཞེས་ཁ་ཅིག་འཛེར་ཏོ་༎ ཁ་ཅིག་ན་རེ་གོ་སྙོད་ཀྱི་མེ་ཏོག་ལྟར་གནས་པ་སྟེ་།
T07vakobhau:1232	 acchacarmāvacchāditāstu na vikīryante / [033/18-033/19]	T07D4097:242b-13	འབྱུང་བ་ཆེན་པོ་མདོག་གསལ་བས་ཁེབས་པའི་ཕྱིར་མི་འགྱེས་ཤེའོ་༎
