src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01bhikavau:100	 ity ayaṃ gautami bhagavatā mātṛgrāmasya saptamo gurudharmaḥ prajñapta āvaraṇāyānatikramaṇāya  yatra mātṛgrāmeṇa yāvajjīvaṃ śikṣā karaṇīyā /  bhagavān gautamy evam āha /	T07D4094-1:213b-8	ཀུན་དགའ་བོ་འདི་ནི་ངས་བུད་མེད་ཀྱི་ཚོགས་ཡོངས་སུ་བསྲུང་ཞིང་ཡོངས་སུ་མི་འདའ་བར་བྱ་བ་དག་ལས་གང་བུད་མེད་ཀྱི་ཚོགས་ཇི་སྲིད་འཚོའི་བར་དུ་སློབ་པར་བྱེད་བར་འགྱུར་བ་བླ་མའི་ཆོས་བཅས་པ་བདུན་པའོ་༎
K01bhikavau:103	 varṣaśatopasaṃpannayā ānanda bhikṣuṇyā tad ahar upasaṃpannasya bhikṣor abhivādanavandanapratyutthānāñjalisāmīcīkarma kartavyam ity ayaṃ gautami bha/// @-----------------------------	T07D4094-1:213b-9	དགེ་སློང་མ་ལོ་བརྒྱ་ལོན་པས་ཀྱང་དེ་རིང་བསྙེན་པར་རྫོགས་པའི་དགེ་སློང་ལ་མངོན་པར་བརྗོད་ཅིང་ཕྱག་འཚལ་བ་དང་། སྟན་ལས་ལྡང་བ་དང་། འདུད་པའི་ལས་དག་བྱ་བ་སྟེ་།
K01bhikavau:26	 supradharṣakaṃ yad uta caurāṇāṃ bandhusteyānāñ ca evam evānanda yasmin dharmavinaye mātṛgrāmaḥ pravrajati nāsau dharmavinayaś cirasthitiko bhavati	T07D4094-1:213a-0	ཀུན་དགའ་བོ་འོན་ཀྱང་ངས་བུད་མེད་ཀྱི་ཚོགས་ཡོངས་སུ་བསྲུང་བ་དང་། ཡོངས་སུ་མི་འདའ་བ་དང་། གང་ལས་བུད་མེད་ཀྱི་ཚོགས་ཇི་སྲིད་འཚོའི་བར་དུ་སློབ་པར་བྱེད་པར་འགྱུར་བ་བླ་མའི་ཆོས་རྣམ་པ་བརྒྱད་༄༢༡༣ཨ་༌་༎ བཅའ་བར་བྱ་སྟེ་།
K01bhikavau:27	 tadyathā ānanda kārṣakasya gṛhapateḥ saṃpanne śālikṣetre aśanir nipated dvirvakrā yāvad etasyaiva śāler utsādāya vināśāyānayena vyasanāya /  evam evānanda yasmin dharmavinaye mātṛgrāmaḥ pravrajati nāsau dharmavinayaś cirasthitiko (BhīKaVā 4b1) bhavati /  tadyathā ānanda kārṣakasya gṛhapateḥ saṃpanne ikṣukṣetre mañjiṣṭhikā nāma rogajātir  dharmavinaye mātṛgrāmaḥ pravrajati nāsau dharmavinayaś cirasthitiko bhavati /  api tv aham ānanda mātṛgrāmasyāṣṭau gurudharmān prajñapayāmy āvaraṇāyānatikramaṇāya yatra mātṛgrāmeṇa yāvajjīvaṃ śikṣā karaṇīyā /	T07D4094-1:213a-2	ཀུན་དགའ་བོ་དཔེར་ན་།
K01bhikavau:33	 tadyathā ānanda kārṣako gṛhapatir varṣātyaye śaratkālasamaye nadīmukhe vā kulyāmukhe vā setuṃ badhnīyāt /	T07D4094-1:213a-3	ཁྱིམ་བདག་ཞིང་པ་དག་དབྱར་འདས་པའི་འོག་ཏུ་སྟོན་གྱི་དུས་ན་ཆུ་ཡོངས་སུ་བསྲུངས་ཤིང་ཡོངས་སུ་མི་འདའ་བར་བྱ་བའི་དོན་དུ་ཆུ་བོའི་འགྲམ་མམ་གཙང་པོའི་འགྲམ་དུ་ཆུ་ལོན་དག་འཆིང་བར་བྱེད་དེ་།
K01bhikavau:34	 yāvad evodakasyāvaraṇāyānatikramaṇāya evam evānanda mātṛgrāmasyāṣṭau gurudharmān prajñapayāmy āvaraṇāyānatikramaṇāya yatra mātṛgrāmeṇa yāvajjīvaṃ śikṣā karaṇīyā //	T07D4094-1:213a-4	ཀུན་དགའ་བོ་དེ་བཞིན་དུ་ངས་བུད་མེད་ཀྱི་ཚོགས་རྣམས་ཡོངས་སུ་བསྲུང་བ་དང་ཡོངས་སུ་མི་འདའ་བ་དང་། གང་གིས་བུད་མེད་ཀྱི་ཚོགས་རྣམས་ཇི་སྲིད་འཚོའི་བར་དུ་སློབ་པར་བྱེད་པར་འགྱུར་བ་བླ་མའི་ཆོས་རྣམ་པ་བརྒྱད་བཅའ་བར་བྱ་སྟེ་།
K01bhikavau:35	 katamān aṣṭau /	T07D4094-1:213a-5	བརྒྱད་གང་ཞེ་ན་།
K01bhikavau:36	 bhikṣubhyaḥ sakāśād ānanda mātṛgrāmeṇa pravrajyopasaṃpad bhikṣuṇībhāvaḥ pratikāṃkṣitavya	T07D4094-1:213a-6	ཀུན་དགའ་བོ་བུད་མེད་ཀྱི་ཚོགས་དག་གིས་རབ་ཏུ་བྱུང་ཞིང་བསྙེན་པར་རྫོགས་པ་དགེ་སློང་མའི་དངོས་པོ་དགེ་སློང་དག་ལས་བླང་བར་བྱ་སྟེ་།
K01bhikavau:37	 imam aham ānanda mātṛgrāmasya prathamaṃ gurudharmaṃ prajñapayāmy āvaraṇāyānatikramaṇāya (BhīKaVā 5a1)	T07D4094-1:213a-7	ཀུན་དགའ་བོ་འདི་ངས་ནི་བུད་མེད་ཀྱི་ཚོགས་ཡོངས་སུ་བསྲུང་བ་དང་ཡོངས་སུ་མི་འདའ་བར་བྱ་བ་དང་། གང་ལས་བུད་མེད་ཀྱི་ཚོགས་ཇི་སྲིད་འཚོའི་བར་དུ་སློབ་པར་བྱེད་པར་འགྱུར་བ་བླ་མའི་ཆོས་དང་པོའོ་༎
K01bhikavau:39	 bhikṣuṇyā ānanda bhikṣoḥ sakāśād anvardhamāsam avavādānuśāsanī paryeṣitavyā imam	T07D4094-1:213a-8	ཀུན་དགའ་བོ་དགེ་སློང་མས་དགེ་སློང་མ་དག་ཟླ་བ་ཕྱེད་ཕྱེད་ཅིང་གདམས་ངག་དང་རྗེས་སུ་བསྟན་པས་བླང་བར་བྱ་སྟེ་།
K01bhikavau:40	 aham ānanda mātṛgrāmasya dvitīyaṃ gurudharmaṃ prajñapayāmy āvaraṇāyānatikramaṇāya  yatra mātṛgrāmeṇa yāvajjīvaṃ śikṣā karaṇīyā /	T07D4094-1:213a-9	འདི་ནི་བུད་མེད་ཀྱི་ཚོགས་ཡོངས་སུ་བསྲུང་ཞིང་ཡོངས་སུ་མི་འདའ་བ་དང་། གང་ལས་བུད་མེད་ཀྱི་ཚོགས་ཇི་སྲིད་འཚོའི་བར་དུ་སློབ་པར་བྱེད་པར་འགྱུར་བ་བླ་མའི་ཆོས་བཅས་པ་གཉིས་པའོ་༎
K01bhikavau:42	 na bhikṣuṇyā ānanda abhikṣuke āvāse varṣā upagantavyā /	T07D4094-1:213a-10	ཀུན་དགའ་བོ་དགེ་སློང་མེད་པའི་གནས་སུ་དགེ་སློང་མ་དབྱར་གནས་པའི་ཕྱིར་འགྲོ་བར་མི་བྱ་སྟེ་།
K01bhikavau:43	 imam aham ānanda mātṛgrāmasya tṛtīyaṃ gurudharmaṃ prajñapayāmy āvaraṇāyānatikramaṇāya yatra mātṛgrāmeṇa yāvajjīvaṃ śikṣā karaṇīyā /  varṣoṣitayā ānanda bhikṣuṇyā ubhayasaṃghas tribhiḥ sthānaiḥ pravārayitavyo dṛṣṭena  śrutena pariśaṅkayā vā imam aham ānanda mātṛgrāmasya caturthaṃ gurudharmaṃ prajñapayāmy  āvaraṇāyānatikramaṇāya /  yatra mātṛgrāmeṇa yāvajjīvaṃ śikṣā karaṇīyā /	T07D4094-1:213a-11	འདི་ནི་བུད་མེད་ཀྱི་ཚོགས་ཡོངས་སུ་བསྲུང་བ་དང་། ཡོངས་སུ་མི་འདའ་བ་དང་། གང་ལས་བུད་མེད་ཀྱི་ཚོགས་ཇི་སྲིད་འཚོའི་བར་དུ་སློབ་པར་བྱེད་པར་འགྱུར་བ་བླ་མའི་ཆོས་བཅས་པ་གསུམ་པའོ་༎
