src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06D4038-2:13b-20	ཐ་མལ་པར་སྣང་བ་ལྟ་བུའོ་༎ གལ་ཏེ་མཚན་མ་མེད་པའི་དབྱིངས་ལ་མཚན་མར་འཛིན་ན་ནི་མཚན་མ་མེད་པ་འཛིན་པར་མི་འགྱུར་རོ་༎ གལ་ཏེ་མི་འཛིན་ན་ནི་དེ་ལྟ་ན་ཡང་མཚན་མ་མེད་པ་འཛིན་པར་མི་འགྱུར་རོ་ཞེ་ན་།	T43n1833_07a:0963a18_12	問於無相界若取其相非無相取。 若無所取亦不得成無相之取。 若爾云何名無相取。
T06D4038-2:13b-23	སྨྲས་པ་། འཛིན་པ་ནི་ཐ་སྙད་བག་ལ་ཉལ་མེད་པའི་ཕྱིར་མཚན་མ་མེད་པའི་དབྱིངས་ལ་འཛིན་པ་ན་ཡང་།	T43n1833_07a:0963a20_11	答言說隨眠已遠離故。 此取雖復取無相界。
T06D4038-2:13b-24	དེ་ལ་མཚན་མ་མར་མི་འཛིན་པས་མཚན་མ་མེད་པ་འཛིན་པར་འཐད་དོ་༎	T43n1833_07a:0963a21_10	不取相故成無相取。
T06D4038-2:13b-25	མཚན་མར་མི་འཛིན་པས་དེ་ཇི་ལྟར་འཛིན་ཞེ་ན་།	T43n1833_07a:0963a22_2	問若無搆獲云何成取。
T06D4038-2:14a-0	དེའི་མཚན་མ་༄༡༤ཨ་༌་༎	T43n1833_07a:0963a22_16	答雖不搆獲諸相差別有所增益。
T06D4038-2:14a-1	བཤིག་པའི་ཕྱིར་དང་། མངོན་རྟགས་སུ་འཛིན་པར་སྒྲོ་འདོགས་པ་མེད་པས་སོ་༎ ཇི་སྟེ་མཚན་མར་མི་འཛིན་ན་ཡང་མངོན་རྟགས་སུ་འཛིན་པར་སྒྲོ་འདོགས་པ་མེད་ན་།	T43n1833_07a:0963a23_8	然取無相故得成取。 問若無搆獲無所增益。
T06D4038-2:14a-4	སྨྲས་པ་། དོན་དམ་པ་འཛིན་པའི་ཕྱིར་དང་༏་མཚན་མ་མེད་པ་འཛིན་པ་མ་ཡིན་པའི་ཕྱིར་དང་། དངོས་པོ་ལྔ་པོ་ལ་མཚན་མ་ཐམས་ཅད་མི་སྣང་བའི་མཚན་ཉིད་ཡིན་ནོ་༎	T43n1833_07a:0963a25_3	答取勝義故取無相故。
T06D4038-2:74b-18	གང་གིས་ནི་དེ་དག་རྣམ་པར་སེལ་ལགས་། བྱམས་པ་བཅུ་སྟེ་། དེ་དག་ནི་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎ བཅུ་གང་ཞེ་ན་།	T43n1833_07a:0952a27_12	有十種相。
T06D4038-2:74b-22	ཆོས་ཀྱི་དོན་སོ་སོ་ཡང་དག་པར་རིག་པར་བྱེད་པ་ན་། ཚིག་དང་ཡི་གེའི་མཚན་མ་སྣ་ཚོགས་གང་ཡིན་པ་དེ་ནི་ཆོས་ཐམས་ཅད་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎ གནས་པའི་དེ་བཞིན་ཉིད་ཀྱི་དོན་སོ་སོར་ཡང་དག་པར་རིག་པར་བྱེད་པ་ན་། སྐྱེ་བ་དང་། འཇིག་པ་དང་། གནས་པ་དང་། གཞན་དུ་འགྱུར་བ་ཉིད་ཀྱི་རྒྱུན་གྱི་རྗེས་སུ་འཇུག་༄༧༥ཨ་༌་༎	T43n1833_07a:0952a28_8	空能除遣　一了知法義有文字相。 一切法空正能除遣　二了安立真如義故有生滅等相續轉相。
T06D4038-2:75a-1	པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་མཚན་ཉིད་སྟོང་པ་ཉིད་ཀྱིས་ཀྱང་རྣམ་པར་སེལ་ལ་། དེ་ནི་ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་ཀྱིས་ཀྱང་རྣམ་པར་སེལ་ཏོ་༎ འཛིན་པའི་དོན་སོ་སོར་ཡང་དག་པར་རིག་པར་བྱེད་པའི་འཇིག་ཚོགས་ལ་ལྟ་བའི་མཚན་མ་དང་། ངའོ་སྙམ་པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་ནང་སྟོང་པ་ཉིད་དང་། མི་དམིགས་པ་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎	T43n1833_07a:0952b02_7	此由相空及先後空正能除遣　三了能取有顧戀身及我慢相。
T06D4038-2:75a-12	མཚན་ཉིད་ཀྱི་དེ་བཞིན་ཉིད་ཀྱི་དོན་སོ་སོ་ཡང་དག་པར་རིག་པར་བྱེད་པ་ན་། གང་ཟག་བ་དག་མེད་པའི་མཚན་མ་དང་། ཆོས་ལ་བདག་མེད་པའི་མཚན་མ་དང་། རྣམ་པར་རིག་པ་ཙམ་གྱི་མཚན་མ་དང་། དོན་དམ་པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་དང་། དངོས་པོ་མེད་པ་སྟོང་པ་ཉིད་དང་། དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་དང་། དོན་དམ་པ་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎ རྣམ་པར་དག་པའི་དེ་བཞིན་ཉིད་ཀྱི་དོན་སོ་སོ་ཡང་དག་པར་རིག་པར་བྱེད་པ་ན་། འདུས་མ་བྱས་ཀྱི་མཚན་མ་དང་། འགྱུར་བ་མེད་པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་འདུས་མ་བྱས་སྟོང་པ་ཉིད་དང་། དོར་བ་མེད་པ་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎	T43n1833_07a:0952b10_7	畢竟無性．無性自性．及勝義空能正除遣　九了清淨真如有無為相無變異相。 無為．無變二空除遣　十即於彼對治空性。
T06D4038-2:75a-4	གཟུང་བའི་དོན་སོ་སོ་ཡང་དག་པར་རིག་པར་བྱེད་པའི་ལོངས་སྤྱོད་ལ་ལྟ་བའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་ཕྱི་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎ ཡོངས་སུ་ལོངས་སྤྱོད་པའི་དོན་དུ་སྐྱེས་པ་དང་། བུད་མེད་ཀྱི་བསྙེན་བཀུར་དང་། ཡོ་བྱད་དང་ལྡན་པ་སོ་སོ་ཡང་དག་པར་རིག་པར་བྱེད་པ་ན་།	T43n1833_07a:0952b05_4	此由內空及無所得空能除遣　四了所取有顧財相由外空遣　五了受用男女承事．資具相應有內安樂外淨妙相。
T06D4038-2:75a-6	ནང་གི་བདེ་བའི་མཚན་མ་དང་། ཕྱི་རོལ་གྱི་སྡུག་པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་། ཕྱི་ནང་སྟོང་པ་ཉིད་དང་། རང་བཞིན་གྱིས་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎ གནས་ཀྱི་དོན་སོ་སོ་ཡང་དག་པར་རིག་པར་བྱེད་པ་ན་།	T43n1833_07a:0952b06_5	由內外空本性空遣　六了建立有無量相。
T06D4038-2:75a-9	ཚད་མེད་པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་ཆེན་པོ་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎ གཟུགས་མེད་པ་ལ་བརྟེན་ཏེ་། གང་གི་ཞི་བ་ལ་རྣམ་པར་ཐར་པའི་མཚན་མ་གང་ཡིན་པ་དེ་ནི་འདུས་བྱས་སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སེལ་ཏོ་༎	T43n1833_07a:0952b08_11	大空能遣　七了無色有內寂靜解脫相有為空遣　八了相真如故有人法二無我相．識勝義相。
