src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12namekvsu:17	 namas triratnamudrāṅke hṛdyāṅgulivibhūṣite /  namaḥ karatalāghātacaraṇāhatabhūtale /  bhṛkuṭikṛtahūṃkārasaptapātālanāśini // Nevs_13  namaḥ kalpāntahutabhugjvālāmālāntare sthite /	T20n1108A_001:0479a15_0	敬禮守護眾地母　　亦能鉤召諸神眾 搖顰眉面吽聲字　　一切衰敗令度脫 敬禮頂冠月相母　　冠中現勝妙嚴光
K12namekvsu:29	 namaḥ śive śubhe śānte śāntanirvāṇagocare /	T20n1108A_001:0479a23_0	敬禮安隱柔善母　　涅槃寂滅最樂境
K12namekvsu:30	 svāhā praṇamya saṃyukte mahāpātakanāśini // Nevs_15	T20n1108A_001:0479a24_0	莎訶命種以相應　　善能消滅大災禍 敬禮普遍極喜母　　諸怨支體令脫離
K12namekvsu:32	 daśākṣarapādanyāse vidyāhuṃkāradīpite // Nevs_16	T20n1108A_001:0479a26_0	十字呪句妙嚴布　　明呪吽聲常朗耀
K12namekvsu:33	 namas ture pādāghāte huṃkārakārajīvite /	T20n1108A_001:0479a27_0	敬禮都哩巴帝母　　足躡相勢吽字種
K12namekvsu:34	 merumaṇḍalakailāśabhūvanatrayacāraṇi // Nevs_17	T20n1108A_001:0479a28_0	彌嚕曼陀結辣薩　　於此三處能搖動
K12namekvsu:35	 namaḥ surāsarākārahariṇīkakare sthite /	T20n1108A_001:0479a29_0	敬禮薩囉天海母　　手中執住神獸像
K12namekvsu:36	 haradviruktaphaṭkāra aśeṣaviśanāśini // Nevs_18	T20n1108A_001:0479b01_0	誦二怛囉作發聲　　能滅諸毒盡無餘
K12namekvsu:37	 namaḥ suragaṇayakṣāsurakinnarasevite /	T20n1108A_001:0479b02_0	敬禮諸天集會母　　天緊那羅所依愛
K12namekvsu:38	 ābaddhamuditābhogakari duḥsvapnanāśini // Nevs_19	T20n1108A_001:0479b03_0	威德歡悅若堅鎧　　滅除鬪諍及惡夢
K12namekvsu:39	 namaś candrārkasaṃpūrṇa nayanadyutisvabhāsvare /	T20n1108A_001:0479b04_0	敬禮日月廣圓母　　目覩猶勝普光照
K12namekvsu:51	 saptābhir jinakoṭibhiḥ so 'nte bauddhapadaṃ vrajet /	T20n1108A_001:0479b12_0	此等速能得聰慧　　七俱胝佛所灌頂 現世富貴壽延安　　當來趣向諸佛位
K12namekvsu:53	 paramārtivināśanaṃ dvitrisaptābhivartinām /	T20n1108A_001:0479b17_0	若轉此讚二三七　　彼諸苦惱悉蠲除
