src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06asmahsbu:2890	 atṛpta eva bodhisatvasya dānāśaya iti /  ya evaṃrūpa āśayo 'yaṃ bodhisatvasya dāne 'tṛptāśayaḥ /	T04D3903:239b-11	གང་གི་ནོར་རྫས་རྒྱ་ཆེའང་བླངས་ནས་རང་ཉིད་ལོངས་སྤྱོད་པ་༎ གཏོང་དགའ་ལོངས་སྤྱོད་ཅན་དེ་བྱང་ཆུབ་སེམས་དཔའ་ལས་གཞན་མིན་༎ ཞེས་སོ་༎ འདི་ལྟ་བུས་མི་ངོམས་པ་ཁོ་ན་ནི་སྦྱིན་པའི་བསམ་པའོ་༎
T06asmahsbu:2892	 na ca bodhisatva evaṃrūpāṃ dānaparaṃparāṃ kṣaṇamātram api hāpayati /  na vicchinattyā bodhimaṇḍaniṣadanād iti /	T04D3903:239b-14	བྱང་ཆུབ་སེམས་དཔའ་སྦྱིན་པ་བརྒྱུད་པ་དེ་ལྟ་བུའི་ངོ་བོ་སྐད་ཅིག་ཙམ་ཡང་ཉམས་པར་མི་བྱེད་ཅིང་བྱང་ཆུབ་ཀྱི་སྙིང་པོ་ལ་འདུག་གི་བར་དུ་རྒྱུན་གཅོད་པར་མི་བྱེད་དེ་།
T06asmahsbu:2184	 ṣaṣṭyaṅgī sācintyā ghoṣo 'nantas tu sugatānāṃ // AMsa_12.9 //  ṣaṣṭyaṅgī sācintyā yā guhyakādhipatinirdeśe buddhasya ṣaṣṭyākārā vāg nirdiṣṭā /  punar aparaṃ śāntamate tathāgatasya ṣaṣṭyākāropetā vāg niścarati snigdhā ca mṛdukā ca manojñā ca manoramā ca śuddhā ceti vistaraḥ /	T04D3903:282a-4	དབྱངས་ཀྱི་ཡན་ལག་དྲུག་ཅུ་རྣམས་ཀྱང་དེ་བཞིན་གཤེགས་པའི་གསང་བའི་མདོར་ཇི་སྐད་དུ་གསུངས་པ་རྣམས་ཏེ་།
T06asmahsbu:2188	 mṛdukā duṣṭa eva dharme sukhasaṃsparśatvāt /	T04D3903:282a-6	འཇམ་པ་ནི་མཐོང་བའི་ཆོས་ཁོ་ན་ལ་བདེ་བ་ལ་རེག་པར་བྱེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2189	 manojñā svarthatvāt /	T04D3903:282a-7	ཡིད་དུ་འོང་བ་ནི་དོན་བཟང་བ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2190	 manoramā suvyañjanatvāt /	T04D3903:282a-8	ཡིད་དུ་འཐད་པ་ནི་ཡི་གེ་བཟང་བ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2191	 śuddhā niruttaralokottarapṛṣṭhalabdhatvāt /	T04D3903:282a-9	དག་པ་ནི་འཇིག་རྟེན་ལས་འདས་པ་བླ་ན་མེད་པའི་རྗེས་ལ་ཐོབ་པའི་ཕྱིར་རོ་༏
T06asmahsbu:2192	 vimalā sarvakleśānuśayavāsanāvisaṃyuktatvāt /	T04D3903:282a-10	། དྲི་མ་མེད་པ་ཉིད་ནི་ཉོན་མོངས་པའི་བག་ལ་ཉལ་དང་བག་ཆགས་ཐམས་ཅད་དང་བྲལ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2193	 prabhāsvarā pratītapadavyañjanatvāt /	T04D3903:282a-11	གསལ་བ་ནི་ཚིག་དང་ཡི་གེ་སོ་སོར་གྲགས་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2194	 valguḥ sarvatīrthyakumatidṛṣṭivighātabalaguṇayuktatvāt /	T04D3903:282a-12	སྙན་ཅིང་འཇེབས་པ་ནི་མུ་སྟེགས་ཅན་བློ་གྲོས་ངན་པ་ཅན་ཐམས་ཅད་ཀྱི་ལྟ་བ་འཇོམས་པའི་སྟོབས་ཀྱི་ཡོན་ཏན་དང་ལྡན་པའི་ཕྱིར་རོ་༎
T06asmahsbu:2195	 śravaṇīyā pratipattinairyāṇikatvāt /	T04D3903:282a-13	མཉན་པར་འོས་པ་ནི་སྒྲུབ་པས་ངེས་པར་འབྱུང་བའི་ཕྱིར་རོ་༎
T06asmahsbu:2196	 anantā sarvaparapravādibhir anāchedyatvāt /	T04D3903:282a-14	མི་ཚུགས་པ་ནི་ཕ་རོལ་གྱི་སྨྲ་བ་པོ་ཐམས་ཅད་ཀྱིས་གཅད་པར་བྱ་བ་མ་ཡིན་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2197	 kalā rañjikatvāt /	T04D3903:282a-15	སྙན་པ་ནི་དགའ་བར་བྱེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2198	 vinītā rāgādipratipakṣatvāt /  akarkaśā śikṣāprajñaptisukhopāyatvāt /  aparuṣā tadvyatikramasaṃpanniḥsaraṇopadeśakatvāt /	T04D3903:282a-16	དུལ་བ་ནི་འདོད་ཆགས་ཀྱི་གཉེན་པོ་ཉིད་ཀྱི་ཕྱིར་རོ་༎ མི་རྩུབ་པ་ནི་བསླབ་པ་བཅའ་བའི་བདེ་བའི་ཐབས་ཉིད་ཀྱི་ཕྱིར་རོ་༎ མི་བརླང་བ་ནི་དེ་ལས་འདས་པ་ན་ཡང་དག་པར་ངེས་པར་འབྱུང་བ་ཉེ་བར་སྟོན་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2201	 suvinītā yānatrayanayopadeśikatvāt /	T04D3903:282a-19	རབ་ཏུ་དུལ་བ་ནི་ཐེག་པ་གསུམ་གྱིས་འདུལ་བ་ཉེ་བར་སྟོན་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2202	 karṇasukhā vikṣepapratipakṣatvāt /  kāyaprahlādanakarī samādhyāvāhakatvāt /	T04D3903:282a-20	རྣ་བར་སྙན་པ་ནི་རྣམ་པར་ག-ཡེང་བའི་གཉེན་པོ་ཉིད་ཀྱི་ཕྱིར་རོ་༎ ལུས་ཚིམ་པར་བྱེད་པ་ནི་ཏིང་ངེ་འཛིན་སྐྱེད་པར་བྱེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2204	 cittāudvilyakarī vipaśyanāprāmodyāvāhaphalakatvāt /  hṛdayasaṃtuṣṭikarī saṃśayacchedikatvāt /	T04D3903:282a-22	སེམས་ཚིམ་པར་བྱེད་པ་ནི་ལྷག་མཐོང་གི་རབ་ཏུ་དགའ་བ་སྐྱེད་པར་བྱེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎ སྙིང་དགའ་བར་བྱེད་པ་ནི་ཐེ་ཚོམ་གཅོད་པར་བྱེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2206	 prītisukhasaṃjananī mithyāniścayāpakarṣikatvāt /	T04D3903:282b-0	དགའ་བ་དང་བདེ་བ་བསྐྱེད་པ་ནི་༄༢༨༢བ་ལོག་པར་ངེས་པ་སེལ་བའི་ཕྱིར་རོ་༎
T06asmahsbu:2207	 niḥparidāhā pratipattāvavipratisāratvāt /	T04D3903:282b-1	ཡོངས་སུ་གདུང་བ་མེད་པ་ནི་སྒྲུབ་པ་པོ་འགྱོད་པ་མེད་པའི་ཕྱིར་རོ་༎
T06asmahsbu:2208	 ājñeyā saṃpannaśrutamayajñānāśrayatvāt /  vijñeyā saṃpannacintāmayajñānāśrayatvāt /	T04D3903:282b-2	ཀུན་དུ་ཤེས་པར་བྱ་བ་ནི་ཐོས་པ་ལས་བྱུང་བའི་ཤེས་པ་ཕུན་སུམ་ཚོགས་པའི་རྟེན་ཉིད་ཀྱི་ཕྱིར་རོ་༎ རྣམ་པར་རིག་པར་བྱ་བ་ནི་བསམས་པ་ལས་བྱུང་བའི་ཤེས་པ་ཕུན་སུམ་ཚོགས་པའི་རྟེན་ཉིད་ཀྱི་ཕྱིར་རོ་༎
T06asmahsbu:2210	 viṣpaṣṭā anācāryamuṣṭidharmavihitatvāt /	T04D3903:282b-4	རྣམ་པར་གསལ་བ་ནི་སློབ་དཔོན་གྱིས་དཔེ་མཁྱུད་མེད་པར་ཆོས་སྟོན་པའི་ཕྱིར་རོ་༎
