src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14sumagavu:493	 kiṃtu devasya kāṣṭhadhūpena vastrāṇi dhūpitāni,  tenāsām aśrupāto jāta iti.	T14n0549_003:0861c06_2	但為王所著衣有木煙氣煙薰目故，而忽淚下。
K14sumagavu:496	 rājakṛtyāni rājakaraṇīyāni parihātum ārabdhāni.	T14n0549_003:0861c08_10	」爾時，頻婆娑羅王在長者舍，住經七日忘還王宮。
K14sumagavu:497	 SumAv_158: amātyair ajātaśatruḥ kumāro 'bhihitaḥ: kumāra,	T14n0549_003:0861c09_8	時諸臣寮，共詣阿闍世太子所，白言： 「太子！
K14sumagavu:498	 devo jyotiṣkasya gṛhaṃ praviśya pramattaḥ,  gaccha,  nivedayeti.	T14n0549_003:0861c11_4	王在光明長者舍，經今七日，於國政事，有所妨廢，太子宜往請王還宮。 」時阿闍世太子，即詣光明長者舍，白父王言：
K14sumagavu:501	 SumAv_159: tena gatvā ukto: deva,  kiṃ tvam atra pariviśyāvasthito,	T14n0549_003:0861c12_14	「我王何故忘還王宮？
K14sumagavu:503	 rājakṛtyāni rājakaraṇīyāni parihīyanta iti.	T14n0549_003:0861c13_3	於國政事，有所妨廢。
K14sumagavu:504	 SumAv_160: rājā kathayati: kumāra,	T14n0549_003:0861c13_7	」王言： 「我在此舍，始經一日，國有政事，汝豈不能暫代吾治？ 」太子白言： 「父王當知，住於此舍，已經七日。 」王聞是語，顧視光明長者問言：
K14sumagavu:505	 na śakto 'si tvam ekaṃ divasaṃ rājyaṃ kārayitum. devo jānīte,  mamaiko divasaḥ praviṣṭasyati. adya devasya saptamo divaso vartate.	T14n0549_003:0861c16_9	「實不？ 」長者白言： 「實爾，大王！ 已經七日。 」王言：
K14sumagavu:510	 SumAv_162: kumāra, kathaṃ rātriḥ prajñāyate divaso vā. deva,	T14n0549_003:0861c17_10	「長者！ 汝此舍中，觀於何相，以分晝夜？ 」長者白言：
K14sumagavu:511	 puṣpāṇāṃ saṃvikocavikāsān,	T14n0549_003:0861c18_19	「華開華合，以分晝夜；
K14sumagavu:512	 maṇīnāṃ jvalanājvalanāt,  śakunīnāṃ kūjanākūjanāt;	T14n0549_003:0861c19_12	異鳥和鳴，及不和鳴，以分晝夜； 摩尼寶珠光現不現，以分晝夜。
K14sumagavu:514	 santi tāni kusumāni yāni rātrau vikasanti na divā,	T14n0549_003:0861c21_4	其或有華合而非夜，有華開而非晝；
K14sumagavu:515	 santi yāni divā vikasanti na rātrau;  santi te maṇayo ye rātrau jvalanti na divā,	T14n0549_003:0861c22_1	有珠光隱而非夜，有珠光現而非晝；
K14sumagavu:517	 santi ye divā jvalanti na rātrau;  santi te śakunayo ye rātrau kūjanti na divā,  santi ye divā kūjanti na rātrau. rājā paraṃ vismayam āpannaḥ kathayati:	T14n0549_003:0861c22_19	有異鳥寂然而非夜，有異鳥和鳴而非晝。 」時，頻婆娑羅王聞是事已，即謂光明長者言：
