src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04nagmmk_u:156	 utpādotpāda utpādo mūlotpādasya kevalam /  utpādotpādam utpādo maulo janayate punaḥ // MMK_7.4 //  utpādotpāda utpādo mūlotpādasya te yadi /	T30n1564_002:0009c08_14	「若本生生時，　　能生於生生；
T04nagmmk_u:159	 maulenājanitas taṃ te sa kathaṃ janayiṣyati // MMK_7.5 //	T30n1564_002:0009c09_13	本生尚未有，　　何能生生生？
T04nagmmk_u:160	 sa te maulena janito maulaṃ janayate yadi /  maulaḥ sa tenājanitas tam utpādayate katham // MMK_7.6 //  ayam utpādyamānas te kāmam utpādayed imam /  yadīmam utpādayitum ajātaḥ śaknuyād ayam // MMK_7.7 //	T30n1564_002:0009c11_13	」若謂是本生生時能生生生可爾，而實未有，是故本生生時不能生生生。 問曰：
T04nagmmk_u:164	 pradīpaḥ svaparātmānau saṃprakāśayate yathā /	T30n1564_002:0009c12_14	「如燈能自照，　　亦能照於彼；
T04nagmmk_u:165	 utpādaḥ svaparātmānāv ubhāv utpādayet tathā // MMK_7.8 //	T30n1564_002:0009c13_13	生法亦如是，　　自生亦生彼。 」如燈入於闇室，照了諸物亦能自照。 生亦如是，能生於彼亦能自生。
T04nagmmk_u:435	 buddhaiḥ pratyekabuddhaiś ca śrāvakaiś cānuvarṇitām // MMK_17.13 //	T30n1564_003:0022b20_13	諸佛辟支佛，　　賢聖所稱歎。
T04nagmmk_u:436	 pattraṃ yathā 'vipraṇāśastatharṇam iva karma ca /	T30n1564_003:0022b21_2	」所謂： 「不失法如券，　　業如負財物，
T04nagmmk_u:437	 caturvidho dhātutaḥ sa prakṛtyāvyākṛtaś ca saḥ // MMK_17.14 //	T30n1564_003:0022b23_13	此性則無記，　　分別有四種。
T04nagmmk_u:439	 tasmād avipraṇāśena jāyate karmaṇāṃ phalam // MMK_17.15 //	T30n1564_003:0022b25_13	以是不失法，　　諸業有果報。
T04nagmmk_u:441	 yadi doṣāḥ prasajyeraṃs tatra karmavadhādayaḥ // MMK_17.16 //	T30n1564_003:0022b27_13	則得破業等，　　如是之過咎。
T04nagmmk_u:442	 sarveṣāṃ visabhāgānāṃ sabhāgānāṃ ca karmaṇām /	T30n1564_003:0022b28_0	一切諸行業，　　相似不相似，
T04nagmmk_u:446	 phalavyatikramād vā sa maraṇād vā nirudhyate /	T30n1564_003:0022c15_2	或有言，是業受報已業猶在，以不念念滅故。 若度果已滅、若死已而滅者，須陀洹等度果已而滅，諸凡夫及阿羅漢死已而滅。
T04nagmmk_u:447	 anāsravaṃ sāsravaṃ ca vibhāgaṃ tatra lakṣayet // MMK_17.19 //	T30n1564_003:0022c18_13	於此中分別有漏及無漏者，從須陀洹等諸賢聖，有漏、無漏等應分別。 答曰： 是義俱不離斷常過，是故亦不應受。 問曰： 若爾者，則無業果報。
T04nagmmk_u:448	 śūnyatā ca na cocchedaḥ saṃsāraś ca na śāśvatam /	T30n1564_003:0022c20_7	答曰： 「雖空亦不斷，　　雖有亦不常，
T04nagmmk_u:449	 karmaṇo 'vipraṇāśaś ca dharmo buddhena deśitaḥ // MMK_17.20 //	T30n1564_003:0022c22_13	業果報不失，　　是名佛所說。 」此論所說義離於斷常。
T04nagmmk_u:450	 karma notpadyate kasmān niḥsvabhāvaṃ yatas tataḥ /	T30n1564_003:0022c23_13	何以故？ 業畢竟空、寂滅相、自性離，有何法可斷、何法可失？ 顛倒因緣故，往來生死亦不常。 何以故？ 若法從顛倒起則是虛妄無實，無實故非常。
T04nagmmk_u:451	 yasmāc ca tad anutpannaṃ na tasmād vipraṇaśyati // MMK_17.21 //	T30n1564_003:0022c27_15	復次貪著顛倒不知實相故，言業不失。 此是佛所說。 復次： 「諸業本不生，　　以無定性故； 諸業亦不滅，　　以其不生故。
T04nagmmk_u:529	 pūrvajātasya hetoś ca punarjanma prasajyate // MMK_20.9 //	T30n1564_003:0027a12_14	「云何因滅失，　　而能生於果？ 又若因在果，　　云何因生果？
T04nagmmk_u:530	 janayet phalam utpannaṃ niruddho 'staṃgataḥ katham /  hetus tiṣṭhann api kathaṃ phalena janayed vṛtaḥ // MMK_20.10 //	T30n1564_003:0027a14_11	」若因滅失已，云何能生果？ 若因不滅而與果合，何能更生果？ 問曰：
T04nagmmk_u:532	 athāvṛtaḥ phalenāsau katamaj janayet phalam /	T30n1564_003:0027a16_1	是因遍有果而果生。 答曰： 「若因遍有果，　　更生何等果？ 因見不見果，　　是二俱不生。 」是因若不見果，尚不應生果，何況見！ 若因自不見果，則不應生果。
T04nagmmk_u:533	 na hy adṛṣṭvā na dṛṣṭvāpi hetur janayate phalam // MMK_20.11 //	T30n1564_003:0027a20_14	何以故？ 若不見果，果則不隨因。 又未有果，云何生果？ 若因先見果，不應復生，果已有故。 復次：
T04nagmmk_u:534	 nātītasya hy atītena phalasya saha hetunā /	T30n1564_003:0027a23_0	「若言過去因，　　而於過去果，
T04nagmmk_u:535	 nājātena na jātena saṃgatir jātu vidyate // MMK_20.12 //	T30n1564_003:0027a24_13	未來現在果，　　是則終不合。
T04nagmmk_u:536	 na jātasya hy ajātena phalasya saha hetunā /	T30n1564_003:0027a25_0	若言未來因，　　而於未來果，
T04nagmmk_u:538	 nājātasya hi jātena phalasya saha hetunā /	T30n1564_003:0027a27_0	若言現在因，　　而於現在果，
T04nagmmk_u:540	 asatyāṃ saṃgatau hetuḥ kathaṃ janayate phalam /	T30n1564_003:0027b04_14	「若不和合者，　　因何能生果？ 若有和合者，　　因何能生果？ 」若因果不和合則無果，若無果云何因能生果？
T04nagmmk_u:549	 hetoḥ phalasya cānyatvaṃ na hi jātūpapadyate // MMK_20.19 //	T30n1564_003:0027b25_14	「因果是一者，　　是事終不然； 因果若異者，　　是事亦不然。
T04nagmmk_u:550	 ekatve phalahetvoḥ syād aikyaṃ janakajanyayoḥ /	T30n1564_003:0027b27_13	若因果是一，　　生及所生一；
T04nagmmk_u:551	 pṛthaktve phalahetvoḥ syāt tulyo hetur ahetunā // MMK_20.20 //	T30n1564_003:0027b28_13	若因果是異，　　因則同非因。
T04nagmmk_u:552	 phalaṃ svabhāvasadbhūtaṃ kiṃ hetur janayiṣyati /  phalaṃ svabhāvāsadbhūtaṃ kiṃ hetur janayiṣyati // MMK_20.21 //	T30n1564_003:0027b29_13	若果定有性，　　因為何所生？ 若果定無性，　　因為何所生？
T04nagmmk_u:555	 hetutvānupapattau ca phalaṃ kasya bhaviṣyati // MMK_20.22 //	T30n1564_003:0027c07_13	若無有果者，　　何處有合法？
T04nagmmk_u:556	 na ca pratyayahetūnām iyam ātmānam ātmanā /	T30n1564_003:0027c08_12	」是眾緣和合法，不能生自體。
T04nagmmk_u:557	 yā sāmagrī janayate sā kathaṃ janayet phalam // MMK_20.23 //	T30n1564_003:0027c09_4	自體無故，云何能生果？
T04nagmmk_u:558	 na sāmagrīkṛtaṃ phalaṃ nāsāmagrīkṛtaṃ phalam /	T30n1564_003:0027c10_2	是故果不從緣合生，亦不從不合生。
T04nagmmk_u:559	 asti pratyayasāmagrī kuta eva phalaṃ vinā // MMK_20.24 // ***********************************************************	T30n1564_003:0027c10_14	若無有果者，何處有合法？
T04nagmmk_u:561	 vinā vā saha vā nāsti saṃbhavo vibhavena vai // MMK_21.1 //	T30n1564_003:0027c13_1	答曰： 「離成及共成，　　是中無有壞； 離壞及共壞，　　是中亦無成。 」若有成、若無成，俱無壞。
