src_segmentnr	src_original	tgt_segmentnr	tgt_original
K05dsp1-2_u:235	 [DsP_9] tatra katamāni pañcendriyāṇi?	K08D0056_H0056:113a-17	ལྔ་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་།
K05dsp1-2_u:236	 śraddhendriyaṃ,  vīryendriyaṃ,  smṛtīndriyaṃ,  samādhīndriyaṃ,	K08D0056_H0056:113a-19	དད་པའི་དབང་པོ་དང་། བརྩོན་འགྲུས་ཀྱི་དབང་པོ་དང་། དྲན་པའི་དབང་པོ་དང་། ཏིང་ངེ་འཛིན་གྱི་དབང་པོ་དང་། ཤེས་རབ་ཀྱི་དབང་པོ་སྟེ་།
K05dsp1-2_u:242	 śraddhābalaṃ,  vīryabalaṃ,  smṛtibalaṃ,  samādhibalaṃ,	K08D0056_H0056:113a-24	སངས་རྒྱས་རྗེས་སུ་དྲན་པ་དང་། ཆོས་རྗེས་སུ་དྲན་པ་དང་། དགེ་འདུན་རྗེས་སུ་དྲན་པ་དང་། ཚུལ་ཁྲིམས་རྗེས་སུ་དྲན་པ་དང་། གཏོང་བ་རྗེས་སུ་དྲན་པ་དང་། ལྷ་རྗེས་སུ་དྲན་པ་སྟེ་།
K05dsp1-2_u:247	 [DsP_11] tatra katamāni sapta bodhyaṅgāni?	K08D0056_H0056:113a-26	ངེས་པར་འབྱུང་བའི་ཆོས་བདུན་ཏེ་། བདུན་གང་ཞེ་ན་།
K05dsp1-2_u:290	 yaduta rūpī rūpāṇi pasyaty,	K08D0056_H0056:99b-4	གཟུགས་ཅན་གཟུགས་རྣམས་ལ་ལྟ་བ་འདི་ནི་།
K05dsp1-2_u:291	 ayaṃ prathamo vimokṣaḥ;	K08D0056_H0056:99b-5	རྣམ་པར་ཐར་པ་དང་པོའོ་༎
K05dsp1-2_u:292	 adhyātmam arūpasaṃjñī bahirdhā rūpāṇi paśyaty,	K08D0056_H0056:99b-6	ནང་གཟུགས་མེད་པར་འདུ་ཤེས་པས་ཕྱི་རོལ་གྱི་གཟུགས་རྣམས་ལ་ལྟ་བ་འདི་ནི་།
K05dsp1-2_u:293	 ayaṃ dvitīyo vimokṣaḥ;	K08D0056_H0056:99b-7	རྣམ་པར་ཐར་པ་གཉིས་པའོ་༎
K05dsp1-2_u:294	 śubham ity evādhimukto bhavaty,  ayaṃ trtīyo vimokṣaḥ;	K08D0056_H0056:99b-8	སྡུག་པའི་རྣམ་པར་ཐར་པ་ལ་སྡུག་པ་ཉིད་དུ་མོས་པར་འགྱུར་བ་དེ་ནི༏་རྣམ་པར་ཐར་པ་གསུམ་པའོ་༎
K05dsp1-2_u:296	 sa sarvaśo rūpasaṃjñānāṃ samatikramāt pratighasaṃjñānām astaṃgamān nānātvasaṃjñānām amanasikārād anantam ākāśam ity ākāśānantyāyatanam upasaṃpadya	K08D0056_H0056:99b-9	ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་ལ་སྙོམས་པར་འཇུག་པ་དེ་ནི་།
K05dsp1-2_u:297	 ayaṃ caturtho vimokṣaḥ;	K08D0056_H0056:99b-10	རྣམ་པར་ཐར་པ་བཞི་པའོ་༎
K05dsp1-2_u:298	 sa sarvaśa ākāśānantyāyatanaṃ samatikramyānantaṃ vijñānam iti vijñānānantyāyatanam upasaṃpadya viharaty,	K08D0056_H0056:99b-11	རྣམ་ཤེས་མཐའ་ཡས་སྐྱེ་མཆེད་ལ་སྙོམས་པར་འཇུག་པ་དེ་ནི་།
K05dsp1-2_u:299	 ayaṃ pañcamo vimokṣaḥ;	K08D0056_H0056:99b-12	རྣམ་པར་ཐར་པ་ལྔ་པའོ་༎
K05dsp1-2_u:300	 sa sarvaśo vijñānānantyātanaṃ samatikramya nāsti kiṃcid ity ākiñcanyāyatanam upasaṃpadya viharaty,  ayaṃ ṣaṣṭho vimokṣaḥ;	K08D0056_H0056:99b-13	ཅི་ཡང་མེད་པའི་སྐྱེ་མཆེད་ལ་སྙོམས་པར་འཇུག་པ་དེ་ནི་།
