src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12grahmdhu:115	 oṃ namaḥ sarvatathāgatebhyaḥ sarvāśāparipūrakebhyaḥ sarvathā bhaktine svāhā /	K12D0660=D0997_H0630:171a-9	ཨཨོམ་ཀྲིཤན་བརནའ་ཡ་སབ༹འཧའ་། ཨཨོམ་ཨཨ་མྲི་ཏ་པྲི་ཡའ་ཡ་སབ༹འཧའ་། ཨཨོམ་ཛྱོ་ཏི་ཤཀེ་ཏ་བེཨེ་སབ༹འཧའ་།
K12grahmdhu:121	 paścāt punar vajrapāṇe gṛhamātṛkānāma dhāraṇīmantrapadāni saptavārānuccārayitavyāni /  tatas te ādityādayo rakṣāvaraṇaguptiṃ kariṣyanti /	K12D0660=D0997_H0630:171a-17	གསེར་དང་། དངུལ་གྱི་སྣོད་དུ་མཆོད་ཡོན་ཕུལ་ནས་རེ་རེ་ལ་ཡང་བཟླས་བརྗོད་བརྒྱ་རྩ་བརྒྱད་བྱའོ༏་༏ལག་ན་རྡོ་རྗེ་། དེའི་འོག་ཏུ་གཟའ་རྣམས་ཀྱི་ཡུམ་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་གསང་སྔགས་ཀྱི་ཚིག་ལན་བདུན་བརྗོད་པར་བྱའོ་༎ དེ་ནས་གཟའ་རྣམས་ཐམས་ཅད་སྲུང་བར་བྱེད་པར་འགྱུར་རོ་༎
K12grahmdhu:123	 dāridryaṃ duḥkhaṃ mocayiṣyanti gatāyuṣaṃ dīrghāyuṣaṃ kariṣyanti /	K12D0660=D0997_H0630:171a-20	དབུལ་པོའི་གདན་ལས་ཐར་པར་འགྱུར་རོ་༎ ཚེ་ཟད་པ་ལས་ཚེ་རིང་པོར་བྱེད་པར་འགྱུར་རོ་༎
K12grahmdhu:124	 yaś ca khalu punar vajrapāṇe bhikṣubhikṣuṇyupāsakopāsikān ye vā sattvajātīyā yeṣāṃ karṇapuṭe śabdaṃ nipatiṣyanti na teṣām akālamṛtyunā kālaṃ kariṣyanti /	K12D0660=D0997_H0630:171b-0	ལག་ན་རྡོ་༄༡༧༡བ་དགེ་སློང་དང་། དགེ་སློང་མའམ་། དགེ་བསྙེན་དང་། དགེ་བསྙེན་མ་དང་། གཞན་ཡང་སེམས་ཀྱི་རིགས་གང་ཡིན་པ་དང་། གང་དག་གི་རྣ་ལམ་དུ་གྲགས་པ་དེ་དག་ཀྱང་དུས་མ་ཡིན་པར་འཆི་བའི་དུས་བྱེད་པར་མི་འགྱུར་རོ་༎
K12grahmdhu:125	 yaś ca khalu punar vajrapāṇe grahān maṇḍalamadhye pūjayitvā dine dine saptavārānuccārayiṣyanti / tatra	K12D0660=D0997_H0630:171b-2	ཕྱག་ན་རྡོ་རྗེ་། གཟའ་རྣམས་ཀྱི་དཀྱིལ་འཁོར་གྱི་དབུས་སུ་མཆོད་པར་བྱ་སྟེ་།
K12grahmdhu:126	 tasya dharmabhāṇakasya sarve grahāḥ sarveṇa sarvāśāṃ paripūrayiṣyanti /	K12D0660=D0997_H0630:171b-4	ཉིན་གཅིག་བཞིན་དུ་ཀློག་པར་བྱེད་པའི་ཆོས་སྨྲ་བ་གང་ཡིན་པ་དེ་ལ་གཟའ་ཐམས་ཅད་བདག་ཉིད་ཀུན་གྱིས་བསམ་པ་ཐམས་ཅད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པར་འགྱུར་རོ་༎
K12grahmdhu:127	 tatkulād api dāridryañ ca nāśāyiṣyanti /	K12D0660=D0997_H0630:171b-5	དེ་དང་རིགས་གཅིག་པ་རྣམས་ཀྱི་དབུལ་བ་ཡང་སེལ་བར་བྱེད་དོ་༎
K12grahmdhu:128	 atha khalu bhagavāñ chākyamuni tathāgataḥ punar api gṛhamātṛkānāma dhāraṇīmantrapadāni bhāṣate sma /	K12D0660=D0997_H0630:171b-6	དེ་ནས་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་ཤའཀྱ་ཐུབ་པས་གཟའ་རྣམས་ཀྱི་ཡུམ་ཞེས་བྱ་བ་བཀའ་སྩལ་པ་།
K12grahmdhu:142	 ca vighnān* chinda chinda bhinda 2 sarvavighnān nāśanaṃ kuru 2 mama saparivārasya	K12D0660=D0997_H0630:172a-10	སརྦ་བིགྷའ་ན་། ཀུ་རུ་ཀུ་རུ་། ཙཚིནད་ཙཚིནད༏་བྷིནད་བྷིནད་། ཀཤའ་པ་ཡ་ཀཤའ་པ་ཡ་། ཤའནཏེ་ཤའནཏེ་། དའནཏེ་དའནཏེ་།
K12grahmdhu:143	 sarvasattvānāñ ca kāryaṃ kṣepaya 2 mama sarvasattvānāñ ca sarvanakṣatragrahapīḍān	K12D0660=D0997_H0630:172a-15	དའ་པ་ཡ་དའ་པ་ཡ་། བཅོམ་ལྡན་འདས་མ་བདག་ཉིད་མྱུར་དུ་བསྟན་དུ་གསོལ་། བདག་འཁོར་དང་བཅས་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ལ་སྲུང་དུ་གསོལ་༎ སྲུང་དུ་གསོལ་།
