src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10D0137_H0139:285b-11	སེམས་ཅན་སྟོང་ཕྲག་བརྒྱ་ལ་སྟོང་ཕྲག་བཅུས་དགེ་སྦྱོང་གི་འབྲས་བུ་བཞི་འཐོབ་པར་འགྱུར་རོ་༎	T46n1912_10b:0442b25_17	二百年時百億眾生十億得四果。
K10D0137_H0139:285b-12	ལོ་སུམ་བརྒྱ་ཕན་ཆད་། ལོ་ལྔ་བརྒྱ་ཚུན་ཆད་ནི་།	T46n1912_10b:0442b26_7	三百年後五百年前。
K10D0137_H0139:286a-0	༄༢༨༦ཨ་༌༎ ངའི་ཉེ་གནས་རྣམས་བགས་ཀྱིས་མི་དགེ་བའི་ཆོས་སྤྱོད་དོ་༎	T46n1912_10b:0442b26_16	我諸弟子漸著惡法。
K10D0137_H0139:285b-6	བཅོམ་ལྡན་འདས་ཀྱིས་དགའ་བོ་ལ་བཀའ་སྩལ་པ་།	T46n1912_10b:0442b22_16	彼經佛告阿難。
K10D0137_H0139:285b-7	ད་ད་ཕྱིན་ཆད་དཔྱིད་ཟླ་འབྲིང་པོ་ལ་རཙབ༹་མཆོག་གི་གྲོང་ཁྱེར་དུ་མྱ་ངན་ལས་འདའོ་༎	T46n1912_10b:0442b23_11	吾却後二月於拘尸城滅度之後。
K10D0137_H0139:285b-8	ང་མྱ་ངན་ལས་འདས་ནས་ལོ་བརྒྱད་ཅུའི་བར་དུ་ཆོས་ལ་སྤྱོད་པའི་སེམས་ཅན་མང་དུ་འབྱུང་སྟེ་། དུར་ཁྲོད་དང་ཤིང་དྲུང་ན་གནས་ཤིང་འདི་ཡིད་ལ་བྱེད་དེ་།	T46n1912_10b:0442b24_6	八十年中多有眾生端坐樹下。
K10D0137_H0139:285b-10	རྟོག་པ་དང་། བསལ་བ་དང་། འཇུག་པ་དང་། སྤོང་བའི་ཆོས་སྤྱོད་པ་སྟོང་ཕྲག་བཅུ་ལ་སྟོང་ཕྲག་དགུས་དགེ་སྦྱོང་གི་འབྲས་བུ་བཞི་ཐོབ་པར་འགྱུར་རོ༏་༏ལོ་སུམ་བརྒྱའི་བར་དུ་ནི་།	T46n1912_10b:0442b24_11	觀除入捨。 十億眾生九億得四果。
K10D0137_H0139:280b-5	ཡོད་མེད་གཉིས་ཀྱི་བདེན་པ་ལ་རྩོད་པར་གྱུར་ཏེ་གཅིག་ཏུ་མ་ཆད་དོ་༎ ཐ་མ་ཚེ་འཕོས་ནས་ངན་སོང་དུ་སྐྱེས་པར་གྱུར་ཏེ་།	T46n1912_03b:0231a17_14	故玄文所引即如彼經。 諍於二諦。
K10D0137_H0139:280b-7	བསྐལ་པ་གྲངས་མེད་ཀྱི་བར་དུ་ལྕགས་ཀྱི་ཐུ་ལུམ་ཟ་བར་གྱུར་ཏོ་༎	T46n1912_03b:0231a18_10	經無量劫吞熱鐵丸。
K10D0137_H0139:280b-8	དམྱལ་བ་དེ་ལས་ཐར་ཏེ་སངས་རྒྱས་འོད་སྲུང་དང་ཕྲད་ནས་ཡོད་པ་དང་། མེད་པའི་བདེན་པ་གཉིས་འོད་སྲུང་གིས་འདི་སྐད་དུ་བཤད་དོ་༎	T46n1912_03b:0231a19_1	從地獄出值迦葉佛。 為我解釋有無二諦。 迦葉佛言。
K10D0137_H0139:286a-1	ཕྲག་དོག་གི་སེམས་ཀྱིས་ལོག་པའི་འཚོ་བས་འཚོ་བར་འགྱུར་རོ་༎	T46n1912_10b:0442b27_6	心懷嫉妬邪命自活。
K10D0137_H0139:286a-3	ལོ་ལྔ་བརྒྱ་ཕན་ཆད་།	T46n1912_10b:0442b27_14	五百億人作沙門。
K10D0137_H0139:286a-4	བརྒྱད་བརྒྱ་ཚུན་ཆད་ངའི་ཉེ་གནས་རྣམས་ཁྱིམ་པའི་གོས་གྱོན་ནས་བ་ལང་དང་། ལུག་དང་། བྱི་ལ་དང་། བོང་བུ་དང་། རྟ་གསོ་ཞིང་འབྲུ་མང་པོ་གསོག་སྟེ་། རང་གི་ལག་དར་ཞིང་རང་ཟ་བ་དང་། བྲན་ཕོ་དང་། བྲན་མོའང་གསོ་བར་འགྱུར་ཏེ་། དེའི་ཚེ་སྟོང་ཕྲག་སྟོང་ལ་སྟོང་ཕྲག་གཅིག་གིས་དགེ་སྦྱོང་གི་འབྲས་བུ་བཞི་ཐོབ་པར་འགྱུར་རོ་༎	T46n1912_10b:0442b28_4	一億人得沙門果。 五百年後我諸弟子身著俗服。
K10D0137_H0139:280b-9	ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་ནི་། གཅིག་ཏུ་ངེས་ཤིང་ཆད་པ་མེད་དེ་།	T46n1912_03b:0231a20_5	一切諸法皆無定性。
K10D0137_H0139:280b-11	ཁྱེད་ཡོད་པ་དང་། མེད་པར་སྨྲ་བ་ནི་། དོན་དེ་ལྟ་བུ་མ་ཡིན་ནོ་༎	T46n1912_03b:0231a20_14	汝言有無是義不然。
K10D0137_H0139:280b-14	ཆོས་ཐམས་ཅད་ནི་། སྟོང་པ་ཉིད་ཀྱིས་ཞི་བ་སྟེ་།	T46n1912_03b:0231a21_5	一切萬法皆悉空寂。
K10D0137_H0139:280b-16	བདེན་པ་འདི་གཉིས་ནི་། ཡོད་པའང་མ་ཡིན་ལ་། མེད་པའང་མ་ཡིན་ཏེ་།	T46n1912_03b:0231a21_14	此二諦者亦有亦無。
