src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10sf101_sc:21	no bhadanta / Mat_9 /	K10D0343_H0351:386a-10	བུ་ཁྱོད་ཕ་མས་གནང་ངམ་། ཡུལ་འཁོར་སྐྱོང་གིས་གསོལ་པ་། བཙུན་པ་། མ་གནང་ལགས་སོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K10sf101_sc:22	na hi gṛhapatiputra tathāgata vā tathāgataśrāvaka vāna anujñātaṁ mātāpitṛbhyāṁ pravrajayanti upasaṁpādayanti vā / Mat_10 /	K10D0343_H0351:386a-14	བུ་། དེ་བཞིན་གཤེགས་པ་རྣམས་སམ་། དེ་བཞིན་གཤེགས་པའི་ཉན་ཐོས་རྣམས་ནི་། ཕ་མས་མ་གནང་བར་རབ་ཏུ་འབྱུང་བའམ་། བསྙེན་པར་རྫོགས་པར་མི་མཛད་དོ་༎
K10sf101_sc:23	ahaṁ bhadanta tathā kariṣyāmi yathā mātāpitaram anujñāsyati / Mat_11 / atha rāṣṭrapālo gṛhapatiputro bhagavatpādau śirasā vanditvā bhagavato ’ntikāt prakrāntaḥ / Mat_12 /	K10D0343_H0351:386a-18	དེ་ནས་ཡུལ་འཁོར་སྐྱོང་ཕ་མའི་ཐད་དུ་སོང་སྟེ་། ཕྱིན་ནས་སངས་རྒྱས་ཀྱི་བསྔགས་པ་བརྗོད་དེ་། བདག་གིས་ནི་བཅོམ་ལྡན་འདས་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཤའཀྱ་ཐུབ་པ་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་སྲིད་རྒྱས་པ་དང་། བཙུན་མོ་དྲུག་ཁྲི་སྤངས་ནས་དབུ་སྐྲ་བྲེགས་༄༣༨༦བ་ཏེ༏་ཆོས་གོས་སྣམ་སྦྱར་གསོལ་ནས་།
K10sf101_sc:25	atha rāṣṭrapālo gṛhapatiputraḥ svakaṁ niveśanaṁ gatvā mātāpitaraṁ āmantrayati / Mat_13 /	K10D0343_H0351:386b-1	ཡུལ་གསུས་པོ་ཆེ་འདི་ཉིད་ན་བསོད་སྙོམས་ལ་རྒྱུ་ཞིང་། བདག་བཅོམ་ལྡན་འདས་རབ་ཏུ་བྱུང་བའི་རྗེས་སུ་རབ་ཏུ་འབྱུང་བར་གནང་བར་མཛད་པའི་རིགས་སོ་༎ དེ་ནས་དེའི་ཕ་མ་གཉིས་ཀྱིས་མ་གནང་ངོ་༎ དེ་ནས་དེ་ཞག་གཅིག་དང་། གཉིས་དང་། གསུམ་ནས་དྲུག་གི་བར་དུ་ཁ་ཚོས་སོ༏་༏དེ་ནས་ཡུལ་འཁོར་སྐྱོང་གི་ཕ་མ་གཉིས་བུ་ཡུལ་འཁོར་སྐྱོང་ག་ལ་བ་དེར་སོང་སྟེ་ཕྱིན་ནས་༎ བུ་ཡུལ་འཁོར་སྐྱོང་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ བུ་ཡུལ་འཁོར་སྐྱོང་༎
K10sf101_sc:27	yat khalu tāta rāṣṭrapāla jānīyāḥ tvam asmākam ekaputrakaḥ priyo manāpaḥ kṣānta apratikūla maraṇenāpi tvayā vayam akāmakā vinā bhaviṣyāmaḥ kutaḥ punar jīvaṁtam utsrakṣyāmaḥ / Mat_15 /	K10D0343_H0351:386b-13	གཅིག་པུ་འདུག་པ་ནི་དགའ་བར་བྱ་དཀའོ་༎ དགོན་པ་དང་། ནགས་ཁུང་དང་། བས་མཐའི་གནས་མལ་དུ་གནས་བཅའ་བ་ནི་ཡིད་ལ་བསམ་པར་ཡང་དཀའ། བུ་ཡུལ་འཁོར་སྐྱོང་ཁྱོད་འདི་ཉིད་དུ་འདུག་ལ་འདོད་པ་རྣམས་ཀྱང་ལོངས་སྤྱོད་པར་གྱིས་ཤིག་།
K10sf101_sc:29	atha rāṣṭrapālo gṛhapatiputraḥ ekam api bhaktacchedam akārṣīt / dvau trīn yāvat sapta bhaktacchedānām akārṣīt / Mat_17 /	K10D0343_H0351:386b-18	ཁྱིམ་བདག་གི་བུ་ཡུལ་འཁོར་སྐྱོང་ཅང་མི་ཟེར་རོ་༎ དེ་ནས་ཁྱིམ་བདག་གི་བུ་ཡུལ་འཁོར་སྐྱོང་གི་ཕ་མ་གཉིས་ཀྱིས་ཉེ་དུ་རྣམས་ལ་བསྐུལ་ཏེ་། ཀྱེ༏་ཉེ་དུ་༄༣༨༧ཨ་༌༎ རྣམས་བུ་ཡུལ་འཁོར་སྐྱོང་སློངས་ཤིག་ཅེས་བྱས་སོ་༎
K10sf101_sc:30	atha rāṣṭrapālasya gṛhapatiputrasya mātāpitaraṁ rāṣṭrapālaṁ gṛhapatiputram idam avocat / Mat_18 /	K10D0343_H0351:387a-2	དེ་ནས་ཁྱིམ་བདག་གི་བུ་ཡུལ་འཁོར་སྐྱོང་གི་ཉེ་དུ་རྣམས་ཁྱིམ་བདག་གི་བུ་ཡུལ་འཁོར་སྐྱོང་ག་ལ་བ་དེར་སོང་སྟེ་ལྷགས་ནས་། ཁྱིམ་བདག་གི་བུ་ཡུལ་འཁོར་སྐྱོང་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎
K10sf101_sc:31	yat khalu tāta rāṣṭrapāla jānīyāḥ tvaṁ hi sukumāraḥ sukhaiṣīna tvaṁ jānīṣe duḥkhasya	K10D0343_H0351:387a-4	བུ་ཡུལ་འཁོར་སྐྱོང་། ཤེས་པར་གྱིས་ཤིག་། ཁྱོད་ནི་སྐྱིད་དེ་བར་འདུག་འདུག་པ་བདེ་བ་འདོད་པ་ཡིན་ཏེ་། ཁྱོད་ནི་སྡུག་མ་མྱོང་བ་ཡིན་ལ་།
K10sf101_sc:32	duṣkaraṁ brahmacaryaṁ duṣkaraṁ prāvivekyaṁ duṣkaraṁ ekatvam abhiramaṁ durabhisaṁbodhāny	K10D0343_H0351:387a-8	ཚངས་པར་སྤྱོད་པ་ནི་སྤྱད་པར་དཀའོ་༎ དབེན་པར་གནས་པ་ནི་དཀའོ་༎ གཅིག་པུར་འདུག་པ་ནི་དགའ་བར་བྱ་དཀའོ་༎
K10sf101_sc:33	araṇyavanaprasthāni prāntāni śayanāsa nāny abhyāvastum / ihaiva tvaṁ tāta rāṣṭrapāla	K10D0343_H0351:387a-11	དགོན་པ་དང་། ནགས་ཁུང་དང་བས་མཐའི་གནས་མལ་དུ་གནས་བཅའ་བ་ནི་ཡིད་ལ་བསམ་པར་ཡང་དཀའི་༎
