src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19kmeghvpu:108	 tatra vyaktaṃ dṛṣadi caraṇanyāsam ardhendumauleḥ śaśvat siddhair upahṛtabaliṃ bhaktinamraḥ parīyāḥ /  yasmin dṛṣṭe karaṇavigamād ūrdhvam uddhūtapāpāḥ kalpante 'sya sthiragaṇapadaprāptaye śraddadhānāḥ // KMdV_55 //	T12D4302:346a-17	དེར་ནི་ཆེ་ཞིང་གསལ་བའི་རྡོལ་གཙུག་ན་ཟླ་ཕྱེད་འཛིན་པའི་རྐང་བཀོད་རྗེས་ལ་ནི་༎ རྟག་ཏུ་གྲུབ་པ་རྣམས་ཀྱིས་གཏོར་མ་མཆོད་ཀྱིས་གུས་པས་ཕྱག་དང་བསྐོར་བ་མཛོད་༎ གང་ཞིག་མཐོང་ན་བྱེད་པས་བྱས་པའི་སྡིག་པ་རྣམས་ནི་ཤིན་ཏུ་རིང་པོར་འདོར་བྱེད་ཅིང་༎ གུས་པ་འཛིན་པ་རྣམས་ནི་དེ་ཡི་འཁོར་དུ་གནས་པ་ཐོབ་བྱེད་བརྟན་པ་ཐོབ་པར་འགྱུར་༎
GK19kmeghvpu:110	 śabdāyante madhuram anilaiḥ kīcakāḥ pūryamāṇāḥ saṃraktābhis tripuravijayo gīyate kiṃnarībhiḥ /	T12D4302:346a-21	དྲི་ཞིམ་རྣམས་ཀྱིས་ཁེངས་པར་གྱུར་པའི་ཁང་པ་ནང་ནས་སྙན་པའི་ཡིད་འོང་སྒྲ་འབྱུང་ཞིང་༎ མིའམ་ཅི་མོ་རྣམས་ཀྱིས་གྲོང་ཁྱེར་གསུམ་རྒྱལ་འགྱུར་ལས་ཡང་དག་དགའ་བས་གླུ་དབྱངས་སྒྲོགས་༎
GK19kmeghvpu:111	 nirhrādī te muraja iva cet kandarāsu dhvaniḥ syāt saṃgītārtho nanu paśupates tatra bhāvī samastaḥ // KMdV_56 //	T12D4302:346a-23	རྡ་ཟླུམ་སྙན་པའི་སྒྲ་བཞིན་གལ་ཏེ་ཁྱོད་ཀྱིས་རྡོ་ཡི་གཙུག་ལག་ཁང་དེར་སྒྲ་སྙན་ནི་༎ བསྒྲགས་པར་གྱུར་ན་ངེས་པར་ཕྱུགས་བདག་དྲུང་དུ་གསུམ་འདུས་དབྱངས་སྙན་དོན་གྱི་ཚོགས་པ་འབྱུང་༎
GK19kmeghvpu:112	 prāleyādrer upataṭam atikramya tāṃs tān viśeṣān haṃsadvāraṃ bhṛgupatiyaśovartma yat krauñcarandhram /  tenodīcīṃ diśam abhisares tiryagāyāmaśobhī śyāmaḥ pādo baliniyamanābhyudyatasyeva viṣṇoḥ // KMdV_57 //	T12D4302:346b-0	གངས་ཀྱི་རིལ་ཉེ་བའི་ཐང་ལ་༄༣༤༦བ་རྐང་པ་བསྐྱོད་ཚེ་དེ་དང་དེ་ཡི་ཁྱད་པར་ལ་༎ ཀྲོཨོཉཙའི་རི་ཡི་ལམ་ལ་རབ་གྲགས་བྷྲི་གུའི་བདག་པོའི་མདའ་ཕུག་དང་པའི་སྒོ་ཅན་ཡོད་༎ དེ་ནས་ནོར་སྦྱིན་ཕྱོགས་སུ་ཁྱོད་ནི་རྗེས་སུ་འགྲོ་ཚོ་འཁྱོག་པོར་འགྲོ་བའི་མཛེས་པ་ནི་༎ སྟོབས་ལྡན་སླུ་བའི་ཆེད་དུ་ཁྱབ་འཇུགས་འཇལ་རྐང་པ་སྔོ་བསངས་ཡང་དག་བཀོད་པ་བཞིན་༎
GK19kmeghvpu:114	 gatvā cordhvaṃ daśamukhabhujocchvāsitaprasthasaṃdheḥ kailāsasya tridaśavanitādarpaṇasyātithiḥ syāḥ /	T12D4302:346b-4	མགྲིན་བཅུའི་ལག་པས་བསྐྱོད་བྱ་རི་ངོས་ཡངས་པ་དང་ལྡན་ཤེལ་གྱི་ཀེཨེ་ལ་ཤ་ཡི་རི་༎ སྐབས་གསུམ་མཛེས་མའི་གདོང་གི་མེ་ལོང་བསྟན་བྱའི་སྟེང་དུའང་སོང་སྟེ་ཅུང་ཟད་གནས་པར་བྱ་༎
GK19kmeghvpu:115	 śṛṅgocchrāyaiḥ kumudaviśadair yo vitatya sthitaḥ khaṃ rāśībhūtaḥ pratiniśam iva tryambakasyāṭṭahāsaḥ // KMdV_58 //  utpaśyāmi tvayi taṭagate snigdhabhinnāñjanābhe sadyaḥkṛttadviradadaśanacchedagaurasya tasya /  līlām adreḥ stimitanayanaprekṣaṇīyāṃ bhavitrīm aṃsanyaste sati halabhṛto mecake vāsasīva // KMdV_59 //	T12D4302:346b-6	གང་གི་རྩེ་མོ་ཤིན་ཏུ་མཐོ་བ་ཀུ་མུ་ཏ་ལྟར་མཁའ་ལ་ཁྱབ་བར་གནས་པ་ནི་༎ མིག་གསུམ་པ་ཡིས་རབ་ཏུ་བརྒད་པ་ཕྱོགས་བཅུ་དག་ནས་གཅིག་ཏུ་སྤུངས་པར་གྱུར་པ་བཞིན་༎ དེ་ཡི་རི་ངོས་དག་ལ་ཁྱོད་ནི་འགྲོ་ཚེ་སྣུམ་པའི་སྨན་མཆོག་དག་དང་མཚུངས་པ་དང་༎ དེ་ནི་གཉིས་འཐུང་སོ་ནི་འཕྲལ་ལ་བཅད་པར་བྱས་པ་ལྟ་བུར་དཀར་ཞིང་མཛེས་པ་དེ་༎ མཛེས་པའི་རི་བོ་ལ་ནི་ག-ཡོ་བ་མེད་བའི་མིག་གིས་བལྟ་བྱ་ཉིད་དུ་འགྱུར་བ་དང་༎ སྟོབས་ལྡན་དཀར་བའི་དཔུང་པ་དག་ལ་གོས་སྔོན་བཀོད་པར་གྱུར་བཞིན་འབྱུང་བ་བདག་གིས་ཤེས་༎
GK19kmeghvpu:118	 hitvā nīlaṃ bhujagavalayaṃ śambhunā dattahastā krīḍāśaile yadi ca viharet pādacāreṇa gaurī /	T12D4302:346b-10	དེར་ནི་བདེ་འབྱུང་སྦྲུལ་གྱི་གདུ་བུ་དོར་ནས་གོཨོ་རའིའི་ལག་པ་དག་ལ་འཛིན་བྱེད་ཅིང་༎ གལ་ཏེ་ཡང་ནི་རོལ་རྩེད་ཆེད་དུ་ཞབས་ཀྱིས་འགྲོ་བས་རི་ལ་དེ་དག་དལ་འགྲོ་ན་༎
GK19kmeghvpu:119	 bhaṅgībhaktyā viracitavapuḥ stambhitāntarjalo 'syāḥ sopānatvaṃ kuru sukhapadasparśam ārohaṇeṣu // KMdV_60 //	T12D4302:346b-12	ཁྱོད་བགྲོད་ལུས་ནི་འཁྱོག་པོར་འགྲོ་ཞིང་ནང་ན་གནས་པའི་ཆུ་ཆེན་དག་ནི་སྤང་བྱ་ཞིང་༎ བཀབ་པར་བྱས་ནས་སྟེང་དུ་འགྲོ་བ་རྣམས་ལ་རྐང་བའི་བདེ་བ་རེག་པར་བྱ་བ་མཛོད་༎
GK19kmeghvpu:120	 tatrāvaśyaṃ janitasalilodgāram antaḥpraveśān neṣyanti tvāṃ surayuvatayo yantradhārāgṛhatvam /	T12D4302:346b-14	རིགས་གནས་དེར་ནི་ཁྱོད་ཀྱིས་ཆུ་རྣམས་སྐྱུགས་པར་བྱས་པས་ངེས་པར་ནང་ན་མེད་བ་ན་༎ ལྷ་ཡིན་ཆུང་རྣམས་ཀྱིས་ཁྱོད་ནི་འཁྲུལ་འཁོར་གྱིས་བཟུང་ཁང་བཟངས་ནང་དུ་འཁྱེར་པར་བྱེད་༎
GK19kmeghvpu:121	 tābhyo mokṣas tava yadi sakhe gharmalabdhasya na syāt krīḍālolāḥ śravaṇaparuṣair garjitair bhāyayes tāḥ // KMdV_61 //	T12D4302:346b-16	ཀབ༹་ཡེ་གྲོགས་བཟང་ཚ་བས་གདུངས་པ་དེ་རྣམས་ཆེད་དུ་གལ་ཏེ་ཁྱོད་ནི་མི་གཏོང་ན་༎ རོལ་སྒེག་ག-ཡོ་བའི་མཛེས་མ་དེ་རྣམས་རྣ་བར་རྩུབ་པའི་སྒྲ་ཆེན་བསྒྲགས་བས་འཇིགས་པར་བྱ་༎
