src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10sjdh_u:41	 kaḥ saddharmāntardhānasyānantaram anuttarāṃ samyaksaṃbodhim abhisaṃbhotsyate?	T03n0157_001:0169b16_15	是佛滅已，我等當於十中劫中護持正法，誰能於此正法滅已，次第得成阿耨多羅三藐三菩提？
K10sjdh_u:334	 atha bhagavān tatrarddhyabhisaṃskāram akārṣīt /  tenarddhyabhisaṃskāreṇa sarvapuṇyasamavasaraṇaṃ samādhiṃ samāpannaḥ /  mukhāc ca jihvendriyaṃ nirṇāmayitvā svaṃ mukhaṃ pracchādya tasmāj jihvendriyāt ṣaṣṭiraśmikoṭyo  pramuktās taiś cāyaṃ trisāhasramahāsāhasralokadhātur udāreṇāvabhāsena nirayatiryagyoniyamalokadevamanuṣyāḥ sphuṭā babhūvuḥ /  te ca raśmayo ye nairayikāḥ sattvā agninā prajvalitagātrā dahyante teṣāṃ śītalā vāyavo vānti,	T03n0157_003:0182b03_7	爾時，世尊入是三昧已，示現如是神足變化，一一毛孔放於無量無邊光明，其光微妙，遍照三千大千世界及照地獄，氷凍眾生遇之則溫，熱惱眾生遇之則涼，飢渴眾生遇之則飽，受最妙樂。
K10sjdh_u:43	 tena khalu punaḥ samayena gaganamudro nāma bodhisattvaḥ sa pūrvapraṇidhānena candrottamena tathāgatena vyākṛtaḥ /	T03n0157_001:0169b18_3	』時，有菩薩名虛空印，以本願故，日月尊如來即與授記：
K10sjdh_u:44	 bhaviṣyasi tvaṃ kulaputra mama parinirvṛtasya daśāntarakalpān saddharmaḥ sthāsyati;	T03n0157_001:0169b18_8	『善男子！ 我滅度已，正法住世滿十中劫。
K10sjdh_u:45	 rātryāḥ prathame yāme me saddharmāntarahāsyati,  tatraiva rātryāḥ paścime yāme tvam anuttarāṃ samyaksaṃbodhim abhisaṃbhotsyase,  padmottaro nāma bhaviṣyasi tathāgato 'rhan samyaksaṃbuddhaḥ /	T03n0157_001:0169b22_16	過十中劫於夜初分正法滅盡，汝於是時即當成阿耨多羅三藐三菩提，號曰蓮華尊如來、應、正遍知、明行足、善逝、世間解、無上士、調御丈夫、天人師、佛、世尊。
K10sjdh_u:48	 tatkāle ye bodhisattvā mahāsattvā yena candrottamas tathāgatas tenopajagmuḥ /  upetya te sarve nānāprakārair bodhisattvavikurvaiś candrottamasya pūjāṃ kṛtvā bhagavantam etad avocan /	T03n0157_001:0169b25_2	』爾時，諸菩薩摩訶薩至日月尊佛所，至佛所已，諸菩薩等以禪定力種種自在師子遊戲，供養日月尊如來。 作供養已，右繞三匝，作如是言：
K10sjdh_u:51	 tatra khalu kulaputra candrottamas tathāgato gaganamudraṃ bodhisattvam āmantryaitad avocat /	T03n0157_001:0169b27_2	』「善男子！ 爾時，日月尊如來告虛空印菩薩摩訶薩：
K10sjdh_u:50	 icchāmo vayaṃ bhadanta bhagavann ime daśāntarakalpā nirodham avahitena cittenātināmayituṃ /	T03n0157_001:0169b26_1	『世尊！ 我等願欲於此十中劫中入滅盡定。
K10sjdh_u:52	 udgṛhṇa tvaṃ kulaputremaṃ sarvajñātākāradhāraṇīmukhapraveśaṃ sarvātītānāgatais tathāgataiḥ samyaksaṃbuddhair yauvarājyābhiṣiktānāṃ bodhisattvānāṃ deśitaṃ /	T03n0157_001:0169b28_6	『善男子！
K10sjdh_u:318	 caratā dānadamasaṃyamakṣāntivīryasamādhiprajñā parigṛhītā bahavo buddhakoṭīnayutaśatasahasrāḥ paryupāsitāḥ,  kvacid dānan dattaṃ,  śīlaṃ rakṣitaṃ,	T03n0157_001:0174a15_13	如來本行菩薩道時，以布施、持戒、忍辱、精進、禪定、智慧攝是章句，供養恭敬無量無邊百千萬億諸佛世尊。
