src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12adhsatpu:0	 Adhyardhaśatikā Prajñāpāramitā	K06D0017=D0489_H0019=H0455:236a-1	ཨའརྱ་པྲ་ཛཉའ་པ་ར་མི་ཏ་ན་ཡ་ཤ་ཏ་པཉཙ་ཤ་ཏི་ཀ་།
K12adhsatpu:10	 tadyathā vajrapāṇinā ca bodhisattvena mahāsattvena /  avalokiteśvareṇa ca bodhisattvena mahāsattvena /  ākāśagarbheṇa ca bodhisattvena mahāsattvena /  vajramuṣṭinā ca bodhisattvena mahāsattvena /  mañjuśriyā ca bodhisattvena mahāsattvena /	K06D0017=D0489_H0019=H0455:236b-2	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ལག་ན་རྡོ་རྗེ་དང་། སྤྱན་རས་གཟིགས་དབང་ཕྱུག་དང་། ནམ་མཁའི་སྙིང་པོ་དང་། རྡོ་རྗེའི་ཁུ་ཚུར་དང་། འཇམ་དཔལ་དང་། སེམས་བསྐྱེད་མ་ཐག་ཏུ་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བ་དང་།
K12adhsatpu:100	 sarvatathāgatacittamudrāparigrahaḥ sarvasamādhipratilambhāya saṃvartate /	K06D0017=D0489_H0019=H0455:240a-13	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐུགས་ཀྱི་ཕྱག་རྒྱ་ཡོངས་སུ་འཛིན་པ་ནི་། ཏིང་ངེ་འཛིན་ཐམས་ཅད་ཐོབ་པར་འགྱུར་རོ་༎
K12adhsatpu:101	 sarvatathāgatavajramudrāparigrahaḥ sarvakāyavākcittavajratvottamasiddhyai saṃvartate /	K06D0017=D0489_H0019=H0455:240a-15	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རྡོ་རྗེའི་ཕྱག་རྒྱ་ཡོངས་སུ་འཛིན་པ་ནི་། ལུས་དང་ངག་དང་སེམས་ཐམས་ཅད་རྡོ་རྗེར་རྡོ་རྗེའི་དངོས་གྲུབ་དམ་པ་ཐོབ་༄༢༤༠བ་པར་འགྱུར་རོ་༎
K12adhsatpu:102	 AśP 19. yaḥ kaścid vajrapāṇe imam dharmaparyāyaṃ śroṣyati dhārayiṣyati vācayiṣyaty  uddeksyati bhāvayiṣyati sa sarvasiddhīḥ sarvasaṃpattīḥ sarvajñānāni sarvakāryāṇi	K06D0017=D0489_H0019=H0455:240b-1	སུ་ལ་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་འདི་ཉན་པ་དང་། འཛིན་པ་དང་། འཆང་བ་དང་། ཀློག་པ་དང་། ལུང་འབོགས་པ་དང་། སྒོམ་པ་དེས་དངོས་གྲུབ་ཐམས་ཅད་དང་། ཕུན་སུམ་ཚོགས་པ་ཐམས་ཅད་དང་།
K12adhsatpu:104	 sarvakāyavākcittavajratvasarvottamasiddhiṃ ca pratilapsyate /  ksipraṃ cānuttarāṃ  samyaksaṃbodhim abhisaṃbhotsyata iti //	K06D0017=D0489_H0019=H0455:240b-2	ཤེས་པ་ཐམས་ཅད་དང་། དགོས་པ་ཐམས་ཅད་དང་། ལུས་དང་། ངག་དང་། སེམས་ཐམས་ཅད་རྡོ་རྗེར་རྡོ་རྗེའི་དངོས་གྲུབ་དམ་པ་ཐོབ་ནས་མྱུར་དུ་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འགྱུར་རོ་༎
K12adhsatpu:107	 AśP 20. atha bhagavān vajramuṣṭir mahāsamayavajramudrāparigraha imam evārthaṃ bhūyasyā  mātrayoddīpayan prahasitavadana idaṃ sarvadṛḍhavajramudrāsiddhisamayaṃ nāma hṛdayam abhāṣata / aḥ //	K06D0017=D0489_H0019=H0455:240b-3	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེ་ཁུ་ཚུར་དམ་ཚིག་ཆེན་པོའི་རྡོ་རྗེའི་ཕྱག་རྒྱ་ཡོངས་སུ་འཛིན་པས་དོན་གནས་འདི་རྒྱ་ཆེར་བསྟན་ཏེ་བཞིན་རབ་ཏུ་འཛུམ་ཞིང་། རྡོ་རྗེ་སྲ་བའི་ཕྱག་རྒྱ་དངོས་གྲུབ་ཐམས་ཅད་ཀྱི་དམ་ཚིག་ཅེས་བྱ་བའི་སྙིང་པོ་འདི་སྨྲས་སོ་༎
K12adhsatpu:109	 AśP 21. atha bhagavān sarvadharmasamatāprapañcas tathāgataḥ punar apīmaṃ cakrākṣaraparivartaṃ nāma prajñāpāramitānayārtham abhāṣata /	K06D0017=D0489_H0019=H0455:240b-5	ཨའ༔། དེ་ནས་བཅོམ་ལྡན་འདས་ཆོས་ཐམས་ཅད་སྤྲོས་པ་མེད་པའི་དེ་བཞིན་གཤེགས་པས་ཡང་འཁོར་ལོ་ལྟར་ཡི་གེར་བསྐོར་བ་ཞེས་བྱ་བ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་འདི་བཤད་དེ་།
K12adhsatpu:110	 śūnyāḥ sarvadharmā niḥsvabhāvatāyogena /	K06D0017=D0489_H0019=H0455:240b-7	ངོ་བོ་ཉིད་མེད་པའི་ཚུལ་གྱིས་ཆོས་ཐམས་ཅད་སྟོང་པའོ་༎
K12adhsatpu:111	 animittāḥ sarvadharmā nirnimittatām upādāya /  araṇihitāḥ saradharmā apraṇidhānayogena /	K06D0017=D0489_H0019=H0455:240b-8	མཚན་མ་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་མཚན་མ་མེད་པའོ་༎ སྨོན་པ་མེད་པའི་ཚུལ་གྱིས་ཆོས་ཐམས་ཅད་སྨོན་པ་མེད་པའོ་༎
