src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_4u:10247	 ato hi kauśika prajñāpāramitāyāḥ pratyekabuddhāḥ prabhāvyante.	T08n0221_008:0056b19_18	諸辟支佛皆從般若波羅蜜出生故。
K02sspp2_4u:10248	 [K. 233b7, N. 473b2, T. 379a8, P. 80a8, Ch. 895a21]  punar aparaṃ kauśika yāvanto jāmbūdvīpakāḥ sattvās tān kaściḍ eva kulaputro vā kuladuhitā vā anuttarāyāṃ samyaksaṃbodhau samādāpayet. tat kiṃ	T08n0221_008:0056b20_6	「復次，拘翼！ 置是閻浮提及三千大千國土。 如恒邊沙國土眾生，盡教令得辟支佛道。
K02sspp2_4u:10250	 kauśikāpi nu sa kulaputro vā kuladuhitā vā tatonidānaṃ bahutaraṃ puṇyaṃ prasavet.	T08n0221_008:0056b22_1	福多不？ 」釋提桓因言：
K02sspp2_4u:10251	 āha: bahu bhagavan bahu sugata.	T08n0221_008:0056b22_15	「甚多，甚多！ 世尊！
K02sspp2_4u:10252	 bhagavān āha:	T08n0221_008:0056b22_22	」佛言：
K02sspp2_4u:10253	 ataḥ sa kauśika kulaputro vā kuladuhitā vā bahutaraṃ (ŚsP_II-4_256)  puṇyaṃ prasavet,  ya imāṃ prajñāpāramitāṃ sārthāṃ savyañjanāṃ parebhyo vistareṇācakṣīt,  deśayet prakāśayed vicared vibhajed uttānīkuryāt saṃprakāśayed evaṃ ca vaded ehi	T08n0221_008:0056b25_7	「不如是善男子、善女人以般若波羅蜜授與他人，使學書持諷誦奉行，隨其中教為解慧義，得其功德甚多甚多。
K02sspp2_4u:10263	 yadā tvaṃ sarvajñatādharmān pratilapsyase,  tadā tvaṃ prajñāpāramitā bhūyasyā mātrayā bhāvanāparipūriṃ gamiṣyati,  yadā te prajñāpāramitā bhūyasyā mātrayā bhāvanāparipūriṃ gamiṣyati,  tadā tvam anuttarāṃ samyaksaṃbodhim abhisaṃbhotsyase. tat kasya hetoḥ?  ato niryātā hi kauśika prathamacittotpādikā bodhisattvā mahāsattvāḥ.	T08n0221_008:0056b26_8	諸辟支佛皆從般若波羅蜜中出生故。
K02sspp2_4u:10268	 tiṣṭhantu kauśika jāmbūdvīpakāḥ sattvā anuttarāṃ samyaksaṃbodhau samādāpitāḥ,	T08n0221_008:0056b26_15	「復次，拘翼！
K02sspp2_4u:10269	 yāvantaḥ kauśika cāturdvīpake lokadhātau sattvās tān kaścid eva kulaputro vā kuladuhitā vā anuttarāyāṃ samyaksaṃbodhau samādāpayet. tat kiṃ  kauśikāpi nu sa kulaputro vā kuladuhitā vā tatonidānaṃ bahupuṇyaṃ prasavet.  āha: bahu bhagavan bahu sugata.  bhagavān āha:	T08n0221_008:0056b28_12	若有善男子、善女人教一閻浮提及恒邊沙滿中眾生，勸助令發阿耨多羅三耶三菩意。
K02sspp2_4u:10273	 ataḥ sa kauśika kulaputro vā kuladuhitā vā bahutaraṃ puṇyaṃ prasavet. ya imāṃ prajñāpāramitāṃ sārthāṃ savyañjanāṃ parebhyo vistareṇācakṣīt,  deśayet prakāśayed vicared vibhajed uttānīkuryāt saṃprakāśayed,	T08n0221_008:0056c01_15	不如是善男子、善女人以般若波羅蜜授與他人，教使書持諷誦奉行，為解慧義，其德甚多。
K02sspp2_4u:10275	 evaṃ ca vaded ehi tvaṃ kulaputra prajñāpāramitām udgṛhāṇa paryavāpnuhy ādhāraya dhāraya	T08n0221_008:0056c01_20	語其人言： 『受般若波羅蜜，當隨中教。
K02sspp2_4u:184	 yeṣāṃ kṛtaśaḥ sattvā dīrgharātraṃ kalahabhaṇḍanavigrahavivādān āpadyante,  tān bodhisattvena mahāsattvenādhyātmikabāhyān dharmān parityajyate sattvā dānapāramitāyāṃ pratiṣṭhāpitāḥ,  yeṣāṃ kṛte sattvā dīrgharātraṃ dauḥśīlyam āpadyante,	T08n0221_006:0044b12_1	是菩薩摩訶薩長夜行六波羅蜜，以眾生貪、諍於財故，菩薩悉棄捨內外所有法，安立眾生故，行檀波羅蜜。
K02sspp2_4u:187	 tān bodhisattvena mahāsattvenādhyātmikabāhyān dharmān parityajyate sattvāḥ śīlapāramitāyāṃ pratiṣṭhāpitāḥ,	T08n0221_006:0044b13_9	以諸眾生行惡戒者故，菩薩棄捨內外法，安立眾生於尸波羅蜜。
K02sspp2_4u:188	 yeṣāṃ kṛte sattvā dīrgharātraṃ krodhavyāpādavihiṃsā āpadyante,  tān bodhisattvena mahāsattvenādhyātmikabāhyān (ŚsP_II-4_5)  dharmān parityajyate sattvāḥ kṣāntipāramitāyāṃ pratiṣṭhāpitāḥ,  yeṣāṃ kṛte sattvā dīrgharātraṃ kausīdyam āpadyante,	T08n0221_006:0044b15_2	以眾生長夜有鬪訟怨恚故，菩薩棄捨內外法，安立眾生於羼波羅蜜。
K02sspp2_4u:192	 tān bodhisattvena mahāsattvenādhyātmikabāhyān dharmān parityajyate sattvā vīryapāramitāyāṃ pratiṣṭhāpitāḥ,	T08n0221_006:0044b16_9	以眾生懈怠故，菩薩棄捨內外法，安立眾生行於惟逮波羅蜜。
K02sspp2_4u:193	 yeṣāṃ kṛte sattvā dīrgharātraṃ vikṣepam āpadyate,  tān bodhisattvena mahāsattvenādhyātmikabāhyān dharmān parityajyate satttvā dhyānapāramitāyāṃ pratiṣṭhāpitāḥ,	T08n0221_006:0044b17_18	以眾生常亂意故，菩薩棄捨內外法，安立眾生，使行禪波羅蜜。
