src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12adhsatpu:10	 tadyathā vajrapāṇinā ca bodhisattvena mahāsattvena /  avalokiteśvareṇa ca bodhisattvena mahāsattvena /  ākāśagarbheṇa ca bodhisattvena mahāsattvena /  vajramuṣṭinā ca bodhisattvena mahāsattvena /  mañjuśriyā ca bodhisattvena mahāsattvena /	T08n0243_001:0784a28_13	金剛手菩薩摩訶薩、觀自在菩薩摩訶薩、虛空藏菩薩摩訶薩、金剛拳菩薩摩訶薩、文殊師利菩薩摩訶薩、纔發心轉法輪菩薩摩訶薩、虛空庫菩薩摩訶薩、摧一切魔菩薩摩訶薩。
K12adhsatpu:100	 sarvatathāgatacittamudrāparigrahaḥ sarvasamādhipratilambhāya saṃvartate /	T08n0243_001:0785a15_8	持一切如來心印，即證一切如來三摩地；
K12adhsatpu:101	 sarvatathāgatavajramudrāparigrahaḥ sarvakāyavākcittavajratvottamasiddhyai saṃvartate /	T08n0243_001:0785a16_15	持一切如來金剛印，即成就一切如來身口意業最勝悉地。
K12adhsatpu:102	 AśP 19. yaḥ kaścid vajrapāṇe imam dharmaparyāyaṃ śroṣyati dhārayiṣyati vācayiṣyaty	T08n0243_001:0785a17_1	金剛手！
K12adhsatpu:103	 uddeksyati bhāvayiṣyati sa sarvasiddhīḥ sarvasaṃpattīḥ sarvajñānāni sarvakāryāṇi  sarvakāyavākcittavajratvasarvottamasiddhiṃ ca pratilapsyate /  ksipraṃ cānuttarāṃ  samyaksaṃbodhim abhisaṃbhotsyata iti //	T08n0243_001:0785a20_5	若有聞此理趣，受持讀誦作意思惟，得一切自在、一切智智、一切事業、一切成就，得一切身口意金剛性、一切悉地，疾證無上正等菩提。
K12adhsatpu:107	 AśP 20. atha bhagavān vajramuṣṭir mahāsamayavajramudrāparigraha imam evārthaṃ bhūyasyā  mātrayoddīpayan prahasitavadana idaṃ sarvadṛḍhavajramudrāsiddhisamayaṃ nāma hṛdayam abhāṣata / aḥ //	T08n0243_001:0785a22_15	」時薄伽梵，為欲顯明此義故，熈怡微笑，持金剛拳大三麼耶印，說此一切堅固金剛印悉地三麼耶自真心：
K12adhsatpu:109	 AśP 21. atha bhagavān sarvadharmasamatāprapañcas tathāgataḥ punar apīmaṃ cakrākṣaraparivartaṃ nāma prajñāpāramitānayārtham abhāṣata /	T08n0243_001:0785a25_4	「噁」時薄伽梵一切無戲論如來，復說轉字輪般若理趣。 所謂：
K12adhsatpu:110	 śūnyāḥ sarvadharmā niḥsvabhāvatāyogena /	T08n0243_001:0785a25_20	「諸法空，與無自性相應故；
K12adhsatpu:117	 AśP 33. atha bhagavān anantāparyantaniṣṭhas tathāgato 'paryantāniṣṭhadharmā punar  apy asya kalpasya pariniṣṭhādhiṣṭhānārtham imaṃ sarvadharmasamatāpariniṣṭhādhiṣṭhānavajraṃ	T08n0243_001:0785c28_4	「㟏」時薄伽梵無量無邊究竟如來，為欲加持此教令究竟圓滿故，復說平等金剛出生般若理趣。
K12adhsatpu:120	 prajñāpāramitānantatayā sarvatathāgatānantatā /  prajñāpāramitāparyantatayā sarvadharmāparyantatā /  prajñāpāramitānekatayā sarvadharmānekatā /	T08n0243_001:0785c29_5	「般若波羅蜜多無量故，一切如來無量； 般若波羅蜜多無邊故，一切如來無邊；
K12adhsatpu:141	 idam uktvā tu sarvāgrāḥ sarvabuddhāḥ sasauraghanāḥ /  vajriṇā guhyasiddhyarthaṃ bhāṣitaṃ cābhyanandi te // 5 //  AśP 37. atha bhagavān vairocanas tathāgataḥ sarvatathāgataguhyadharmatāprāptaḥ sarvadharmāprapañcaḥ	T08n0243_001:0786a07_12	」時薄伽梵毘盧遮那得一切祕密法性無戲論如來，復說最勝無初中後大樂金剛不空三昧耶金剛法性般若理趣。
K12adhsatpu:146	 mahārāgottamasiddhir mahābodhisattvānāṃ mahāsukhottamasiddhyai saṃvartate /	T08n0243_001:0786a08_18	「菩薩摩訶薩大欲最勝成就故，得大樂最勝成就；
K12adhsatpu:147	 mahāsukhottamasiddhir mahābodhisattvānāṃ sarvatathāgatamahābodhyuttamasiddhyai saṃvartate /	T08n0243_001:0786a10_8	菩薩摩訶薩大樂最勝成就故，則得一切如來大菩提最勝成就；
K12adhsatpu:148	 sarvatathāgatamahābodhyuttamasiddhir mahābodhisattvānāṃ sarvamahāmārapramardanottamasiddhyai saṃvartate /  sarvamahāmārapramardanottamasiddhir mahābodhisattvānāṃ sarvatraidhātukādhipatyottamasiddhyai saṃvartate /  sakalatraidhātukaiśvaryottamasiddhir mahābodhisattvānām aśeṣānavaśeṣasattvadhātuviśodhanādhyavasāyahetvarthenety	T08n0243_001:0786a12_7	菩薩摩訶薩得一切如來大菩提最勝成就故，則得一切如來摧大力魔最勝成就； 菩薩摩訶薩得一切如來摧大力魔最勝成就故，則得遍三界自在主成就；
K12adhsatpu:15	 sahacittotpāditadharmacakrapravartinā ca bodhisattvena mahāsattvena /  gaganagañjena ca bodhisattvena mahāsattvena /  sarvamārabalapramardinā ca bodhisattvena mahāsattvena //  AśP 3. evaṃ pramukhābhir aṣṭābhir bodhisattvakoṭībhiḥ parivṛtaḥ puraskṛto dharmaṃ deśayati sma /	T08n0243_001:0784a29_13	與如是等大菩薩眾，恭敬圍遶而為說法。
K12adhsatpu:151	 āsaṃsārādhyavasāyināṃ mahāvīryāṇāṃ mahāsattvānām aśeṣānavaśeṣasattvadhātuparitrāṇasarvahitasukhottamasiddhyai saṃvartate //  AśP 37*. oṃ vajra / oṃ sarvatathāgatamāte /  mahāsukhavajradhāriṇi /  sarvasamatāpraveśani /  sarvaduḥkhakṣayaṅkari /  sarvasukhapradāyike /  sarvasukhapradāyini svāhā //	T08n0243_001:0786a17_10	菩薩摩訶薩得遍三界自在主成就故，則得淨除無餘界一切有情住著流轉，以大精進常處生死，救攝一切利益安樂，最勝究竟皆悉成就。
K12adhsatpu:158	 AśP 38. tat kasya hetoḥ /	T08n0243_001:0786a17_14	何以故？
K12adhsatpu:160	 tāvat sattvārtham atulaṃ śaktāḥ kartum anirvṛtāḥ // 6 //	T08n0243_001:0786a19_13	恒作眾生利，　　而不趣涅槃。 般若及方便，　　智度所加持，
K12adhsatpu:162	 sarvadharmaviśuddhyā tu bhāvaśuddhā bhavanti ha // 7 //	T08n0243_001:0786a21_13	諸法及諸有，　　一切皆清淨。
K12adhsatpu:163	 rāgādivinayo loka ā bhavāt pāpakṛt sadā /  teṣāṃ viśodhanārthaṃ tu vinayanty ā bhavāt svayam // 8 //	T08n0243_001:0786a22_0	欲等調世間，　　令得淨除故， 有頂及惡趣，　　調伏盡諸有。
K12adhsatpu:165	 yathā padmaṃ suraktaṃ tu rāgadoṣair na lipyate /	T08n0243_001:0786a24_0	如蓮體本淨，　　不為垢所染，
K12adhsatpu:166	 vāsadoṣair bhave nityaṃ na lipyante jagaddhitāḥ // 9 //	T08n0243_001:0786a25_0	諸欲性亦然，　　不染利群生，
K12adhsatpu:167	 mahārāgaviśuddhās tu mahāsaukhyā mahādhanāḥ /	T08n0243_001:0786a26_0	大欲得清淨，　　大安樂富饒，
K12adhsatpu:168	 tridhātvīśvaratām prāptāḥ sattvārthaṃ kurvate dṛḍham // 10 //	T08n0243_001:0786a27_13	三界得自在，　　能作堅固利。
K12adhsatpu:19	 ādau kalyāṇaṃ madhye kalyāṇaṃ paryavasāne kalyāṇaṃ svarthaṃ suvyañjanam kevalaṃ paripūrṇaṃ pariśuddhaṃ paryavadātaṃ sarvadharmaviśuddhimukhaṃ brahmacaryam saṃprakāśayati sma //	T08n0243_001:0784b02_4	初中後善，文義巧妙，純一圓滿清淨潔白，說一切法清淨句門。
K12adhsatpu:23	 (2) rāgavāṇaviśuddhipadam etad yad uta bodhisattvapadam /  (3) dveṣavahniviśuddhipadam etad yad uta bodhisattvapadam /  (4) snehabandhanaviśuddhipadam etad yad uta bodhisattvapadam /  (5) sarvaiśvaryādhipatyaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b02_18	「妙適清淨句是菩薩位； 欲箭清淨句是菩薩位； 觸清淨句是菩薩位； 愛縛清淨句是菩薩位； 一切自在主清淨句是菩薩位；
K12adhsatpu:27	 (6) dṛṣṭiviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b05_11	見清淨句是菩薩位；
K12adhsatpu:28	 (7) rativiśuddhipadam  etad yad uta bodhisattvapadam /  (8) tṛṣṇāviśuddhipadam etad yad uta bodhisattvapadam /  (9) garvaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b06_2	適悅清淨句是菩薩位； 愛清淨句是菩薩位； 慢清淨句是菩薩位；
K12adhsatpu:3	 AśP 1. evam mayā śrutam ekasmin samaye bhagavān sarvatathāgatavajrādhiṣṭhānasamayajñānavividhaviśeṣasamanvāgataḥ  sarvatathāgataratnamukuṭatraidhātukābhiṣekaprāptaḥ sarvatathāgatasarvajñajñānamahāyogeśvaraḥ  sarvatathāgatasarvamudrāsamatādhigato viśvakāryakaraṇatayāśeṣānavaśeṣasattvadhātusarvāśāparipūrisarvakarmakṛn  mahāvairocanaḥ śāśvatas tryadhvasamatāsthitasarvakāyavākcittavajras tathāgataḥ sarvatathāgatādhyuṣitapraśastabhūṣite	T08n0243_001:0784a14_4	廣智大興善寺三藏沙門不空奉　詔譯般若波羅蜜多理趣品如是我聞： 一時薄伽梵，成就殊勝一切如來金剛加持三麼耶智，已得一切如來灌頂寶冠，為三界主，已證一切如來一切智智，瑜伽自在，能作一切如來一切印平等種種事業，於無盡無餘一切眾生界，一切意願作業皆悉圓滿，常恒三世一切時，身語意業金剛大毘盧遮那如來。
K12adhsatpu:32	 (10) bhūṣaṇaviśuddhipadam etad yad uta bodhisattvapadam /  (11) manohlādanaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b07_12	莊嚴清淨句是菩薩位； 意滋澤清淨句是菩薩位；
K12adhsatpu:34	 (12) ālokaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b08_14	光明清淨句是菩薩位；
K12adhsatpu:35	 (13) kāyaviśuddhipadam etad yad uta bodhisattvapadam /  (14) kāyasukhaviśuddhipadam etad yad uta bodhisattvapadam /  (15) rūpaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b09_5	身樂清淨句是菩薩位； 色清淨句是菩薩位；
K12adhsatpu:38	 (16) śabdaviśuddhipadam etad yad uta bodhisattvapadam /  (17) gandhaviśuddhipadam etad yad uta bodhisattvapadam /  (18) rasaviśuddhipadam etad yad uta bodhisattvapadam /  (19) sparśaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b10_4	聲清淨句是菩薩位； 香清淨句是菩薩位；
K12adhsatpu:42	 (20) dharmaviśuddhipadam etad yad uta bodhisattvapadam /	T08n0243_001:0784b11_3	味清淨句是菩薩位。
K12adhsatpu:43	 tat kasya hetoḥ /	T08n0243_001:0784b11_7	何以故？
K12adhsatpu:44	 tathā hi sarvadharmāḥ svabhāvaviśuddhāḥ sarvadharmāsvabhāvatayā prajñāpāramitāviśuddhiteti //	T08n0243_001:0784b12_6	一切法自性清淨故，般若波羅蜜多清淨。
K12adhsatpu:45	 AśP 5. yaḥ kaścid vajrapāṇe imaṃ sarvadharmasvabhāvaviśuddhipadanirhāranāmadheyaṃ  mahānty apy upacinvato na kadācid api narakādyapāyopapattir bhaviṣyati /	T08n0243_001:0784b12_10	金剛手！ 若有聞此清淨出生句般若理趣，乃至菩提道場，一切蓋障及煩惱障、法障、業障，設廣積集，必不墮於地獄等趣。
K12adhsatpu:48	 pāpāni ca kṛtamātrāṇy aduḥkhataḥ kṣayaṃ yāsyanti /	T08n0243_001:0784b15_12	設作重罪，銷滅不難。
K12adhsatpu:49	 yaś ca dhārayiṣyati dine dine vācayiṣyati svādhyāyiṣyati yoniśaś ca manasikariṣyati sa ihaiva janmani sarvadharmasamatāvajrasamādhipratilambhāt sarvadharmeśvaro bhaviśyati /  sarvaratiprītiprāmodyāny anubhaviṣyati /  ṣoḍaśame mahābodhisattvajanmani tathāgatatvaṃ pratilapsyate vajradharatvaṃ ceti //	T08n0243_001:0784b19_4	若能受持，日日讀誦作意思惟，即於現生證一切法平等金剛三摩地，於一切法皆得自在，受於無量適悅歡喜，以十六大菩薩生，獲得如來及執金剛位。
K12adhsatpu:52	 AśP 6. atha bhagavān sarvatathāgatamahāyānābhisamayaḥ sarvamaṇḍalaḥ sakalavajradhātvagryasattvaḥ  sakalatraidhātukasarvatrilokavijayy aśeṣānavaśeṣasattvadhātuvinayanasamarthaḥ sarvārthasiddhaḥ  sarvavajrapāṇir mahāsamayo 'nekavajramahāguhyasattvaparivāra imam eva prajñāpāramitānayārtham  udyotayan prahasitavadanas tad ādyaṃ mahāvajram vāmagarvollālanatayā svahṛdyutkarṣaṇayogena  dhārayann idam mahāsukhavajrāmoghasamayaṃ nāma svatattvahṛdayam	T08n0243_001:0784b24_11	」時薄伽梵，一切如來大乘現證三麼耶一切曼荼羅持金剛勝薩埵，於三界中調伏無餘，一切義成就，金剛手菩薩摩訶薩，為欲顯明此義故，熈怡微笑，左手作金剛慢印，右手搊擲本初大金剛，作勇進勢，說大樂金剛不空三麼耶心：
