src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanss15u:23	 na bodhisatvo dānapatiṃ vā dṛṣṭvā nimittaṃ karoti /  vighāto me cīvareṇa /	K10D0231_H0232:164a-8	བྱང་ཆུབ་སེམས་དཔའ་ནི་། སྦྱིན་པ་བྱེད་པའམ་། སྦྱིན་བདག་མཐོང་ན༏་བདག་གོས་ཀྱིས་ཕོངས་སོ་༎
T04sanss15u:25	 vighāto me pātreṇa /  vighāto me glānabhaiṣajyena /	K10D0231_H0232:164a-11	བདག་ལྷུང་བཟེད་ཀྱིས་ཕོངས་སོ་༎ བདག་ནད་ཀྱི་རྐྱེན་རྩིས་ཕོངས་སོ་༎
T04sanss15u:27	 na ca taṃ dāyakaṃ dānapatiṃ vā kiṃcit prārthayate /  na vācaṃ niścārayati /	K10D0231_H0232:164a-13	ཞེས་བརྡ་མི་བྱེད་ཅིང་། སྦྱིན་པ་བྱེད་པའམ་། སྦྱིན་བདག་ལ་མི་སློང་ཞིང་ཚིག་ཏུ་མི་བརྗོད་དེ་།
T04sanss15u:29	 evaṃ hi bodhisatvo nimittalābhâpagato bhavati /	K10D0231_H0232:164a-16	དེ་ལྟར་ན་། བྱང་ཆུབ་སེམས་དཔའ་བརྡའི་རྙེད་པ་དང་བྲལ་བ་ཡིན་ནོ་༎ ཇི་ལྟར་ན་། གཞོགས་སློང་གི་རྙེད་པ་དང་བྲལ་བ་ཡིན་ཞེ་ན་།
T04sanss15u:30	 yāvan na bodhisatvo dāyakaṃ dānapatiṃ dṛṣṭvâivaṃ vācaṃ niścārayati /	K10D0231_H0232:164a-20	བྱང་ཆུབ་སེམས་དཔའ་ནི་། སྦྱིན་པ་བྱེད་པ་དང་། སྦྱིན་བདག་མཐོང་ན་། བདག་ལ་སྦྱིན་པའི་བདག་པོ་ཆེ་གེ་མོ་ཞིག་གིས་དངོས་པོ་ཆེ་གེ་མོ་ཞིག་བྱིན་ཏེ་།
T04sanss15u:31	 amukenâmu-  [ Cambridge MS f117b ---> ]	K10D0231_H0232:164a-23	དེ་ལ་བདག་གིས་ཀྱང་ཕན་པ་ཆེ་གེ་མོ་ཞིག་བྱས་སོ་༎
T04sanss15u:33	 kena vā me dānapatinâmukaṃ vastu pratipāditaṃ tasya ca mayâmukôpakāraḥ kṛtaḥ /  tena me śīlavān ayam iti kṛtvêdaṃ cêdaṃ ca dattaṃ bahuśrutêti /	K10D0231_H0232:164a-24	དེས་ཀྱང་བདག་ལ་འདི་ནི་། ཚུལ་ཁྲིམས་དང་ལྡན་པར་རིག་སྟེ་། འདོད་པ་ཆུང་བའོ་༎ ཞེས་འདི་དང་འདི་བྱིན་ནོ་༎
T04sanss15u:36	 mayā ca tasya kāruṇyacittam upasthāpya parigṛhītaṃ /	K10D0231_H0232:164a-29	བདག་གིས་ཀྱང་དེ་ལ་སྙིང་རྗེ་བའི་སེམས་ཉེ་བར་བཞག་སྟེ་བླངས་སོ་༎ ཞེས་དེ་སྐད་ཀྱི་ཚིག་མི་བརྗོད་དེ་།
T04sanss15u:38	 tatra kāyakṣatir yad uta lābhahetor lābhanidānam ādhāvanaparidhāvanaṃ dauḥśīlyasamudācaraṇaṃ ca /	K10D0231_H0232:164b-4	དེ་ལ་ལུས་ཀྱི་རྨ་ནི་། འདི་ལྟ་སྟེ་། རྙེད་པའི་རྒྱུ་རྙེད་པའི་ཕྱིར་རྒྱུ་ག་པ་དང་། ཀུན་ཏུ་རྒྱུག་པ་དང་། ཚུལ་ཁྲིམས་འཆལ་བར་སྤྱོད་པའོ་༎
T04sanss15u:39	 cittakṣatir yad uta prārthanā /	K10D0231_H0232:164b-7	སེམས་ཀྱི་རྨ་ནི་། འདི་ལྟ་སྟེ་།
T04sanss15u:41	 lābhināṃ ca brahmacāriṇām antike vyāpādabahulatā /  evaṃ hi bodhisatvo viṣamaparyeṣṭilābhâpagato bhavati /	K10D0231_H0232:164b-9	རྙེད་པ་ལ་སྨོན་པ་དང་། ཚངས་པ་མཚུངས་པར་སྤྱོད་པ་གཞན་གྱིས་རྙེད་པ་དག་ལ་གནོད་སེམས་མང་བ་སྟེ་།
T04sanss15u:43	 pe //	K10D0231_H0232:164b-10	དེ་ལྟར་ན་།
T04sanss15u:44	 iha bodhisatvo na tulākūṭena na mānakūṭena na visraṃbhaghātikayā na dhūrtatayā lābham upārjayati /	K10D0231_H0232:164b-11	བྱང་ཆུབ་སེམས་དཔའ་མི་རིགས་པ་བཙལ་བའི་རྙེད་པ་དང་བྲལ་བ་ཡིན་ནོ༏་༏ཇི་ལྟར་ན་། བྱང་ཆུབ་སེམས་དཔའ་ཆོས་མ་ཡིན་པའི་རྙེད་པ་དང་བྲལ་བ་ཡིན་ཞེ་ན་། རིགས་ཀྱི་བུ་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སྲེང་ལ་སྒྱུ་མེད་པ་དང་། གཞལ་བ་ལ་སྒྱུ་མེད་པ་དང་། ཡིད་བརྟན་པ་ལ་གནོད་པར་བྱེད་པ་མེད་པ་དང་། ག-ཡོས་རྙེད་པ་མི་སྒྲུབ་པ་སྟེ་།
