src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_1u:5386	 kāyasaṃsparśapratyayavedanāṃ na samanupasyati,  manaḥsaṃsparśapratyayavedanāṃ na samanupasyati.	K02D0008-9_H0009-9:448b-21	ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5388	 pṛthivīdhātuṃ na samanupasyati,	K02D0008-9_H0009-9:448b-23	སའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5390	 tejodhātuṃ na samanupasyati,  vāyudhātuṃ na samanupasyati,  ākāśadhātuṃ na samanupasyati,	K02D0008-9_H0009-9:448b-24	ཆུའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ མེའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ རླུང་གི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ ནམ་མཁའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5393	 vijñānadhātuṃ na samanupasyati.	K02D0008-9_H0009-9:449a-0	རྣམ་པར་ཤེས་པའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་༄༤༤༩ཨ་༌༎
K02sspp2_1u:5394	 avidyāṃ na samanupasyati,	K02D0008-9_H0009-9:449a-1	ནོ་༎ མ་རིག་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5395	 saṃskārān na samanupasyati,	K02D0008-9_H0009-9:449a-2	འདུ་བྱེད་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5396	 vijñānaṃ na samanupasyati,	K02D0008-9_H0009-9:449a-3	རྣམ་པར་ཤེས་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5397	 nāmarūpaṃ na samanupasyati,	K02D0008-9_H0009-9:449a-4	མིང་དང་གཟུགས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5398	 ṣaḍāyatanaṃ na samanupaśyati,	K02D0008-9_H0009-9:449a-5	སྐྱེ་མཆེད་དྲུག་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5399	 sparśaṃ na samanupasyati,	K02D0008-9_H0009-9:449a-6	རེག་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5400	 vedanāṃ na samanupasyati,	K02D0008-9_H0009-9:449a-7	ཚོར་བ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_1u:5401	 tṛṣṇāṃ na samanupasyati,  upādānaṃ na samanupasyati,	K02D0008-9_H0009-9:449a-8	སྲེད་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ ལེན་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
