src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11jithetuu:0	 Hetutattvopadeśaḥ  mañjuśrīkumārabhūtāya namaḥ	T11n634u_001:0	 nyāyapraveśakasūtram
T11jithetuu:12	 4. tatra pakṣaḥ prasiddho dharmī prasiddhaviśeṣaṇena viśiṣṭaḥ svayaṃ sādhayitumiṣṭaḥ pratyakṣādyaviruddhaḥ /	T11n634u_001:15	 sādhyadharmasāmānyena samano'rthaḥ sapakṣaḥ |
T11jithetuu:13	 yathā dharmī śabdo 'nitya iti viśeṣaṇena viśiṣṭaḥ sādhyaḥ /	T11n634u_001:16	 tadyathā |  anitye śabde sādhye ghaṭādiranityaḥ sapakṣaḥ ||
T11jithetuu:14	 kṛtakatvāditi heturbhavatīti //  5. kaḥ punaḥ sapakṣaḥ /	T11n634u_001:18	 vipakṣo yatra sādhyaṃ nāsti |  yannityaṃ tadakṛtakaṃ dṛṣṭaṃ yathākāśamiti |
T11jithetuu:176	 70. sādhyāvyāvṛtto dṛṣṭāntābhāso yathā /  nityaḥ śabdo 'mūrttatvātparamāṇuvaditi /	T11n634u_001:184	 tatra sādhyāvyāvṛtto yathā |  nityaḥ śabdo'mūrtatvāt paramāṇuvat |
T11jithetuu:178	 iha paramāṇurvaidharmyadṛṣṭānta iti sādhanadharmo 'mūrttatvaṃ vyāvṛttaṃ mūrttatvātparamāṇunām /	T11n634u_001:186	 yadanityaṃ tanmurtaṃ dṛṣṭaṃ yathā paramāṇuḥ |  paramāṇorhi sādhānadharmo'mūrtatvaṃ vyāvṛttaṃ mūrtatvātparamāṇunāmiti |
T11jithetuu:179	 sādhyadharmo nityatvaṃ na vyāvṛttaṃ nityatvātparamāṇunāmiti //	T11n634u_001:188	 sādhyadharmo nityatvaṃ na vyāvṛttaṃ nityatvātparamāṇūnāmiti ||
T11jithetuu:180	 71. sādhanāvyāvṛtto yathā /	T11n634u_001:189	 sādhānāvyāvṛtto yathā |
T11jithetuu:182	 iha sādhyadharmo nityatvaṃ vyāvṛttaṃ karmaṇo 'nityatvāt sādhanadharmo na vyāvṛtto 'mūrttatvātkarmaṇaḥ //	T11n634u_001:191	 karmaṇaḥ sādhyaṃ nityatvaṃ vyāvṛttam |
T11jithetuu:2	 1. sādhanaṃ dūṣaṇaṃ caiva sābhāsaṃ parasaṃvide /  pratyakṣamanumānaṃ ca sābhāsaṃ tvātmasaṃvide //	T11n634u_001:1	 sādhanaṃ dūṣaṇaṃ caiva sābhāsaṃ parasaṃvide |  pratyakṣamanumānaṃ ca sābhāsaṃ tvātmasaṃvide ||-
T11jithetuu:27	 sādharmyeṇa vaidharmyeṇa ca //	T11n634u_001:23	 sādharmyeṇa vaidharmyeṇa ca ||
T11jithetuu:28	 9. tatra sādharmyeṇa tāvat /	T11n634u_001:24	 tatra sādharmyeṇa tāvat |  yatra hetoḥ sapakṣa evāstitvaṃ khyāpyate |  tadyathā |
T11jithetuu:29	 yatkṛtakaṃ tatsarvamanityaṃ dṛṣṭam /  yatha ghaṭādiḥ /	T11n634u_001:27	 yatkṛtakaṃ tadanityaṃ dṛṣṭaṃ yathā ghaṭādiriti ||
T11jithetuu:32	 10. vaidharmyeṇāpyanityatvābhāve kṛtakatvābhāvaḥ /	T11n634u_001:32	 nityaśabdenātrānityatvasyābhāva ucyate |  akṛtakaśabdenāpi kṛtakatvasyābhāvaḥ |  yathā bhāvābhāvo'bhāva iti ||  uktāḥ pakṣādayaḥ ||  eṣāṃ vacanāni parapratyāyanakāle sādhanam |
T11jithetuu:33	 yathākāśādiḥ /	T11n634u_001:37	 tadyathā |
T11jithetuu:34	 śabdastu kṛtaka iti //	T11n634u_001:38	 anityaḥ śabda iti pakṣavacanam |
T11jithetuu:4	 ayaṃ śāstrārtharāṃgrahaḥ //	T11n634u_001:3	 -iti śāstrārthasaṃgrahaḥ ||
T11jithetuu:5	 2. vādinā svayaṃ sādhayitumiṣṭo 'rthaḥ sādhyaḥ /  yena sādhyate tatsādhanam //	T11n634u_001:4	 tatra pakṣādivacanāni sādhanam |  pakṣahetudṛṣṭāntavacanairhi prāśnikānāmapratīto'rthaḥ pratipādyata iti ||  tatra pakṣaḥ prasiddho dharmī prasiddhaviśeṣeṇa viśiṣṭatayā svayaṃ sādhyatvenepsitaḥ |  pratyakṣadyaviruddha iti vākyaśeṣaḥ |  tadyathā |  nityaḥ śabdo'nityo veti ||
T11jithetuu:7	 3. hetostrairūpyamucyate /	T11n634u_001:10	 hetustrirūpaḥ |
T11jithetuu:8	 kiṃ punastattrairūpyam /	T11n634u_001:11	 kiṃ punastrairūpam |
T11jithetuu:9	 pakṣe sattvameva prathamaṃ rūpam /  sapakṣa eva sattvamiti dvitīyaṃ rūpam /	T11n634u_001:12	 pakṣadharmatvaṃ sapakṣe sattvaṃ vipakṣe cāsattvamiti |  kaḥ punaḥ sapakṣaḥ |
