src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10nagsu_pu:10	 NagSū I.3 kṛcchraṃ batāyaṃ loka āpanno yad uta jāyate 'pi jīryate 'pi mriyate 'pi  cyavate 'py upapadyate 'pi atha ca punar ime satvā jarāmaraṇasyottare niḥsaraṇaṃ  yathābhūtaṃ na prajānanti ─  NagSū I.4 tasya mamaitad abhavat ─ kasmin nu sati jarāmaraṇaṃ bhavati kiṃpratyayaṃ ca punar jarāmaraṇaṃ tasya mama yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi ─  jātyāṃ satyāṃ jarāmaraṇaṃ bhavati ─ jātipratyayañ ca punar jarāmaraṇam ─  NagSū I.5 tasya mamaitad abhavat ─ kasmiṃ nu sati jātir bhavati ─ kiṃpratyayā ca	T01n0001_001:0007b07_18	『眾生可愍，常處闇冥，受身危脆，有生、有老、有病、有死，眾苦所集，死此生彼，從彼生此，緣此苦陰，流轉無窮，我當何時曉了苦陰，滅生、老、死？
K10nagsu_pu:16	 punar jātiḥ ─ tasya mama yoniśo manasikurvata evaṃ yathābhūtasyābhisamaya udapādi	T01n0001_001:0007b08_2	』「復作是念：
K10nagsu_pu:17	 ─ bhave sati jātir bhavati bhavapratyayā ca punar jātiḥ	T01n0001_001:0007b08_8	『生死何從？ 何緣而有？
K10nagsu_pu:23	 NagSū I.6 tasya mamaitad abhavat kasmiṃ nu sati bhavo bhavati ─ kiṃpratyayaś ca punar	T01n0001_001:0007b10_4	生從有起，有是生緣；
K10nagsu_pu:24	 bhavaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi ─ upādāne  sati bhavo bhavati upādānapratyayaś ca punar bhavaḥ  NagSū I.7 tasya mamaitad abhavat kasmiṃ nu sati upādānaṃ bhavati kiṃpratyayaṃ ca  punar upādānaṃ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi	T01n0001_001:0007b10_14	有從取起，取是有緣；
K10nagsu_pu:28	 ─ tṛṣṇāyāṃ satyāṃ upādānaṃ bhavati tṛṣṇāpratyayañ ca punar upādānaṃ	T01n0001_001:0007b11_4	取從愛起，愛是取緣； 愛從受起，受是愛緣；
K10nagsu_pu:53	 samudayo bhavati ─ //  NagSū I.16 tasya mamaitad abhavat kasmin nv asati jarāmaraṇaṃ na bhavati ─ kasya  nirodhāj jarāmaraṇanirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya	T01n0001_001:0007b21_22	『何等無故老死無？ 何等滅故老死滅？ 』即以智慧觀察所由，生無故老死無，生滅故老死滅；
K10nagsu_pu:56	 udapādi jātyām asatyāṃ jarāmaraṇaṃ na bhavati jātinirodhāj jarāmaraṇanirodhaḥ  NagSū I.17 tasya mamaitad abhavat kasmin nv asati jātir na bhavati ─ kasya nirodhāj  jātinirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi  ─ bhave asati jātir na bhavati bhavanirodhāj jātinirodhaḥ  NagSū I.18 tasya mamaitad abhavat kasmin nv asati bhavo na bhavati ─ kasya nirodhād	T01n0001_001:0007b24_4	有無故生無，有滅故生滅；
K10nagsu_pu:61	 bhavanirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi  ─ upādāne asati bhavo na bhavati upādānanirodhād bhavanirodhaḥ	T01n0001_001:0007b24_16	取無故有無，取滅故有滅； 愛無故取無，愛滅故取滅；
K10nagsu_pu:63	 NagSū I.19 tasya mamaitad abhavat kasmin nv asati upādānaṃ na bhavati kasya nirodhād  tṛṣṇāyām asatyām upādānaṃ na bhavati tṛṣṇānirodhād upādānanirodhaḥ  NagSū I.20 tasya mamaitad abhavat kasmin nv asati tṛṣṇā na bhavati kasya nirodhāt tṛṣṇānirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi ─  vedanāyām asatyāṃ tṛṣṇā na bhavati vedanānirodhāt tṛṣṇānirodhaḥ  NagSū I.21 tasya mamaitad abhavat kasmin nv asati vedanā na bhavati kasya nirodhād vedanānirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi ─	T01n0001_001:0007b26_2	受無故愛無，受滅故愛滅；
K10nagsu_pu:69	 sparśe asati vedanā na bhavati sparśanirodhād vedanānirodhaḥ	T01n0001_001:0007b26_14	觸無故受無，觸滅故受滅；
K10nagsu_pu:70	 NagSū I.22 tasya mamaitad abhavat kasmin nv asati sparśo na bhavati kasya nirodhāt sparśanirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi ─  ṣaḍāyatane asati sparśo na bhavati ṣaḍāyatananirodhāt sparśanirodhaḥ  NagSū I.23 tasya mamaitad abhavat kasmin nv asati ṣaḍāyatanaṃ na bhavati kasya nirodhāt  ṣaḍāyatananirodhaḥ tasya mama yoniśo manasikurvataḥ evaṃ yathābhūtasyābhisamaya udapādi	T01n0001_001:0007b27_9	六入無故觸無，六入滅故觸滅；
K10nagsu_pu:74	 ─ nāmarūpe asati ṣaḍāyatanaṃ na bhavati nāmarūpanirodhāt ṣaḍāyatananirodhaḥ	T01n0001_001:0007b28_6	名色無故六入無，名色滅故六入滅；
K10nagsu_pu:9	 anabhisaṃbuddhasyaikākino rahasigatasya pratisaṃlīnasyaivaṃ cetasi cetaḥparivitarka udapādi	T01n0001_001:0007b04_4	何時當得離此群眾，閑靜之處以求道真，尋獲志願，於閑靜處專精修道？ 』復作是念：
