src_segmentnr	src_original	tgt_segmentnr	tgt_original
T09gopjatmu:1222	 pradīptam āyasaṃ cakraṃ mama mūrdhni bhramiṣyati // GoMk_130 //	K10D0343_H0351:158b-27	བདག་གི་སྲོག་ནི་གཅོད་བྱེད་པ་༎ ཀུན་ཏུ་འབར་ཞིང་རབ་འབར་བའི་༎
T09gopjatmu:1223	 puruṣaḥ prāha /	K10D0343_H0351:158b-29	འཁོར་ལོ་མགོ་ལ་འཁོར་བར་གྱུར༏་༏མི་དེས་སྨྲས་པ་།
T09gopjatmu:1224	 ṣaṣṭivarṣasahasrāṇi ṣaṣṭivarṣaśatāni ca /	K10D0343_H0351:158b-30	ལོ་ནི་སྟོང་ཕྲག་དྲུག་ཅུ་དང་༎ བརྒྱ་ཕྲག་དྲུག་ཅུའི་བར་སྲིད་དུ་༎
T09gopjatmu:1225	 pradīptam āyasaṃ cakraṃ tava mūrdhni bhramiṣyati // GoMk_131 //	K10D0343_H0351:158b-31	ལྕགས་ཀྱི་འཁོར་ལོ་འབར་བ་ནི་༎ ཁྱོད་ཀྱི་མགོ་ལ་འཁོར་བར་འགྱུར་༎
T09gopjatmu:1229	 puruṣaḥ prāha /	K10D0343_H0351:159a-2	མི་དེས་སྨྲས་པ་།
T09gopjatmu:1230	 yo mātary apakārakāryam aparaḥ kṛtvā samāyāsyati  tasyedaṃ śirasi bhramiṣyati punar mūrdhnā [/	K10D0343_H0351:159a-3	སུ་འདི་ལྟ་བུའི་ལས་བྱེད་བྱེད་པ་འོང་བར་འགྱུར་རོ་༎
T09gopjatmu:1233	 atha bodhisattvas tena mūrdhnā [/  ] pravidāhajena tīvreṇa duḥkhena samākulahṛdayo 'pi sattveṣv ananteṣu samutpāditatīvrakāruṇyāśayas taṃ puruṣam ābabhāṣe /	K10D0343_H0351:159a-4	དེ་ནས་མཛའ་བོའི་བུ་མོ་སྡུག་བསྔལ་གྱི་ཚོར་བས་ཉེན་ནས་སེམས་ཅན་རྣམས་ལ་སྙིང་རྗེ་བསྐྱེད་དེ་མི་དེ་ལ་སྨྲས་པ་།
T09gopjatmu:879	 ] aukarikāpaṇaṃ prasasāra /  puṇyasaṃbhāramahatas tasya sattvadayāvataḥ /  prathame 'hani saṃpannaṃ catuṣkārṣāpaṇaṃ dhanam //	K10D0343_H0351:155a-10	དེ་ནས་དེས་ཡུལ་ཚོང་བའི་ལས་བྱས་ན་དང་པོའི་ཉིན་པར་ཀའརཤའ་པ་ན་བཞི་རྙེད་དེ་།
T09gopjatmu:882	 svagarbhasaṃdhāraṇaduḥkhitāyai dadau sa tasyai mudito jananyai /	K10D0343_H0351:155a-11	དེ་མ་ལ་བྱིན་ནས་།
T09gopjatmu:887	 gāndhikāpaṇikaḥ śreṣṭhī pitā te 'smin pure purā /  sa tvaṃ tāṃ vṛttim ujjhitvā śrayase 'nyāṃ kayā dhiyā // GoMk_28 //	K10D0343_H0351:155a-13	དེ་ནས་རེ་ཞིག་ན་གཞན་ཞིག་ན་རེ་། ཁྱོད་ཀྱི་ཕ་སྤོས་ཀྱི་ཚོང་པ་བྱེད་བྱེད་དོ་ཞེས་བྱས་པ་དང་། དེས་ཡུལ་ཚོང་པའི་ལས་བཏང་སྟེ་།
T09gopjatmu:889	 atha bodhisattvas tām api jīvikām apahāya gāndhikāpaṇaṃ cakāra /  yasminn eva dine cakre sa sādhur gāndhikāpaṇam /	K10D0343_H0351:155a-15	སྤོས་ཀྱི་ཚོང་བྱས་སོ་༎
T09gopjatmu:891	 kārṣāpaṇāṣṭakaṃ tasya tasminn evopapadyate // GoMk_29 //	K10D0343_H0351:155a-16	དེ་ནས་ཀའརཤའ་པ་ན་བརྒྱད་རྙེད་དེ་།
T09gopjatmu:892	 tam [/] api mātre pratipāditavān /	K10D0343_H0351:155a-17	དེ་དག་ཀྱང་དེས་མ་ལ་བྱིན་ནོ་༎
T09gopjatmu:893	 atha gāndhikāpaṇikāḥ puruṣāḥ sametyāgatya ca taṃ mahāsattvaṃ vicchandayām āsuḥ /  gāndhāpaṇaṃ klībajanābhipannaṃ pitā na vaimadyapure cakāra /  tatraiva hairaṇyikatāṃ sa kṛtvā dhanāni bhūyāṃsi samāpa sādho // GoMk_30 //  atha maitrakanyako bodhisattvas tām api jīvikām apahāya hairaṇyikāpaṇaṃ cakāra /	K10D0343_H0351:155a-18	དེ་ནས་རེ་ཞིག་ན་གཞན་ཞིག་ན་རེ་། ཁྱོད་ཀྱི་ཕ་གསེར་དངུལ་གྱི་ཚོང་པ་བྱེད་བྱེད་དོ་ཞེས་བྱས་པ་དང་། དེས་སྤོས་འཚོང་པ་བཏང་སྟེ་།
T09gopjatmu:897	 tayāpi tasmin vyavahāranītyā hairaṇyikāṃs tān abhibhūya sarvān /	K10D0343_H0351:155a-20	གསེར་དངུལ་གྱི་ཚོང་བྱས་སོ་༎
T09gopjatmu:898	 lebhe dine sa prathame mahārhaḥ kārṣāpaṇān ṣoḍaśa tān dadau ca // GoMk_31 //	K10D0343_H0351:155b-0	དེ་ནས་དང་པོའི་ཉིན་པར་༄༡༥༥བ་ཀའརཤའ་པ་ན་བཅུ་དྲུག་རྙེད་དོ་༎ དེ་དག་ཀྱང་དེས་མ་ལ་བྱིན་ནོ་༎
T09gopjatmu:899	 dine dvitīye dvātriṃśatkārṣāpaṇān upārjya saḥ /	K10D0343_H0351:155b-2	དེ་ནས་ཕྱི་དེ་ཉིན་པར་ཀའརཤའ་པ་ན་སུམ་ཅུ་རྩ་གཉིས་རྙེད་དེ་།
