src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_6-8u:3870	 sa imābhir abhijñābhir nihṛtābhir yaṃ yam evākāṅkṣiṣyaty ātmabhāvaṃ pratigrahītuṃ taṃ tam evātmabhāvaṃ pratigrahīṣyati,  na ca tena sukhena vā duḥkhena vā sumanā vā durmanā vā bhaviṣyati,	T08n0221_019:0138a10_15	得淨神通已，隨意所欲能變其形，三界苦樂不能污染。
K03psp_6-8u:3872	 naivāsyānunaya pratighau bhaviṣyathaḥ. tadyathāpi nāma subhūte buddhanirmitaḥ puruṣaḥ sarvakṛtyāni karoti,  na ca tena sukhena vā duṣkhena vā lipyate.	T08n0221_019:0138a11_13	譬如佛所化人，在所能辦，無有苦樂。 須菩提！
K03psp_6-8u:3874	 evaṃ khalu subhūte bodhisattvena mahāsattvena prajñāpāramitāyāṃ caratābhijñābhir vikrīḍitavyam evaṃ vikrīḍaṃ buddhakṣetraṃ ca pariśodhayiṣyati sattvān paripācayiṣyati.	T08n0221_019:0138a13_3	菩薩摩訶薩行般若波羅蜜，遊戲神通，淨佛剎土，教化眾生； 不具神通，不能教化淨佛國土。
K03psp_6-8u:3875	 evaṃ khalu subhūte bodhisattvena mahāsattvena pariśuddheṣu buddhakṣetreṣu paripāciteṣu sattveṣu śakyānuttarā samyaksaṃbodhir abhisaṃboddhum. tat kasya hetoḥ?	T08n0221_019:0138a15_4	菩薩不淨佛國教化眾生者，終不成阿耨多羅三耶三菩。
K03psp_6-8u:3876	 nāsti hi subhūte aṅgahānir asya bodhisattvasya mahāsattvasyānuttarāyāṃ samyaksamodhau.  iti buddhopasaṃkramaṇopāsanādiniveśanakarma	T08n0221_019:0138a15_18	菩薩支節不具足者，便無有道。
K03psp_6-8u:3878	 atha khalv āyuṣmān subhūtir bhagavantam etad avocat:	T08n0221_019:0138a16_6	」須菩提白佛言：
K03psp_6-8u:3879	 katamāni bhagavan bodhisattvasya mahāsattvasya bodhyaṅgāni yāni bodhisattvo mahāsattvaḥ paripūryānuttarāṃ samyaksaṃbodhim abhisaṃbudhyate?  evam ukte bhāgavān āyuṣmantaṃ subhūtim etad avocat:	T08n0221_019:0138a16_10	「世尊！
K03psp_6-8u:3881	 sarve kuśalā dharmāḥ subhūte bodhisattvasya mahāsattvasya bodhyaṅgāni.	T08n0221_019:0138a17_10	何等為菩薩支節具足，而成阿耨多羅三耶三菩？
K03psp_6-8u:3882	 subhūtir āha:	T08n0221_019:0138a17_15	」佛報言：
K03psp_6-8u:3979	 tribhyo 'pāyebhyo yāvat pañcagatikāt saṃsārād,  yasmāt tarhi subhūte (PSP_6-8:143)	T08n0221_019:0138c03_14	若眾生知諸法相空者，菩薩終不發阿耨多羅三耶三菩意，亦不能度眾生令離惡趣。
K03psp_6-8u:3981	 sattvā na jānanti svalakṣaṇaśūnyān dharmāṃs te 'jñatā na parimucyante pañcagatikāt saṃsārāt,	T08n0221_019:0138c04_13	以眾生不知諸法相空故，不能得離五道。
K03psp_6-8u:3982	 tad bodhisattvo mahāsattvas teṣāṃ buddhānāṃ bhagavatām antike śrutvā svalakṣaṇaśūnyān sarvadharmān anuttarāyāṃ samyaksaṃbodhau pratiṣṭhet,	T08n0221_019:0138c06_1	菩薩於諸佛所，聞諸法相空，是故便發阿耨多羅三耶三菩。
K03psp_6-8u:3983	 ime dharmās tathā na saṃvidyante yathā bālapṛthagjanā abhiniviṣṭhās te sattvā asato  'saṃvidyamānāṃ dharmān svayam eva vikalpayanty upalabhante vāsattve sattvasaṃjñino  'rūpe rūpasaṃjñino 'vedanāyāṃ vedanāsaṃjñino 'saṃjñāyāṃ saṃjñāsaṃjñino 'saṃskāreṣu  saṃskārasaṃjñino 'vijñāñe vijñānasaṃjñino 'skandheṣu skandhasaṃjñmo 'dhātuṣu dhātusaṃjñino  'nāyataneṣv āyatanasaṃjñino 'pratītyasamutpāde pratītyasamutpādasaṃjñmo 'pratītyasamutpanneṣu	T08n0221_019:0138c06_12	凡夫所入之法，如來無。
K03psp_6-8u:3992	 asaṃvidyamānānāṃ viparyāse 'viparyastacittāḥ kāyena vācā manasā ca karmābhisaṃskurvanti,  te pañcagatikāt saṃsārād na parimucyante,	T08n0221_019:0138c10_5	以身口意所作顛倒，便墮五趣不能得脫。
K03psp_6-8u:3997	 anuttarāṃ samyaksaṃbodhim abhisaṃbudhya duṣkhañ ca duṣkhasamudayaṃ ca duṣkhanirodhañ  ca duḥkhanirodhagāminīñ ca pratipadam ākhyāti deśayati prakāśayati vivṛṇoti vibhajati  prajñāpayati pratiṣṭhāpayati,  eṣu caturṣv āryasatyeṣu sarvāntargatāḥ kuśalā dharmā ye kecid bodhipakṣyā dharmā yair bodhipākṣikair dharmais trayāṇāṃ ratnānāṃ vyavasthānaṃ	T08n0221_019:0138c12_15	行菩薩行以成阿惟三佛，持四諦法廣演分別令眾生習之。
