src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03D0009-3_H0010-3:35b-9	གསོལ་པ༏་བཅོམ་ལྡན་འདས་།	T07n0220d_551:0840b15_13	」佛告善現：
K03D0009-3_H0010-3:35b-12	རབ་འབྱོར་། དེ་ཇི་སྙམ་དུ་སེམས་།	T07n0220d_551:0840b15_19	「於意云何？
K03D0009-3_H0010-3:35b-13	འོན་ཀྱང་བདག་དང་བདག་གིར་བྱ་བས་སེམས་ཅན་རྣམས་ཀུན་ཏུ་རྒྱུག་ཅིང་། ཀུན་ཏུ་འཁོར་བར་གྱུར་ཏམ་།	T07n0220d_551:0840b16_12	豈不有情由我、我所執流轉生死？
K03D0009-3_H0010-3:35b-15	གསོལ་པ་། བཅོམ་ལྡན་འདས་། དེ་དེ་ལྟ་ལགས་སོ་༎	T07n0220d_551:0840b16_18	」善現答言：
K03D0009-3_H0010-3:39a-8	རབ་འབྱོར་། དེ་ནི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ཀྱི་ཤེས་རབ་ཀྱི་སྣང་བ་ཆེན་པོ་སྟེ་། འདི་ལྟར་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྣང་བའོ་༎	T07n0220d_551:0841a19_14	是名菩薩摩訶薩眾大慧光明，能證無上正等菩提。
K03D0009-3_H0010-3:39a-11	དེ་དག་ནི་རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་མངོན་པར་རྫོགས་པར་སངས་མ་རྒྱས་ཀྱང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སྦྱིན་པའི་གནས་སུ་འགྱུར་ཏེ་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ལས་ཕྱིར་མི་ལྡོག་གོ་། དེ་དག་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་ལྡན་པའི་ཡིད་ལ་བྱ་བས་རྣམ་པར་སྤྱོད་པའི་ཕྱིར་སུའི་གོས་དང་། བསོད་སྙོམས་དང་། མལ་ཆ་དང་། ནད་ཀྱི་རྐྱེན་རྩི་དང་། ཡོ་བྱད་ལ་ཡོངས་སུ་སྤྱོད་པའི་གཏོང་བ་དང་།	T07n0220d_551:0841a23_3	是菩薩摩訶薩由住此住，能作一切世間福田，雖未證得一切智智，而於無上正等菩提得不退轉，堪受施主衣服、飲食、臥具、醫藥及餘資具。 善現當知！
K03D0009-3_H0010-3:39a-15	སྦྱིན་བདག་གི་སྦྱིན་པ་དག་པར་འགྱུར་ཏེ་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དང་ཡང་ཉེ་བར་འགྱུར་༄༣༩བ་རོ༏་༏རབ་འབྱོར་།	T07n0220d_551:0841a25_3	是菩薩摩訶薩善住般若波羅蜜多故，能畢竟報施主恩，亦能親近一切智智。
K03D0009-3_H0010-3:39b-1	དེ་བས་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དོན་ཡོད་པར་ཁམས་ཀྱི་བསོད་སྙོམས་ལ་ཡོང་སུས་སྤྱད་པར་འདོད་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་ལམ་བསྟན་པར་འདོད་པ་དང་། སྣང་བ་ཆེན་པོ་དབྱུང་བར་འདོད་པ་དང་། ཁམས་གསུམ་གྱི་བརྩོན་ར་ན་གནས་པའི་སེམས་ཅན་རྣམས་ཡོངས་སུ་དགྲོལ་བར་འདོད་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་བླ་ན་མེད་པའི་ཤེས་རབ་ཀྱི་མིག་བསྐྱེད་པར་འདོད་པས་།	T07n0220d_551:0841a25_9	是故，善現！ 若菩薩摩訶薩欲不虛受國王、大臣及諸有情所有信施，欲示有情真淨道路，欲為有情作大明照，欲脫有情生死牢獄，欲施有情清淨法眼，應常安住甚深般若波羅蜜多相應作意。 「善現當知！
K03D0009-3_H0010-3:39b-8	དཔེར་ན་། སྔོན་ཆད་ནོར་བུ་རིན་པོ་ཆེ་རྙེད་མ་མྱོང་བའི་སྐྱེས་བུ་ཞིག་ཡོད་ལ་། དེས་དུས་གཞན་ཞིག་ན་ནོར་བུ་རིན་པོ་ཆེ་རྙེད་པར་གྱུར་ཏེ་། དེས་ནོར་བུ་རིན་པོ་ཆེ་དེ་རྙེད་པས་དགའ་བ་དང་། སྤྲོ་བ་དང་། ཡིད་བདེ་བ་དང་ལྡན་པར་གྱུར་པ་ལས་། དེས་ནོར་བུ་རིན་པོ་ཆེ་དེ་རྙེད་མ་ཐག་ཏུ་སྟོར་བར་གྱུར་ན་། དེའི་རྒྱུས་སྡུག་བསྔལ་དང་། ཡིད་མི་བདེ་བ་ཆེན་པོ་དང་ལྡན་པར་འགྱུར་ཏེ་།	T07n0220d_551:0841b08_10	譬如有人先未曾有末尼寶珠，後時遇得歡喜自慶，遇緣還失生大憂惱，常懷歎惜未甞離念，思當何計還得此珠。
K03D0009-3_H0010-3:40a-0	རྟག་ཏུ་རྒྱུན་མི་འཆད་པར་ཀྱི་ཧུད་བདག་ནི་ཡིད་དུ་འོང་བའི་ནོར་བུ་རིན་པོ་ཆེ་དེ་༄༤༠ཨ་༌༎ དང་བྲལ་བར་གྱུར་ཏོ་ཞེས་། ནོར་བུ་རིན་པོ་ཆེ་དང་ལྡན་པའི་ཡིད་ལ་བྱ་བ་ཤ་སྟག་རྒྱུན་དུ་འབྱུང་ངོ་༎	T07n0220d_551:0841b09_8	彼人由是相應作意，緣此寶珠無時暫捨。
