src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02dipguhsu:824	 yasyotpādanamātreṇa buddha eva na saṃśayaḥ // 382	T02D1521:64b-31	གང་ཞིག་བསྐྱེད་པ་ཙམ་གྱིས་ནི་༎ སངས་རྒྱས་ཉིད་དུ་དོགས་མེད་པའོ་༎
T02dipguhsu:825	 saddharmo na pratikṣepyo na ca tyājyaḥ kadācana /	T02D1521:64b-33	དམ་པའི་ཆོས་ནི་སྤང་མི་བྱ་༎
T02dipguhsu:826	 ajñānād vātha mohād vā na vai vivṛṇuyāt sa tu // 383	T02D1521:64b-34	མི་ཤེས་པའམ་རྨོངས་པ་ཡིས་༎ གལ་ཏེ་ན་ནི་སྤངས་པ་ནི་༎ གང་ལས་དེ་ནི་ངེས་པར་སྦྱངས་༎
T02dipguhsu:827	 svam ātmānaṃ parityājya tapobhir na ca pīḍayet /	T02D1521:64b-37	རང་གིས་བདག་ཉིད་མི་སྤང་ཞིང་༎ དཀའ་ཐུབ་ཀྱིས་ཀྱང་བཙིར་མི་བྱ་༎
T02dipguhsu:828	 yathāsukhaṃ sukhaṃ dhāryaṃ saṃbuddho 'yam anāgataḥ // 384	T02D1521:64b-39	ཇི་སྲིད་བདེ་བའི་བདེ་བ་བཟུང་༎ འདི་ནི་མ་འོངས་རྫོགས་༄༦༥ཨ་༌་༎
T02dipguhsu:829	 vajraṃ ghaṇṭā ca mudrā ca na vai tyājyā kadācana /	T02D1521:65a-1	སངས་རྒྱས་༎ རྡོ་རྗེ་དྲིལ་བུ་ཕྱག་རྒྱ་ཡང་༎ ནམ་ཡང་སྤང་བར་མི་བྱའོ་༎
T02dipguhsu:830	 acāryo nāvamantavyaḥ sarvabuddhasamo hy asau // 385  yo vāvamanyetācāryaṃ sarvabuddhasamaṃ gurum /  sarvabuddhāpamānena sa nityaṃ duḥkhaṃ āpnuyāt // 386	T02D1521:65a-3	སློབ་དཔོན་སྨད་པར་མི་བྱའོ་༎ འདི་ནི་སངས་རྒྱས་ཀུན་དང་མཉམ་༎ གང་ཞིག་སློབ་དཔོན་ལ་སྨོད་ལ་༎ བླ་མ་སངས་རྒྱས་ཀུན་དང་མཉམ་༎ སངས་རྒྱས་ཐམས་ཅད་སྨད་པས་ན་༎
T02dipguhsu:833	 jvarair garair viṣair rogair ḍākinyupadravair grahaiḥ /	T02D1521:65a-8	དེ་ནི་རྟག་ཏུ་སྡུག་བསྔལ་འཐོབ་༎ རིམས་དང་དུག་དང་དབྱིག་དུག་ནད་༎ མཁའ་འགྲོས་འཚེ་དང་གདོན་རྣམས་དང་༎ བགེགས་དང་ལོག་འདྲེན་དྲག་རྣམས་ཀྱིས་༎
T02dipguhsu:834	 vighnair vināyakair ghorair mārito narakaṃ vrajet // 387	T02D1521:65a-11	བསད་ནས་དམྱལ་བར་ལྟུང་བར་བྱེད་༎
T02dipguhsu:835	 tasmāt sarvaprayatnena vajrācāryaṃ mahāgurum /	T02D1521:65a-12	དེ་ཕྱིར་ཀུན་ནས་རབ་འབད་པས་༎
