src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2967u_001:4490	 adhyeṣya guruṇā tasya dātavyā sādhakasya tu |	T02D1852:176b-28	དེ་ཚེ་བླ་མས་རིག་མ་དེའི་༎ ལག་བཟུང་ནས་ནི་དེ་ལྟ་བུའི་༎ སྒྲུབ་པོ་ཡི་ལག་ཏུ་གཏད་༎
K12n2967u_001:4503	 tāmeva devatāḥ vidyāṁ gṛhya śiṣyasya vajriṇaḥ || 122 ||	T02D1852:176b-32	འདི་ནས་བརྩམས་ཏེ་དམ་ཚིག་གི་༎ བུ་མོ་སྒྲུབ་པ་པོ་ལ་གཏད་༎ དེ་བཞིན་གཤེགས་རྣམས་མཁྱེན་པར་མཛོད་༎ དེ་ནས་དེ་ལ་འདི་སྐད་བརྗོད་པར་བྱའོ་༎
K12n2967u_001:4506	 hastaṁ dattvā śire śiṣyaṁ mucyate guruvajriṇā || 123 ||	T02D1852:176b-36	དབུས་ནས་རྡོ་རྗེ་སློབ་དཔོན་གྱིས་༎ མགོ་བོ་སློབ་མའི་ལག་གཏད་དེ་༎ ཡིད་དུ་འོང་བའི་གཟུགས་འདི་ནི་༎ ཁྱོད་ཀྱིས་རྟག་ཏུ་བསྟེན་པར་བྱ་༎
K12n2967u_001:4508	 nānyopāyena buddhatvaṁ tasmād vidyāmimāṁ varām |	T02D1852:177a-0	༄༡༧༧ཨ་༌་༎ ཐབས་གཞན་གྱིས་ནི་སངས་རྒྱས་མིན་༎ དེ་ཕྱིར་རིག་མ་འདི་མཆོག་ཡིན་༎
K12n2967u_001:4509	 advayāḥ sarvadharmāstu dvayabhāvena lakṣitāḥ || 124 ||	T02D1852:177a-3	ཆོས་རྣམས་ཐམས་ཅད་གཉིས་སུ་མེད་༎
K12n2967u_001:4511	 -130- tasmād viyogaḥ saṁsāre na kārye bhavatā sadā |	T02D1852:177a-4	དེ་ཕྱིར་རྟག་ཏུ་ཁྱོད་ཀྱིས་ནི་༎ འཁོར་བ་སྤང་བར་མི་བྱའོ་༎
K12n2967u_001:4551	 uttame jñānāmṛte caiva kāryaṁ yogaṣaḍaṅgataḥ || 138 ||	T02D1852:219b-11	པའོ་༎ ཡན་ལག་དྲུག་པོ་དེ་རྣམས་ཀྱིས་ནི་ཡེ་ཤེས་ཀྱི་བདུད་རྩིའི་སྒོ་ནས་ཡོངས་སུ་གྲུབ་པའི་མཆོག་གི་རྣལ་འབྱོར་བསྟན་ཏེ་། ལེའུ་བཅོ་བརྒྱད་པ་ལས་། མཆོག་གི་ཡེ་ཤེས་བདུད་རྩི་ཉིད་༎
K12n2967u_001:4553	 sevāṣaḍaṅgayogena kṛtvā sādhanamuttamam |	T02D1852:219b-14	རྣལ་འབྱོར་བརྩོན་པ་དག་གིས་བྱ་༎ བརྙེས་པའི་ཡན་ལག་དྲུག་གིས་ནི་༎ བྱང་ཆུབ་༄༢༢༠ཨ་༌་༎ མཆོག་ཏུ་བསྒྲུབ་པར་བྱ་༎
K12n2967u_001:4554	 sādhayadenyathā naiva jāyate siddhiruttamā || 139 ||	T02D1852:220a-2	གཞན་དག་གིས་ནི་བསྒྲུབ་འགྱུར་ན་༎ དངོས་གྲུབ་མཆོག་ཏུ་མི་འགྱུར་རོ་༎
K12n2967u_001:4557	 anusmṛtiḥ samādhiśca ṣaḍaṅgo yoga ucyate || 140 ||	T02D1852:220a-4	སོ་སོར་སྡུད་དང་བསམ་གཏན་དང་༎ སྲོག་རྩོལ་དེ་བཞིན་འཛིན་པ་དང་༎ རྗེས་སུ་དྲན་དང་ཏིང་འཛིན་དང་༎ སྦྱོར་བའི་ཡན་ལག་དྲུག་ཅེས་བྱ་༎ དབང་པོ་བཅུ་པོ་རྣམས་ཀྱི་ཡང་༎ རང་གི་འཇུག་གནས་ཐམས་ཅད་དུ་༎ འདོད་པ་སོ་སོར་སྡུད་པས་ན་༎ སོ་སོར་སྡུད་པ་ཞེས་བཤད་དོ་༎
