src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07vabhdicu:3462	 prathame 'saṃkhyeye pañcasaptatisahasrāṇi /	T07D4090-1:220a-18	བསྐལ་པ་གྲངས་མེད་པ་དང་པོ་ལ་ནི་སངས་རྒྱས་བདུན་ཁྲི་ལྔ་སྟོང་ལ་བསྙེན་བཀུར་བྱས་སོ་༎
T07vabhdicu:3463	 dvitīye ṣaṭsaptatim /	T07D4090-1:220a-19	གཉིས་པ་ལ་ནི་བདུན་ཁྲི་དྲུག་སྟོང་ལ་བསྙེན་བཀུར་བྱས་སོ་༎
T07vabhdicu:3464	 tṛtīye saptasaptatim /	T07D4090-1:220a-20	གསུམ་པ་ལ་ནི་བདུན་ཁྲི་བདུན་སྟོང་ལ་བསྙེན་བཀུར་བྱས་སོ་༎
T07vabhdicu:3465	 kasya punaḥ kalpāsaṃkhyeyasyāvasāne katamo buddho babhūva ?	T07D4090-1:220a-21	བསྐལ་པ་གྲངས་མེད་པ་གང་གི་ཐ་མར་སངས་རྒྱས་གང་ཞིག་བྱུང་བར་གྱུར་ཞེ་ན་།
T07vabhdicu:3467	 ratnaśikhini samyaksaṃbuddhe prathamo 'saṃkhyeyaḥ samāptaḥ /	T07D4090-1:220a-23	རྣམ་གཟིགས་མར་མེ་རིན་ཆེན་གཙུག་། གྲངས་མེད་གསུམ་གྱི་ཐ་མར་བྱུང་༎ ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རིན་ཆེན་གཙུག་ཏོར་ཅན་གྱི་ཚེ་ནི་བསྐལ་པ་གྲངས་མེད་༄༢༢༠བ་པ་དང་པོ་རྫོགས་སོ་༎
T07vabhdicu:4190	 avyākṛtāḥ tṛṣṇādṛṣṭimānāvidyā iti bahirdeśīyakāḥ,	T07D4090-1:236b-19	ཉི་འོག་པ་རྣམས་ནི་ལུང་དུ་མ་བསྟན་པའི་རྩ་བ་བཞིར་འདོད་དེ་། དེ་དག་སྲེད་ལྟ་ང་རྒྱལ་རྨོངས་༎
T07vabhdicu:4192	 trayo hi dhyāyinaḥ- tṛṣṇādṛṣṭimānottaradhyāyibhedāt /	T07D4090-1:236b-25	འདི་ལྟར་བསམ་གཏན་པ་ནི་གསུམ་སྟེ་། སྲེད་པ་དང་། ལྟ་བ་དང་། ང་རྒྱལ་ཤས་ཆེ་བའི་བསམ་གཏན་པ་དག་ཡིན་ལ་།
T07vabhdicu:4193	 sarve ca te 'vidyāvaśādbhavantīti catvāryeva iti /	T07D4090-1:236b-27	དེ་དག་ཀྱང་མ་རིག་པའི་དབང་གིས་འགྱུར་རོ་༎
T07vabhdicu:4194	 etacca na te / kasmāt ?  sūtrasyārthāparijñānādaheturdhyāyicodanāt // Abhidh-d_292 //  na khalveṣā dhyāyitritvacodanāvyākṛtamūlanirdeśaparā /	T07D4090-1:236b-28	མདོ་ལས་ལུང་དུ་མ་བསྟན་པའི་དངོས་པོ་བཅུ་བཞི་གསུངས་པ་ཅི་དེ་དག་ལུང་དུ་མ་བསྟན་པའི་ཕྱིར་ཡིན་ནམ་། སྨྲས་པ་མ་ཡིན་ནོ་༎
T07vabhdicu:4197	 kiṃ parā tarhyeṣā ?	T07D4090-1:236b-30	འོ་ན་ཇི་ལྟ་བུ་ཡིན་ཞེ་ན་།
