src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_2-3u:206	 niṣpādayiṣyāmīti na sthātavyaṃ. catvāri vaiśāradyāni niṣpādayiṣyāmīti na sthātavyaṃ.  catasraḥ pratisaṃvido niṣpādayiṣyāmīti na sthātavyam. aṣṭādaśāveṇikān buddhadharmān  pariniṣpādayiṣyāmīti bodhisattvena mahāsattvena na sthātavyam upalambhayogena. mahāmaitrīṃ	K03D0009_H0010:555a-13	མི་འཇིགས་པ་བཞི་དང་། སོ་སོ་ཡང་དག་པར་རིག་པ་བཞི་དང་། བྱམས་པ་ཆེན་པོ་དང་། སྙིང་རྗེ་ཆེན་པོ་དང་། སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་བཅོ་བརྒྱད་ཡོངས་སུ་བསྒྲུབ་པར་བྱའོ་ཞེས་བྱ་བར་དམིགས་པའི་ཚུལ་གྱིས་གནས་པར་མི་བྱའོ་༎
K03psp_2-3u:62	 smṛtyupasthānāni bhāvayati tac cānupalambhayogena. evaṃ catvāri samyakprahāṇāni catura  ṛddhipādān pañcendriyāṇi pañca balāni sapta bodhyaṅgāni āryāṣṭāṅgamārgaṃ catvāry	K03D0009_H0010:542a-6	རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དང་ལྡན་པའི་སེམས་བསྐྱེད་པས་དེ་མི་དམིགས་པའི་ཚུལ་གྱིས་། ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་དོ་༎
K03psp_2-3u:65	 vaiśāradyāni catasraḥ pratisaṃvido 'ṣṭādaśāveṇikān (PSP_2-3:4)  buddhadharmān bhāvayati sarvajñatāpratisaṃyuktair manasikārais tac cānupalambhayogena.	K03D0009_H0010:542a-9	གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནི་རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དང་ལྡན་པའི་སེམས་བསྐྱེད་པས་དེ་མི་དམིགས་པའི་ཚུལ་གྱིས་། དྲན་པ་ཉེ་བར་བཞག་པ་བཞི་བསྒོམ་མོ་༎
K03psp_2-3u:67	 punar aparaṃ kauśika bodhisattvo mahāsattvaḥ sarvajñatāpratisaṃyuktena cittotpādena	K03D0009_H0010:542a-11	རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དང་ལྡན་པའི་སེམས་བསྐྱེད་པས་།
K03psp_2-3u:68	 dānapāramitāṃ carati tac cānupalambhayogena. evaṃ sarvajñatāpratisaṃyuktaiś cittotpādaiḥ	K03D0009_H0010:542a-12	དེ་མི་དམིགས་པའི་ཚུལ་གྱིས་ཡང་དག་པར་སྤོང་བ་བཞི་དང་། རྫུ་འཕྲུལ་གྱི་རྐང་པ་བཞི་དང་། དབང་པོ་ལྔ་དང་། སྟོབས་ལྔ་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་བདུན་དང་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་བསྒོམ་མོ་༎ དེ་མི་དམིགས་པའི་ཚུལ་གྱིས་འཕགས་པའི་བདེན་པ་བཞི་དང་། བསམ་གཏན་བཞི་དང་། ཚད་མེད་པ་བཞི་དང་། གཟུགས་མེད་པའི་སྙོམས་པར་འཇུག་པ་བཞི་དང་། རྣམ་པར་ཐར་པ་བརྒྱད་དང་། མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་དང་།
K03psp_2-3u:69	 śīlapāramitāyāṃ kṣāntipāramitāyāṃ vīryapāramitāyāṃ dhyānapāramitāyāṃ prajñāpāramitāyāṃ  carati tac cānupalambhayogena.	K03D0009_H0010:542b-2	རྣམ་པར་ཐར་པའི་སྒོ་སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པ་དང་། མངོན་པར་ཤེས་པ་རྣམས་དང༏་ཏིང་ངེ་འཛིན་རྣམས་དང་། གཟུངས་ཀྱི་སྒོ་རྣམས་དང་། དེ་བཞིན་གཤེགས་པའི་སྟོབས་བཅུ་དང་། མི་འཇིགས་པ་བཞི་དང་། སོ་སོ་ཡང་དག་པར་རིག་པ་བཞི་དང་། བྱམས་པ་ཆེན་པོ་དང༏་སྙིང་རྗེ་ཆེན་པོ་དང་། སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་བཅོ་བརྒྱད་བསྒོམ་མོ་༎
K03psp_2-3u:223	 buddhakṛtyaṃ kṛtvāsaṃkhyeyān aprameyān sattvān parinirvāpayiṣyāmīti,	K03D0009_H0010:556a-4	སངས་རྒྱས་ཀྱི་བྱ་བ་བྱས་ཏེ་། འཇིག་རྟེན་གྱི་ཁམས་ཚད་མེད་གྲངས་མེད་པར་སོང་སྟེ་། སེམས་ཅན་རྣམས་ཡོངས་སུ་མྱ་ངན་ལས་འདའོ་ཞེས་བྱ་བར་དམིགས་པའི་ཚུལ་གྱིས་གནས་པར་མི་བྱའོ་༎
K03psp_2-3u:71	 punar aparaṃ kauśika bodhisattvo mahāsattvaḥ prajñāpāramitāyāṃ carann evaṃdharmeṇa	K03D0009_H0010:542b-4	ཀོཨོ་ཤི་ཀ་། གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པའི་ཚེ་།
K03psp_2-3u:72	 dharmān yojayati. evaṃdharmeṇa dharmān abhiṣyandayan pariṣyandayan paripūrayan parisphāran	K03D0009_H0010:542b-6	འདི་ལྟར་ཡང་དག་པར་སློབ་སྟེ་། ཆོས་རྣམས་མངོན་པར་རླན་པར་བྱེད་པ་དང་། ཡོངས་སུ་རླན་པར་བྱེད་པ་དང་། ཡོངས་སུ་རྫོགས་པར་བྱེད་པ་དང་། ཡོངས་སུ་རྒྱས་པར་བྱེད་པ་དང་། ཡོངས་སུ་དཔྱོད་པར་བྱེད་པ་དེ་དག་ནི་ཆོས་ཁོ་ནར་ཟད་དེ་།
K03psp_2-3u:224	 evam api na sthātavyam. caturṣv ṛddhipādeṣv indriyeṣu sthitvā tathārūpaṃ samādhiṃ	K03D0009_H0010:556a-7	རྫུ་འཕྲུལ་གྱི་རྐང་པ་བཞི་ལ་གནས་ཏེ་ཏིང་ངེ་འཛིན་གང་ལ་སྙོམས་པར་ཞུགས་པས་།
K03psp_2-3u:73	 pratyavekṣate nirātmakā hy ete sarvadharmā ātmātmīyavigatāḥ. tat kasya hetos?	K03D0009_H0010:542b-8	དེ་ལ་བདག་གམ་བདག་གི་མེད་དོ་༎ དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
K03psp_2-3u:74	 tathā hi yad bodhisattvasya mahāsattvasya kuśalamūlacittaṃ tad bodhicittenāsamavahitaṃ  yat pariṇāmanācittaṃ tad bodhicittakuśalamūlacittābhyām asamavahitaṃ yad bodhicittaṃ	K03D0009_H0010:542b-10	དེ་ནི་འདི་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཡོངས་སུ་བསྔོ་བའི་སེམས་གང་ཡིན་པ་དེའང་བྱང་ཆུབ་ཀྱི་སེམས་དང་འགྲོགས་པ་མ་ཡིན་།
K03psp_2-3u:76	 tat pariṇāmanācittenāsamavahitaṃ. tat kasya hetor?	K03D0009_H0010:542b-11	བྱང་ཆུབ་ཀྱི་སེམས་གང་ཡིན་པ་དེའང་ཡོངས་སུ་བསྔོ་བའི་སེམས་དང་འགྲོགས་པ་མ་ཡིན་ཏེ་།
K03psp_2-3u:77	 yat kauśika bodhicittaṃ tat pariṇāmanācitte na saṃvidyate nopalabhyate. yat pariṇāmanācittaṃ  tad bodhicitte na saṃvidyate nopalabhyate. iyaṃ kauśika bodhisattvasya mahāsattvasya	K03D0009_H0010:543a-0	༄༥༤༣ཨ་༌༎ ཀོཨོ་ཤི་ཀ་། ཡོངས་སུ་བསྔོ་བའི་སེམས་གང་ཡིན་པ་དེ་ནི་བྱང་ཆུབ་ཀྱི་སེམས་ལ་མེད་ཅིང་མི་དམིགས་། བྱང་ཆུབ་ཀྱི་སེམས་གང་ཡིན་པ་དེ་ནི་ཡོངས་སུ་བསྔོ་བའི་སེམས་ལ་མེད་ཅིང་མི་དམིགས་ཏེ་། ཀོཨོ་ཤི་ཀ་།
K03psp_2-3u:79	 prajñāpāramitā yad evaṃ sarvadharmāṃś ca pratyavekṣate na ca kaṃcid dharmam abhiniviśate nopalabhate.	K03D0009_H0010:543a-4	གང་དེ་ལྟར་ཆོས་ཐམས་ཅད་ལའང་རབ་ཏུ་རྟོག་ལ་། ཆོས་གང་ལའང་རྣམ་པར་རྒྱུ་བ་མེད་པ་འདི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ་༎
K03psp_2-3u:80	 evam ukte śakro devānām indraḥ sthaviraṃ subhūtim etad avocat:	K03D0009_H0010:543a-6	དེ་སྐད་ཅེས་སྨྲས་པ་དང་༎ ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱིས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎
K03psp_2-3u:81	 kathaṃ bhadanta subhūte pariṇāmanācittaṃ bodhicittenāsamavahitaṃ?	K03D0009_H0010:543a-7	བཙུན་པ་རབ་འབྱོར་། ཇི་ལྟར་ན་ཡོངས་སུ་བསྔོ་བའི་སེམས་བྱང་ཆུབ་ཀྱི་སེམས་དང་འགྲོགས་པ་མ་ཡིན་།
K03psp_2-3u:225	 samāpatsye yathārūpeṇa samādhinā gaṅgānadīvālukopamān kalpān sthāsyāmīti na sthātavyam  upalambhayogena. aparimitaṃ ma āyuḥpramāṇaṃ bhaviṣyatīti na sthātavyam upalambhayogena.  dvātriṃśanmahāpuruṣalakṣaṇeṣv ekaikalakṣaṇaṃ śatapuṇyapariniṣpannaṃ bhaviṣyatīti	K03D0009_H0010:556a-8	བསྐལ་པ་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་དུ་གནས་པར་འགྱུར་བ་དེ་ལྟ་བུའི་ཏིང་ངེ་འཛིན་ལ་མཉམ་པར་བཞག་གོ་ཞེས་བྱ་བར་དམིགས་པའི་ཚུལ་གྱིས་གནས་པར་མི་བྱའོ་༎
K03psp_2-3u:230	 sthātavyam. vajramayo me trisāhasramahāsāhasro lokadhātur bhaviṣyatīti na sthātavyam.	K03D0009_H0010:556b-1	བདག་གིས་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་རྡོ་རྗེའི་རྒྱུ་ལས་གྲུབ་པར་གྱུར་ཅིག་ཅེས་བྱ་བར་དམིགས་པའི་ཚུལ་གྱིས་གནས་པར་མི་བྱའོ་༎
K03psp_2-3u:82	 kathaṃ bodheś cittaṃ pariṇāmanācittenāsamavahitaṃ?  kathaṃ vā pariṇāmanācitte bodhicittaṃ na saṃvidyate nopalabhyate?  kathaṃ bodhicitte pariṇāmanācittaṃ na saṃvidyate nopalabhyate?	K03D0009_H0010:543a-9	ཇི་ལྟར་ན་བྱང་ཆུབ་ཀྱི་སེམས་ཡོངས་སུ་བསྔོ་བའི་སེམས་དང་འགྲོགས་པ་མ་ཡིན་། ཇི་ལྟར་ན་ཡོངས་སུ་བསྔོ་བའི་སེམས་བྱང་ཆུབ་ཀྱི་སེམས་ལ་མེད་ཅིང་མི་དམིགས་། ཇི་ལྟར་ན་བྱང་ཆུབ་ཀྱི་སེམས་ཡོངས་སུ་བསྔོ་བའི་སེམས་ལ་མེད་ཅིང་མི་དམིགས་།
K03psp_2-3u:85	 subhūtir āha :	K03D0009_H0010:543a-12	རབ་འབྱོར་གྱིས་སྨྲས་པ་།
K03psp_2-3u:86	 yat kauśika pariṇāmanācittaṃ tad acittaṃ yad bodhicittaṃ tad acittaṃ na hy acittatācittatāyāṃ	K03D0009_H0010:543a-13	ཀོཨོ་ཤི་ཀ་། ཡོངས་སུ་བསྔོ་བའི་སེམས་གང་ཡིན་པ་དེ་ནི་སེམས་མ་ཡིན་། བྱང་ཆུབ་ཀྱི་སེམས་གང་ཡིན་པ་དེའང་སེམས་མ་ཡིན་ཏེ་། དེ་ལྟར་ན་སེམས་མ་ཡིན་པ་གང་ཡིན་པ་དེ་ནི་བསམ་གྱིས་མི་ཁྱབ་པའོ་༎
K03psp_2-3u:87	 pariṇāmayati. iti hi yad acittaṃ tad acintyaṃ yad acintyaṃ tad acittam acittatācittatāyāṃ	K03D0009_H0010:543a-17	བསམ་གྱིས་མི་ཁྱབ་པ་གང་ཡིན་པ་དེ་ནི་སེམས་མ་ཡིན་པ་སྟེ་། སེམས་མ་ཡིན་པ་དེ་ནི་སེམས་མ་ཡིན་པར་ཡང་ཡོངས་སུ་བསྔོ་བ་མེད་། བསམ་གྱིས་མི་ཁྱབ་པའང་བསམ་༄༥༤༣བ་གྱིས་མི་ཁྱབ་པར་ཡོངས་སུ་བསྔོ་བ་མེད་དེ་། དེ་ལྟར་ན་སེམས་མ་ཡིན་པ་གང་ཡིན་པ་དེ་ནི་བསམ་གྱིས་མི་ཁྱབ་པའོ་༎ བསམ་གྱིས་མི་ཁྱབ་པ་གང་ཡིན་པ་དེ་ནི་སེམས་མ་ཡིན་པ་སྟེ་།
K03psp_2-3u:88	 pariṇāmayati. iyaṃ kauśika bodhisattvasya mahāsattvasya prajñāpāramitā.  iti śrāvakamārgasya catuḥsatyālambanaṣoḍaśākāravyavasthānam.	K03D0009_H0010:543b-3	གང་དེ་ལྟར་ཆོས་ཐམས་ཅད་ལའང་སོ་སོར་རྟོག་ལ་། ཆོས་གང་ལའང་མངོན་པར་ཞེན་ཕ་མེད་ཅིང་མི་དམིགས་པ་འདི་ནི་། ཀོཨོ་ཤི་ཀ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ་༎
K03psp_2-3u:231	 bodhivṛkṣān me tādṛggandho niścared,  yas taṃ gandhaṃ ghrāyeta tasya sarvakāyasya na rāgo bādheta,	K03D0009_H0010:556b-2	བདག་གིས་བྱང་ཆུབ་ཀྱི་ཤིང་གི་དྲི་སེམས་ཅན་གང་གིས་ཚོར་ཡང་རུང་སྟེ་།
K03psp_2-3u:90	 atha khalu bhagavān āyuṣmantaṃ subhūtim etad avocat:	K03D0009_H0010:543b-7	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་ལ་བཀའ་སྩལ་པ་།
K03psp_2-3u:91	 sādhu sādhu (PSP_2-3:5)  subhūte sādhu khalu punas tvaṃ subhūte yas tvaṃ bodhisattvānāṃ mahāsattvānāṃ prajñāpāramitām upadiśasi,  utsāhaṃ dadāsi.	K03D0009_H0010:543b-9	རབ་འབྱོར་། ཁྱོད་དེ་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ལ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོན་ཅིང་མོས་པ་སྐྱེད་པ་ལེགས་སོ་༎ ལེགས་སོ་༎ རབ་འབྱོར་། ལེགས་སོ་༎ ལེགས་སོ་༎
K03psp_2-3u:94	 subhūtir āha:	K03D0009_H0010:543b-13	རབ་འབྱོར་གྱིས་གསོལ་པ་།
K03psp_2-3u:233	 na dveṣo bādheta,	K03D0009_H0010:556b-3	དེ་དག་ལ་འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་གི་གནོད་པ་མེད་པར་གྱུར་ཅིག་།
K03psp_2-3u:95	 kṛtajñena mayā bhagavan bhavitavyaṃ nākṛtajñena,	K03D0009_H0010:543b-14	བཅོམ་ལྡན་འདས་། བདག་གིས་ནི་བཀའ་དྲིན་དྲན་པར་བགྱིས་ཏེ་༎ བཀའ་དྲིན་མི་དྲན་པར་མི་བགྱིའོ་༎
K03psp_2-3u:96	 tathā hi bhagavan pūrvaṃ bodhisattvacaryāṃ caran pūrvakāṇāṃ tathāgatānām arhatāṃ	K03D0009_H0010:543b-17	དེ་ཅིའི་སླད་དུ་ཞེ་ན་། དེ་ནི་འདི་ལྟར་སྔོན་གྱི་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་བཞུགས་པའི་ཚེ་། དེ་དག་གི་ཉན་ཐོས་དེ་དག་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྔོན་བྱང་ཆུབ་སེམས་དཔར་གྱུར་པའི་ཚེ་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ལ་གདམས་པ་དང་། རྗེས་སུ་བསྟན་པར་བགྱིས་ཏེ་།
K03psp_2-3u:97	 samyaksaṃbuddhānām antike taiḥ śrāvakaiḥ ṣaṭsu pāramitāsv avavadito 'nuśiṣṭaḥ saṃdarśitaḥ	K03D0009_H0010:544a-0	དགྱེས་པ་དང་། ཡང་དག་པར་བསྐུལ་བ་དང་། ལེགས་པར་གཟེངས་བསྟོད་པ་དང་། རབ་ཏུ་དགྱེས་པ་དང་། ༄༥༤༤ཨ་༌༎ བཞག་པ་དང་། ཤིན་ཏུ་བརྟན་པར་བགྱིས་པས་།
K03psp_2-3u:98	 samuttejitaḥ saṃpraharṣitaḥ samādāpito niveśitaḥ pratiṣṭhāpito yato bhagavān bodhisattvabhūtaḥ  ṣaṭsu pāramitāsu śikṣitvānuttarāṃ samyaksaṃbodhim abhisaṃbuddhaḥ. evam eva bhagavann	K03D0009_H0010:544a-2	སྔོན་བྱང་ཆུབ་སེམས་དཔར་གྱུར་པའི་ཚེ་། ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ལ་བསླབ་པ་མཛད་དེ་། བཅོམ་ལྡན་འདས་ཀྱི་ས་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་སོ་༎
K03psp_2-3u:100	 asmābhir api bodhisattvā mahāsattvāḥ ṣaṭsu pāramitāsv avavaditavyā anuśāsitavyāḥ.	K03D0009_H0010:544a-5	བཅོམ་ལྡན་འདས་། དེ་བཞིན་དུ་བདག་གིས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ལ་གདམས་པར་བགྱིའོ་༎ རྗེས་སུ་བསྟན་པར་བགྱིའོ་༎
K03psp_2-3u:101	 saṃdarśayitavyāḥ samādāpayitavyāḥ samuttejayitavyāḥ saṃpraharṣayitavyā niveśayitavyāḥ	K03D0009_H0010:544a-8	དགའ་བར་བགྱིའོ་༎ ཡང་དག་པར་བསྐུལ་བར་བགྱིའོ་༎ ལེགས་པར་གཟེངས་བསྟོད་པར་བགྱིའོ་༎ རབ་ཏུ་དགའ་བར་བགྱིའོ་༎ དགོང་པར་བགྱིའོ་༎ ཤིན་ཏུ་བརྟན་པར་བགྱིའོ་༎
