src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02nagpancu:485	 prayaccha me mahācārya vajrajñānamanuttaram /  sarvabuddhamahājñānaṃ sarvatāthāgatālayam // Pk_4.14 //  prayaccha me mahāvajra kāyavākcittaśodhanam /	T02D1840:133a-6	ལུས་དང་ངག་སེམས་དག་བྱེད་པ་༎ རྡོ་རྗེ་ཆེན་པོས་བདག་ལ་སྩོལ་༎ ཀྱེ་སྐུ་རྡོ་རྗེ་འཆང་གི་རང་བཞིན་རྡོ་རྗེ་ཆེན་པོ་ལུས་ལ་སོགས་པ་རྣམས་དག་པར་བྱེད་པའི་དེ་ཁོ་ན་ཉིད་བཞི་པ་བདག་ལ་སྩོལ་ཏེ་བདག་ལ་སྟོན་ཅིག་པའོ་༎ ཐོག་མ་ནི་དགའ་བ་དང་མཆོག་དགའོ་༎
T02nagpancu:488	 anādinidhanaṃ śāntaṃ sarvakleśaviśodhanam // Pk_4.15 //	T02D1840:133a-10	མཐའ་མ་ནི་བྲལ་བ་སྟེ་དེ་དང་བྲལ་བ་ཉིད་ཡིན་པའི་ཕྱིར་ཐོག་མཐའ་མེད་པའོ་༎ ཉོན་མོངས་པ་ཐམས་ཅད་ནི་རང་བཞིན་རྣམས་དང་དེའི་རྩ་བ་རྣམ་པར་ཤེས་པ་རྣམས་ཏེ་། དེ་རྣམས་པར་སྦྱོང་བ་ནི་འོད་གསལ་བར་བྱེད་པའོ་ཞེས་བྱ་བ་ནི་སྐུ་རྡོ་རྗེའི་སྒོ་ནས་གསོལ་བ་འདེབས་པ་ཡིན་ཏེ་དགོངས་པ་མ་ཡིན་པའོ་༎ གསོལ་བ་བཏབ་པའི་རྗེས་ཐོགས་སུ་བླ་མའི་བཤད་པ་ནི་།
T02nagpancu:489	 evamārādhito yogī sadbhūtaguṇakīrtanaiḥ /	T02D1840:133a-14	དེ་ལྟར་ཡོན་ཏན་ཡང་དག་པ་༎ བརྗོད་པས་མཉེས་པའི་རྣལ་འབྱོར་པས་༎
T02nagpancu:490	 śiṣye kāruṇyamutpādya kramamevamathārabhet // Pk_4.16 //	T02D1840:133a-16	སྙིང་རྗེ་སློབ་མ་ལ་བསྐྱེད་དེ་༎ དེ་ནས་རིམ་པ་འདི་སྐད་བཤད་༎
T02nagpancu:491	 āloko rātribhāgaḥ sphuṭaravikiraṇaḥ syād divālokabhāsaḥ /	T02D1840:133a-21	དེ་ཉིད་ནི་། མཚན་མོ་སྣང་བའི་ཆ་སྟེ་གསལ་བའི་ཉི་མའི་འོད་ཟེར་སྣང་བ་གསལ་བ་ཡིན་༎
T02nagpancu:539	 svacchaṃ śuddhaṃ susūkṣmaṃ paramaśivamayaṃ buddhanirvāṇadhātum /	T02D1840:143a-6	སངས་རྒྱས་ཏེ་དེ་བཞིན་གཤེགས་པ་རྣམས་ཀྱི་མྱ་ངན་ལས་འདས་པའི་ཁམས་ནི་ཆོས་ཀྱི་དབྱིངས་ཤིན་ཏུ་རྣམ་དག་པའི་ཡེ་ཤེས་ཀྱི་བདག་ཉིད་ཡིན་ནོ་༎
T02nagpancu:540	 nirdvandvaṃ nirvikalpaṃ satatasukhamayaṃ bhāvayet tattvayogī  puṇyāpuṇyād vimuktaḥ svayamiha bhagavān jāyate vajrasattvaḥ // Pk_4.38 //	T02D1840:143a-7	དེ་བཞིན་དུ་གཉིས་མེད་དེ་གཉིས་ནི་འདོད་ཆགས་དང་བྲལ་བ་ཡིན་ལ་དེ་མེད་པའི་ཕྱིར་གཉིས་མེད་དོ་༎ བརྟགས་པ་ཉིད་ཡིན་པའི་ཕྱིར་མཆོག་ཏུ་དག་པ་ནི་རྟོག་པ་ཡིན་ལ་དེ་དང་བྲལ་བ་ཉིད་ཡིན་པའི་ཕྱིར་རྟོག་པ་དང་བྲལ་བའོ་༎ དེ་ཉིད་ཀྱི་ཕྱིར་མཆོག་ཏུ་བདེ་བ་ནི་ལྷན་ཅིག་སྐྱེས་པའི་དགའ་བའི་བདེ་བ་ཆེན་པོ་ཡིན་ཞིང་དེའི་རང་བཞིན་དེ་དེའི་ངོ་བོ་ཁོ་ན་ཉིད་བསྒོམ་པའི་རྣལ་འབྱོར་པ་གང་ཡིན་པ་དེ་ནི་རྡོ་རྗེ་སེམས་དཔར་འགྱུར་རོ་ཞེས་བྱ་བ་ནི
T02nagpancu:542	 / paramarahasyasukhābhisambodhikramaścaturthaḥ samāptaḥ //  kṛtiriyam ācāryanāgārjunapādānām /  granthapramāṇamasya ślokāścatvāriṃśat / [5]	T02D1840:143a-10	ངག་གི་དོན་ཏེ་མཐར་ཐུག་པའོ་༎ རིམ་པ་ལྔའི་བཤད་པ་ནོར་བུའི་ཕྲེང་བ་ལས་མངོན་པར་བྱང་ཆུབ་པའི་རིམ་པ་སྟེ་བཞི་པའོ་།
T02nagpancu:545	 yuganaddhakramaḥ pañcamaḥ  namaḥ śrīvajradharāya	T02D1840:143a-12	༎ ། དེ་ནས་ཟུང་དུ་འཇུག་པའི་རིམ་པ་རྩོམ་པན་ཕྱག་འཚལ་བ་།
T02nagpancu:547	 phalahetvātmakaṃ nāthaṃ sarvadvandvavivarjitam /	T02D1840:143a-13	མགོན་པོ་རྒྱུ་དང་འབྲས་བདག་ཉིད་༎
