src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv06_u:3613	 sa caivam āyācanaparas tiṣṭhati /  anyatamaś ca bhadrakalpiko (MSV I 131)  bodhisatvas tasyā agramahiṣyāḥ kukṣim avakrāntaḥ /	T08D4144:173b-18	དེ་གང་གི་ཚེ་དེའི་མངལ་དུ་འཕོས་པ་དེ་ཉིད་ཀྱི་ཚེ་དེད་དཔོན་གྱི་ཆུང་མའི་ལུས་ལ་ཁ་དོག་ཤིན་ཏུ་རྒྱས་པ་དང་། དྲི་ཡིད་དུ་འོང་བ་བྱུང་བར་གྱུར་ཏོ་༎
K01vinv06_u:3616	 paṃcāveṇikā dharmāḥ ekataḥ paṇḍitajātīye mātṛgrāme /	T08D4144:174a-0	བུད་མེད་མཁས་པ་༄༡༧༤ཨ་༌་༎ རྣམས་ལ་ནི་ཐུན་མོང་མ་ཡིན་པ་ཆོས་རྣམ་པ་ལྔ་ཡོད་དེ་།
K01vinv06_u:3617	 katame paṃca /	T08D4144:174a-2	ལྔ་གང་ཞེ་ན་།
K01vinv06_u:3618	 raktaṃ puruṣaṃ jānāti /	T08D4144:174a-3	སྐྱེས་པ་ཆགས་པར་ཡང་ཤེས་ཤིང་།
K01vinv06_u:3619	 kālaṃ jānāti /  ṛtuṃ jānāti /  garbham avakrāntaṃ jānāti /  yasya sakāśād garbho 'vakrāmati taṃ jānāti /  dārakaṃ jānāti /  dārikāṃ jānāti /	T08D4144:174a-4	མ་ཆགས་པར་ཡང་ཤེས་པ་དང་། དུས་ཤེས་ཤིང་ས་བོན་ཤེས་པ་དང་། མངལ་དུ་འཇུག་པ་ཤེས་པ་དང་། གང་ལས་མངལ་དུ་འཇུག་པ་དེ་ཤེས་པ་དང་། ཁྱེའུར་གྱུར་པར་ཤེས་ཤིང་བུ་མོར་གྱུར་པ་ཤེས་ཏེ་།
K01vinv06_u:3625	 saced dārako bhavati dakṣiṇaṃ kukṣiṃ niśritya tiṣṭhati /  saced dārikā bhavati vāmaṃ kukṣiṃ niśritya tiṣṭhati /	T08D4144:174a-5	གལ་ཏེ་ཁྱེའུར་གྱུར་ན་ནི་དཀུ་ག-ཡས་པར་རྟེན་ཅིང་གནས་ལ་། གལ་ཏེ་བུ་མོར་གྱུར་ན་ནི་དཀུ་ག-ཡོན་པར་རྟེན་ཅིང་གནས་སོ་༎
K01vinv06_u:3627	 sā āttamanāttamanāḥ svāminārocayati /	T08D4144:174a-7	དེ་ནས་དགའ་བ་དང་མཆོག་ཏུ་དགའ་བའི་ཡིད་ཀྱིས་ཁྱོ་ལ་སྨྲས་པ་།
K01vinv06_u:3629	 āpannasatvāsmi saṃvṛttā /	T08D4144:174a-8	རྗེའི་སྲས་དགྱེས་པ་བསྐྱེད་དུ་གསོལ་། བདག་སེམས་ཅན་དང་ལྡན་པར་གྱུར་ཏེ་།
K01vinv06_u:3630	 yathā ca me dakṣiṇakukṣiṃ niśritya tiṣṭhati niyataṃ dārako bhaviṣyatīti (fol. 176v1 = GBM 6.1021) /	T08D4144:174a-10	ཇི་ནས་ཀྱང་བདག་གི་དཀུ་ག-ཡས་པར་རྟེན་ཅིང་གནས་པ་ལས་ན་ངེས་པར་ཁྱེའུར་འགྱུར་རོ་༎
K01vinv06_u:3631	 so 'py āttamanāttamanāḥ pūrvaṃ kāyam abhyunnamayya  dakṣiṇabāhum abhiprasāryodānam udānayati /  apy evāhaṃ cirakālābhilaṣitaṃ putramukhaṃ paśyeyam* /	T08D4144:174a-11	དེས་དེ་ཐོས་པ་དང་དེ་ཡང་ཤིན་ཏུ་དགའ་བ་དང་མཆོག་ཏུ་དགའ་བའི་ཡིད་ཀྱིས་རོ་སྟོད་བཏེག་ནས་ལག་པ་ག-ཡས་པ་བརྐྱང་སྟེ་། ཆེད་དུ་བརྗོད་པ་ཆེད་དུ་བརྗོད་པ་། ཀྱེ་མ་འོངས་ཀྱང་ཡུན་རིང་དུ་མངོན་པར་འདོད་པའི་བུའི་གདོང་ལ་བལྟ་བར་འགྱུར་ལ་།
K01vinv06_u:3634	 samajāto me syān nāvajātaḥ /  kṛtyāni me kurvīta /  bhṛtaḥ pratibibhṛyāt* /  dāyādyaṃ pratipadyeta /  kulavaṃśo me cirasthitikaḥ syāt* /	T08D4144:174a-14	སྐྱེས་ཤིང་བྱུང་ནས་ཀྱང་ངའི་བྱ་བ་བྱས་ཏེ་། དེ་རིགས་རྒྱུད་ཕུན་སུམ་ཚོགས་ཤིང་ངའི་རིགས་ཡུན་རིང་དུ་གནས་པར་བྱེད་པ་དང་། བདག་ཅག་ཤི་ཞིང་དུས་བྱས་ནས་ཀྱང་ནོར་ཉུང་དུའམ་མང་པོ་སྦྱིན་པར་ནི་གཏོང་།
K01vinv06_u:3639	 asmākaṃ cāpy atītakālagatānām alpaṃ vā prabhūtaṃ vā dānāni datvā puṇyāni kṛtvā asmākaṃ nāmnā dakṣiṇām ādekṣyate /  idaṃ tayor yatra tatropapannayor gacchator anugacchatv iti /	T08D4144:174a-16	བསོད་ནམས་ནི་བྱས་ནས་འདི་དེ་གཉིས་གང་དང་གང་དུ་སྐྱེས་པའི་རྗེས་བཞིན་དུ་འགྲོ་བར་གྱུར་ཅིག་ཅེས་བདག་གི་མིང་གིས་ཡོན་བསྔོ་བར་འགྱུར་རོ་༎
