src_segmentnr	src_original	tgt_segmentnr	tgt_original
K07ppfrag_u:500	 tatra katamādhyātmaśūnyatādhyātmikā dharmā ucyante	T13n0397_054:0360b15_10	何者名為內外法？
K07ppfrag_u:501	 8 cakṣuḥ / śritraṃ /  ghrāṇaṃ /  jihvā /  kāyo /  manaḥ /	T13n0397_054:0360b16_3	內法者，所謂眼耳鼻舌身意。
K07ppfrag_u:506	 tatra cakṣuḥ cakṣuṣā śūnyam akūṭasthāvināśatām upādāya tat kasmād dhetoḥ prakṛtir asyaiṣā tathā śrotraṃ śrotreṇa śunyam akūṭasthāvināśatam  9 upādāya tat kasmād dhetoḥ prakṛtir asyaiṣā ghrāṇaṃ ghrāṇena śūnyam akūṭasthāvināśatām upādāya tat kasmād dhetoḥ prakṛtir asyaiṣā :  jihvā jihvāyā śūnyā  10 akūṭasthāvināśatām upādāya /	T13n0397_054:0360b17_3	行者如實知眼眼空，非積聚不可壞不可取。 何以故？ 此諸法性爾。
K07ppfrag_u:511	 kāyaḥ kāyena śūnyaḥ akūṭasthāvināśatām upādāya tat kasmād dhetoḥ prakṛtir asyaiṣā /  mano manasā  11 śūnyām akūṭasthāvināśatām upādāya tat kasmād dhetoḥ prakṛtir asyaiṣā /	T13n0397_054:0360b18_9	乃至知意意空，非積聚不可壞不可取。 何以故？ 諸法性爾。
K07ppfrag_u:514	 iyam ucyate 'dhyātmaśūnyatā /	T13n0397_054:0360b19_3	是名內空。
K07ppfrag_u:515	 tatra katamā bahiśūnyatā :  bāhyā dharmā ucyante rūpaṃ	T13n0397_054:0360b20_5	「如是行者應如實知外法者，所謂色聲香味觸法。 行者如實知色色空，乃至法法空，非積聚不可壞不可取。
K07ppfrag_u:519	 13 akūṭasthāvināśatām upādāya tat kasmād dhetoḥ prakṛtir eṣām eṣā. iyam ucyate bahiḥśūnyatā :  tara katamādhyātmabahiḥśūnyatā adhyātmabāhyā dharmā ucyante ṣaḍ ādhātmikāni  14 āyatanāni ṣaḍ bāhyāni āyatanāni ime ucyante adhyātmabāhyā dharmāḥ tatrādhyātmikā dharmā bāhyebhi śūnyā akūṭasthāvināśatām upādāya : tat	T13n0397_054:0360b21_20	諸法性爾。 是名外空。 「如是行者應如實知何者名為內外空？ 內外法者，謂內六入外六入。 行者如實知內外入空，非積聚不可壞不可取。
K07ppfrag_u:523	 1 kasmād dhetoḥ prakṛtir eṣām eṣā bāhyā dharmā adhyātmikadharmebhiḥ śūnyā akūṭasthāvināśatām upādāya :	T13n0397_054:0360b24_19	何以故？ 諸法性爾。
K07ppfrag_u:524	 tat kasmād dhetoḥ prakṛtir eṣām eṣā iyam ucyate adhyātmabahiḥśūnyatā :	T13n0397_054:0360b25_10	是名內外空。
K07ppfrag_u:525	 2 tatra katamā śūnyatāśūnyatā yā sarvadharmaśūnyatā sā śūnyākūṭasthāvināśatām upādāya iyam ucyate śūnyatāśūnyatā :	T13n0397_054:0360b26_6	「如是行者應如實知何者名為空空？ 空者，一切諸法空。 以彼空故空，非積聚不可壞不可取。
K07ppfrag_u:527	 3 pūrvayā diśā śūnyā evaṃ dakṣiṇā paścimā uttarā adhastād upariṣṭāddig upariṣṭāddiśāśūnyā anuvidiśo 'nuvidigbhi śūnyā akūṭasthāvināśatām upādāya	T13n0397_054:0360c01_3	東方東方空，乃至四維空，非積聚不可壞不可取。
K07ppfrag_u:528	 4 kasmād dhetoḥ prakṛtir āsām eṣā iyaṃ mahāśūnyatā tatra katamā paramārthaśūnyatā paramārtha ucyate nirvāṇaṃ tatra nirvāṇa nirvāṇena śūnyam akūṭasthāvināśatam upādāya	T13n0397_054:0360c01_7	何以故？ 諸法性爾。 是名大空。 「如是行者應如實知何者名為第一義空？ 第一義者所謂涅槃，如是涅槃以涅槃故空，非積聚不可壞不可取。
K07ppfrag_u:529	 5 tat kasmād dhetoḥ prakṛtir asyaiṣā iyam ucyate paramārthaśūnyatā tatra katamā saṃskṛtaśūnyatā saṃskṛtaṃ ucyate kāmadhātu rūpadhātu ārūpyadhātuḥ	T13n0397_054:0360c04_9	何以故？ 諸法性爾。 是名第一義空。 「如是行者應如實知何者名為有為空？
K07ppfrag_u:530	 6 tatra kāmadhātuḥ yāvad ārūpyadhātur ārūpyadhātunā śunyao 'kūṭasthāvināśatām upādāya iyam ucyate saṃskṛtaśūnyatā tatra katamā hy asaṃskṛtaśūnyatā	T13n0397_054:0360c07_11	有為法名欲界色界無色界，欲界色界無色界空，非積聚不可壞不可取。 何以故？ 諸法性爾。 是名有為空。 「如是行者應如實知何者名為無為空？
K07ppfrag_u:531	 7 ucyate yasya notpādo na nirodho na vināśo nānyathātvam idam ucyate asaṃskṛtam iti tatrāsaṃskṛtam asaṃskṛtena śūnyam akūṭasthāvināśatām upadāya	T13n0397_054:0360c10_15	無生無滅不住不異是名無為，無為以無為故空，非積聚不可壞不可取。
K07ppfrag_u:532	 8 tat kasmād dhetoḥ prakṛtir asyaiṣā /	T13n0397_054:0360c10_19	何以故？
