src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2949u_001:8106	 om namo bhagavatyai .... (520)  āryaikajaṭitārādevyai ||	TZ36-CHI-033:111	།ཨོམ་རྗེ་བཚུན་མ་འཕགས་མ་སྒྲོལ་མ་ལ་ཕྱག་འཚཧལ་ལོ་༎
K12n2949u_001:8108	 namaskāre ture vīra kṣaṇyūtitibhekṣaṇe |	TZ36-CHI-033:112	ཕྱག་འཚཧལ་སྒྲོལ་མ་མྱུར་མ་དཔའ་མོ་༎ སྤྱན་ནི་སྐད་ཅིག་གློག་དང་འདྲ་མ་༎
K12n2949u_001:8109	 trailokyanāthavaktrākṣāvikaśat keśarodbhavet ||	TZ36-CHI-033:114	འཇིག་རྟེན་གསུམ་མགོན་ཆུ་སྐྱེས་ཞལ་གྱི་༎
K12n2949u_001:8110	 namaḥ śatasaracandra saṁpūrṇavaṭārānane |	TZ36-CHI-033:117	གང་བ་བརྒྱ་ནི་བརཚེགས་པའི་ཞལ་མ་༎ སྐར་མ་སྟོང་ཕྲག་ཚཧོགས་པ་རྣམས་ཀྱིས་༎
K12n2949u_001:8112	 namasthānaka nīlāvjapāṇi padmavibhūṣite ||	TZ36-CHI-033:120	ཕྱག་འཚཧལ་སེར་སྔོ་ཆུ་ནས་སྐྱེས་ཀྱི་༎ པདྨས་ཕྱག་ནི་རྣམ་པར་བརྒྱན་མ་༎
K12n2949u_001:8113	 dānavīryatapakṣānti tritrikṣodhyānagocare ||	TZ36-CHI-033:122	སྦྱིན་པ་བརཚོན་འགྲུས་དཀའ་ཐུབ་ཞི་བ་༎ བཟོད་པ་བསམ་གཏན་སྤྱོད་ཡུལ་ཉིད་མ་༎
K12n2949u_001:8114	 namastathāgato śleṣavijayānantacāriṇī |	TZ36-CHI-033:124	ཕྱག་འཚཧལ་དེ་བཞིན་གཤེགས་པའི་གཚུག་ཏོར་༎
K12n2949u_001:8115	 aśeṣapāramitā prāptā jina putranidhevite ||	TZ36-CHI-033:125	མཐའ་ཡས་རྣམ་པར་རྒྱལ་བར་སྤྱོད་མ་༎ མ་ལུས་ཕ་རོལ་ཕྱིན་པ་ཐོབ་པའི་༎ རྒྱལ་བའི་སྲས་ཀྱིས་ཤིན་ཏུ་བསྟེན་མ་༎
K12n2949u_001:8116	 namastustāre hūkārapuridāsādigaṁtare ||	TZ36-CHI-033:128	ཕྱག་འཚཧལ་ཏུཏྟ་ར་ཧུ~མ་ཡི་གེས་༎ འདོད་དང་ཕྱོགས་དང་ནམ་མཁའ་གང་མ་༎
K12n2949u_001:8117	 saptarokakramākrānti aśeṣākarṣaṇakṣaṇe ||	TZ36-CHI-033:130	འཇིག་རྟེན་བདུན་པོ་ཞབས་ཀྱིས་མནན་ཏེ་༎ ལུས་པ་མེད་པར་འགུགས་པར་ནུས་མ་༎
K12n2949u_001:8118	 namaḥ śakrānaravraścantamarutviśarārccitaḥ ||  stute vetotra gandharvagaṇayakṣapuraskṛte ||	TZ36-CHI-033:132	ཕྱག་འཚཧལ་བརྒྱ་བྱིན་མེ་ལྷ་ཚཧངས་པ་༎ རླུང་ལྷ་སྣ་ཚཧོགས་དབང་ཕྱུག་མཆོད་མ་༎ འབྱུང་པོ་རོ་ལངས་དྲི་ཟ་རྣམས་དང་༎ གནོད་སྦྱིན་ཚཧོགས་ཀྱིས་མདུན་ནས་བསྟོད་མ་༎
K12n2949u_001:8120	 namastu diti phaṭkārayantrapramardaṇī |  pratya ||	TZ36-CHI-033:135	ཕྱག་འཚཧལ་ཏྲཏ་ཅེས་བྱ་དང་ཕཏཧཀྱིས་༎ ཕ་རོལ་འཕྲུལ་འཁོར་རབ་ཏུ་འཇོམས་མ་༎
K12n2949u_001:8124	 namasture mahādhore māravīra māravīra vināśanī ||	TZ36-CHI-033:140	བདུད་ཀྱི་དཔའ་བོ་རྣམ་པར་འཇོམས་མ་༎
K12n2949u_001:8125	 bhṛkuṭikṛtavakvākṣa sarvaśatrūnisūdanī ||	TZ36-CHI-033:141	ཆུ་སྐྱེས་ཞལ་ནི་ཁྲོ་གཉེར་ལྡན་མཛད་༎ དགྲ་བོ་ཐམས་ཅད་མ་ལུས་གསོད་མ་༎
K12n2949u_001:8126	 namāstraratna mudrāikadvayāigulivibhūṣite ||  bhūṣitāśeṣadi ñcakrasvakarākṣaṇe ||	TZ36-CHI-033:143	ཕྱག་འཚཧལ་དཀོན་མཆོག་གསུམ་མཚཧོན་ཕྱག་རྒྱའི་༎ སོར་མོས་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ་༎ མ་ལུས་ཕྱོགས་ཀྱི་འཁོར་ལོས་བརྒྱན་པའི་༎ ཕྱག་འཚཧལ་རབ་ཏུ་དགའ་བ་བརྗིད་པའི་༎ དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བ་སྤེལ་མ་༎ བཞད་པ་རབ་བཞད་ཏུཏྟ་ར་ཡིས་༎
K12n2949u_001:8128	 tāre māra lokaksaṁkarī ||	TZ36-CHI-033:150	བདུད་དང་འཇིག་རྟེན་དབང་དུ་མཛད་མ་༎
K12n2949u_001:8132	 namaḥ śikhaṇḍakhaṇḍandu saṁmuktābharaṇe jvale |	TZ36-CHI-033:155	ཕྱག་འཚཧལ་ཟླ་བའི་དུམ་བུས་དབུ་བརྒྱན་༎ བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ་༎
