src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_5u:1191	 tasya bodhisattvasya mahāsattvasya tadyathāpi nāmāham etarhi ratnaketor bodhisattvasya mahāsattvasya nāmadheyaṃ parikīrtayamānarūpo dharmaṃ deśayāmy udānaṃ codānayāmi,  śikhinaś ca bodhisattvasya mahāsattvasya nāmadheyaṃ parikīrtayamānarūpo dharmaṃ deśayāmy udānaṃ codānayāmi.  ye 'pi te bodhisattvā mahāsatttvā akṣobhyasya tathāgatasyārhataḥ samyaksaṃbuddhasyāntike brahmacaryaṃ caranti,  anayā ca prajñāpāramitayāvirahitās teṣām ahaṃ bodhisattvānāṃ mahāsattvānāṃ nāmadheyaṃ parikīrtayamānarūpo dharmaṃ deśayāmy udānaṃ codānayāmi.  ye 'pi te pūrvasyāṃ diśi buddhā bhagavantas tiṣṭhanti dhriyante yāpayanti dharmaṃ ca deśayanti,	T07n0220c_444:0308c02_3	如我今者為眾宣說甚深般若波羅蜜多，於大眾前自然歡喜稱揚讚歎寶幢菩薩摩訶薩、頂髻菩薩摩訶薩等諸菩薩摩訶薩，及餘現住不動佛所，淨修梵行、安住般若波羅蜜多諸菩薩摩訶薩名字、種姓及諸功德，所謂安住甚深般若波羅蜜多微妙功德。 現在東方殑伽沙等諸佛世界一切如來、應、正等覺，為眾宣說甚深般若波羅蜜多，於彼亦有諸菩薩摩訶薩淨修梵行，安住般若波羅蜜多。
K03psp_5u:5245	 yadi bhagavan bhāvasaṃjñina ānulomikī kṣāntir nāsti kutaḥ punaḥ prāptiḥ kuto 'bhisamayaḥ?  kiṃ punar bhagavann abhāvasaṃjñina ānulomikī kṣāntiḥ? (PSP_5:167)  śuklavidarśanābhūmir vā gotrabhūmir vā aṣṭamakabhūmir vā darśanabhūmir vā tanūbhūmir vā vītarāgabhūmir vā kṛtāvībhūmir vā pratyekabuddhabhūmir vā bodhisattvabhūmir vā,	T07n0220c_444:0353b22_14	「世尊！ 住有想者，若無順忍，亦無修道得果現觀，住無想者，豈有順忍，若淨觀地如是乃至若如來地，若修聖道，因修聖道斷諸煩惱？
K03psp_5u:5248	 yā ca mārgabhāvanām āgamya kleśān prajahīta śrāvakabhūmipratisaṃyuktān vā pratyekabuddhabhūmipratisaṃyuktān vā,  yaiḥ kleśair āvṛto bodhisattvaniyāmam avakrāmet,	T07n0220c_444:0353b27_2	由此煩惱所覆障故，尚不能證聲聞、獨覺相應之地，況入菩薩正性離生！
K03psp_5u:5250	 bodhisattvaniyāmam avakrāman sarvākārajñatām anuprāpnuyāt,	T07n0220c_444:0353b28_3	若不能入菩薩正性離生，豈能證得一切智智？
K03psp_5u:5251	 sarvākārajñatām anuprāpnuvan sarvavāsanānusaṃdhikleśān prajahīta. punar bhagavan nābhāvasaṃjñinaḥ kasyacid dharmasya sthānaṃ vā nirodho vā utpādo vā bhavati,  na cānutpādyainān dharmān sarvākārajñatānuprāptum.	T07n0220c_444:0353b29_7	若不能證得一切智智，何能永斷一切煩惱習氣相續？ 世尊！ 若一切法都無所有，無生無滅、無染無淨，如是諸法既都不生，豈能證得一切智智？
K03psp_5u:5253	 evam ukte bhagavān āyuṣmantaṃ subhūtim etad avocat:	T07n0220c_444:0353c02_13	」佛告善現：
K03psp_5u:5254	 evam etat subhūte evam etan,	T07n0220c_444:0353c02_17	「如是！ 如是！ 如汝所說。
K03psp_5u:5255	 nābhāvasaṃjñina ānulomikī kṣāntir,  na śuklavidarśanābhūmir na gotrabhūmir nāṣṭamakabhūmir na darśanabhūmir na tanūbhūmir na vītarāgabhūmir na kṛtāvībhūmir na pratyekabuddhabhūmir na bodhisattvabhūmir,  na sā mārgabhāvanāyāṃ mārgabhāvanām āgamya kleśān prajahīta śrāvakabhūmipratisaṃyuktān vā pratyekabuddhabhūmipratisaṃyuktān vā,  yaiḥ kleśair āvṛto bodhisattvaniyāmam avakrāmet,	T07n0220c_444:0353c04_5	住無想者，亦無順忍，乃至亦無永斷煩惱習氣相續。
K03psp_5u:5259	 bodhisattvaniyāmam avakrāman sarvākārajñatām anuprāpnuyāt,  sarvākārajñatām anuprāpnuvan sarvavāsanānusaṃdhikleśān prajahīta.	T07n0220c_444:0353c06_3	若一切法都無所有，無生無滅、無染無淨，如是諸法既都不生，豈能證得一切智智？
K03psp_5u:5261	 subhūtir āha:	T07n0220c_444:0353c06_13	」具壽善現復白佛言：
K03psp_5u:5262	 kiṃ punar bhagavan bodhisattvasya mahāsattvasya prajñāpāramitāyāṃ carato bhāvasaṃjñā vā bhāvaty abhavasaṃjñā vā,	T07n0220c_444:0353c07_19	「諸菩薩摩訶薩行深般若波羅蜜多時，為有有想，有無想不？
K03psp_5u:5263	 rūpasaṃjñā vā vedanāsaṃjñā vā saṃjñāsaṃjñā vā saṃskārasaṃjñā vā vijñānasaṃjñā vā,	T07n0220c_444:0353c08_14	為有色想，受、想、行、識想不？ 如是乃至為有一切智智想不？
