src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04bsa053_u:680	 pṛthivīmapi kampayati /  eko 'pi bhūtvā bahudhā bhavati /  bahudhāpi bhūtvaiko bhavati /	K02D0008-10_H0009-10:485a-16	གཅིག་ཏུ་གྱུར་ཅིང་མང་པོར་འགྱུར་རོ་༎
T04bsa053_u:683	 āvirbhāvaṃ tirobhāvamapi pratyanubhavati /	K02D0008-10_H0009-10:485a-18	སྣང་བ་དང་མི་སྣང་བའང་ཉམས་སུ་མྱོང་བར་བྱེད་དོ་༎
T04bsa053_u:684	 tiraḥ kuḍayaṃ tiraḥprākāraṃ parvatamapyasajjan gacchati tadyathāpi nāma ākāśe /  ākāśe 'pi paryaṅkena krāmati tadyathāpi nāma pakṣiśakuniḥ /  pṛthivyāmapyunmajjananimajjanaṃ karoti tadyathāpi nāma udake /  udake 'pyamajjan gacchati tadyathāpi pṛthivyām /	K02D0008-10_H0009-10:485a-19	རྩིག་པ་ལས་ཐལ་བ་དང་། རབ་ལས་ཐལ་བ་དང་། རི་ལས་ཐལ་བར་ཐོགས་པ་མེད་པར་འགྲོ་སྟེ་། ནམ་མཁའ་ལའང་འགྲོ་སྟེ་།
T04bsa053_u:692	 imāvapi candrasūryāvevaṃmaharddhiko evaṃmahānubhāvo pāṇinā parāmṛśati parimārṣṭi yāvad brahmalokamapi kāyena vaśaṃ vartayati /  ” ityete ṛddhayabhijñāḥ /	K02D0008-10_H0009-10:485b-5	དཔེར་ན་། མེའི་ཕུང་པོ་ཆེན་པོ་བཞིན་ནོ་༎ འདི་ལྟར་མཐུ་ཆེ་ཞིང་དབང་ཆེ་བ་དག་ཀྱང་ལག་པས་བྱུགས་ཤིང་། ཚངས་པའི་འཇིག་རྟེན་གྱི་བར་དུ་ལུས་ཀྱིས་དབང་སྒྱུར་རོ་༎
T04bsa053_u:694	 “sa divyena śrotradhātunā [viśuddhenā] tikrāntamānuṣyakena ubhayān śabdān śṛṇoti divyān mānuṣyakān,	K02D0008-10_H0009-10:485b-9	དེ་ལྷའི་རྣ་བ་རྣམ་པར་དག་པ་མི་ལས་འདས་པས་ལྷ་དང་མིའི་སྒྲ་ཉེ་བའམ་།
T04bsa053_u:704	 sakleśaṃ,  niḥkleśaṃ,  parīttaṃ,  vipulaṃ,  mahadataṃ,  apramāṇaṃ,  saṃkṣiptaṃ,  [vistīrṇaṃ],  samāhitaṃ,	K02D0008-10_H0009-10:486b-16	ཉོན་མོངས་པ་དང་བཅས་པའི་སེམས་ཞེས་བྱ་བར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་ཤེས་སོ་༎
T04bsa053_u:716	 sāṅganam,  anaṅganam,  audārikaṃ cittamaudārikacittamiti yathābhūtaṃ prajānāti /  anaudārikaṃ cittamanaudārikaṃ cittamiti yathābhūtaṃ prajānāti /	K02D0008-10_H0009-10:486b-19	བླ་ན་ཡོད་པའི་སེམས་ལ་། བླ་ན་ཡོད་པའི་སེམས་ཞེས་བྱ་བར་ཡང་དག་པ་༄༤༨༧ཨ་༌༎ ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་ཤེས་སོ་༎
T04bsa053_u:720	 iti parasattvānāṃ parapudgalānāṃ cetasaiva cittaṃ yathābhūtaṃ prajānāti /  [ityeṣā paracittajñānābhijñā] //“	K02D0008-10_H0009-10:487a-2	བླ་ན་མེད་པའི་སེམས་ལ་། བླ་ན་མེད་པའི་སེམས་ཞེས་བྱ་བར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་ཤེས་སོ་༎
T04bsa053_u:722	 “so 'nekavidhaṃ pūrvanivāsamanusmarati /	K02D0008-10_H0009-10:487a-4	དེ་ནི་སྔོན་གྱི་གནས་རྣམ་པ་དུ་མ་རྗེས་སུ་དྲན་ཏེ་།
T04bsa053_u:723	 ekāmapi jātimanusmarati /  dve tistrañcatastraḥ pañca daśa viṃśatiḥ triṃśataṃ catvāriṃśataṃ pañcāśataṃ jātiśata[sahastra]manusmarati /	K02D0008-10_H0009-10:487a-7	ཉི་མ་གཅིག་ཀྱང་རྗེས་སུ་དྲན་པ་ནས་། ཉི་མ་བརྒྱའི་བར་དུའང་རྗེས་སུ་དྲན་ནོ་༎ ཟླ་བ་གཅིག་རྗེས་སུ་དྲན་པ་ནས་། ཟླ་བ་བརྒྱའི་བར་དུའང་རྗེས་སུ་དྲན་ནོ་༎ ལོ་གཅིག་རྗེས་སུ་དྲན་པ་ནས་།
