src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv02_u:665	 Poṣ-v 57.2. śṛṇotu bhadantāḥ saṃghaḥ /	T23n1439_001:0502c16_5	」「大德僧聽！
K01vinv02_u:666	 yāvad evāsminn āvāse āvāsikanaivāsikair bhikṣubhiḥ khuḍḍalikāyāḥ sīmāyāś caturdiśaṃ sthāvaranimittāni parikīrtitāni /	T23n1439_001:0502c17_11	比丘某甲唱四方小界相，僧今於此四方相內結小界作戒場。
K01vinv02_u:668	 mahatyāḥ sīmāyāś caturdiśaṃ sthāvarāṇi nimittāni parikīrtitāni /  pūrvavad yāvat prāgbhāranimittaṃ vā /	T23n1439_001:0502c20_6	」「僧已忍於此四方相內結小界作戒場竟。
K01vinv02_u:670	 sacet saṃghasya prāptakālaṃ kṣametānujānīyāt saṃgho yat saṃghaḥ eṣām āghaṭanānām arvak khuḍḍalikāṃ sīmāṃ badhnīyāt saṃmanyeta maṇḍalakaṃ /	T23n1439_001:0502c20_19	僧忍，默然故，是事如是持。 」10 結大界文結大界文第十先令一比丘唱四方大界相作畔齊已，作白二羯磨，在眾中作，如是白「大德僧聽！
K01vinv02_u:671	 teṣām āghaṭanānām arvāg ekapoṣadhāvāsasaṃvāsasaṃvṛtyā (Poṣ-v 340)  mahatīṃ sīmāṃ badhnīyāt* yāvac cāraṇyaṃ yāvac ca śayanāsanaṃ sthāpayitvā grāmaṃ ca grāmopavicāraṃ ca /	T23n1439_001:0502c23_4	比丘某甲唱四方大界相，是諸相內是界內。 若僧時到僧忍聽，是中一布薩共住結界。
K01vinv02_u:673	 eṣā jñaptiḥ / (59r = GBM 6.716)  Poṣ-v 57.3. evaṃ ca karma kartavyaṃ /	T23n1439_001:0502c24_7	如是白。
K01vinv02_u:675	 śṛṇotu bhadantāḥ saṃghaḥ /	T23n1439_001:0502c25_5	」「大德僧聽！
K01vinv02_u:676	 a. yāvad evāsminn āvāse āvāsikanaivāsikair bhikṣubhiḥ khuḍḍalikāyāḥ sīmāyāś caturdiśaṃ sthāvarāṇi nimittāni parikīrtitāni /	T23n1439_001:0502c26_14	比丘某甲唱四方大界相，是諸相內是界內，是中一布薩共住結界。
K01vinv02_u:678	 mahatyāḥ sīmāyāś caturdiśaṃ sthāvarāṇi nimittāni parikīrtitāni /	T23n1439_001:0502c28_16	」「僧已忍一布薩共住結界竟。 僧忍，默然故，是事如是持。
K01vinv02_u:680	 b. tat saṃgha eṣām āghaṭanānām arvāk khuḍḍalikāṃ sīmāṃ badhnāti /  saṃmanyate maṇḍalakaṃ /  teṣām āghaṭanānām arvāg ekapoṣadhāvāsasaṃvāsasaṃvṛttyā mahatīṃ sīmāṃ badhnāti /  yāvac cāraṇyaṃ yāvac ca śayanāsanaṃ sthāpayitvā grāmaṃ ca grāmopavicāraṃ ca /  (Poṣ-v 342)	T23n1439_001:0503a03_14	一布薩共住，隨幾許結界內，是中除聚落及聚落界，取空地及住處。 若僧時到僧忍聽，是中一布薩共住結界內作不離衣宿羯磨。 如是白。
K01vinv02_u:685	 c. yeṣām āyuṣmatāṃ kṣamate eṣām āghaṭanānām arvāk khuḍḍalikāṃ sīmāṃ baddhuṃ saṃmatuṃ	T23n1439_001:0503a06_5	」「大德僧聽！
K01vinv02_u:686	 maṇḍalakaṃ teṣām āghaṭanānām arvāg ekapoṣadhāvāsasaṃvāsasaṃvṛtyā mahatīṃ sīmāṃ baddhuṃ  yāvac cāraṇyaṃ yāvac ca śayanāsanaṃ sthāpayitvā grāmaṃ ca grāmopavicāraṃ ca te tūṣṇīṃ /	T23n1439_001:0503a08_13	一布薩共住，隨幾許結界內，是中除聚落及聚落界，取空地及住處，是中一布薩共住結界內作不離衣宿羯磨。 誰諸長老忍是中一布薩共住結界內作不離衣宿羯磨者，是長老默然； 誰不忍者便說。 」「僧已忍一布薩共住結界內作不離衣宿羯磨竟。
