src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19asvbc_1u:2084	 yathā bhavati saṃsāro % yathā (caiva nivartate Cvai parivartate ) // 12.16 //  prakṛtiś ca vikāraś ca $ janma mṛtyur jaraiva ca &  tat tāvat sattvam ity uktaṃ % sthirasattva parehi (tat Cnaḥ ) // 12.17 //	T09D4152:194a-25	རང་བཞིན་དང་རྣམ་པར་འགྱུར་བདག་གི་སྐྱེ་བ་དང་རྒ་བ་དང་འཆི་བ་རྣམས་དེ་ཁོ་ན་ཉིད་ཅེས་བྱ་བ་བརྗོད་པ་སྟེ་།
GK19asvbc_1u:2087	 tatra tu (prakṛtiṃ Cprakṛtir )  nāma $ viddhi prakṛtikovida &  pañca bhūtāny ahaṃkāraṃ % buddhim avyaktam eva ca // 12.18 //	T09D4152:194a-26	རང་བཞིན་ཡང་འབྱུང་བ་ཆེན་པོ་ལྔ་དང་། ང་རྒྱལ་དང་བསལ་བ་ཞེས་བྱ་བའོ་༎
GK19asvbc_1u:2090	 vikāra iti (budhyasva Cbuddhiṃ tu $ viṣayān indriyāṇi ca &  pāṇipādaṃ ca vādaṃ ca % pāyūpasthaṃ tathā manaḥ // 12.19 //  asya kṣetrasya vijñānāt $ kṣetrajña iti saṃjñi ca &	T09D4152:194a-27	རྣམ་པར་འགྱུར་བ་རྣམས་ནི་དབང་པོ་རྣམས་དང་། དེའི་ཡུལ་རྣམས་དང་། ལག་པ་དང་། རྐང་པ་དང་། ངག་དང་། བཤང་སྒོ་དང་ཕོ་རྟགས་དང་ཡིད་ཅེས་པའི་ཞིང་འདི་རྣམས་རྣམ་པར་ཤེས་པ་ཞིང་ཤེས་བ་ཞེས་བྱ་བར་བརྗོད་པ་ཡིན་ཏེ་།
GK19asvbc_1u:2093	 kṣetrajña iti cātmānaṃ % kathayanty ātmacintakāḥ // 12.20 //	T09D4152:194a-28	ཞིང་ཤེས་པ་ཡང་དེ་ཁོ་ན་ཉིད་ཤེས་པ་རྣམས་ཀྱིས་བདག་གསལ་བར་སྨྲ་བ་ཡིན་ནོ་༎
GK19asvbc_1u:2098	 tad vyaktam iti vijñeyam % avyaktaṃ tu viparyayāt // 12.22 //  ajñānaṃ karma tṛṣṇā ca $ jñeyāḥ saṃsārahetavaḥ &	T09D4152:194b-1	མི་གསལ་བ་ཉིད་ནི་དེ་ལས་བཟློག་པ་སྟེ་དེ་ལྟར་མི་ཤེས་པ་དང་ལས་དང་སྲེད་པ་ནི་འཁོར་བའི་རྒྱུར་རྣམ་པར་ཤེས་པར་བྱའོ་༎
GK19asvbc_1u:2100	 sthito 'smiṃs tritaye (jantus Cyas tu % tat sattvaṃ (nātivartate Cnābhivartate ) // 12.23 //	T09D4152:194b-2	གསུམ་བོ་ལ་གནས་པའི་ཤེད་བུ་ནི་སྙིང་སྟོབས་འདའ་བར་བྱེད་ནས་འཇུག་པ་མ་ཡིན་ཏེ་།
GK19asvbc_1u:2101	 vipratyayād ahaṃkārāt $ saṃdehād abhisaṃplavāt &  aviśeṣānupāyābhyāṃ % saṅgād abhyavapātataḥ // 12.24 //	T09D4152:194b-3	རྐྱེན་དང་བྲལ་བ་དང་། ང་རྒྱལ་དང་། ཐེ་ཚོམ་དང་། རྣམ་པར་ཀུན་ནས་མཆོངས་པ་དང་། ཁྱད་པར་མེད་པ་དང་། ཐབས་མ་ཡིན་པ་དང་། ཆགས་པ་དང་། མངོན་པར་ལྷུང་བ་རྣམས་ཏེ་།
GK19asvbc_1u:2103	 tatra vipratyayo nāma $ viparītaṃ pravartate &	T09D4152:194b-4	དེ་ལ་རྐྱེན་དང་བྲལ་བ་ཞེས་བྱ་བ་ནི་ཕྱིན་ཅི་ལོག་ཏུ་འཇུག་པའོ་༎
GK19asvbc_1u:2104	 anyathā kurute kāryaṃ % mantavyaṃ manyate 'nyathā // 12.25 //  bravīmy aham ahaṃ vedmi $ gacchāmy aham ahaṃ sthitaḥ &	T09D4152:194b-5	བདག་ནི་མངོན་པར་སྨྲ་བ་དང་། བདག་ནི་ཤེས་པ་ཞེས་བྱ་བ་ལ་སོགས་པ་ནི་ང་རྒྱལ་ལོ་༎
GK19asvbc_1u:2106	 itīhaivam ahaṃkāras tv % anahaṃkāra vartate // 12.26 //  yas tu (bhāvān asaṃdigdhān Cbhāvena saṃdigdhān $ ekībhāvena paśyati &  mṛtpiṇḍavad asaṃdeha % saṃdehaḥ sa ihocyate // 12.27 //	T09D4152:194b-6	གང་ཞིག་ཐེ་ཚོམ་མེད་པའི་དངོས་པོ་རྣམས་ཀྱང་འདག་པའི་རི་ལུ་ལྟར་གཅིག་པོའི་དངོས་པོས་མཐོང་བ་དེ་ནི་ཐེ་ཚོམ་ཞེས་བྱ་བར་ཤེས་པར་བྱའོ་༎
GK19asvbc_1u:2109	 ya evāhaṃ sa evedaṃ $ mano buddhiś ca karma ca &  gaṇaḥ so 'ham % iti yaḥ so 'bhisaṃplavaḥ // 12.28 //	T09D4152:194b-7	གང་ཞིག་བདག་དེ་རྣམས་ཉིད་འདི་ཡིད་དང་བློ་དང་ལས་རྣམས་སོ་༎ གང་ཞིག་ཚོགས་འདི་དེ་ནི་བདག་ཅེས་བྱ་བ་མངོན་པར་ཀུན་ནས་མཆོངས་པ་སྨྲ་བ་ཡིན་ནོ་༎
GK19asvbc_1u:2112	 aviśeṣaṃ viśeṣajña $ pratibuddhāprabuddhayoḥ &  prakṛtīnāṃ ca yo veda % so 'viśeṣa iti smṛtaḥ // 12.29 //	T09D4152:194b-9	ཁྱད་པར་མེད་པ་ནི་སླར་རབ་ཏུ་སད་པ་དང་མ་སད་ཕ་དག་གི་རང་བཞིན་མེད་པ་རྣམས་ཀྱི་ཁྱད་པར་ཤེས་པ་ཉིད་དེ་དེ་ནི་ཁྱད་པར་མེད་པ་སྟེ་ཞེས་བྱ་བར་ཤེས་པར་བྱའོ་༎
GK19asvbc_1u:2116	 sajjate yena durmedhā $ mano(vāgbuddhikarmabhiḥ Cvākkarmabuddhibhiḥ ) //  viṣayeṣv anabhiṣvaṅga % so 'bhiṣvaṅga iti smṛtaḥ // 12.31 //	T09D4152:194b-11	དངོས་པོ་གང་ལ་ཤེས་རབ་དང་། ཡིད་དང་ངག་དང་། བློ་དང་ལས་རྣམས་ཀྱིས་ཆགས་པ་ཉེ་བར་འགྲོ་བ་དེ་ནི་ཆགས་པ་ཞེས་བྱ་བར་བརྗོད་པ་ཡིན་ནོ་༎
GK19asvbc_1u:2118	 mamedam aham asyeti $ yad duḥkham abhimanyate &	T09D4152:194b-12	འདི་ནི་བདག་གི་ཡིན་ནོ་༎ འདིའི་བདག་ཅེས་བྱ་བ་གང་ཞིག་སྡུག་བསྔལ་རློམ་སེམས་པ་དེ་ནི་མངོན་པར་ལྷུང་བའོ་༎
GK19asvbc_1u:2122	 ] $ pañca(parvāṃ Cparvā )samīhate &  tamo mohaṃ mahāmohaṃ % tāmisradvayam eva ca // 12.33 //  tatrālasyaṃ tamo viddhi $ mohaṃ mṛtyuṃ ca janma ca &  mahāmohas tv asaṃmoha % kāma ity (eva gamyatām Cavagamyatām ) // 12.34 //  yasmād atra ca bhūtāni $ pramuhyanti mahānty api &	T09D4152:194b-15	མུན་པ་དང་གཏི་མུག་དང་རྒ་བ་དང་འཆི་བ་དང་སྐྱེ་བ་རྣམས་ཏེ་།
GK19asvbc_1u:2127	 tasmād eṣa mahābāho % mahāmoha iti smṛtaḥ // 12.35 //	T09D4152:194b-16	གཏི་མུག་ཆེན་པོ་ནི་འདོད་པ་ཞེས་བྱ་བར་མིང་བཏགས་པའོ་༎
GK19asvbc_1u:2128	 tāmisram iti cākrodha $ krodham evādhikurvate &  viṣādaṃ cāndhatāmisram % aviṣāda pracakṣate // 12.36 //	T09D4152:194b-17	མུན་པ་ནི་ཁྲོ་བ་ཞེས་བྱ་བར་ཤེས་པར་གྱིས་ཤིག་སླར་ནི་སྡུག་བསྔལ་དམུས་ལོད་ཉིད་མུན་པར་བརྗོད་པ་ཡིན་ཏེ་།
