src_segmentnr	src_original	tgt_segmentnr	tgt_original
GSP28durdhpru:1011	 nanu śakyaprāpaṇārthopadarśakam eva samyagjñānārthopadarśakam eva samyagjñānaṃ kuto vyavasthāpyate praśne kim idam aprakṛtam ucyata ityāha -- tata iti /  yato 'rthakriyārthināṃ prekṣāvatāṃ nānyan mṛgayaṇīyam,	T11n1242u_001:183	 nanu ca yadyapi saṃśayādīnāmupadarśitārthasya prāpakatvaṃ nāsti kiṃ tāni na vyutpādyanta ityāha arthakriyārthibhiścetyādi |
GSP28durdhpru:1013	 tad anveṣaṇīyam eva vicāraṇīyam,  vyasanitayā vicārāsambhavāt /	T11n1242u_001:184	 puruṣārthasiddhāvanupayogādityabhiprāyaḥ |
GSP28durdhpru:1015	 tato 'rthakriyāsamarthasya vastunaḥ vastunaḥ pradarśakaṃ samyagjñānaṃ nānyad iti arthāt /  astu samyagjñānam īdṛśam eva /  tat punar anyad upadarśya anyat prāpayad api kiṃ na samyagjñānaṃ tat pramāṇaṃ vyavahriyate?  tathā ca pītasaṃkhyā(-śaṅkhā)  dijñānam api prāmāṇyān nāpaiti /	T11n1242u_001:185	 nanu ca yadyupadarśitārthaprāpaṇātpramāṇaṃ samyagjñānaṃ śuklaśaṅkhe pītajñānaṃ kuñcikāvivare maṇiprabhāyāṃ maṇijñānaṃ ardharātre madhyāhnakālavastugrāhi svaprajñānaṃ ca pramāṇaṃ prāpnotītyebhirupadarśitasyārthamātrasya prāptestataśca samyagjñānamityāśaṅkyāha arthādhigamātmakaṃ hītyādi |
GSP28durdhpru:1020	 āha -- yac ca iti /	T11n1242u_001:186	 evaṃ manyate |
GSP28durdhpru:1021	 co 'vadhāraṇe /  anena pītaśaṃ(-śaṅ)  khādijñānam apy aṃśe saṃvādāt pramāṇam iti yat kaiścid iṣṭiṃ tad api samyagjñānavyavacchedyam iti darśayati /  nanu cānuktasamam idaṃ pītaśaṅkhādijñāṇenānupadarśatasyāpi śuklaśaṅkhasya,  jalajñāṇenānupadarśitasyāpi marīcikānicayasya prāpaṇadarśanāt /	T11n1242u_001:187	 ebhirupadarśitasyārthasya pītākārasya kuñcikāvivarasthasya maṇerniyatadeśasya niyatakālasya cārdharātre'  prāpaṇāt deśakālavyatiriktasyāvayavāderabhāvāt ata eva tānyapramāṇānyeva na samyagjñānānīti |  yadapyetānyabhrāntagrahaṇasya vyāvartyāni tatraivābhrāntagrahaṇaprastāve darśayitavyāni tathāpoha samyagjñānavyāvartyaprastāvātkathitānītyadoṣaḥ  nanu cetyādi |
GSP28durdhpru:12087	 tad api hi avisaṃvādakatvād abhrāntam iṣyate /  ataḥ tannirākaraṇārthaṃ kalpanāpoḍhagrahaṇam iti anyavyākhyāṃ nirācikīrṣur āha --- abhrāntam ityādi /  ” --- TP 19. “nanu yad etat bhrāntagrahaṇaṃ vipratipattinirākaraṇārtham uktaṃ tad ayukatam /	T11n1242u_001:377	 tathā kalpanāpoḍhagrahaṇena nirvikalpake siddhe'  bhrāntagrahaṇamatiricyamānaṃ dvicandrajñānādeḥ samyagjñānādhikaraṇa evaṃ nirastatvādvipratipattinirāsārthatvameva bhavati |
GSP28durdhpru:12090	 samyagjñānatvād eva gacchad vṛkṣadaraśanādi pramāṇaṃ na bhaviṣyati /  na hi ya eva vṛkṣādir dṛśyate sa eva prāpyate iti visaṃvāda eva /  ataḥ kim abhrāntagrahaṇena etan nivṛtty arthena?	T11n1242u_001:379	 tathācāryaikadeśīyāḥ śukle śaṅkhe pītajñānaṃ gacchadvṛkṣadarśanajñānaṃ cālātacakrajñānamabhrāntamapi samyagjñānamicchanti vastuno'  bhrāntatvātpītākārādeśca bhrāntatvādityasti vipratipattiḥ |
GSP28durdhpru:12093	 satyam etat /	T11n1242u_001:381	 tannirākriyate'
GSP28durdhpru:12096	 ata eva vṛttikāreṇoktaṃ tato hi pravṛttena vṛkṣamātramavāpyate iti saṃvādakatvāt samyagjñānaṃ syād iti /  iha vā sārthakam abhrāntagrahaṇam /	T11n1242u_001:384	 na tato vṛkṣāvāptirityupadarśitasya gacchadvṛkṣasyāprāpterityabhiprāyaḥ |
GSP28durdhpru:12100	 tathā ca dignāganāmnācāryeṇa `kalpanāpoḍhaṃ pratyakṣam' iti lakṣaṇe 'bhrāntagrahaṇana kṛtam iti' --- pratipannāḥ /  teṣāṃ vipratipattinirākaraṇāya indriyajāṃ bhrāntiṃ lakṣayan abhrāntaviśeṣaṇam āha dharmakīrttir ity anvadyam abhrāntagrahaṇamm /  ” --- NBṬṬM 15. “keśoṇḍkādivijñānanivṛttyartham idam kṛtam /  abhrāntagrahaṇaṃ tad dhi bhrāntatvān neṣyate pramā //  mānasa tad apīty eke naitad indriyabhāvataḥ /	T11n1242u_001:386	 tathābhrāntagrahaṇenetyādinā kalpanāpoḍhagrahaṇasya vipratipattinirāsārthatvaṃ darśayati |
