src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv16_u:323	 iti; bhagavān āha:	T07D4094-1:129b-4	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K01vinv16_u:324	 muktikayaiva bhikṣavaḥ karmāṇi kṛtāny upacitāni labdhasaṃbhāraṇi pariṇatapratyayāny	T07D4094-1:129b-5	དགེ་སློང་དག་དཀར་མོ་ཉིད་ཀྱིས་སྐྱེ་བ་སྔ་མ་ལ་ལས་བྱས་ཤིང་བསགས་པ་སོ་སོར་ཐོབ་པར་བྱས་པ་ཆུ་བོ་བཞིན་དུ་ཉེ་བར་གནས་པ་སྟེ་།
K01vinv16_u:326	 na bhikṣavaḥ karmāṇi kṛtāny upacitāni bāhye pṛthivīdhātau vipacyante nābdhātau ḥna	T07D4094-1:129b-7	དགེ་སློང་དག་ལས་བྱས་ཤིང་བསགས་པ་དག་ནི་ཕྱི་རོལ་གྱི་སའི་ཁམས་ལ་རྣམ་པར་སྨིན་པར་མི་འགྱུར་། ཆུ་དང་མེ་དང་རླུང་གི་ཁམས་ལ་རྣམ་པར་སྨིན་པར་མི་འགྱུར་གྱི་།
K01vinv16_u:327	 tejodhātāuḥ na vāyudhātāv api tūpātteṣu skandhadhātvāyataneṣu karmāṇi kṛtāni vipacyante	T07D4094-1:129b-9	འོན་ཀྱང་ལས་བྱས་ཤིང་བསགས་པ་ནི་ཟིན་པའི་ཕུང་པོ་དང་ཁམས་དང་སྐྱེ་མཆེད་ལ་རྣམ་པར་སྨིན་པར་འགྱུར་ཏེ་།
K01vinv16_u:328	 śubhāny aśubhāni ca (Adhik-v 69)  na praṇaśyanti karmāṇy api kalpaśatair api /	T07D4094-1:129b-10	ལུས་ཅན་དག་གི་ལས་རྣམས་ནི་༎ བསྐལ་པ་བརྒྱར་ཡང་ཆུད་མི་ཟ་༎
K01vinv16_u:330	 sāmagrīṃ prāpya kālaṃ ca phalanti khalu dehināṃ //	T07D4094-1:129b-12	ཚོགས་ཤིང་དུས་ལ་བབ་པ་ན་༎
K01vinv16_u:339	 vārāṇasyām anyataraḥ śreṣṭḥī mahādhano mahābhogo vistīrṇaviśālaparigraho vaiśravaṇadhanasamudito vaiśravaṇadhanapratispardhī;	T07D4094-1:108b-3	སྔོན་བྱུང་བ་འདས་པའི་དུས་ན་བའ་རའ་ན་སའིའི་གྲོང་ཁྱེར་དུ་ཁྱིམ་བདག་ཕྱུག་པར་གྱུར་ཅིང་ནོར་མང་བ་ལོངས་སྤྱོད་ཆེ་བ་། ཡོངས་སུ་གཟུང་བ་ཡངས་ཤིང་རྒྱ་ཆེ་བ་། རྣམ་ཐོས་ཀྱི་བུའི་ནོར་དང་ལྡན་པ་། རྣམ་ཐོས་ཀྱི་བུ་ལ་ནོར་གྱིས་འགྲན་པ་ཞིག་བྱུང་སྟེ་།
K01vinv16_u:340	 tena sadṛśāt kulāt kalatram ānītam;  sa tayā sārdhaṃ krīḍati ramate paricārayati;	T07D4094-1:108b-7	དེས་རིགས་མཉམ་པ་ལས་ཆུང་མ་བླངས་ཏེ་། དེ་དང་ལྷན་ཅིག་རྩེ་བར་བྱེད་།
K01vinv16_u:342	 tasya krīḍato ramamāṇasya paricārayataḥ na putro na duhitā;	T07D4094-1:108b-9	དགའ་བར་བྱེད་། ཡོངས་སུ་སྤྱོད་པར་བྱེད་པ་ལས་བུ་ཕོ་ཡང་མེད་བུ་མོ་ཡང་མེད་དོ་༎
K01vinv16_u:343	 sa kare kapolaṃ datvā cintāparo vyavasthitaḥ:	T07D4094-1:108b-11	དེ་ལག་པ་འགྲམ་པ་ལ་གཏད་དེ་།
